entry	bit	line_id	Japanese_Kana	Japanese_Kanji	Turkish	French	Italian	German	Spanish	Korean
37	0	180	きょうせい	きょうせい	Simbiyoz	Symbiose	Simbiosi	Nutznießer	Simbiosis	공생
37	0	181	かたいツメ	かたいツメ	Sert Pençeler	Griffe Dure	Unghiedure	Krallenwucht	Garra Dura	단단한발톱
37	0	182	フェアリースキン	フェアリースキン	Perileştirme	Peau Féérique	Pellefolletto	Feenschicht	Piel Feérica	페어리스킨
37	0	183	ぬめぬめ	ぬめぬめ	Yapışkanlık	Poisseux	Viscosità	Viskosität	Baba	미끈미끈
37	0	184	スカイスキン	スカイスキン	Havalandırma	Peau Céleste	Pellecielo	Zenithaut	Piel Celeste	스카이스킨
37	0	185	おやこあい	おやこあい	Ebeveyn Bağı	Amour Filial	Amorefiliale	Familienbande	Amor Filial	부자유친
37	0	186	ダークオーラ	ダークオーラ	Karanlık Aura	Aura Ténébreuse	Auratetra	Dunkelaura	Aura Oscura	다크오라
37	0	187	フェアリーオーラ	フェアリーオーラ	Peri Aura	Aura Féérique	Aurafolletto	Feenaura	Aura Feérica	페어리오라
37	0	188	オーラブレイク	オーラブレイク	Aura Kırılması	Aura Inversée	Frangiaura	Aura-Umkehr	Rompeaura	오라브레이크
37	0	189	はじまりのうみ	はじまりのうみ	İlkel Deniz	Mer Primaire	Mare Primordiale	Urmeer	Mar del Albor	시작의바다
37	0	190	おわりのだいち	おわりのだいち	Issız Arazi	Terre Finale	Terra Estrema	Endland	Tierra del Ocaso	끝의대지
37	0	191	デルタストリーム	デルタストリーム	Delta Akışı	Souffle Delta	Flusso Delta	Delta-Wind	Ráfaga Delta	델타스트림
38	0	0	つづきから　はじめる	続きから　はじめる	DEVAM ET	Continuer	Continua	Weiter	Continuar	모험을 계속한다
38	0	1	バッジ	バッジ	Rozetler:	Badges :	Medaglie:	Orden:	Medallas:	배지
38	0	2	こ	個						개
38	0	3	ずかん	図鑑	Pokédex:	Pokédex :	Pokédex:	Pokédex:	Pokédex:	도감
38	0	4	ひき	匹						마리
38	0	5	プレイじかん	プレイ時間	Süre:	Temps de jeu :	Tempo di gioco:	Spielzeit:	Tiempo jugado:	플레이 시간
38	0	6	:	:	:	:	:	:	:	:
38	0	7	[VAR 0100(0000)]	[VAR 0100(0000)]	[VAR 0100(0000)]	[VAR 0100(0000)]	[VAR 0100(0000)]	[VAR 0100(0000)]	[VAR 0100(0000)]	[VAR 0100(0000)]
38	0	8	[VAR 0105(0000)]	[VAR 0105(0000)]	[VAR 0105(0000)]	[VAR 0105(0000)]	[VAR 0105(0000)]	[VAR 0105(0000)]	[VAR 0105(0000)]	[VAR 0105(0000)]
38	0	9	[VAR 0200(0000)]	[VAR 0200(0000)]	[VAR 0200(0000)]	[VAR 0200(0000)]	[VAR 0200(0000)]	[VAR 0200(0000)]	[VAR 0200(0000)]	[VAR 0200(0000)]
38	0	10	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]
38	0	11	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]	[VAR 0202(0000)]
38	0	12	[VAR 0201(0000)]	[VAR 0201(0000)]	[VAR 0201(0000)]	[VAR 0201(0000)]	[VAR 0201(0000)]	[VAR 0201(0000)]	[VAR 0201(0000)]	[VAR 0201(0000)]
38	0	13	ポケモンリンク	ポケモンリンク	POKÉMON BAĞLANTISI	Poké Lien	Pokémon Link	Pokémon-Link	Nexo Pokémon	포켓몬링크
38	0	14	ふしぎな　おくりもの	ふしぎな　おくりもの	GİZEMLİ HEDİYE	Cadeau Mystère	Dono Segreto	Geheimgeschehen	Regalo Misterioso	이상한 소포
38	0	15	ライブたいかい	ライブ大会	CANLI YARIŞMA	Compétitions Live	Gara in Diretta	Hautnahturnier	Torneo en Directo	라이브 대회
38	0	16	[~ 16]	[~ 16]	[VAR BDFF][VAR 8A5C]	[~ 16]	[~ 16]	[~ 16]	[~ 16]	[~ 16]
38	0	17	レポートの　ないようが\nきえてしまった！	レポートの　内容が\n消えてしまった！	Kayıt verileri silindi!	Le fichier de sauvegarde a été effacé.	I dati di gioco sono stati cancellati.	Der Spielstand wurde gelöscht!	Se ha borrado la partida.	리포트의 내용이\n사라져 버렸다!
38	0	18	すべての　セーブデータエリアを\nしょうきょ　しますか？	すべての　セーブデータエリアを\n消去しますか？	Tüm kayıt verileri silinsin mi?	Voulez-vous effacer toutes les données\nsauvegardées ?	Vuoi cancellare tutti i dati salvati?	Sollen alle gespeicherten Daten\ngelöscht werden?	¿Quieres borrar todos los datos guardados?	모든 저장 데이터를\n삭제하겠습니까?
38	0	19	しょうきょした　データは\nもとに　もどせません\c\nそれでも　セーブデータエリアを\nしょうきょ　しますか？	消去した　データは\n元に　戻せません\c\nそれでも　セーブデータエリアを\n消去しますか？	Veriler silindikten sonra\ngeri getirilemez. Kayıt\cverilerini\ngerçekten silmek istiyor musun?	Les données effacées ne pourront pas être\nrécupérées. Voulez-vous continuer ?	I dati cancellati non potranno essere\nrecuperati.\c\nVuoi cancellare lo stesso tutti i dati\nsalvati?	Sobald die Daten gelöscht wurden, können\nsie nicht mehr wiederhergestellt werden.\c\nDen Löschvorgang trotzdem fortsetzen?	Una vez borrados, los datos no se pueden\nrecuperar.\c\n¿Seguro que quieres borrarlos?	삭제한 데이터는\n복구할 수 없습니다\c\n그래도 저장 데이터를\n삭제하겠습니까?
38	0	20	はい	はい	EVET	Oui	Sì	Ja	Sí	예
38	0	21	いいえ	いいえ	HAYIR	Non	No	Nein	No	아니요
39	0	0	あなたの　なまえは？	あなたの　名前は？	Adınız?	Quel est votre nom ?	Scrivi il tuo nome.	Wie heißt du?	¿Cómo te llamas?	당신의 이름은?
39	0	1	[VAR 0101(0000)]の　なまえは？	[VAR 0101(0000)]の　名前は？	[VAR 0101(0000)] adlı Pokémonun takma adı?	Quel surnom donner à [VAR 0101(0000)] ?	Che soprannome vuoi dare a [VAR 0101(0000)]?	Wie soll [VAR 0101(0000)] heißen?	¿Qué mote le quieres poner a\n[VAR 0101(0000)]?	[VAR 0101(0000)]의 닉네임은?
39	0	2	ボックスの　なまえは？	ボックスの　名前は？	Kutu adı?	Quel nom voulez-vous donner à la Boîte ?	Che nome vuoi dare al Box?	Wie soll die Box heißen?	¿Qué nombre le quieres poner a la caja?	박스의 이름은?
39	0	3	みんなへの　あいさつは？	みんなへの　あいさつは？	Diğer oyunculara nasıl selam vermek istersiniz?	Quel est votre message ?	Che saluto vuoi usare con gli altri Allenatori?	Wie möchtest du andere Spieler begrüßen?	¿Cómo quieres saludar a los demás?	모두에게 할 인사는?
39	0	4	あなたの　ニックネームは？	あなたの　ニックネームは？	Takma adınız?	Quel est votre surnom ?	Qual è il tuo soprannome?	Wie soll dein Spitzname lauten?	¿Cuál es tu apodo?	당신의 닉네임은?
39	0	5	こうかんする　あいてへ　つたえたい\nひとこと　メッセージは？	交換する　相手へ　伝えたい\nひとこと　メッセージは？	Takas yaptığınız kişiyle\nhangi kısa mesajı paylaşmak istiyorsunuz?	Avez-vous un mot à dire à vos partenaires\nd’échange ?	Cosa vuoi dire ai giocatori con cui scambierai\ndei Pokémon?	Bitte gib eine kurze Nachricht\nan deinen Tauschpartner ein.	¿Qué mensaje te gustaría transmitir a los\njugadores con los que realices intercambios?	교환할 상대에게 전하고 싶은\n한마디 메시지는?
39	0	6	さがしたい　ポケモンは？	探したい　ポケモンは？	Aradığınız Pokémon hangisi?	Quel Pokémon recherchez-vous ?	Che Pokémon cerchi?	Nach welchem Pokémon suchst du?	¿Qué Pokémon buscas?	찾고 싶은 포켓몬은?
39	0	7	ハッピーな　ことは？	ハッピーな　ことは？	Diğer oyunculara nasıl selam vermek istersiniz?	Qu’aimeriez-vous dire aux autres joueurs ?	Cosa vuoi dire agli altri giocatori?	Was sagst du, wenn du fröhlich bist?	¿Cómo te gustaría saludar a otros jugadores?	행복한 인사를 할까?
39	0	8	あなたの　こたえは？	あなたの　答えは？	Yanıtınız ne olacak?	Quelle sera votre réponse ?	Cosa vuoi dire?	Wie lautet deine Antwort?	Responde lo que quieras.	당신의 대답은?
39	0	9	なにに　しますか？	何に　しますか？	Hangisini seçiyorsunuz?	Que choisissez-vous ?	Immetti il testo.	Wofür entscheidest du dich?	¿Por qué te decides?	무엇으로 하겠습니까?
39	0	10	うれしい　ときの　ことばは？	うれしい　ときの　言葉は？	Mutlu olduğunuzda ne söylersiniz?	Que dites-vous quand vous êtes content[VAR 1100(00FF,0100)]e ?	Che cosa dici quando sei felice?	Was sagst du, wenn du fröhlich bist?	¿Qué te viene a la cabeza cuando rebosas\nfelicidad?	기쁠 때 하는 말은?
39	0	11	はげます　ときの　ことばは？	励ます　ときの　言葉は？	Birini cesaretlendirmek için ne söylersiniz?	Que dites-vous pour encourager quelqu’un ?	Che cosa dici per incoraggiare qualcuno?	Was sagst du, um andere zu ermutigen?	¿Qué dirías para dar ánimos?	격려할 때의 말은?
39	0	12	みんなへ　ひとこと！	みんなへ　一言！	Herkesle hangi mesajı paylaşmak istersiniz?	Qu’aimeriez-vous dire à tous vos amis ?	Di’ qualcosa agli altri Allenatori!	Was willst du den anderen Spielern mitteilen?	¿Qué les quieres decir a los demás?	모두에게 한마디!
39	0	13	なんて　かく？	なんて　書く？	Ne yazmak istersiniz?	Que voulez-vous écrire ?	Cosa vuoi scrivere?	Gib eine Nachricht ein.	¿Qué vas a escribir?	뭐라고 쓸까?
39	0	14	その　もじは\nにゅうりょく　できません	その文字は\n入力できません	Bu metni giremezsiniz.	Saisie impossible.	Non puoi inserire quella parola.	Diese Eingabe ist nicht zulässig.	Ese texto no está permitido.	그 글자는\n입력할 수 없습니다
39	0	15	にゅうりょく　できる　すうじは\n５もじ　までです	入力できる　数字は\n５文字　までです	En fazla beş rakam girebilirsiniz.	Vous ne pouvez pas saisir plus de 5 chiffres.	Puoi inserire al massimo cinque numeri.	Die Eingabe darf nicht mehr\nals fünf Ziffern beinhalten.	Solo se pueden introducir hasta cinco dígitos.	입력할 수 있는 숫자는\n5글자까지입니다
39	0	16	その　なまえは\nにゅうりょく　できません	その名前は\n入力できません	Bu adı giremezsiniz.	Vous ne pouvez pas saisir ce nom.	Non puoi inserire quel nome.	Diese Eingabe ist als Name unzulässig.	Ese nombre no está permitido.	그 이름은\n입력할 수 없습니다
39	0	17	ニックネームを\nにゅうりょく　してください	ニックネームを\n入力してください	Lütfen bir takma ad girin.	Veuillez saisir le surnom.	Inserisci un soprannome.	Bitte gib einen Spitznamen ein.	Introduce un apodo.	닉네임을\n입력해 주십시오
39	0	18	なまえを\nにゅうりょく　してください	名前を\n入力してください	Lütfen bir ad girin.	Veuillez saisir votre nom.	Inserisci un nome.	Bitte gib einen Namen ein.	Introduce un nombre.	이름을\n입력해 주십시오
39	0	19	なにか　こたえを　いれてください！	なにか　答えを　入れてください！	Lütfen bir yanıt yazın!	Écrivez quelque chose en guise de réponse !	Inserisci una risposta.	Bitte gib eine Antwort ein.	¡Contesta algo!	무언가 대답을 입력해 주십시오!
39	0	20	けす	消す	Sil	Effacer	Canc	Entf.	Borrar	DEL
39	0	21	おわり	おわり	TAMAM	OK	Ok	O.K.	Vale	END
39	0	22	Space	Space	Boşluk	Espace	Spazio	Leerzeichen	Espacio	Space
39	0	23	Delete	Delete	Sil	Effacer	Canc	Entf.	Borrar	DEL
39	0	24	[VAR FF00(0002)]♂[VAR FF00(0000)]	[VAR FF00(0002)]♂[VAR FF00(0000)]	[VAR FF00(0002)]♂[VAR FF00(0000)]	[VAR FF00(0002)]♂[VAR FF00(0000)]	[VAR FF00(0002)]♂[VAR FF00(0000)]	[VAR FF00(0002)]♂[VAR FF00(0000)]	[VAR FF00(0002)]♂[VAR FF00(0000)]	[VAR FF00(0002)]♂[VAR FF00(0000)]
39	0	25	[VAR FF00(0001)]♀[VAR FF00(0000)]	[VAR FF00(0001)]♀[VAR FF00(0000)]	[VAR FF00(0001)]♀[VAR FF00(0000)]	[VAR FF00(0001)]♀[VAR FF00(0000)]	[VAR FF00(0001)]♀[VAR FF00(0000)]	[VAR FF00(0001)]♀[VAR FF00(0000)]	[VAR FF00(0001)]♀[VAR FF00(0000)]	[VAR FF00(0001)]♀[VAR FF00(0000)]
39	0	26	[VAR 0101(0000)]	[VAR 0101(0000)]	[VAR 0101(0000)]	[VAR 0101(0000)]	[VAR 0101(0000)]	[VAR 0101(0000)]	[VAR 0101(0000)]	[VAR 0101(0000)]
39	0	27	ほしい　ポケモンは？	欲しい　ポケモンは？	Hangi Pokémonu istiyorsunuz?	Quel Pokémon désirez-vous ?	Che Pokémon cerchi?	Welches Pokémon möchtest du?	¿Qué Pokémon quieres?	어떤 포켓몬을 원합니까?
39	0	28	にゅうりょくした　もじは　つうしんで\nほかのひとに　おくられることが　あります	入力した文字は　通信で\n他の人に　送られることが　あります	Yazdığınız metin, iletişim özellikleriyle\ndiğer oyunculara gönderilebilir.	Votre message pourra être envoyé à d’autres\npersonnes connectées.	Il tuo messaggio potrebbe essere inviato ad altri\ngiocatori connessi.	Über die Kommunikationsfunktionen kann das, was\ndu hier eingibst, an andere Leute geschickt werden.	Es posible que tu mensaje se envíe a otros\njugadores.	입력한 글자는 통신으로\n다른 사람에게 보낼 수 있습니다
40	0	0	[~ 0]	[~ 0]	[VAR BDFF]	[~ 0]	[~ 0]	[~ 0]	[~ 0]	[~ 0]
40	0	1	[~ 1]	[~ 1]	[VAR BDFF]	[~ 1]	[~ 1]	[~ 1]	[~ 1]	[~ 1]
40	0	2	[~ 2]	[~ 2]	[VAR BDFF]	[~ 2]	[~ 2]	[~ 2]	[~ 2]	[~ 2]
40	0	3	[~ 3]	[~ 3]	[VAR BDFF]	[~ 3]	[~ 3]	[~ 3]	[~ 3]	[~ 3]
40	0	4	[~ 4]	[~ 4]	[VAR BDFF]	[~ 4]	[~ 4]	[~ 4]	[~ 4]	[~ 4]
40	0	5	[~ 5]	[~ 5]	[VAR BDFF]	[~ 5]	[~ 5]	[~ 5]	[~ 5]	[~ 5]
40	0	6	[~ 6]	[~ 6]	[VAR BDFF]	[~ 6]	[~ 6]	[~ 6]	[~ 6]	[~ 6]
40	0	7	[~ 7]	[~ 7]	[VAR BDFF]	[~ 7]	[~ 7]	[~ 7]	[~ 7]	[~ 7]
40	0	8	[~ 8]	[~ 8]	[VAR BDFF]	[~ 8]	[~ 8]	[~ 8]	[~ 8]	[~ 8]
40	0	9	[~ 9]	[~ 9]	"[VAR BDFF]	"	[~ 9]	[~ 9]	[~ 9]	[~ 9]	[~ 9]
40	0	10	[~ 10]	[~ 10]	[VAR BDFF]\n	[~ 10]	[~ 10]	[~ 10]	[~ 10]	[~ 10]
40	0	11	[~ 11]	[~ 11]	[VAR BDFF]	[~ 11]	[~ 11]	[~ 11]	[~ 11]	[~ 11]
40	0	12	[~ 12]	[~ 12]	[VAR BDFF]	[~ 12]	[~ 12]	[~ 12]	[~ 12]	[~ 12]
40	0	13	[~ 13]	[~ 13]	[VAR BDFF]\n	[~ 13]	[~ 13]	[~ 13]	[~ 13]	[~ 13]
40	0	14	[~ 14]	[~ 14]	[VAR BDFF]	[~ 14]	[~ 14]	[~ 14]	[~ 14]	[~ 14]
40	0	15	[~ 15]	[~ 15]	[VAR BDFF]	[~ 15]	[~ 15]	[~ 15]	[~ 15]	[~ 15]
40	0	16	[~ 16]	[~ 16]	[VAR BDFF][VAR 8A5C]	[~ 16]	[~ 16]	[~ 16]	[~ 16]	[~ 16]
40	0	17	[~ 17]	[~ 17]	[VAR BDFF]	[~ 17]	[~ 17]	[~ 17]	[~ 17]	[~ 17]
40	0	18	[~ 18]	[~ 18]	[VAR BDFF]	[~ 18]	[~ 18]	[~ 18]	[~ 18]	[~ 18]
40	0	19	[~ 19]	[~ 19]	[VAR BDFF]	[~ 19]	[~ 19]	[~ 19]	[~ 19]	[~ 19]
40	0	20	[~ 20]	[~ 20]	[VAR BDFF]	[~ 20]	[~ 20]	[~ 20]	[~ 20]	[~ 20]
41	0	0	ディレクター	DIRECTOR	YÖNETMEN	DIRECTOR	DIRECTOR	DIRECTOR	DIRECTOR	DIRECTOR
41	0	1	おおもり しげる	Shigeru Ohmori	Shigeru Ohmori	Shigeru Ohmori	Shigeru Ohmori	Shigeru Ohmori	Shigeru Ohmori	Shigeru Ohmori
41	0	2	キャラクター アート ディレクター	CHARACTER ART DIRECTOR	KARAKTER SANAT YÖNETMENİ	CHARACTER ART DIRECTOR	CHARACTER ART DIRECTOR	CHARACTER ART DIRECTOR	CHARACTER ART DIRECTOR	CHARACTER ART DIRECTOR
41	0	3	すぎもり けん	Ken Sugimori	Ken Sugimori	Ken Sugimori	Ken Sugimori	Ken Sugimori	Ken Sugimori	Ken Sugimori
41	0	4	3D アート ディレクター	3D ART DIRECTOR	3D SANAT YÖNETMENİ	3D ART DIRECTOR	3D ART DIRECTOR	3D ART DIRECTOR	3D ART DIRECTOR	3D ART DIRECTOR
41	0	5	いべ まな	Mana Ibe	Mana Ibe	Mana Ibe	Mana Ibe	Mana Ibe	Mana Ibe	Mana Ibe
41	0	6	プログラム ディレクター	PROGRAM DIRECTOR	PROGRAMLAMA YÖNETMENİ	PROGRAM DIRECTOR	PROGRAM DIRECTOR	PROGRAM DIRECTOR	PROGRAM DIRECTOR	PROGRAM DIRECTOR
41	0	7	たかはし ともや	Tomoya Takahashi	Tomoya Takahashi	Tomoya Takahashi	Tomoya Takahashi	Tomoya Takahashi	Tomoya Takahashi	Tomoya Takahashi
41	0	8	プランニング ディレクター	PLANNING DIRECTOR	PLANLAMA YÖNETMENİ	PLANNING DIRECTOR	PLANNING DIRECTOR	PLANNING DIRECTOR	PLANNING DIRECTOR	PLANNING DIRECTOR
41	0	9	さいとう まさふみ	Masafumi Saito	Masafumi Saito	Masafumi Saito	Masafumi Saito	Masafumi Saito	Masafumi Saito	Masafumi Saito
41	0	10	メイン シナリオ	SCENARIO	SENARYO	SCENARIO	SCENARIO	SCENARIO	SCENARIO	SCENARIO
41	0	11	ぬきた まさふみ	Masafumi Nukita	Masafumi Nukita	Masafumi Nukita	Masafumi Nukita	Masafumi Nukita	Masafumi Nukita	Masafumi Nukita
41	0	12	ポケモン せってい	POKÉMON CONCEPT	POKÉMON KONSEPTİ	POKÉMON CONCEPT	POKÉMON CONCEPT	POKÉMON CONCEPT	POKÉMON CONCEPT	POKÉMON CONCEPT
41	0	13	なかつい すぐる	Suguru Nakatsui	Suguru Nakatsui	Suguru Nakatsui	Suguru Nakatsui	Suguru Nakatsui	Suguru Nakatsui	Suguru Nakatsui
41	0	14	フィールド プログラム	FIELD SYSTEM PROGRAMMING	ALAN SİSTEMİ PROGRAMLAMA	FIELD SYSTEM PROGRAMMING	FIELD SYSTEM PROGRAMMING	FIELD SYSTEM PROGRAMMING	FIELD SYSTEM PROGRAMMING	FIELD SYSTEM PROGRAMMING
41	0	15	リーダー	LEAD	EKİP LİDERİ	LEAD	LEAD	LEAD	LEAD	LEAD
41	0	16	いわさわ みゆき	Miyuki Iwasawa	Miyuki Iwasawa	Miyuki Iwasawa	Miyuki Iwasawa	Miyuki Iwasawa	Miyuki Iwasawa	Miyuki Iwasawa
41	0	17	ほさか げんや	Genya Hosaka	Genya Hosaka	Genya Hosaka	Genya Hosaka	Genya Hosaka	Genya Hosaka	Genya Hosaka
41	0	18	いくた じゅんや	Junya Ikuta	Junya Ikuta	Junya Ikuta	Junya Ikuta	Junya Ikuta	Junya Ikuta	Junya Ikuta
41	0	19	たけべ まこと	Makoto Takebe	Makoto Takebe	Makoto Takebe	Makoto Takebe	Makoto Takebe	Makoto Takebe	Makoto Takebe
41	0	20	かとう たつや	Tatsuya Kato	Tatsuya Kato	Tatsuya Kato	Tatsuya Kato	Tatsuya Kato	Tatsuya Kato	Tatsuya Kato
41	0	21	バトル＆コンテスト システム プログラム	BATTLE&CONTEST SYSTEM PROGRAMMING	SAVAŞ VE YARIŞMA SİSTEMİ PROGRAMLAMA	BATTLE&CONTEST SYSTEM PROGRAMMING	BATTLE&CONTEST SYSTEM PROGRAMMING	BATTLE&CONTEST SYSTEM PROGRAMMING	BATTLE&CONTEST SYSTEM PROGRAMMING	BATTLE&CONTEST SYSTEM PROGRAMMING
41	0	22	ありいずみ のぶひこ	Nobuhiko Ariizumi	Nobuhiko Ariizumi	Nobuhiko Ariizumi	Nobuhiko Ariizumi	Nobuhiko Ariizumi	Nobuhiko Ariizumi	Nobuhiko Ariizumi
41	0	23	さいた かずき	Kazuki Saita	Kazuki Saita	Kazuki Saita	Kazuki Saita	Kazuki Saita	Kazuki Saita	Kazuki Saita
41	0	24	ユーザーインターフェイス プログラム	UI SYSTEM PROGRAMMING	ARAYÜZ SİSTEMİ PROGRAMLAMA	UI SYSTEM PROGRAMMING	UI SYSTEM PROGRAMMING	UI SYSTEM PROGRAMMING	UI SYSTEM PROGRAMMING	UI SYSTEM PROGRAMMING
41	0	25	なかむら ひろゆき	Hiroyuki Nakamura	Hiroyuki Nakamura	Hiroyuki Nakamura	Hiroyuki Nakamura	Hiroyuki Nakamura	Hiroyuki Nakamura	Hiroyuki Nakamura
41	0	26	かわだ こうじ	Koji Kawada	Koji Kawada	Koji Kawada	Koji Kawada	Koji Kawada	Koji Kawada	Koji Kawada
41	0	27	おおひら しょう	Syo Ohhira	Syo Ohhira	Syo Ohhira	Syo Ohhira	Syo Ohhira	Syo Ohhira	Syo Ohhira
41	0	28	ネットワーク プログラム	NETWORK PROGRAMMING	AĞ PROGRAMLAMA	NETWORK PROGRAMMING	NETWORK PROGRAMMING	NETWORK PROGRAMMING	NETWORK PROGRAMMING	NETWORK PROGRAMMING
