entry	bit	line_id	Japanese_Kana	Japanese_Kanji	Turkish	French	Italian	German	Spanish	Korean
262	0	15	[VAR 018E(0007)]の　きは\nかれてしまった……\c\n……おや？\nかれはの　したから　めが　でている！	[VAR 018E(0007)]の木は　枯れてしまった……\c\n……おや？\n枯れ葉の　下から　芽がでている！	[VAR 018E(0007)] ağacı solmuş...\c\nOh?\nÖlü yaprakların arasında yeni bir filiz büyüyor!	L’arbuste à Baies [VAR 018E(0007)] est\ntout desséché…\c\nOh ! On aperçoit une pousse vivace\npoindre sous les feuilles mortes !	La pianta di [VAR 1001][VAR 018E(0007)] si è seccata... Oh?\c\nTra le foglie secche spuntano dei germogli!	Der [VAR 018E(0007)]baum ist vertrocknet.\c\nOh, unter dem welken Laub treibt ein Keimling!	El arbusto se ha secado.\c\nVaya, parece que están surgiendo brotes de entre\nlas hojas marchitas.	[VAR 018E(0007)]의 나무는\n시들어버렸다...\c\n...어라?\n낙엽 아래에 싹이 나와 있다!
263	0	0	スプレーの　こうかが　きれた！	スプレーの　効果が　切れた！	Kovucunun etkisi geçti!	L’effet du répulsif s’est dissipé.	L’effetto del repellente è finito!	Das Schutz-Item wirkt nicht mehr!	El repelente ha dejado de surtir efecto.	스프레이의 효과가 사라졌다!
263	0	1	スプレーの　こうかが　きれた！\nつづけて　つかいますか？	スプレーの　効果が　切れた！\n続けて　使いますか？	Kovucunun etkisi geçti!\nBaşka bir tane mi kullanacaksınız?	L’effet du répulsif s’est dissipé.\nVoulez-vous en utiliser un autre ?	L’effetto del repellente è finito!\nVuoi usarne un altro?	Das Schutz-Item wirkt nicht mehr!\nErneut einsetzen?	El repelente ha dejado de surtir efecto.\n¿Deseas utilizar otro?	스프레이의 효과가 사라졌다!\n계속해서 쓰시겠습니까?
263	0	2	[VAR 0100(0000)]は\n[VAR 0109(0001)]を　つかった！	[VAR 0100(0000)]は\n[VAR 0109(0001)]を　使った！	[VAR 0100(0000)], [VAR 0109(0001)] kullandı.	[VAR 0100(0000)] utilise\n[VAR 1402(0001)][VAR 0109(0001)] !	[VAR 0100(0000)] usa [VAR 1500(0001)][VAR 0109(0001)]!	[VAR 0100(0000)] setzt\n[VAR 0109(0001)] ein.	¡[VAR 0100(0000)] ha usado\n[VAR 1702(0001)][VAR 0109(0001)]!	[VAR 0100(0000)][VAR 1900(0001)]\n[VAR 0109(0001)][VAR 1900(0002)] 썼다!
263	0	3	[VAR 0109(0000)]が\nメッセージを　じゅしんした！	[VAR 0109(0000)]が\nメッセージを　受信した！	[VAR 0109(0000)] cihazınızda bir mesajınız var!	Vous avez reçu un message sur\nvotre [VAR 0109(0000)].	Hai un messaggio sul tuo [VAR 0109(0000)]!	Du hast eine Nachricht über den\n[VAR 0109(0000)] empfangen!	¡Has recibido un mensaje en el\n[VAR 0109(0000)]!	[VAR 0109(0000)][VAR 1900(0003)]\n메시지를 받았다!
263	0	4	[VAR 0110(0000)]　の\nこうかが　きれた	[VAR 0110(0000)]　の\n効果が　切れた	[VAR 0110(0000)] etkisi sona erdi!	L’effet de l’[VAR 0110(0000)] s’est dissipé.	L’effetto del [VAR 0110(0000)] è esaurito!	Die Wirkung von [VAR 0110(0000)]\nhat nachgelassen.	Se ha pasado el efecto del\n[VAR 0110(0000)].	[VAR 0110(0000)]의\n효과가 떨어졌다
263	0	5	あれ？　ポケモンは\nいないみたいだ……	あれ？　ポケモンは\nいないみたいだ……	Ha? Ama etrafta hiç\nPokémon yok gibi görünüyor...	On dirait qu’il n’y a pas de Pokémon à proximité.	Mmh... Non sembra che ci siano Pokémon...	Nanu? Hier gibt es gar keine Pokémon!	Parece que no hay ningún Pokémon por aquí...	엥? 포켓몬은\n없는 듯하다...
263	0	6	げんざいの　エネルギー　[VAR 0201(0000)]\nあるいて　エネルギーを　ためよう！	現在の　エネルギー　[VAR 0201(0000)]\n歩いて　エネルギーを　貯めよう！	Mevcut pil seviyesi: [VAR 0201(0000)]\nPili şarj etmek için etrafta dolaşın!	Énergie restante : [VAR 0201(0000)]\nMarchez pour en accumuler !	Livello attuale di energia: [VAR 0201(0000)].\nCammina per ricaricare il Poké Radar!	Aktuelle Energie: [VAR 0201(0000)]\nLaufe herum, um Energie zu sammeln!	Energía restante: [VAR 0201(0000)]\n¡Camina para acumular más!	현재의 에너지 [VAR 0201(0000)]\n걸어서 에너지를 쌓자!
263	0	7	ここには　なにも\nいないようだ……	ここには　なにも\nいないようだ……	Burada hiçbir şey yok gibi görünüyor...	Apparemment, il n’y a rien ici…	Sembra che qui non ci sia nulla...	Hier gibt es offenbar keine Pokémon!	Parece que aquí no hay nada...	여기에는\n아무것도 없는 것 같다...
263	0	8	なぜだか\nあまいかおりは　きえてしまった……	なぜだか\nあまいかおりは　消えてしまった……	Tatlı koku bir nedenden dolayı soldu...	Le Doux Parfum semble s’être dissipé…	Per qualche motivo quel dolce profumo è svanito...	Aus irgendeinem Grund ist\nder Lockduft verschwunden...	Parece que el aroma dulce ha desaparecido...	무슨 이유에선지\n달콤한향기는 사라졌다...
263	0	9	タイミングが　はやすぎた！	タイミングが　早過ぎた！	HAYIR! Çok hızlı çevirdin!	Vous avez ramené la ligne trop vite !	Hai tirato troppo presto!	Du hast die Angel zu früh eingezogen!	¡Has recogido el sedal demasiado pronto!	타이밍이 너무 빨랐다!
263	0	10	タイミングが　おそすぎた！	タイミングが　遅過ぎた！	HAYIR! Çok yavaş çevirdin!	Vous avez ramené la ligne trop lentement !	Hai tirato troppo tardi!	Du hast die Angel zu spät eingezogen!	¡Has tardado demasiado en recoger el sedal!	타이밍이 너무 느렸다!
263	0	11	つれないなぁ……	釣れないなぁ……	Hiçbir şey ısıracak gibi görünmüyor...	Ça ne mord pas…	Tsk... Non abboccano...	Es beißt einfach nichts an...	Parece que no pican...	잡히지 않네...
263	0	12	もうすこし　うしろからなら　つれそう	もう少し　後ろからなら　釣れそう	Biraz geriye gidersen\nbir ısırık alabilirsin gibi görünüyor...	Peut-être qu’en changeant légèrement\nd’emplacement, ça mordrait plus.	Prova a fare qualche passo indietro,\npotresti prendere qualcosa...	Vielleicht solltest du es mal von woanders\nversuchen?	A lo mejor si pruebas desde un poco más atrás...	조금 더 뒤에서라면 잡힐 것 같아
263	0	13	[VAR 0100(0000)]は\n[VAR 0109(0001)]を　ひらいた！	[VAR 0100(0000)]は\n[VAR 0109(0001)]を　ひらいた！	[VAR 0100(0000)] [VAR 0109(0001)] açtı!	[VAR 0100(0000)] ouvre\ns[VAR 1102(0001,0102,0202)]onaeses [VAR 0109(0001)].	[VAR 0100(0000)] ha aperto\nla [VAR 0109(0001)]!	[VAR 0100(0000)] schlägt\ndie [VAR 0109(0001)] auf.	[VAR 0100(0000)] ha abierto su\n“[VAR 0109(0001)]”.	[VAR 0100(0000)][VAR 1900(0001)]\n[VAR 0109(0001)][VAR 1900(0002)] 폈다!
263	0	14	たんけんの　こころえ　その1\nＸボタンで　メニューが　ひらく！\c\nたんけんの　こころえ　その2\nレポートを　えらぶと　きろくできる！\c\nたんけんの　こころえ　その3\nボールを　なげて　ポケモン　ほかく！\c\nたんけんの　こころえ　その4\nほかくのときは　よわらせると　いい！\c\nたんけんの　こころえ　その5\nポケモンは　たたかわせて　そだてる！\c\nたんけんの　こころえ　その6\nポケモンセンターで　かいふく！\c\nたんけんの　こころえ　その7\nどうぐは　おおめに　かっておく！！\c\nたんけんの　こころえ　その8\nいろんな　ひとに　はなしかける！\c\nたんけんの　こころえ　その9\nまよったら　タウンマップを　みる！\c\nたんけんの　こころえ　その10\nポケモンとの　たびを　たのしむ！	探検の　心得　その1\nＸボタンで　メニューが　ひらく！\c\n探検の　心得　その2\nレポートを　選ぶと　記録できる！\c\n探検の　心得　その3\nボールを　投げて　ポケモン　捕獲！\c\n探検の　心得　その4\n捕獲のときは　弱らせると　いい！\c\n探検の　心得　その5\nポケモンは　戦わせて　育てる！\c\n探検の　心得　その6\nポケモンセンターで　回復！\c\n探検の　心得　その7\n道具は　多めに　買っておく！！\c\n探検の　心得　その8\nいろんな　人に　話しかける！\c\n探検の　心得　その9\n迷ったら　タウンマップを　みる！\c\n探検の　心得　その10\nポケモンとの　旅を　楽しむ！	Macera Kuralı No. 1\nMenüyü X Düğmesiyle aç!\n\nMacera Kuralı No. 2\nİlerlemeni KAYDET seçeneğiyle kaydet!\n\nMacera Kuralı No. 3\nPokémon yakalamak için Poké Topu at!\n\nMacera Kuralı No. 4\nYakalamak istediğin Pokémonu önce zayıflat!\n\nMacera Kuralı No. 5\nPokémonlarını savaşarak geliştir!\n\nMacera Kuralı No. 6\nPokémonlarını Pokémon Merkezlerinde iyileştir!\n\nMacera Kuralı No. 7\nGerekli eşyalardan bolca al!\n\nMacera Kuralı No. 8\nBilgi toplamak için karşılaştığın herkesle konuş!\n\nMacera Kuralı No. 9\nKaybolursan Şehir Haritasına bak!\n\nMacera Kuralı No. 10\nPokémonlarınla yolculuğunun tadını çıkar!	ABC Aventure - Chapitre 1\nLe bouton X permet d’ouvrir le menu.\c\nABC Aventure - Chapitre 2\nSauvegarder permet d’enregistrer sa progression.\c\nABC Aventure - Chapitre 3\nLes Poké Balls capturent les Pokémon.\c\nABC Aventure - Chapitre 4\nUn Pokémon affaibli est plus simple à capturer.\c\nABC Aventure - Chapitre 5\nLes Pokémon s’entraînent en se battant.\c\nABC Aventure - Chapitre 6\nLes Centres Pokémon soignent les Pokémon.\c\nABC Aventure - Chapitre 7\nIl vaut mieux acheter les objets en gros.\c\nABC Aventure - Chapitre 8\nParlez aux gens que vous rencontrez !\c\nABC Aventure - Chapitre 9\nLa Carte permet de retrouver son chemin.\c\nABC Aventure - Chapitre 10\nProfitez de votre voyage avec les Pokémon !	Regola n° 1 dell’avventura\nCon il pulsante X si apre il menu.\c\nRegola n° 2 dell’avventura\nSalva i progressi di gioco con “Salva”.\c\nRegola n° 3 dell’avventura\nCattura i Pokémon lanciando le Poké Ball.\c\nRegola n° 4 dell’avventura\nPer catturare un Pokémon, prova a indebolirlo.\c\nRegola n° 5 dell’avventura\nLottando, i Pokémon diventano più forti.\c\nRegola n° 6 dell’avventura\nRimetti in sesto la squadra nei Centri Pokémon.\c\nRegola n° 7 dell’avventura\nCompra strumenti utili in abbondanza.\c\nRegola n° 8 dell’avventura\nParla con tanta gente, potresti imparare cose utili.\c\nRegola n° 9 dell’avventura\nSe ti perdi, consulta la Mappa Città.\c\nRegola n° 10 dell’avventura\nGoditi al massimo il tuo viaggio con i Pokémon!	Abenteuerregel Nr. 1:\nDrücke den X-Knopf, um das Menü zu öffnen.\c\nAbenteuerregel Nr. 2:\nWähle „Speichern“, um dein Spiel zu sichern.\c\nAbenteuerregel Nr. 3:\nWirf Pokébälle, um Pokémon zu fangen.\c\nAbenteuerregel Nr. 4:\nGeschwächte Pokémon sind leichter zu fangen.\c\nAbenteuerregel Nr. 5:\nTrainere deine Pokémon durch Kämpfe.\c\nAbenteuerregel Nr. 6:\nHeile deine Pokémon im Pokémon-Center.\c\nAbenteuerregel Nr. 7:\nLege dir einen Vorrat an wichtigen Items an.\c\nAbenteuerregel Nr. 8:\nRede mit jedem, dem du begegnest.\c\nAbenteuerregel Nr. 9:\nVerschaffe dir mit der Karte Orientierung.\c\nAbenteuerregel Nr. 10:\nGenieße deine Reise mit den Pokémon!	Primera máxima del aventurero:\nAbre el menú con el botón X.\c\nSegunda máxima del aventurero:\nGuarda tu progreso con Guardar.\c\nTercera máxima del aventurero:\nLanza Poké Balls para capturar Pokémon.\c\nCuarta máxima del aventurero:\nPara atrapar Pokémon, reduce sus PS primero.\c\nQuinta máxima del aventurero:\nEntrena a tus Pokémon haciéndolos combatir.\c\nSexta máxima del aventurero:\nCura a tu equipo en los Centros Pokémon.\c\nSéptima máxima del aventurero:\nHaz acopio de objetos.\c\nOctava máxima del aventurero:\nHabla con tanta gente como puedas.\c\nNovena máxima del aventurero:\nConsulta el Mapa si te pierdes.\c\nDécima máxima del aventurero:\n¡Disfruta cada segundo de tu aventura Pokémon!	탐험 수칙 1\nX 버튼으로 메뉴를 연다!\c\n탐험 수칙 2\n리포트를 선택하면 기록할 수 있다!\c\n탐험 수칙 3\n볼을 던져서 포켓몬을 잡는다!\c\n탐험 수칙 4\n포켓몬을 잡을 때엔 약하게 만든다!\c\n탐험 수칙 5\n포켓몬은 배틀시키면서 키운다!\c\n탐험 수칙 6\n포켓몬센터에서 회복시킨다!\c\n탐험 수칙 7\n도구는 많이 사 둔다!!\c\n탐험 수칙 8\n여러 사람에게 말을 건다!\c\n탐험 수칙 9\n길을 모를 때는 타운맵을 본다!\c\n탐험 수칙 10\n포켓몬과의 여행을 즐긴다!
263	0	15	[VAR 0110(0000)]　の\nこうかが　きれた\c	[VAR 0110(0000)]　の\n効果が　切れた\c	[VAR 0110(0000)] etkisi sona erdi!\c	L’effet de l’[VAR 0110(0000)] s’est dissipé.\c	L’effetto del [VAR 0110(0000)] è esaurito!\c	Die Wirkung von [VAR 0110(0000)]\nhat nachgelassen.\c	Se ha pasado el efecto del\n[VAR 0110(0000)].\c	[VAR 0110(0000)]의\n효과가 떨어졌다\c
263	0	16	いま　てを　はなすと　あぶない！	いま　手を離すと　危ない！	Şimdi bırakmak çok riskli!	Ce serait trop dangereux de lâcher\nprise maintenant !	È troppo pericoloso lasciare la presa adesso!	Es ist im Moment zu gefährlich,\nsich nicht festzuhalten.	Soltarse del Pokémon sería demasiado peligroso.	지금 손을 놓으면 위험하다!
263	0	17	ここでは　おりられない！	ここでは　降りられない！	Burada bisikletten inemezsin!	Vous ne pouvez pas descendre de selle ici !	Non puoi scendere dalla bici qui!	Du kannst hier nicht vom Rad absteigen!	¡Aquí no te puedes bajar de la Bici!	여기서는 내릴 수 없다!
264	0	0	なんかいに　いきますか？	何階に　行きますか？	Hangi kata gitmek istersin?	À quel étage désirez-vous vous rendre ?	A che piano vuoi andare?	In welches Stockwerk möchtest du?	¿A qué planta quieres ir?	몇 층으로 가겠습니까?
264	0	1	やめる	やめる	Çık	Rester ici	Esci	Abbrechen	Salir	그만둔다
264	0	2	１かい	１階	Zemin Kat	RdC	T	EG	PB	1층
264	0	3	２かい	２階	1. Kat	1	1	1S	P1	2층
264	0	4	３かい	３階	2. Kat	2	2	2S	P2	3층
264	0	5	４かい	４階	3. Kat	3	3	3S	P3	4층
264	0	6	５かい	５階	4. Kat	4	4	4S	P4	5층
264	0	7	[~ 7]	[~ 7]	[VAR BDFF]	[~ 7]	[~ 7]	[~ 7]	[~ 7]	[~ 7]
264	0	8	[~ 8]	[~ 8]	[VAR BDFF]	[~ 8]	[~ 8]	[~ 8]	[~ 8]	[~ 8]
264	0	9	[~ 9]	[~ 9]	"[VAR BDFF]	"	[~ 9]	[~ 9]	[~ 9]	[~ 9]	[~ 9]
264	0	10	[~ 10]	[~ 10]	[VAR BDFF]\n	[~ 10]	[~ 10]	[~ 10]	[~ 10]	[~ 10]
264	0	11	[~ 11]	[~ 11]	[VAR BDFF]	[~ 11]	[~ 11]	[~ 11]	[~ 11]	[~ 11]
264	0	12	[~ 12]	[~ 12]	[VAR BDFF]	[~ 12]	[~ 12]	[~ 12]	[~ 12]	[~ 12]
264	0	13	[~ 13]	[~ 13]	[VAR BDFF]\n	[~ 13]	[~ 13]	[~ 13]	[~ 13]	[~ 13]
264	0	14	コンピュータ『……ニンショウ　エラー\nコチラハ　キンセツヒルズ　ニュウキョシャ\r\nセンヨウ　ノ　エレベーター　ト　ナリマス	コンピュータ『……ニンショウ　エラー\nコチラハ　キンセツヒルズ　ニュウキョシャ\r\nセンヨウ　ノ　エレベーター　ト　ナリマス	Bilgisayar: ...YETKİLENDİRME HATASI.\nBU ASANSÖR YALNIZCA EFLATUN TEPELERİ\nKİRACILARININ KULLANIMINA AÇIKTIR.	Une voix synthétique s’élève…\c\n« Erreur d’identification. Cet ascenseur est réservé\naux habitants de la Résidence Lavandia. »	Computer: AUTENTICAZIONE NON RIUSCITA.\c\nL’uso dell’ascensore è riservato esclusivamente\nagli inquilini del Residence Ciclamipoli.	Computer: ERKENNUNG FEHLGESCHLAGEN.\c\nDIESER AUFZUG KANN NUR VON MIETERN\nDER RESIDENZ MALVENFROH BENUTZT WERDEN.	Error de reconocimiento.\nEste ascensor es de uso exclusivo para los inquilinos de\r\nMalvalona Hills.	컴퓨터: ...인증 에러\n이 엘리베이터는 보라힐스 입주자\r\n전용 엘리베이터입니다
264	0	15	コンピュータ『……[VAR 0100(0000)]サマ　デスネ\nニンショウ　ヲ　カンリョウ　シテオリマス\c\nヨウコソ　キンセツヒルズ　へ\nエレベーター　ニ　オノリクダサイ	コンピュータ『……[VAR 0100(0000)]サマ　デスネ\nニンショウ　ヲ　カンリョウ　シテオリマス\c\nヨウコソ　キンセツヒルズ　へ\nエレベーター　ニ　オノリクダサイ	Bilgisayar: SİZİ BEKLİYORUZ,\n[VAR 0100(0000)].\r\nYETKİLENDİRMENİZ İŞLENDİ.\c\nEFLATUN TEPELERİ’NE HOŞ GELDİNİZ.\nLÜTFEN ASANSÖRE GİRİNİZ.	Une voix synthétique s’élève…\c\n« Identification réussie. Bienvenue à la Résidence\nLavandia, M[VAR 1100(00FF,0B07)]onsieurademoiselle [VAR 0100(0000)].\c\nVeuillez emprunter l’ascenseur. »	Computer: AUTENTICAZIONE COMPLETATA.\c\nBenvenut[VAR 1100(00FF,0101)]oa al Residence Ciclamipoli, [VAR 0100(0000)].\nAccesso all’ascensore autorizzato.	Computer: ERKENNUNG ERFOLGREICH.\nWILLKOMMEN IN DER RESIDENZ MALVENFROH.\c\nBITTE BETRETEN SIE DEN AUFZUG.	[VAR 0100(0000)].\nReconocimiento finalizado.\c\nAdelante, tiene acceso al ascensor de Malvalona Hills.	컴퓨터: ...[VAR 0100(0000)]님이시군요\n인증을 완료했습니다\c\n어서 오세요 보라힐스입니다\n엘리베이터에 탑승해주십시오
264	0	16	ヨウコソ　キンセツヒルズ　へ\nエレベーター　ニ　オノリクダサイ	ヨウコソ　キンセツヒルズ　へ\nエレベーター　ニ　オノリクダサイ	EFLATUN TEPELERİ’NE HOŞ GELDİNİZ.\nLÜTFEN ASANSÖRE GİRİNİZ.	Une voix synthétique s’élève…\c\n« Bienvenue à la Résidence Lavandia.\nVeuillez emprunter l’ascenseur. »	Benvenut[VAR 1100(00FF,0101)]oa al Residence Ciclamipoli.\nAccesso all’ascensore autorizzato.	WILLKOMMEN IN DER RESIDENZ MALVENFROH.\c\nBITTE BETRETEN SIE DEN AUFZUG.	Adelante, tiene acceso al ascensor de Malvalona Hills.	어서 오세요 보라힐스입니다\n엘리베이터에 탑승해주십시오
265	0	0	[~ 0]	[~ 0]	[VAR BDFF]	[~ 0]	[~ 0]	[~ 0]	[~ 0]	[~ 0]
265	0	1	[~ 1]	[~ 1]	[VAR BDFF]	[~ 1]	[~ 1]	[~ 1]	[~ 1]	[~ 1]
265	0	2	[~ 2]	[~ 2]	[VAR BDFF]	[~ 2]	[~ 2]	[~ 2]	[~ 2]	[~ 2]
265	0	3	[~ 3]	[~ 3]	[VAR BDFF]	[~ 3]	[~ 3]	[~ 3]	[~ 3]	[~ 3]
265	0	4	[~ 4]	[~ 4]	[VAR BDFF]	[~ 4]	[~ 4]	[~ 4]	[~ 4]	[~ 4]
265	0	5	[~ 5]	[~ 5]	[VAR BDFF]	[~ 5]	[~ 5]	[~ 5]	[~ 5]	[~ 5]
265	0	6	[~ 6]	[~ 6]	[VAR BDFF]	[~ 6]	[~ 6]	[~ 6]	[~ 6]	[~ 6]
266	0	0	[~ 0]	[~ 0]	[VAR BDFF]	[~ 0]	[~ 0]	[~ 0]	[~ 0]	[~ 0]
267	0	0	[~ 0]	[~ 0]	[VAR BDFF]	[~ 0]	[~ 0]	[~ 0]	[~ 0]	[~ 0]
267	0	1	[~ 1]	[~ 1]	[VAR BDFF]	[~ 1]	[~ 1]	[~ 1]	[~ 1]	[~ 1]
267	0	2	[~ 2]	[~ 2]	[VAR BDFF]	[~ 2]	[~ 2]	[~ 2]	[~ 2]	[~ 2]
267	0	3	[~ 3]	[~ 3]	[VAR BDFF]	[~ 3]	[~ 3]	[~ 3]	[~ 3]	[~ 3]
267	0	4	[~ 4]	[~ 4]	[VAR BDFF]	[~ 4]	[~ 4]	[~ 4]	[~ 4]	[~ 4]
267	0	5	[~ 5]	[~ 5]	[VAR BDFF]	[~ 5]	[~ 5]	[~ 5]	[~ 5]	[~ 5]
267	0	6	[~ 6]	[~ 6]	[VAR BDFF]	[~ 6]	[~ 6]	[~ 6]	[~ 6]	[~ 6]
267	0	7	[~ 7]	[~ 7]	[VAR BDFF]	[~ 7]	[~ 7]	[~ 7]	[~ 7]	[~ 7]
268	0	0	ママ『……ねえ	ママ『……ねえ	Anne: Norman'ı mı?	Maman : Mon chéri ?	Mamma: Caro...?	Mutti: Liebling...?	Mamá: Oye, cariño...	엄마: ...저기
268	0	1	ママ『ねえ　パパ？\nテレビ　みてるところ　ごめんね	ママ『ねえ　パパ？\nテレビ　みてるところ　ごめんね	Anne: Norman?\nKusura bakma, şovunu izlediğini biliyorum ama...	Maman : Pardon de te déranger pendant que\ntu regardes la télé, mais…	Mamma: Norman...\nScusami, ma vorrei chiederti una cosa.	Mutti: Tut mir leid, dass ich dich\nbeim Fernsehen störe...	Mamá: Perdona que te moleste mientras ves la\ntele, pero...	엄마: 저기 여보?\nTV 보고 있는데 미안해요
268	0	2	パパ『ん？　なんだい？	パパ『ん？　なんだい？	Baba: Hım? Nedir?	Papa : Oui ? Qu’est-ce qu’il y a ?	Papà: Mh? Che c’è?	Vati: Hm? Was gibt’s denn?	Papá: No te preocupes. Dime, ¿qué pasa?	아빠: 응? 뭔데?
268	0	3	ママ『このあいだ　はなしてた\nトクサネりゅうせいショー　なんだけど	ママ『この間　話してた\nトクサネ流星ショー　なんだけど	Anne: Derinyosun'daki meteor yağmurunu izlemeyi planladığımızı hatırlıyorsun...	Maman : Tu te souviens que nous avons pris nos\nbillets pour le spectacle d’astronomie d’Algatia ?	Mamma: A proposito dello spettacolo\nastronomico di Verdeazzupoli...	Mutti: Ich wollte noch mal mit dir über unser Date\nbei der Astronomie-Show in Moosbach City reden...	Mamá: ¿Recuerdas que hablamos hace un tiempo\ndel espectáculo de astronomía de Ciudad Algaria?	엄마: 요전에 얘기한\n이끼시티 천체쇼 말인데요
268	0	4	パパ『ああ……　すまない\nそのけん　なんだが……	パパ『ああ……　すまない\nその件　なんだが……	Baba: Ah... Bu konuda.\nSana söylemek istiyordum ama...	Papa : Désolé, j’avais oublié de te dire…	Papà: Ah, sì... Quasi dimenticavo di dirtelo...\nMi dispiace ma...	Vati: Ach ja! Gut, dass du das ansprichst...\nIch muss dir nämlich etwas beichten...	Papá: Ay... sí... Pues mira tú por dónde que tenía\nque decirte algo.	아빠: 아아... 미안해\n그 일 말인데...
