file,index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
PauseMenu.csv,357,AblWhipCicleRibon,100-Whip Dash,Ruée de coups,Schnellpeitsche,100 frustate scatto,Latigazo hélice,サイクルリボン,100-Whip Dash,Ruée de coups,Latigazo hélice,100 Kırbaç Koşusu,
PauseMenu.csv,358,AblWhipCapture,Whip Grab,Capture,Angel,Frusta prensile,Látigo capturador,キャプチャーウィップ,Whip Grab,Capture,Látigo capturador,Kırbaçla Yakala,
PauseMenu.csv,359,AblWhipBeatFront,Front Lash,Jeté avant,⟦MSBT:0E000000020002004C00⟧Nach vorn schleudern⟦MSBT:0E000000020002006400⟧,Schianto,Lanzamiento frontal,フロントたたきつけ,Front Lash,Jeté avant,Lanzamiento frontal,Ön Vuruş,
PauseMenu.csv,360,AblWhipBeatDouble,Double Lash,Double jeté,⟦MSBT:0E000000020002004C00⟧Zu Boden schleudern⟦MSBT:0E000000020002006400⟧,Doppio schianto,Azote doble,ダブルたたきつけ,Double Lash,Double jeté,Azote doble,Çift Vuruş,
PauseMenu.csv,361,AblWhipBeatBack,Back Lash,Jeté arrière,⟦MSBT:0E000000020002004C00⟧Nach hinten schleudern⟦MSBT:0E000000020002006400⟧,Schianto indietro,Lanzamiento trasero,バックたたきつけ,Back Lash,Jeté arrière,Lanzamiento trasero,Geri Vuruş,
PauseMenu.csv,362,AblWhipBeatHight,High Lash,Jeté vertical,⟦MSBT:0E000000020002004C00⟧Nach oben schleudern⟦MSBT:0E000000020002006400⟧,Scaglia in aria,Lanzamiento superior,たかいたかい,High Lash,Jeté vertical,Lanzamiento superior,Yüksek Vuruş,
PauseMenu.csv,363,AblWhipSlashBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧はなす,Press and release ⟦MSBT:0E00010001000000⟧,"Appuyer sur ⟦MSBT:0E00010001000000⟧, puis
relâcher",⟦MSBT:0E00010001000000⟧ brevemente,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,364,AblWhipMultiAttackBtn,⟦MSBT:0E00010001000000⟧ repeatedly,"Appuyer plusieurs
fois sur ⟦MSBT:0E00010001000000⟧","⟦MSBT:0E00010001000000⟧ wiederholt
drücken",⟦MSBT:0E00010001000000⟧ ripetutamente,⟦MSBT:0E00010001000000⟧ varias veces,⟦MSBT:0E00010001000000⟧れんだ,⟦MSBT:0E00010001000000⟧ repeatedly,"Appuyer plusieurs
fois sur ⟦MSBT:0E00010001000000⟧",⟦MSBT:0E00010001000000⟧ varias veces,⟦MSBT:0E00010001000000⟧'ye seri bas,
PauseMenu.csv,365,AblWhipRoofBtn,⟦MSBT:0E00010006000000⟧ + release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧ loslassen,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧＋⟦MSBT:0E00010001000000⟧はなす,⟦MSBT:0E00010006000000⟧ + release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,366,AblWhipJumpBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,⟦MSBT:0E00000000000E0004000A004F304630613085304630⟧空中で⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in midair,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,367,AblWhipTyphoonBtn,"⟦MSBT:0E00010007000000⟧, and then ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧","⟦MSBT:0E00010007000000⟧, puis ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧",⟦MSBT:0E00010007000000⟧ und dann ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,"⟦MSBT:0E00010007000000⟧, poi ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧",⟦MSBT:0E00010007000000⟧ y luego ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010006000000⟧＋⟦MSBT:0E00010001000000⟧,"⟦MSBT:0E00010007000000⟧, and then ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧","⟦MSBT:0E00010007000000⟧, puis ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧",⟦MSBT:0E00010007000000⟧ y luego ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,"⟦MSBT:0E00010007000000⟧, sonra ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧",
PauseMenu.csv,368,AblWhipCicleRibonBtn,Dash + ⟦MSBT:0E00010001000000⟧,Course + ⟦MSBT:0E00010001000000⟧,Spurten + ⟦MSBT:0E00010001000000⟧,Scatta + ⟦MSBT:0E00010001000000⟧,Corre + ⟦MSBT:0E00010001000000⟧,ダッシュ＋⟦MSBT:0E00010001000000⟧,Dash + ⟦MSBT:0E00010001000000⟧,Ruée + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002006400⟧Correr + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,Koş + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,369,AblWhipCaptureBtn,"Hold and release ⟦MSBT:0E00010001000000⟧
near an enemy","⟦MSBT:0E000000020002005F00⟧Maintenir, puis relâcher
⟦MSBT:0E00010001000000⟧ près d'un ennemi⟦MSBT:0E000000020002006400⟧","An einem Gegner ⟦MSBT:0E00010001000000⟧
halten und loslassen","⟦MSBT:0E000000020002005500⟧Tieni premuto ⟦MSBT:0E00010001000000⟧, poi
rilascia vicino a un nemico⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005600⟧Mantén ⟦MSBT:0E00010001000000⟧ y luego suéltalo
cerca del enemigo ⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E00010001000000⟧⟦MSBT:0E00000000000800020004006A304C30⟧長おし～はなす,Hold and release ⟦MSBT:0E00010001000000⟧,"⟦MSBT:0E000000020002005F00⟧Maintenir, puis relâcher
⟦MSBT:0E00010001000000⟧ près d'un ennemi⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005600⟧Mantén ⟦MSBT:0E00010001000000⟧ y luego suéltalo
cerca del enemigo ⟦MSBT:0E000000020002006400⟧","Düşman yanında
⟦MSBT:0E00010001000000⟧'yi tutup bırak",
PauseMenu.csv,370,AblWhipBeatFrontBtn,"Whip Grab, then ⟦MSBT:0E00010001000000⟧ /
Whip Grab, then ⟦MSBT:0E00010009000000⟧","Capture, puis ⟦MSBT:0E00010001000000⟧ ou
Capture, puis ⟦MSBT:0E00010009000000⟧","Angel, dann ⟦MSBT:0E00010001000000⟧/
Angel, dann ⟦MSBT:0E00010009000000⟧","Frusta prensile, poi
⟦MSBT:0E00010001000000⟧/⟦MSBT:0E00010009000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador  y
luego ⟦MSBT:0E00010001000000⟧/⟦MSBT:0E00010009000000⟧⟦MSBT:0E000000020002006400⟧","キャプチャー＋⟦MSBT:0E00010001000000⟧/
キャプチャー＋⟦MSBT:0E00010009000000⟧","Whip Grab + ⟦MSBT:0E00010001000000⟧ /
Whip Grab + ⟦MSBT:0E00010009000000⟧","Capture, puis ⟦MSBT:0E00010001000000⟧ ou
Capture, puis ⟦MSBT:0E00010009000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador  y
luego ⟦MSBT:0E00010001000000⟧/⟦MSBT:0E00010009000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Yakala, sonra ⟦MSBT:0E00010001000000⟧ /
Yakala, sonra ⟦MSBT:0E00010009000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,371,AblWhipBeatDoubleBtn,"Whip Grab, then ⟦MSBT:0E00010007000000⟧","Capture, puis ⟦MSBT:0E00010007000000⟧","Angel, dann ⟦MSBT:0E00010007000000⟧","Frusta prensile, poi ⟦MSBT:0E00010007000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador  y
luego ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧",キャプチャー＋⟦MSBT:0E00010007000000⟧,Whip Grab + ⟦MSBT:0E00010007000000⟧,"Capture, puis ⟦MSBT:0E00010007000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador  y
luego ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005F00⟧Kırbaçla Yakala,
sonra ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,372,AblWhipBeatBackBtn,"Whip Grab, then ⟦MSBT:0E00010008000000⟧","Capture, puis ⟦MSBT:0E00010008000000⟧","Angel, dann ⟦MSBT:0E00010008000000⟧","Frusta prensile, poi ⟦MSBT:0E00010008000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador y
luego ⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧",キャプチャー＋⟦MSBT:0E00010008000000⟧,Whip Grab + ⟦MSBT:0E00010008000000⟧,"Capture, puis ⟦MSBT:0E00010008000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador y
luego ⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005F00⟧Kırbaçla Yakala,
sonra ⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,373,AblWhipBeatHightBtn,"Whip Grab, then ⟦MSBT:0E00010006000000⟧","Capture, puis ⟦MSBT:0E00010006000000⟧","Angel, dann ⟦MSBT:0E00010006000000⟧","Frusta prensile, poi ⟦MSBT:0E00010006000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador y
luego ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧",キャプチャー＋⟦MSBT:0E00010006000000⟧,Whip Grab + ⟦MSBT:0E00010006000000⟧,"Capture, puis ⟦MSBT:0E00010006000000⟧","⟦MSBT:0E000000020002005F00⟧Látigo capturador y
luego ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005F00⟧Kırbaçla Yakala,
sonra ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,374,AblEsperPsychokinesis,Psychokinesis,Psychokinésie,Psychokinese,Psicocinesi,Psicoquinesia,サイコキネシス,Psychokinesis,Psychokinésie,Psicoquinesia,Psikokinezi,
PauseMenu.csv,375,AblEsperPsychoMove,PK Shift,Boule d'énergie,Psychoport,PsicoMossa,Avance PSI,サイコムーブ,PK Shift,Boule d'énergie,Avance PSI,PK Geçişi,
PauseMenu.csv,376,AblEsperElectricalMove,PK Electroshift,Méga boule d'énergie,Elektroport,PsicoElettroMossa,Electroavance PSI,エレクトリカルムーブ,PK Electroshift,Méga boule d'énergie,Electroavance PSI,PK Elektrogeçiş,
PauseMenu.csv,377,AblEsperVanish,Vanish,Évanescence,Verschwinden,Sparizione,Evanescencia,バニシュ,Vanish,Évanescence,Evanescencia,Yok Ol,
PauseMenu.csv,378,AblEsperTelepoWarp,Reappear,Apparition,Teleport: hin,Riapparizione,Aparición,テレポしゅつげん,Reappear,Apparition,Aparición,Yeniden Beliriş,
PauseMenu.csv,379,AblEsperTelepoDodge,PK Evade,Évasion,Teleport: weg,PsicoSchivata,Huida PSI,テレポかいひ,PK Evade,Évasion,Huida PSI,PK Kaçış,
PauseMenu.csv,380,AblEsperVisionaryDodge,PK Insight,Prédiction,"Prophetische
Weitsicht",PsicoPremonizione,Premonición PSI,よげんしゃのみきわめ,PK Insight,Prédiction,Premonición PSI,PK Sezgi,
PauseMenu.csv,381,AblEsperPsychokinesisBtn,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,"⟦MSBT:0E00010001000000⟧ drücken und
loslassen",⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧はなす,Press and release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ brevemente,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,382,AblEsperPsychoMoveBtn,Hold ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧,Maintenir ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧,"⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧ gedrückt
halten",Tieni premuto ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧,"Mantén pulsados
⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧",⟦MSBT:0E00010001000000⟧⟦MSBT:0E00000000000800020004006A304C30⟧長おし＋⟦MSBT:0E0001000E000000⟧,Hold ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧,Maintenir ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧,"Mantén oprimidos
⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧",⟦MSBT:0E00010001000000⟧'yi basılı tut + ⟦MSBT:0E0001000E000000⟧,
PauseMenu.csv,383,AblEsperElectricalMoveBtn,"Hold ⟦MSBT:0E00010001000000⟧ for a long time
without moving ⟦MSBT:0E0001000E000000⟧","Maintenir longtemps
⟦MSBT:0E00010001000000⟧, puis utiliser ⟦MSBT:0E0001000E000000⟧","⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E00010001000000⟧ lang gedrückt halten,
dann mit ⟦MSBT:0E0001000E000000⟧ bewegen⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧Tieni premuto ⟦MSBT:0E00010001000000⟧ a lungo
prima di muovere ⟦MSBT:0E0001000E000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005F00⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧ un
rato antes de mover ⟦MSBT:0E0001000E000000⟧⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E00010001000000⟧めちゃ⟦MSBT:0E00000000000800020004006A304C30⟧長おし＋⟦MSBT:0E0001000E000000⟧,"Hold ⟦MSBT:0E00010001000000⟧ for a long time
before moving ⟦MSBT:0E0001000E000000⟧","Maintenir longtemps
⟦MSBT:0E00010001000000⟧, puis utiliser ⟦MSBT:0E0001000E000000⟧","⟦MSBT:0E000000020002005F00⟧Mantén oprimido ⟦MSBT:0E00010001000000⟧ un
rato antes de mover ⟦MSBT:0E0001000E000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00010001000000⟧'yi uzun tut;
⟦MSBT:0E0001000E000000⟧'yi oynatma⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,384,AblEsperVanishBtn,Dash + hold ⟦MSBT:0E00010001000000⟧,"Course, puis
maintenir ⟦MSBT:0E00010001000000⟧","Spurt + ⟦MSBT:0E00010001000000⟧ gedrückt
halten","Scatta + tieni
premuto ⟦MSBT:0E00010001000000⟧","Corre + mantén
pulsado ⟦MSBT:0E00010001000000⟧",ダッシュ＋⟦MSBT:0E00010001000000⟧⟦MSBT:0E00000000000800020004006A304C30⟧長おし,Dash + hold ⟦MSBT:0E00010001000000⟧,"Ruée, puis
maintenir ⟦MSBT:0E00010001000000⟧","Correr + mantén
oprimido ⟦MSBT:0E00010001000000⟧",Koş + ⟦MSBT:0E00010001000000⟧'yi tut,
PauseMenu.csv,385,AblEsperTelepoWarpBtn,"Vanish, then
release ⟦MSBT:0E00010001000000⟧","Évanescence, puis
relâcher ⟦MSBT:0E00010001000000⟧","Verschwinden, dann
⟦MSBT:0E00010001000000⟧ loslassen","Sparizione +
rilascia ⟦MSBT:0E00010001000000⟧","Evanescencia y luego
suelta ⟦MSBT:0E00010001000000⟧",バニシュ～⟦MSBT:0E00010001000000⟧はなす,"Vanish, then
release ⟦MSBT:0E00010001000000⟧","Évanescence, puis
relâcher ⟦MSBT:0E00010001000000⟧","Evanescencia y luego
suelta ⟦MSBT:0E00010001000000⟧","Yok Ol, sonra
⟦MSBT:0E00010001000000⟧'yi bırak",
PauseMenu.csv,386,AblEsperTelepoDodgeBtn,"⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧
right before getting hit","⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧ juste avant de
recevoir une attaque","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ bevor ein
Angriff trifft","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ appena prima
di subire un colpo","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ justo antes
de recibir un ataque","こうげきをうける
ちょくぜんに⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧
right before getting hit","⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧ juste avant de
recevoir une attaque⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ justo antes de
recibir un ataque","⟦MSBT:0E000000020002005000⟧Vurulmadan hemen önce
⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,387,AblEsperVisionaryDodgeBtn,"⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧
when getting hit","⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧ pendant une
attaque ennemie","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ bei
gegnerischem Angriff","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ quando subisci
un colpo","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ al recibir
un ataque","こうげきをうける
しゅんかんに⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧
when getting hit","⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧ pendant une
attaque ennemie","⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ justo al recibir
un ataque","Darbe alırken
⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧",
PauseMenu.csv,388,AblCutterBoomerang,⟦MSBT:0E000000020002006300⟧Cutter Boomerang⟦MSBT:0E000000020002006400⟧,Boomtranche,Bumerangschnitt,Lama boomerang,Bumerán cortante,カッターブーメラン,⟦MSBT:0E000000020002006300⟧Cutter Boomerang⟦MSBT:0E000000020002006400⟧,Boomtranche,Bumerán cortante,⟦MSBT:0E000000020002006300⟧Kesici Bumerang⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,389,AblCutterDashAttack,Cutter Dash,Ruée tranchante,Spurtschnitt,Lama tranciante,Turbo cortante,ダッシュカッターぎり,Cutter Dash,Ruée tranchante,Turbo cortante,Kesici Koşusu,
PauseMenu.csv,390,AblCutterDrop,Sweep Cutter,Fauchage,Schwungschnitt,Lama falciante,Filo cortante,なでぎりカッター,Sweep Cutter,Fauchage,Filo cortante,Süpürme Kesisi,
PauseMenu.csv,391,AblCutterDropHight,Cutter Drop,Piqué tranchant,Fallschnitt,Lama del cielo,Caída cortante,かぶとわり,Cutter Drop,Piqué tranchant,Caída cortante,Kesici Düşüş,
PauseMenu.csv,392,AblCutterKaratake,Cleaving Cutter,Direct tranchant,Spaltschnitt,Lama affilata,Cuchillazo,からたけわり,Cleaving Cutter,Direct tranchant,Corte de cuchillo,Yarıcı Kesik,
PauseMenu.csv,393,AblCutterFinalCombo,Final Cutter,Super tranche,Ultraschnitt,Sciabolata,Corte final,"カッターめったぎり～
　ファイナルカッター",Final Cutter,Super tranche,Corte final,Son Kesik,
PauseMenu.csv,394,AblCutterBoomerangHyper,Hyper Boomerang,Hyper-boomtranche,Hyper-Bumerang,Super boomerang,Hiperbumerán,ハイパーブーメラン,Hyper Boomerang,Hyper-boomtranche,Hiperbumerán,Hiper Bumerang,
PauseMenu.csv,395,AblCutterBoomerangBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,396,AblCutterDashAttackBtn,Dash + ⟦MSBT:0E00010001000000⟧,Course + ⟦MSBT:0E00010001000000⟧,Spurten + ⟦MSBT:0E00010001000000⟧,Scatta + ⟦MSBT:0E00010001000000⟧,Corre + ⟦MSBT:0E00010001000000⟧,ダッシュ＋⟦MSBT:0E00010001000000⟧,Dash + ⟦MSBT:0E00010001000000⟧,Ruée + ⟦MSBT:0E00010001000000⟧,Correr + ⟦MSBT:0E00010001000000⟧,Koş + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,397,AblCutterDropBtn,"Press and hold ⟦MSBT:0E00010001000000⟧
while in mid-air",Maintenir ⟦MSBT:0E00010001000000⟧ (en l'air),"In der Luft ⟦MSBT:0E00010001000000⟧
gedrückt halten","Tieni premuto ⟦MSBT:0E00010001000000⟧
in aria","Mantén pulsado ⟦MSBT:0E00010001000000⟧
en el aire",⟦MSBT:0E00000000000E0004000A004F304630613085304630⟧空中で⟦MSBT:0E00010001000000⟧おしつづける,"Press and hold ⟦MSBT:0E00010001000000⟧
while in midair",Maintenir ⟦MSBT:0E00010001000000⟧ (en l'air),"Mantén oprimido ⟦MSBT:0E00010001000000⟧
en el aire","Havadayken ⟦MSBT:0E00010001000000⟧'yi
basılı tut",
PauseMenu.csv,398,AblCutterDropHightBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,⟦MSBT:0E00000000000E0004000A004F304630613085304630⟧空中で⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in midair,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,399,AblCutterKaratakeBtn,"⟦MSBT:0E00010001000000⟧ when near
an enemy",⟦MSBT:0E00010001000000⟧ près d'un ennemi,"⟦MSBT:0E00010001000000⟧ nahe einem
Gegner drücken","⟦MSBT:0E00010001000000⟧ vicino
a un nemico",⟦MSBT:0E00010001000000⟧ cerca del enemigo,てきのそばで⟦MSBT:0E00010001000000⟧,"⟦MSBT:0E00010001000000⟧ when near
an enemy",⟦MSBT:0E00010001000000⟧ près d'un ennemi,⟦MSBT:0E00010001000000⟧ cerca del enemigo,"Düşman yanında
⟦MSBT:0E00010001000000⟧",
PauseMenu.csv,400,AblCutterFinalComboBtn,"⟦MSBT:0E00010001000000⟧ repeatedly when
near an enemy","⟦MSBT:0E00010001000000⟧ plusieurs fois
près d'un ennemi","⟦MSBT:0E000000020002006200⟧⟦MSBT:0E00010001000000⟧ wiederholt nahe⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002006200⟧einem Gegner drücken⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010001000000⟧ ripetutamente
vicino a un nemico","⟦MSBT:0E00010001000000⟧ varias veces cerca
del enemigo",てきのそばで⟦MSBT:0E00010001000000⟧れんだ,"⟦MSBT:0E00010001000000⟧ repeatedly when
near an enemy","⟦MSBT:0E00010001000000⟧ plusieurs fois
près d'un ennemi","⟦MSBT:0E00010001000000⟧ varias veces cerca
del enemigo","Düşman yakınında
⟦MSBT:0E00010001000000⟧'ye art arda bas",
PauseMenu.csv,401,AblCutterBoomerangHyperBtn,Hold ⟦MSBT:0E00010001000000⟧ and release,"Maintenir, puis
relâcher ⟦MSBT:0E00010001000000⟧","⟦MSBT:0E00010001000000⟧ halten und
loslassen","Tieni premuto ⟦MSBT:0E00010001000000⟧,
poi rilascia","Mantén pulsado ⟦MSBT:0E00010001000000⟧
y luego suéltalo",⟦MSBT:0E00010001000000⟧⟦MSBT:0E00000000000800020004006A304C30⟧長おし～はなす,Hold ⟦MSBT:0E00010001000000⟧ and release,"Maintenir, puis
relâcher ⟦MSBT:0E00010001000000⟧","Mantén oprimido ⟦MSBT:0E00010001000000⟧
y luego suéltalo","⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak",
PauseMenu.csv,402,AblCrashFire,Crash Fireball,Tonnerre grondant,Kugelblitz,⟦MSBT:0E000000020002006100⟧Bomba dirompente⟦MSBT:0E000000020002006400⟧,Bola destructora,はかいのかえん,Crash Fireball,Tonnerre grondant,Bola destructora,Patlama Ateş Topu,
PauseMenu.csv,403,AblCrashHellFire,Supernova,Supernova,Supernova,Supernova,Supernova,じごくのごうか,Supernova,Supernova,Supernova,Süpernova,
