label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,KR_Korean,US_English,US_French,US_Spanish,Turkish,note,status
MOVIE_04_QUESTION_03,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wat was op het bureau te zien?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Which of the following
was on the desk?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Lequel de ces objets était
visible sur le bureau ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Was hat sich auf dem Tisch
befunden?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Cosa c'era sulla scrivania?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué había sobre la mesa?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
つくえの⟦TAG:0:0:0200040046304830⟧上に あったのは？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
책상 위에 있던 것은 무엇?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What was on top of the desk?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'y avait-il sur le bureau?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué estaba sobre el 
escritorio?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Bunlardan hangisi
masanın üzerindeydi?",,translated-manual-multilang
MOVIE_04_SELECT_03_1,Een kopje,A cup,Une tasse,Eine Tasse.,Una tazza,Una taza,カップ,컵,A cup.,Une tasse.,Una taza.,Bir fincan,,translated-manual-multilang
MOVIE_04_SELECT_03_2,Een potlood,A pencil,Un crayon,Ein Buntstift.,Una matita,Unos lápices,えんぴつ,연필,A pencil.,Un crayon.,Un lápiz.,Kurşun kalem,QA7: Aynı kaynak cevap için Türkçe terim tekleştirildi,qa-reviewed
MOVIE_04_SELECT_03_3,Een lamp,A lamp,Une lampe,Eine Lampe.,Una lampada,Una lámpara,⟦TAG:0:0:04000600673093304d30⟧電気スタンド,전기스탠드,A lamp.,Une lampe.,Una lámpara.,Bir lamba,,translated-manual-multilang
MOVIE_04_QUESTION_04,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wat gebruikte Yoshi als bal?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi use for a ball?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Yoshi
a utilisé comme ballon ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Was hat Yoshi als Ball
verwendet?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Cosa è stato usato come palla?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué usó Yoshi como pelota?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
ヨッシーが
ボールに つかったのは…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
요시가 공으로 사용한 것은 무엇?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi use for a ball?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Yoshi a utilisé 
comme balle?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué usó yoshi como 
una pelota?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Yoshi top olarak ne kullandı?",,translated-manual-multilang
MOVIE_04_SELECT_04_1,Een snoepje,A boiled sweet,Un bonbon,Ein Lutschbonbon.,Una caramella,Un caramelo,キャンディ,사탕,A piece of candy.,Un morceau de bonbon.,Un caramelo.,Bir sert şeker,,translated-manual-multilang
MOVIE_04_SELECT_04_2,Een gum,A rubber,Une gomme,Einen Radiergummi.,Una gomma,Una goma de borrar,けしゴム,지우개,An eraser.,Une efface.,Un borrador.,Bir silgi,,translated-manual-multilang
MOVIE_04_SELECT_04_3,Een bol wol,A yarn ball,Une pelote de laine,Ein Wollknäuel.,Un gomitolo,Un ovillo de lana,⟦TAG:0:0:06000a0051304430683060307e30⟧毛糸玉,털실뭉치,A yarn ball.,Une pelote de laine.,Un ovillo de estambre.,Bir yün yumağı,,translated-manual-multilang
MOVIE_04_QUESTION_05,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Welke sport beoefenden
Yoshi en zijn vrienden?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What sport are Yoshi and
his friends playing?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
À quoi jouaient
Yoshi et ses amis ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Welche Sportart haben Yoshi
und seine Freunde ausgeübt?","⟦TAG:1:4:010000000000000070c1⟧
Domanda
⟦TAG:1:4:0101000000000000f0c1⟧
A cosa giocavano gli
Yoshi e Poochy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿A qué estaban jugando
Yoshi y sus amigos?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
ヨッシーたちが あそんでいるのは…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
요시 친구들이 플레이한
스포츠는 무엇?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What are Yoshi 
and the gang playing?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
À quoi Yoshi et la bande 
jouaient-ils?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿A qué están jugando yoshi y la
pandilla?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Yoshi ve arkadaşları
hangi sporu oynuyor?",,translated-manual-multilang
MOVIE_04_SELECT_05_1,Handbal,Handball,Au handball,Handball.,A pallamano,Al balonmano,ハンドボール,핸드볼,Handball.,Au handball.,Balónmano.,Hentbol,,translated-manual-multilang
MOVIE_04_SELECT_05_2,Tennis,Tennis,Au tennis,Tennis.,A tennis,Al tenis,テニス,테니스,Tennis.,Au tennis.,Tenis.,Tenis,,translated-manual-multilang
MOVIE_04_SELECT_05_3,Voetbal,Football,Au football,Fußball.,A calcio,Al fútbol,サッカー,축구,Soccer.,Au soccer.,Fútbol.,Futbol,,translated-manual-multilang
MOVIE_04_QUESTION_06,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Wat deed Poochy met de bal?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
What did Poochy
do with the ball?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Poochy
a fait avec le ballon ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Was hat Schnuffel mit dem
Ball gemacht?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Cosa ha fatto Poochy
con la palla?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿Qué hizo Poochy
con la pelota?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
ポチはボールを…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
포치는 공을 어떻게 했나?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
What did Poochy 
do with the ball?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Qu'a fait Poochy avec 
la balle?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿Qué hizo Poochy con la 
pelota?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Poochy topla ne yaptı?",,translated-manual-multilang
MOVIE_04_SELECT_06_1,Hij kopte hem terug,He hit it back,Il l'a renvoyé,Er hat ihn zurückgeschossen.,L'ha ribattuta,La chutó de vuelta,はね⟦TAG:0:0:020004004b304830⟧返した,돌려보냈다,He hit it back.,Il l'a frappée de nouveau.,La golpeó de vuelta.,Geri vurdu,,translated-manual-multilang
MOVIE_04_SELECT_06_2,Hij at hem op,He ate it,Il l'a mangé,Er hat ihn gefressen.,L'ha mangiata,Se la comió,たべた,먹었다,He ate it.,Il l'a mangée.,Se la comió.,Onu yedi,,translated-manual-multilang
MOVIE_04_SELECT_06_3,Hij ging ermee vandoor,He ran off with it,Il s'est enfui avec,Er ist mit ihm weggerannt.,L'ha portata via,Se la llevó en la boca,くわえていった,물고 갔다,He ran off with it.,Il s'est enfui avec elle.,Se la llevó en la boca.,Onu alıp kaçtı,,translated-manual-multilang
MOVIE_04_QUESTION_07,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Wat kun je uit Poochy's
gedrag afleiden?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
What could you tell from
Poochy's behaviour?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Poochy
semble apprécier ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Worauf deutet Schnuffels
Benehmen hin?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Cosa si può dedurre dal
comportamento di Poochy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿Qué se puede deducir del
comportamiento de Poochy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
ポチはどんな⟦TAG:0:0:040004004d308230⟧気持ち？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
포치의 기분은?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
What was Poochy thinking?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
À quoi Poochy pensait-il?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿Qué estaba pensando 
Poochy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Poochy’nin davranışından
ne anlayabilirdin?",,translated-manual-multilang
MOVIE_04_SELECT_07_1,Hij vindt voetbal leuk,He enjoys football,Le football,Er spielt gern Fußball.,⟦TAG:0:2:5a00⟧Gli piace il calcio⟦TAG:0:2:6400⟧,Que el fútbol es divertido,サッカーたのしい,축구는 재밌어,That soccer is fun.,Que le soccer est amusant.,El fútbol es divertido.,Futbol oynamayı seviyor,,translated-manual-multilang
MOVIE_04_SELECT_07_2,Hij speelt graag met anderen,He likes playing with others,Les sports collectifs,Er mag Mannschaftssport.,⟦TAG:0:2:5a00⟧Gli piace giocare con gli amici⟦TAG:0:2:6400⟧,Que él también quiere jugar,⟦TAG:0:0:040008004430633057308730⟧一緒に あそびたい,함께 놀고 싶어,That he wants to play.,Qu'il veut jouer.,Quiere jugar con todos.,Başkalarıyla oynamayı seviyor,,translated-manual-multilang
MOVIE_04_SELECT_07_3,Hij is dol op ballen,He loves balls,Les ballons,Er liebt Bälle.,⟦TAG:0:2:5a00⟧Gli piace giocare con la palla⟦TAG:0:2:6400⟧,Que le encantan los balones,ボール⟦TAG:0:0:04000600603044305930⟧大好き,공이 좋아,That he loves balls.,Qu'il aime les balles.,Que ama las pelotas.,Toplara bayılıyor,,translated-manual-multilang
MOVIE_04_QUESTION_08,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wie kwam niet in het verhaal
voor?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Who was not in the story?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qui n'était pas présent
dans cette histoire ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wer war nicht zu sehen?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Chi mancava nel filmato?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Quién no aparecía
en el vídeo?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
このお⟦TAG:0:0:020006006f306a305730⟧話に いなかったのは？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
이 이야기에 안 나오는 건 누구?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Who was not in the story?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qui ne faisait pas partie 
de l'histoire?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Quién no estuvo en 
la historia?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Hikâyede kim yoktu?",,translated-manual-multilang
MOVIE_04_SELECT_08_1,Groene Yoshi,Green Yoshi,Yoshi vert,Der grüne Yoshi.,Yoshi verde,El Yoshi verde,みどりヨッシー,초록요시,Green Yoshi.,Yoshi vert.,Yoshi verde.,Yeşil Yoshi,,translated-reused
MOVIE_04_SELECT_08_2,Roze Yoshi,Pink Yoshi,Yoshi rose,Der rosa Yoshi.,Yoshi rosa,El Yoshi rosa,ピンクヨッシー,핑크요시,Pink Yoshi.,Yoshi rose.,Yoshi rosa.,Pembe Yoshi,,translated-reused
MOVIE_04_SELECT_08_3,Lichtblauwe Yoshi,Light-Blue Yoshi,Yoshi bleu ciel,Der hellblaue Yoshi.,Yoshi azzurro,El Yoshi azul claro,みずいろヨッシー,하늘색요시,Light-Blue Yoshi.,Yoshi bleu ciel.,Yoshi azul claro.,Açık Mavi Yoshi,,translated-reused
MOVIE_04_QUESTION_09,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Waar ging Poochy mee
vandoor?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Poochy leave with?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Avec quoi Poochy
s'est-t-il enfui ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Womit ist Schnuffel
weggerannt?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Cosa si è portato via Poochy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Con qué salió
corriendo Poochy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
ポチが⟦TAG:0:0:020002008230⟧持っていったのは？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
포치가 가져간 것은 무엇?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Poochy leave with?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Avec quoi Poochy s'est-t-il 
enfui?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué se llevó Poochy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Poochy neyi alıp gitti?",,translated-manual-multilang
MOVIE_04_SELECT_09_1,Een bal,A ball,Un ballon,Mit einem Ball.,Una palla,Con una pelota,ボール,공,A ball.,Une balle.,Una pelota.,Bir top,,translated-manual-multilang
MOVIE_04_SELECT_09_2,Een koekje,A biscuit,Un biscuit,Mit einem Keks.,Un biscotto,Con una galleta,クッキー,쿠키,A cookie.,Un biscuit.,Una galleta.,Bir kurabiye,,translated-manual-multilang
MOVIE_04_SELECT_09_3,Een gum,A rubber,Une gomme,Mit einem Radiergummi.,Una gomma,Con una goma de borrar,けしゴム,지우개,An eraser.,Une efface.,Un borrador.,Bir silgi,,translated-manual-multilang
MOVIE_04_QUESTION_10,"⟦TAG:1:4:010000000000000070c1⟧
Vraag
⟦TAG:1:4:0101000000000000f0c1⟧
Wat deed lichtblauwe Yoshi?","⟦TAG:1:4:010000000000000070c1⟧
Question
⟦TAG:1:4:0101000000000000f0c1⟧
What happened with Light-Blue Yoshi?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-il arrivé à
Yoshi bleu ciel ?","⟦TAG:1:4:010000000000000070c1⟧
Frage
⟦TAG:1:4:0101000000000000f0c1⟧
Was ist mit dem hellblauen
Yoshi geschehen?","⟦TAG:1:4:010000000000000070c1⟧
Domanda
⟦TAG:1:4:0101000000000000f0c1⟧
Cosa è successo
a Yoshi azzurro?","⟦TAG:1:4:010000000000000070c1⟧
Pregunta
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué hizo el Yoshi azul claro?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
みずいろヨッシーは どうなった？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
하늘색요시는 무엇을 했나?","⟦TAG:1:4:010000000000000070c1⟧
Question
⟦TAG:1:4:0101000000000000f0c1⟧
What happened with Light-Blue Yoshi?","⟦TAG:1:4:010000000000000070c1⟧
Question
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-il arrivé à Yoshi
bleu ciel?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué pasó con Yoshi azul 
claro?","⟦TAG:1:4:010000000000000070c1⟧
Soru
⟦TAG:1:4:0101000000000000f0c1⟧
Açık Mavi Yoshi’ye ne oldu?",QA: İngilizce kalan soru başlığı Türkçeleştirildi,qa-reviewed
MOVIE_04_SELECT_10_1,Hij ving een bal,He caught a ball,Il a arrêté le ballon,Er hat den Ball gefangen.,Ha preso la palla,Atrapó la pelota,ボールをキャッチした,공을 잡았다,He caught a ball.,Il a attrapé une balle.,Atrapó una pelota.,Bir top yakaladı,,translated-manual-multilang
MOVIE_04_SELECT_10_2,Hij viel om,He fell over,Il a plongé au sol,Er ist umgefallen.,È inciampato,Se cayó,ころんだ,넘어졌다,He tripped.,Il a trébuché.,Se tropezó.,Yere düştü,,translated-manual-multilang
MOVIE_04_SELECT_10_3,Hij aaide Poochy,He petted Poochy,Il a caressé Poochy,Er hat Schnuffel gestreichelt.,Ha accarezzato Poochy,Acarició a Poochy,ポチをなでた,포치를 쓰다듬었다,He petted Poochy.,Il a caressé Poochy.,Acarició a Poochy.,Poochy’yi sevdi,,translated-manual-multilang
