file,id,offset,original,translation
30/30_005080.xs,text000012,365,"You found a new item for
your collection box!","Koleksiyon kutuna
yeni bir eşya buldun!"
30/30_006010.xs,text000000,0,ルーク,Luke
30/30_006010.xs,text000001,7,"Is this really a hotel?
I don't believe it.","Burası gerçekten otel
mi? İnanamıyorum."
30/30_006010.xs,text000002,51,レミ,Emmy
30/30_006010.xs,text000003,56,"Okay, I think they may
actually be overdoing
this a little bit.","Tamam, sanırım
bunu biraz fazla
abartmışlar."
30/30_006010.xs,text000004,120,レイトン,Layton
30/30_006010.xs,text000005,129,"It's certainly a playful,
if eccentric, design.","Kesinlikle eğlenceli, hem
de epey tuhaf bir tasarım."
30/30_006010.xs,text000006,177,"The main gate greets
weary travellers with
open arms.","Ana kapı yorgun
gezginleri kollarını
açarak karşılıyor."
30/30_006010.xs,text000007,231,"Just walking through the
entrance is sure to make
anyone feel like a VIP.","Sadece girişten
yürümek bile herkesi
VIP gibi hissettirir."
30/30_006010.xs,text000008,305,"Stay right where you are.
I'm getting itchy shutter
fingers!","Olduğun yerde
dur. Deklanşör
parmaklarım kaşınıyor!"
30/30_006010.xs,text000009,366,"How does this part even
stay up?!","Bu kısım nasıl
duruyor ki?!"
30/30_006010.xs,text000010,400,"I wonder what the rooms
are like in the round bit.","Yuvarlak bölümdeki
odalar nasıl acaba?"
30/30_006010.xs,text000011,451,"From the shape of it,
I'd guess it to be some
kind of viewing gallery.","Şeklinden bakınca, bir tür seyir galerisi derim."
30/30_006010.xs,text000012,522,"The pond makes it look
like the building is
floating.","Havuz binayı
sanki yüzüyormuş
gibi gösteriyor."
30/30_006010.xs,text000013,576,"I can't even see the
bottom. So...where are
the foundations?","Dibini bile göremiyorum.
O halde...
temeller nerede?"
30/30_006010.xs,text000014,637,"This will be the source
of the oasis, and the
heart of Monte d'Or.","Bu, vahadan beslenen
kaynak olacak ve
Monte d'Or'un kalbi."
30/30_006010.xs,text000015,704,"With the lights out, it
looks like a witch's
castle!","Işıklar kapalıyken
cadı kalesine
benziyor!"
30/30_006010.xs,text000016,757,"Amazing, the difference
a few lights can make.","Birkaç ışığın ne kadar
fark yarattığına bak."
30/30_006010.xs,text000017,804,"We'll need to do a
thorough search for
the Masked Gentleman.","Maskeli Centilmeni
bulmak için kapsamlı
bir arama yapmalıyız."
30/30_006010.xs,text000018,865,コイン,İpucu Parası
30/30_006010.xs,text000019,872,You found a hint coin!,Bir ipucu parası buldun!
30/30_006010.xs,text000020,895,アイテム,Eşya
30/30_006010.xs,text000021,904,"You found a new item for
your collection box!","Koleksiyon kutun için
yeni bir eşya buldun!"
30/30_006020.xs,text000000,0,レミ,Emmy
30/30_006020.xs,text000001,5,"What a comfy seat!
This is a great place
to be reunited.","Ne rahat bir koltuk!
Buluşmak için
harika bir yer."
30/30_006020.xs,text000002,62,ルーク,Luke
30/30_006020.xs,text000003,69,"We might as well have
a sit down now we're
here...right?","Madem buradayız,
oturabiliriz
değil mi?"
30/30_006020.xs,text000004,126,レイトン,Layton
30/30_006020.xs,text000005,135,"The most elegant
solutions are often
the simplest.","En zarif çözümler
çoğu zaman en
basit olanlardır."
30/30_006020.xs,text000006,186,"Every detail of this place
is so classy! Right down
to the staff's uniforms!","Buranın her ayrıntısı
çok şık! Personelin
üniformalarına kadar!"
30/30_006020.xs,text000007,263,"The desk is spotless!
I think it's made of
marble.","Masa pırıl pırıl!
Sanırım mermerden
yapılmış."
30/30_006020.xs,text000008,314,"You can tell the staff
take pride in keeping
the place clean.","Personelin burayı
temiz tutmakla
gurur duyduğu belli."
30/30_006020.xs,text000009,376,コイン,İpucu Parası
30/30_006020.xs,text000010,383,You found a hint coin!,Bir ipucu parası buldun!
30/30_006020.xs,text000011,406,アイテム,Eşya
30/30_006020.xs,text000012,415,"You found a new item for
your collection box!","Koleksiyon kutuna
yeni bir eşya buldun!"
30/30_006030.xs,text000000,0,レイトン,Layton
30/30_006030.xs,text000001,9,"I never expected to see
this wall again.","Bu duvarı bir daha
göreceğimi hiç sanmazdım."
30/30_006030.xs,text000002,50,レミ,Emmy
30/30_006030.xs,text000003,55,"This is amazing. In every
sense of the word.","Bu muhteşem. Kelimenin
tam anlamıyla."
30/30_006030.xs,text000004,100,ルーク,Luke
30/30_006030.xs,text000005,107,"I don't get it. What are
we supposed to be
reading?","Anlamadım.
Tam olarak neyi
okumamız gerekiyor?"
30/30_006030.xs,text000006,159,"This toy robot has clearly
been treasured for a very
long time.","Bu oyuncak robotun
çok uzun zamandır
saklandığı belli."
30/30_006030.xs,text000007,223,"It looks way older than
my one!","Benimkinden çok
daha eski görünüyor!"
30/30_006030.xs,text000008,255,"That was one of Henry's
prized possessions.","Bu, Henry'nin en değerli
eşyalarından biriydi."
30/30_006030.xs,text000009,299,"They're packed full of
documents and files.","Evrak ve dosyalarla
ağzına kadar dolu."
30/30_006030.xs,text000010,343,"Every single one is
related to archaeology
in some way.","Hepsinin bir
şekilde arkeolojiyle
bağlantısı var."
30/30_006030.xs,text000011,399,"This book... I have a
feeling I saw it once
long ago.","Bu kitap... Sanki onu
çok uzun zaman önce
bir yerde görmüş gibiyim."
30/30_006030.xs,text000012,453,コイン,İpucu Parası
30/30_006030.xs,text000013,460,You found a hint coin!,Bir ipucu parası buldun!
30/30_006030.xs,text000014,483,アイテム,Eşya
30/30_006030.xs,text000015,492,"You found a new item for
your collection box!","Koleksiyon kutuna
yeni bir eşya buldun!"
30/30_006040.xs,text000000,0,レイトン,Layton
30/30_006040.xs,text000001,9,"This red carpet gives the
room a genuine touch of
class.","Bu kırmızı hali
odaya gerçekten
şık bir hava katıyor."
30/30_006040.xs,text000002,66,ルーク,Luke
30/30_006040.xs,text000003,73,"Are we allowed to walk
on this nice carpet with
our shoes on?","Bu güzel halinin
üstünde ayakkabıyla
yürümemize izin var mı?"
30/30_006040.xs,text000004,135,レミ,Emmy
30/30_006040.xs,text000005,140,"The suite really lives up
to its name! But where's
the topaz one?","Bu süit adının hakkını
veriyor! Peki ya
topaz olan nerede?"
30/30_006040.xs,text000006,206,"It's a fine settee and
no mistake.","İyi bir kanepe,
tartışmasız."
30/30_006040.xs,text000007,241,"It looks like you could
really sink into this sofa!","Bu koltuğa gerçekten
gömülebilirsin gibi!"
30/30_006040.xs,text000008,293,"I'm no furniture guru,
but sofa so good!","Mobilyadan pek anlamam
ama bu koltuk çok iyi!"
30/30_006040.xs,text000009,334,"Whoa! I didn't realise
this room would be so
high up!","Vay! Bu odanın
bu kadar yüksekte
olacağını bilmiyordum!"
30/30_006040.xs,text000010,388,"For a standard suite, the
view is quite spectacular.","Standart bir süit için
manzara oldukça muhteşem."
30/30_006040.xs,text000011,441,"I think I can see the
Laytonmobile from here!
Wait, maybe not.","Sanırım buradan
Laytonmobile'i görebiliyorum!
Dur, yok galiba."
30/30_006040.xs,text000012,504,コイン,İpucu Parası
30/30_006040.xs,text000013,511,You found a hint coin!,Bir ipucu parası buldun!
30/30_006040.xs,text000014,534,アイテム,Eşya
30/30_006040.xs,text000015,543,"You found a new item for
your collection box!","Koleksiyon kutun için
yeni bir eşya buldun!"
30/30_006050.xs,text000000,0,ルーク,Luke
30/30_006050.xs,text000001,7,"That bird is too busy
tucking into that fruit
to care about us.","O kuş o meyveyle
öyle meşgul ki
bizi umursamıyor."
30/30_006050.xs,text000002,71,レミ,Emmy
30/30_006050.xs,text000003,76,"Does Polly want a
cracker? No, thought
not.","Polly kraker
ister mi? Hayır,
istemez sanırım."
30/30_006050.xs,text000004,120,レイトン,Layton
30/30_006050.xs,text000005,129,"It's possible that it
accidentally found its
way in...but I doubt it.","Yanlışlıkla içeri
girmiş olabilir... ama
hiç sanmıyorum."
30/30_006050.xs,text000006,199,"I can't believe they'd
hide a switch in this
weird flower!","Bu garip çiçeğin içine
bir düğme saklamış
olmalarına inanamıyorum!"
30/30_006050.xs,text000007,258,"Okay, don't stand too
close to it. It's really
whiffy!","Tamam, çok
yaklaşma. Gerçekten
çok kokuyor!"
30/30_006050.xs,text000008,313,"These Rafflesias are
distributed throughout
rainforests, you know.","Bu Rafflesia'lar
yağmur ormanlarında
yaygındır, biliyorsun."
30/30_006050.xs,text000009,380,"This fruit looks pretty
mouth-watering, too...","Bu meyve de iştah
açıcı görünüyor..."
30/30_006050.xs,text000010,427,"I wonder if the bird likes
it?","Kuş acaba
seviyor mu?"
30/30_006050.xs,text000011,458,"I haven't observed a fruit
like this before. What
genus could they be?","Böyle bir meyve hiç
görmemiştim. Hangi
türe ait olabilir?"
30/30_006050.xs,text000012,529,"The leaves of this tree
turn red in autumn like
other deciduous trees.","Bu ağacın yaprakları
sonbaharda diğer yaprak
dökenler gibi kızarır."
30/30_006050.xs,text000013,600,"Autumn leaves are really
pretty! Well, I like them.","Sonbahar yaprakları çok güzel!
En azından ben seviyorum."
30/30_006050.xs,text000014,652,"It sort of reminds you
of the Golden Garden,
doesn't it?","Altın Bahçe'yi
hatırlatıyor,
değil mi?"
30/30_006050.xs,text000015,709,コイン,İpucu Parası
30/30_006050.xs,text000016,716,You found a hint coin!,Bir ipucu parası buldun!
30/30_006050.xs,text000017,739,アイテム,Eşya
30/30_006050.xs,text000018,748,"You found a new item for
your collection box!","Koleksiyon kutun için
yeni bir eşya buldun!"
30/30_006060.xs,text000000,0,コイン,İpucu Parası
30/30_006060.xs,text000001,7,You found a hint coin!,Bir ipucu parası buldun!
30/30_006060.xs,text000002,30,アイテム,Eşya
30/30_006060.xs,text000003,39,"You found a new item for
your collection box!","Koleksiyon kutun için
yeni bir eşya buldun!"
30/30_006070.xs,text000000,0,ルーク,Luke
30/30_006070.xs,text000001,7,"I'm glad the projector
isn't playing any
spooky pictures now.","Şu an projeksiyonun
korkunç görüntüler
göstermemesine sevindim."
30/30_006070.xs,text000002,69,レミ,Emmy
30/30_006070.xs,text000003,74,"Who would have known
this hotel had such a big
auditorium?","Kim bilebilirdi bu otelin
bu kadar büyük bir
salonu olduğunu?"
30/30_006070.xs,text000004,133,レイトン,Layton
30/30_006070.xs,text000005,142,"It can't have been used
for a long time. The seats
are dust-ridden.","Uzun zamandır
kullanılmamış olmalı.
Koltuklar toz içinde."
30/30_006070.xs,text000006,210,"The stage isn't much,
but the seats fit your
back perfectly.","Sahne pek bir şey
değil ama koltuklar
sırtına tam oturuyor."
30/30_006070.xs,text000007,271,"Forget cinemas. It's far
more exciting travelling
with you, Professor!","Sinemayı boş verin. Sizinle
seyahat etmek çok daha
heyecanlı, Profesör!"
30/30_006070.xs,text000008,342,"Front row, centre!
I wouldn't have it any
other way!","On sıra, tam orta!
Başka türlüsü
düşünülemez!"
30/30_006070.xs,text000009,395,コイン,İpucu Parası
30/30_006070.xs,text000010,402,You found a hint coin!,Bir ipucu parası buldun!
30/30_006070.xs,text000011,425,アイテム,Eşya
30/30_006070.xs,text000012,434,"You found a new item for
your collection box!","Koleksiyon kutuna
yeni bir eşya buldun!"
30/30_006080.xs,text000000,0,レイトン,Layton
30/30_006080.xs,text000001,9,"This green carpet gives
the room a very
expansive feel.","Bu yeşil hali odaya
çok daha geniş
bir hava veriyor."
30/30_006080.xs,text000002,65,ルーク,Luke
30/30_006080.xs,text000003,72,"Mmm, it smells like a
spring meadow. Did they
use conditioner?","Mmm, bahar çayırı gibi
kokuyor. Yumuşatıcı
mı kullandılar?"
30/30_006080.xs,text000004,135,レミ,Emmy
30/30_006080.xs,text000005,140,"Is it just me, or is the
room a bit washed out?
It's making me sleepy...","Bana mı öyle geliyor,
yoksa oda biraz soluk
mu? Uykumu getiriyor..."
30/30_006080.xs,text000006,213,"The whole room speaks
of an expert attention to
detail.","Tüm oda İnce ayrıntılara
gösterilen ustaca
bir özeni yansıtıyor."
30/30_006080.xs,text000007,269,"I'll be on my best
behaviour sitting on
this sofa.","Bu koltuğa
otururken en iyi
halimle duracağım."
30/30_006080.xs,text000008,320,"It's a comfortable
two-seater. Or a cosy
three.","Rahat bir iki kişilik.
Hatta sıkışırsan
üç kişilik bile."
30/30_006080.xs,text000009,368,"All the people look like
tiny ants from up here.
Hee hee...","Buradan bakınca
herkes minik karıncalar
gibi. Hihihi..."
30/30_006080.xs,text000010,428,"Please don't think of
squashing anyone,
Emmy!","Lütfen kimseyi
ezmeyi aklından
geçirme, Emmy!"
30/30_006080.xs,text000011,474,"The point where city ends
and desert begins is
perfectly delineated.","Şehrin bittiği ve çölün
başladığı yer mükemmel
şekilde belirgin."
30/30_006080.xs,text000012,543,コイン,İpucu Parası
30/30_006080.xs,text000013,550,You found a hint coin!,Bir ipucu parası buldun!
30/30_006080.xs,text000014,573,アイテム,Eşya
30/30_006080.xs,text000015,582,"You found a new item for
your collection box!","Koleksiyon kutun için
yeni bir eşya buldun!"
30/30_006090.xs,text000000,0,レイトン,Layton
30/30_006090.xs,text000001,9,"This refreshing blue rug
makes the room feel light
and breezy.","Bu ferah mavi
hali odayı hafif ve
serin hissettiriyor."
30/30_006090.xs,text000002,72,ルーク,Luke
30/30_006090.xs,text000003,79,"I can't spot a single mark
on this rug.","Bu halinin üzerinde tek
bir leke bile göremiyorum."
30/30_006090.xs,text000004,119,レミ,Emmy
30/30_006090.xs,text000005,124,"Hmm. Not too gaudy. Not
too plain. I like it!","Hmm. Ne çok gösterişli, ne
de çok sade. Beğendim!"
30/30_006090.xs,text000006,170,"Good quality springs.
Perfect for a nice
lie-down.","İyi kalite yaylar.
Güzelce uzanmak
için mükemmel."
30/30_006090.xs,text000007,221,"This sofa may be comfy,
but I'd still choose the
bed if I wanted a nap.","Bu koltuk rahat olabilir
ama şekerleme için yine
de yatağı seçerdim."
30/30_006090.xs,text000008,293,"The sofa really pulls the
room together nicely,
doesn't it?","Koltuk odayı
gerçekten çok güzel
toparlıyor, değil mi?"
30/30_006090.xs,text000009,353,"The Camel's Hump looks
tiny from here!","Deve Hörgücü buradan
minicik görünüyor!"
30/30_006090.xs,text000010,392,"I can see the tram
running back and forth!","Tramvayın gidip
geldiğini görebiliyorum!"
30/30_006090.xs,text000011,435,"The view is fine, but I
find the quality of this
frame truly fascinating.","Manzara güzel ama bu
çerçevenin kalitesini gerçekten
büyüleyici buluyorum."
30/30_006090.xs,text000012,509,コイン,İpucu Parası
30/30_006090.xs,text000013,516,You found a hint coin!,Bir ipucu parası buldun!
30/30_006090.xs,text000014,539,アイテム,Eşya
30/30_006090.xs,text000015,548,"You found a new item for
your collection box!","Koleksiyon kutun için
yeni bir eşya buldun!"
30/30_008010.xs,text000000,0,ヤングレイトン,Genç Layton
30/30_008010.xs,text000001,15,"All my favourite books
are on the top shelf.","En sevdiğim kitapların
hepsi en üst rafta."
30/30_008010.xs,text000002,60,ヤングランド,Genç Randall
30/30_008010.xs,text000003,73,"{''}Puzzles in Action{''} - a
gift from your dad?
Mind if I borrow it?","{''}Puzzles in Action{''} -
Babanın hediyesi mi?
Ödünç alabilir miyim?"
30/30_008010.xs,text000004,144,ヤングシャロア,Genç Angela
30/30_008010.xs,text000005,159,"Not an archaeology book
in sight! A few hefty
volumes, though.","Gözüm hiç arkeoloji
kitabı görmüyor! Ama
birkaç kalın cilt var."
30/30_008010.xs,text000006,222,"At sunset, I'm always too
caught up in my book to
turn the light on.","Gün batımında her zaman
kitabıma öyle dalarım ki
ışığı açmayı unuturum."
30/30_008010.xs,text000007,291,"There's nothing unusual
here, only dust.","Burada sıra dışı hiçbir
şey yok, sadece toz."
30/30_008010.xs,text000008,332,"The round glass shade
looks lovely.","Yuvarlak cam abajur
çok hoş görünüyor."
