file,source_sha256,id,offset,original,translation
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000002,122,"<T><M7/1/1>If only we could find that Mask of Order
that he spoke of, perhaps we could stop
him.","<T><M7/1/1>Keske bahsettigi Duzen Maskesi’ni
bulabilsek; belki onu
durdurabiliriz."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000003,219,レイトン,Layton
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000004,228,"<T><M4/2/1/45>Do you really think that we can trust
anything the Masked Gentleman says?","<T><M4/2/1/45>Maskeli Beyefendi’nin soyledigi
her seye gercekten guvenebilir miyiz?"
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000005,316,"<T><M1/1/1/45>But the Mask of Order is a genuine artefact
that was recorded by Rutledge. You must
have read about it too.","<T><M1/1/1/45>Ama Duzen Maskesi, Rutledge’in kayda
girdigi gercek bir eserdir. Sen de
okumus olmalisin."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000006,438,"<T>I have read that the Mask of Chaos and
Mask of Order exist as a pair. It's possible
that one could stop the other...","<T>Kaos Maskesi ile Duzen Maskesi’nin
bir cift olarak var oldugunu okudum. Belki
biri digerini durdurabilir..."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000007,558,"<T><M7/1/1/45>We know the police aren't going to catch
him any time soon. If we want to save the
city, we must find that mask!","<T><M7/1/1/45>Polisin onu yakin zamanda yakalayamayacagini
biliyoruz. Sehri kurtarmak istiyorsak
o maskeyi bulmaliyiz!"
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000008,685,"<T><M3/1/1/45>I thought Henry must have it among the
things he brought back from the ruins, but
he claims not to...","<T><M3/1/1/45>Henry’nin harabelerden getirdigi
esyalarin arasinda olmali sanmistim ama
kendinde olmadigini soyluyor..."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000009,801,"<T>Perhaps Henry is hiding something, even
from you. Hmm...","<T>Belki Henry senden bile bir seyler sakliyordur.
Hmm..."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000010,861,"<T><M2/2/1/45>Angela, where is your pendant?","<T><M2/2/1/45>Angela, kolyen nerede?"
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000011,906,"<T>Pendant? <W><M1/1/1>Oh, that. I lost it. I think the string
must have snapped.","<T>Kolyem mi? <W><M1/1/1>Ha, o. Kaybettim. Sanirim ipi
kopmus olmali."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000012,988,"<T><M7/1/1/45>It was getting old anyway. I was thinking of
replacing it sometime.","<T><M7/1/1/45>Zaten eskimisti. Bir ara
degistirmeyi dusunuyordum."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000013,1070,"<T><M5/2/1/60>I see. Well, I suppose this is a good
opportunity to do so.","<T><M5/2/1/60>Anliyorum. O halde bunu yapmak icin
iyi bir firsat sayilir."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000014,1144,<T>I was hoping to speak to Henry. Is he here?,<T>Henry ile konusmak istiyordum. Burada mi?
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000015,1191,"<T><M8/1/1/45>Yes, he's in his study.","<T><M8/1/1/45>Evet, calisma odasinda."
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000016,1229,<T><M1/1/1>Thank you.,<T><M1/1/1>Tesekkur ederim.
07/07_070350.xs,e82a566646be1c82d4f980be59d62419f6bf5d3f17a751ac62cbbe2885ed8eb0,text000017,1251,<T>Henry is in his study. Please go on in.,<T>Henry calisma odasinda. Lutfen iceri buyurun.
07/07_070360.xs,be80ed4d569b2d115acdb298caa09f9c2539f55db68af8e4ff83203b804f527f,text000000,0,レミ,Remi
07/07_070360.xs,be80ed4d569b2d115acdb298caa09f9c2539f55db68af8e4ff83203b804f527f,text000001,5,"<T><M3/2/2>Professor, Henry is in his study. Aren't we
going to see him?","<T><M3/2/2>Profesor, Henry calisma odasinda. Onu
ziyaret etmeyecek miyiz?"
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000000,0,ヘンリー,Henry
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000001,9,<T>Professor Layton. How may I help you?,<T>Profesor Layton. Size nasil yardimci olabilirim?
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000002,50,レイトン,Layton
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000003,59,"<T>Henry, I'd like to ask you a few questions
about yesterday's incident.","<T>Henry, size birkac soru sormak istiyorum
dunku olay hakkinda."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000004,133,"<T>I gave a full report to the police. They're
now investigating what happened.","<T>Polise ayrintili bir rapor verdim. Onlar da
simdi ne oldugunu arastiriyorlar."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000005,213,"<T><M4/2/1/45>Yes, well, we have been conducting our own
investigation.","<T><M4/2/1/45>Evet, ama biz de kendi
sorusturmamizi yurutuyoruz."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000006,285,"<T>We discovered an exact replica of Tingly
Town...<W>just behind the original one.","<T>Tingly
Kasabasi'nin birebir bir kopyasini kesfettik...<W>hemen asilinin arkasinda."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000007,369,<T>What?,<T>Ne?
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000008,378,"<T><M6/2/1/45>Tingly Tower has been fitted with a rotating
floor. We were turned around last night
without realising it.","<T><M6/2/1/45>Tingly Kulesi doner bir zeminle donatilmis.
Dun gece farkina varmadan
dondurulmusuz."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000009,499,"<T>A pitch-dark space like that is perfect for
pulling off just such a trick.","<T>Boylesine zifiri karanlik bir yer, boyle bir numarayi
yapmak icin mukemmel."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000010,577,"<T>We were so intent on pursuing the Masked
Gentleman that we walked straight into his
illusion.<M1/2/1/60>","<T>Maskeli Bey'i kovalamaya o kadar odaklanmistik ki
dogruca onun
yanilsamasinin icine yuruduk.<M1/2/1/60>"
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000011,685,<T>That's hard to imagine...,<T>Bunu hayal etmek zor...
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000012,714,"<T>Besides, nothing gets built in this town
without my permission.","<T>Ustelik, bu kasabada benim iznim olmadan
hicbir sey insa edilmez."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000013,781,<T><M2/2/1>That's what I wanted to ask you about.,<T><M2/2/1>Aslinda size bunu sormak istiyordum.
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000014,831,"<T>We heard that you recently invested a great
deal in various construction projects around
town.","<T>Son zamanlarda kasaba genelindeki cesitli
insaat projelerine epey
yatirim yaptiginizi duyduk."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000015,929,"<T>It seems an odd decision to promote
expansion in such uncertain times.","<T>Boylesine belirsiz zamanlarda buyumeyi
desteklemek garip bir karar gibi gorunuyor."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000016,1003,"<T><M4/2/1/45>Why not wait until this Masked Gentleman
business is over and Monte d'Or is safe
again?","<T><M4/2/1/45>Bu Maskeli Bey isi bitene ve Monte d'Or
yeniden guvenli olana kadar
neden beklemiyorsunuz?"
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000017,1105,"<T>I've said this before, Layton, and I'll say it
again. I do not need to explain myself to
you.","<T>Bunu daha once de soyledim, Layton, yine de
soyluyorum. Kendimi size aciklamak zorunda
degilim."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000018,1202,"<T>The town of Monte d'Or is under my
supervision, and I will do as I see fit.","<T>Monte d'Or kasabasi benim
gozetimim altinda ve ben uygun gordugum gibi davranirim."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000019,1281,"<T><M1/2/1/45>I understand, Henry. I didn't mean to
question your judgement.","<T><M1/2/1/45>Anliyorum, Henry. Amacim
kararinizi sorgulamak degildi."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000020,1358,"<T><M3/2/1/45>However, in order to conduct my
investigation, I need all the information
available.","<T><M3/2/1/45>Ancak, sorusturmami yurutebilmem icin
tum mevcut bilgilere
ihtiyacim var."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000021,1457,<T><K><M3/1/1/45>...</K>,<T><K><M3/1/1/45>...</K>
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000022,1482,<T><M1/1/1/45>Very well. I won't stand in your way.,<T><M1/1/1/45>Pekala. Yolunuza cikmayacagim.
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000023,1534,"<T>Most officials and businesses in town will
cooperate if you give them my name.","<T>Kasabadaki cogu yetkili ve isletme, adimi
verirseniz sizinle is birligi yapacaktir."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000024,1616,"<T><M3/1/1/45>But I'm afraid that is all I can do for you.
I have my own work to do.","<T><M3/1/1/45>Ama korkarim sizin icin yapabilecegim tek sey bu.
Benim de yapmam gereken isler var."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000025,1701,"<T><M1/2/1/45>Of course. Thank you, Henry.","<T><M1/2/1/45>Elbette. Tesekkur ederim, Henry."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000026,1744,"<T><M1/1/1/45>Now, I must take my leave.",<T><M1/1/1/45>Simdi musaadenizi isteyecegim.
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000027,1785,<T>Please feel free to look around my study.,<T>Calisma odami rahatca gezebilirsiniz.
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000028,1830,"<T>If you find something useful, you may take it
with you.","<T>Ise yarar bir sey bulursaniz, yaniniza
alabilirsiniz."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000029,1889,<T>If you'll excuse me.,<T>Musaadenizle.
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000030,1913,レミ,Remi
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000031,1918,"<T><M5/1/2>Shall we search the study, then? There may
be information about the park's construction
or notes on the Masked Gentleman.","<T><M5/1/2>O halde calisma odasini arayalim mi? Burada
parkin insasi hakkinda bilgi
ya da Maskeli Bey'le ilgili notlar olabilir."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000032,2051,ルーク,Luke
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000033,2058,"<T><M3/2/3>Emmy's right, Professor! We should do
a thorough search of this room.","<T><M3/2/3>Emmy hakli, Profesor! Bu odada
iyice arama yapmaliyiz."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000034,2139,"<T><M2/2/1>Wait a moment. I think we've missed an
important point here.","<T><M2/2/1>Bir dakika. Sanirim burada onemli bir
noktayi gozden kacirdik."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000035,2211,"<T>Henry is hiding something from us. <W>All along
I thought it was to do with the Masked
Gentleman.","<T>Henry bizden bir sey sakliyor. <W>Bastan beri
bunun Maskeli Bey'le ilgili oldugunu
saniyordum."
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000036,2312,<T><M5/2/1/45>We may be on the wrong track entirely.,<T><M5/2/1/45>Tamamen yanlis iz uzerinde olabiliriz.
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000037,2365,"<T><M2/2/1/45>What do you mean, Professor?","<T><M2/2/1/45>Ne demek istiyorsunuz, Profesor?"
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000038,2408,ランドの母,Land'in Annesi
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000039,2419,"<T>Henry, is someone there?","<T>Henry, orada biri var mi?"
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000040,2447,"<T>Oh! Guests!<W> Hmm. You look familiar, but...<W>
I'm sorry. Do I know you, young man?","<T>Ah! Misafirler!<W> Himm. Tanidik geliyorsunuz ama...<W>
Uzgunum. Seni taniyor muyum, genc adam?"
07/07_070370.xs,324e48a8588b69134d34c1251b3320ed522dbd4131016ae77474d52e037cffbc,text000041,2536,"<T><M2/2/1>Are you... My goodness! What a surprise!
<W>I must talk to you.","<T><M2/2/1>Sen... Aman Tanrim! Ne surpriz!
<W>Seninle konusmam gerek."
07/07_070380.xs,9e6e32f68d415f6d3613be64a79268fc7c35422998ebdb7d96e95142b0ef751c,text000000,0,レイトン,Layton
07/07_070380.xs,9e6e32f68d415f6d3613be64a79268fc7c35422998ebdb7d96e95142b0ef751c,text000001,9,"<T><M2/2/1>Luke, Emmy, I need to ask this lady
a few questions.","<T><M2/2/1>Luke, Emmy, bu hanimefendiye
birkac soru sormam gerekiyor."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000000,0,ランドの母,Land'in Annesi
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000001,11,"<T>Hershel? Hershel Layton, is that you?<W> What
happened to your hair?","<T>Hershel? Hershel Layton, sen misin?<W> Ne
oldu sacina?"
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000002,83,レミ,Remi
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000003,88,<T><M3/1/1/45>Professor?,<T><M3/1/1/45>Profesor?
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000004,113,レイトン,Layton
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000005,122,"<T>Yes, it's me. Emmy, Luke, I'd like you to
meet Mrs Ascot, <M2/1/1>Randall's mother.","<T>Evet, benim. Emmy, Luke, sizi
Bayan Ascot'la tanistirayim, <M2/1/1>Randall'in annesi."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000006,209,"<T><M1/1/4/45>Oh! <W>Er, it's nice to meet you, ma'am.","<T><M1/1/4/45>Ah! <W>Ee, sizinle tanistigima memnun oldum, hanimefendi."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000007,264,"<T><M3/1/1/45>How are you, Mrs Ascot? It has been a long
time. Are you visiting Henry and Angela?","<T><M3/1/1/45>Nasilsiniz, Bayan Ascot? Uzun zaman oldu.
Henry ve Angela'yi mi ziyaret ediyorsunuz?"
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000008,362,"<T>Not exactly. It's...<W>a long story. <W>Ah, where
do I start?","<T>Pek sayilmaz. Bu...<W>uzun bir hikaye. <W>Ah, nereden
baslasam?"
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000009,427,"<T>After Randall's accident, my husband and I
employed all possible means to find him.","<T>Randall'in kazasindan sonra, esimle ben onu
bulmak icin mumkun olan her yolu denedik."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000010,514,"<T>We hired rescue teams to search the ruins,
had a new passage dug... <W>We spent our
entire fortune.","<T>Harabeleri aramalari icin kurtarma ekipleri tuttuk,
yeni bir gecit kazdirdik... <W>Tum
servetimizi harcadik."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000011,617,"<T><M4/1/3>And yet, you still didn't find him...",<T><M4/1/3>Ve yine de onu bulamadiniz...
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000012,666,"<T>It pained us to be in that big house without
Randall, so we left Stansbury and came here
with Henry.","<T>Randall olmadan o buyuk evde olmak bizi
cok acitiyordu, bu yuzden Stansbury'den ayrilip buraya
Henry'yle geldik."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000013,770,"<T>When my husband passed away, I had
nowhere to go, no one to turn to. Henry
asked me to stay with him.","<T>Esim vefat edince gidecek
yerim, basvuracak kimsem kalmadi. Henry
benimle kalmami istedi."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000014,875,"<T>He took me in and settled my debts. He said
he was making everything ready for
Randall's return.","<T>Beni yanina aldi ve borclarimi kapatti. Dedi ki
Randall'in donusu icin her seyi
hazirliyormus."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000015,975,"<T><M1/2/1/45>Henry never breathed a word about any of
that.","<T><M1/2/1/45>Henry bunlarin hicbirinden hic
bahsetmedi."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000016,1036,"<T>Does that surprise you? Henry has always
been like that. He never blows his own
trumpet.","<T>Bu sana sasirtici mi geliyor? Henry her zaman
boyledir. Kendi kendini
asla ovmez."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000017,1128,"<T>If he doesn't feel that something needs to
be said, he keeps it to himself. It's just his
way.","<T>Bir seyin soylenmesi gerektigini
dusunmuyorsa, icinde tutar. Bu onun
tarzidir."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000018,1226,"<T><M5/2/1/45>Yes... Yes, you're quite right.","<T><M5/2/1/45>Evet... Evet, cok haklisiniz."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000019,1272,"<T>So, Hershel, just...be kind to him, won't
you?","<T>O yuzden, Hershel, lutfen... ona nazik olur
musun?"
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000020,1322,"<T>I don't think he's ever fully accepted
Randall's death.","<T>Sanmiyorum ki Randall'in olumunu hic
tam olarak kabullenebildi."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000021,1381,"<T><M2/2/1>I see. <W>Then I shall leave Henry out of the
investigation as much as possible.","<T><M2/2/1>Anliyorum. <W>O halde Henry'yi
sorusturmadan olabildigince uzak tutacagim."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000022,1473,"<T>If this Masked Gentleman knew what Henry
was really like, he would not be doing this.","<T>Bu Maskeli Bey Henry'nin gercekte nasil biri oldugunu
bilseydi, bunu yapmazdi."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000023,1562,"<T>If only Randall were alive... He would help
Henry. They were like brothers growing up,
you know.","<T>Keske Randall hayatta olsaydi... O, Henry'ye
yardim ederdi. Buyurken kardes gibiydiler,
biliyor musun."
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000024,1662,<T>This city is Randall's too...,<T>Bu sehir Randall'in da...
07/07_070390.xs,20c24c882c782eb9b3b6e4cb055b796943a0c3126f24cda2cd41e78c8ece16b6,text000025,1695,"<T><M4/1/1/45>Yes, Randall would have been tireless in
hunting down the Masked Gentleman.","<T><M4/1/1/45>Evet, Randall Maskeli Bey'in izini surmekte
dur durak bilmezdi."
