id,offset_hex,body_words,prefix_words,editable_words,text_ratio,crc32,source,translation,notes
11132,0x143708,95,4,91,0.874,05C78B6E,The land this village is{BR}built on is perfect for{BR}raising animals.{#232B}{#1F41}{#1FA8}{#1F49}{#2136}Do you like animals?{BR},,
11133,0x1437C8,215,4,211,0.912,18969A26,"The other day, I brought the{BR}shelves from the store{BR}to Eileen's shop for repair.{#232B}{#1F41}{#1FA8}{#1F4C}{#2136}She not only repaired them,{BR}she covered them in gold{BR}leaf for some reason.{#232B}{#1F41}{#1FA8}{#1F4B}{#2136}They were so gaudy. I had{BR}to scrape it all off.",,
11134,0x143978,98,5,93,0.857,DB6E436B,...{#232B}You're such...{#270B}{BR}{#1F41}{#1FA8}{#1F4D}{#2136}a nice person.{#232B}I really respect the way you{BR}think about other people.,,
11135,0x143A3E,205,4,201,0.927,4667CB41,"When I go all around the{BR}countryside for work, I meet{BR}all sorts of people.{#232B}{#1F41}{#1FA8}{#1F49}{#2136}Last time I went to this{BR}village where they were{BR}holding a grand bazaar.{#232B}It was a great place.{BR}There was so much going on!",,
11136,0x143BDA,143,5,138,0.902,5E8CA302,",{BR}have you given people in the{BR}village any presents yet?{#232B}{#1F41}{#1FA8}{#1F49}{#2136}Everyone has their likes and{BR}dislikes, but I think they'd{BR}all love a present.",,
11137,0x143CFA,68,4,64,0.838,C083AC9D,Do you have any pets?{BR}{#232B}{#1F41}{#1FA8}{#1F4D}{#2136}I think cats...{#232B}...are really cute...,,
11138,0x143D84,243,4,239,0.934,E2467212,"When I go to stock my shop,{BR}Howard makes me a ton of{BR}food to take with me.{#232B}He always packs enough food{BR}for 4 or 5 days, so I never{BR}worry about going hungry.{#232B}{#1F41}{#1FA8}{#1F49}{#2136}I'm always shocked at the{BR}amount of food he packs, but{BR}it's a huge help to me.",,
11139,0x143F6C,100,5,95,0.840,5A1DD23C,...{#232B}Uh...{#270B}{BR}I think...{#232B}{#1F41}{#1FA8}{#1F4D}{#2136}You're a great person.{#232B}It's easy to see just why{BR}everyone loves you.{BR},,
11140,0x144036,160,4,156,0.906,2F3505CD,"The other day, I ran into a{BR}merchant friend of mine who{BR}collects ore and minerals.{#232B}He has a booth at his{BR}town's bazaar now.{#232B}{#1F41}{#1FA8}{#1F49}{#2136}He seems to be doing well.{BR}{BR}",,
11141,0x144178,163,4,159,0.890,1FBCB060,"Have you been talking to{BR}people in the village?{#232B}{#1F41}{#1FA8}{#1F4C}{#2136}If you get so wrapped up in{BR}work you forget to talk to{BR}people, they'll be sad.{#232B}{#1F41}{#1FA8}{#1F4B}{#2136}And...I'd be sad too...{BR}",,
11142,0x1442C0,134,4,130,0.896,18CDC731,"The other day, I went to{BR}Grady's to deliver{BR}a package...{#232B}That cat that's always by{BR}the counter...{#232B}{#1F41}{#1FA8}{#1F4D}{#2136}He's...{#232B}He's really cute....",,
11143,0x1443CE,237,4,233,0.903,921825A3,"The other day, Georgia came{BR}by to tell me a joke...{BR}{#232B}And then she wanted me to{BR}tell her a joke....{#232B}So I tried my hardest to{BR}think up a funny joke...{BR}{#232B}{#1F41}{#1FA8}{#1F4B}{#2136}And...{#270A}{#270A}...{#270A}{#270A}she looked...{BR}horrified!{#232B}That's why I hate having to{BR}tell jokes...",,
11144,0x1445AA,113,4,109,0.876,9D647E95,"...{BR}So, uh...{#232B}I always have fun with you.{BR}{#232B}And I hope...{#232B}{#1F41}{#1FA8}{#1F49}{#2136}We can keep talking like{BR}this for a long time...",,
11145,0x14468E,131,4,127,0.870,99378CBA,"How long have we known each{BR}other now?{#232B}{#1F41}{#1FA8}{#1F49}{#2136}When I'm with you, time just{BR}flies by...{#232B}{#1F41}{#1FA8}{#1F4D}{#2136}I know my love for you will{BR}never fade.",,
11146,0x144796,150,5,145,0.900,9A59FBE2,"...{#232B}Work is important, but so is{BR}your health, so you need to{BR}take care of yourself.{#232B}{#1F41}{#1FA8}{#1F4B}{#2136}I just...I worry about you.{BR}Promise me you'll be{BR}careful.",,
11147,0x1448C4,67,5,62,0.776,D094E933,"...{BR}{#232B}{#1F41}{#1FA8}{#1F4D}{#2136}Thank you for being with me.{BR}{#232B}I, uh...{#270B}{BR}I love you...",,
11148,0x144D44,98,4,94,0.888,DBD372FF,Isn't spring awesome?{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Riding a horse around on the{BR}mountain in spring is the{BR}best feeling!,,
11149,0x144E0A,111,4,107,0.901,B625BFBE,The cherry blossoms are{BR}just about in full bloom!{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Let's take picnic lunches{BR}and go watch them sometime.,,
11150,0x144EEA,106,4,102,0.887,35165D98,"Before summer gets too hot,{BR}I gotta clean up my house{BR}and stuff.{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}Man, cleaning is such a{BR}bummer...",,
11151,0x144FC0,52,4,48,0.808,E19DC390,It's hot these days!{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Don't get heatstroke!!{BR},,
11152,0x14502A,62,4,58,0.903,8DE45688,Eating spicy food when it's{BR}hot outside gives you{BR}stamina!,,
11153,0x1450A8,106,4,102,0.896,1DB0579F,"Nonstop muggy weather, yuck!{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}My animals look like they're{BR}melting... I gotta{BR}do something for 'em.",,
11154,0x14517E,121,4,117,0.926,453E6F9E,Know what's awesome in the{BR}summer?{BR}Camping on the mountain!{#232B}We gotta go do something{BR}fun like that one of these{BR}days!,,
11155,0x145272,133,4,129,0.902,C09EFCD5,Fall is here for real!{BR}Lotsa great food grows wild{BR}this time of year.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}We should go to the mountain{BR}and see what we can find!{BR},,
11156,0x14537E,87,4,83,0.874,CA370865,Great weather like this{BR}makes everything easier.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}My horses have been loving{BR}it.,,
11157,0x14542E,124,4,120,0.903,B8C31F3E,The temperature changes in a{BR}flash these days.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}It's chilly in the morning{BR}and evening. Careful you{BR}don't catch cold!,,
11158,0x145528,98,4,94,0.878,6BD6236C,"A long time ago, I helped an{BR}injured fox.{BR}{#232B}{#1F41}{#1FA9}{#1F49}{#2136}It really took to me. It{BR}even followed me home!",,
11159,0x1455EE,83,4,79,0.880,EE3A3EA3,"It's gotten way cold.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Lotsa work to do this time{BR}of year, so hang in there!",,
11160,0x145696,73,4,69,0.863,4AA8FC76,"Been cold recently, yeah?{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Wear warm stuff or you'll{BR}catch a cold!",,
11161,0x14572A,103,4,99,0.883,9304EB84,"On cold days, you gotta{BR}keep moving!{#232B}{#1F41}{#1FA9}{#1F49}{#2136}You can't let cold stop ya{BR}from doing what you need{BR}to do!",,
11162,0x1457FA,68,4,64,0.912,FD85C8BE,"When it's cold, you gotta{BR}eat hot food to keep your{BR}strength up!",,
11163,0x145884,69,4,65,0.913,3576314F,"When the weather's nice,{BR}I feel like singing!{#232B}Wanna sing with me?",,
11164,0x145910,78,4,74,0.872,9671E1FA,I feel so mellow when the{BR}weather's nice.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Today's gonna be a good day!,,
11165,0x1459AE,73,4,69,0.918,FACD9405,"When the weather's nice, I{BR}feel like heading out to do{BR}something fun!",,
11166,0x145A42,65,4,61,0.908,93E869D5,"Clear, sunny days make me{BR}wanna take a long ride on{BR}my horse.",,
11167,0x145AC6,104,4,100,0.894,149B180D,It's really raining hard.{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}My horses were outside in{BR}it this morning. I had to{BR}bring 'em in fast!,,
11168,0x145B98,84,4,80,0.881,F19AE9B0,It's totally pouring rain!{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}Looks like it's gonna keep{BR}coming down all day...,,
11169,0x145C42,57,4,53,0.912,858EDE6C,"On rainy days, it's easy to{BR}slip, so watch your step.",,
11170,0x145CB6,81,4,77,0.877,0747D1C4,It's really coming down{BR}in buckets out there.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Hope the weather clears up!,,
11171,0x145D5A,53,4,49,0.887,8EEE536C,I love snow!{#232B}Snowball fights are totally{BR}awesome!,,
11172,0x145DC6,78,4,74,0.872,A5D431A4,"Snow's really coming down.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}If we get enough snow, we{BR}can build igloos!",,
11173,0x145E64,260,4,256,0.912,C0F7D811,"Hey, this reminds me of this{BR}time I made an awesome{BR}bear out of snow.{#232B}I showed it to Hiro...{BR}Guess what that guy did?{#232B}{#1F41}{#1FA9}{#1F49}{#2136}{#20D0}He totally freaked out!{BR}He thought it was a real{BR}bear and ran away!{#232B}{#1F41}{#1FA9}{#1F4B}{#2136}Unreal... Sometimes I don't{BR}know where that guy's head{BR}is at.",,
11174,0x14606E,108,4,104,0.926,4C1F5893,Making snowmen is seriously{BR}fun!{#232B}But maybe I should try a{BR}snow horse instead! How{BR}awesome would that be?,,
11175,0x146148,75,4,71,0.920,07E2A68F,"I gotta say, this spot...{#232B}Isn't it way boring?{#232B}Let's go someplace else.",,
11176,0x1461E0,57,4,53,0.895,85327F47,"Hey, y'know...{#232B}Don't you wanna go someplace{BR}more fun?",,
11177,0x146254,60,4,56,0.900,365C9A0A,Today was SERIOUSLY fun!{BR}Thanks!{#232B}We gotta hang out more!,,
11178,0x1462CE,43,4,39,0.884,A661DF68,See ya later!{BR}Be safe on your way home.,,
11179,0x146326,26,4,22,0.808,E8D2F7C3,I'm outta here.{BR}Later.,,
11180,0x14635C,77,4,73,0.922,F2292E68,Today was SERIOUSLY fun!{BR}We gotta take quality time{BR}like this more often!,,
11181,0x1463F8,82,4,78,0.902,46A899B9,...{#232A}...{#232B}I got something important{BR}I wanna talk about.{#232B}Will you go out with me?,,
11182,0x14649E,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11183,0x1464F8,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11184,0x146552,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11185,0x1465AC,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11186,0x146606,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11187,0x146660,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11188,0x1466BA,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11189,0x146714,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11190,0x14676E,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11191,0x1467C8,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11192,0x146822,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11193,0x14687C,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11194,0x1468D6,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11195,0x146930,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11196,0x14698A,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11197,0x1469E4,140,4,136,0.886,7B34D160,"Aren't animals awesome?{#232B}{#1F41}{#1FA9}{#1F48}{#2136}If you raise 'em with tons{BR}of love, they love you back!{#232B}{#1F41}{#1FA9}{#1F49}{#2136}You should totally raise{BR}more animals! It's fun!",,
11198,0x146AFE,224,4,220,0.911,5E22738C,"Aren't animals awesome?{#232B}{#1F41}{#1FA9}{#1F48}{#2136}If you raise 'em with tons{BR}of love, they love you back!{#232B}{#1F41}{#1FA9}{#1F49}{#2136}You've got a good number{BR}of animals on your farm{BR}now.{#232B}With any animal, you gotta{BR}take good care of it. No{BR}prob for someone like you!",,
11199,0x146CC0,258,4,254,0.903,7386BE3B,"Aren't animals awesome?{#232B}{#1F41}{#1FA9}{#1F48}{#2136}I gotta say, though...{BR}You've got a TON of animals{BR}that you're raising.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}I can't let you beat me!{BR}Awright! I'm gonna boost my{BR}herd to 300 horses...{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}Huh? What's up with that{BR}look you're giving me?{BR}C'mon, I'm just joking!",,
11200,0x146EC6,170,4,166,0.935,EC2B2F5F,So I heard that you collect{BR}bugs...{#232B}Huh...{#232B}Looks like your collection's{BR}not so big yet.{#232B}You know you can find{BR}different bugs in different{BR}places at different seasons?,,
11201,0x14701C,161,4,157,0.907,590004E8,"So I heard that you collect{BR}bugs...{#232B}Huh...{#232B}How about that?{#232B}Looks like you got a pretty{BR}good collection.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Keep on looking, and I bet{BR}you'll find some more.",,
11202,0x147160,126,4,122,0.889,F4540660,So I heard that you collect{BR}bugs...{#232B}Huh...{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Whoa!{#232B}You've seriously collected{BR}a massive number!{#232B}You're really something!,,
11203,0x14725E,220,4,216,0.923,E7674226,So I heard that you keep a{BR}record of all the fish that{BR}you've caught.{#232B}Huh...{#232B}Looks like there's{BR}a ton of kinds of fish that{BR}you haven't caught yet.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Remember that different fish{BR}are out there in different{BR}seasons!,,
11204,0x147418,243,4,239,0.926,B0D1CA50,"So I heard that you keep a{BR}record of all the fish that{BR}you've caught.{#232B}Huh...{#232B}Looks like you got a pretty{BR}good haul.{#232B}Check some out-of-the-way{BR}spots, and you might find{BR}even more kinds of fish.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}So go for it!{BR}I'm backing you all the way!",,
11205,0x147600,222,4,218,0.919,8FB1B7AA,So I heard that you keep a{BR}record of all the fish that{BR}you've caught.{#232B}Huh...{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Whoa!{BR}Awesome!{#232B}You've collected a seriously{BR}massive haul!{#232B}You and me should go out{BR}and try to catch some rare{BR}kinds of fish. How bout it?,,
11206,0x1477BE,179,4,175,0.888,74F74AB6,So is it true that you're{BR}good at coming up with{BR}new recipes for dishes?{#232B}Huh...{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}Looks like you're just{BR}getting started.{BR}{#232B}{#1F41}{#1FA9}{#1F48}{#2136}Tell me if you come up with{BR}some good recipes.,,
11207,0x147926,215,4,211,0.902,230C0D20,"So is it true that you're{BR}good at coming up with{BR}new recipes for dishes?{#232B}......{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Whoa!{BR}You've seriously cooked up{BR}a ton of new recipes!{#232B}Hey, do you have any{BR}recipes for horse treats?{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}No dice, huh? Bummer.",,
11208,0x147AD6,240,4,236,0.892,C01379B8,"So is it true that you're{BR}good at coming up with{BR}new recipes for dishes?{#232B}......{#232B}{#1F41}{#1FA9}{#1F49}{#2136}Whoa-ho! Awesome!{BR}Check out the massive number{BR}of recipes you came up with!{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}But...{#232B}Still no recipe for horse{BR}treats?{#232B}{#1F41}{#1FA9}{#1F48}{#2136}Well, I'm impressed anyway.",,
11209,0x147CB8,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11210,0x147D12,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11211,0x147D6C,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11212,0x147DC6,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11213,0x147E20,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11214,0x147E7A,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11215,0x147ED4,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11216,0x147F2E,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11217,0x147F88,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11218,0x147FE2,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11219,0x14803C,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11220,0x148096,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11221,0x1480F0,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11222,0x14814A,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11223,0x1481A4,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11224,0x1481FE,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11225,0x148258,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11226,0x1482B2,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11227,0x14830C,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11228,0x148366,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11229,0x1483C0,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11230,0x14841A,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11231,0x148474,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11232,0x1484CE,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11233,0x148528,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11234,0x148582,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11235,0x1485DC,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11236,0x148636,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11237,0x148690,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11238,0x1486EA,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11239,0x148744,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
11240,0x14879E,44,4,40,0.886,03AA2C53,Talking to you totally gives{BR}me a boost.,Seninle konuşmak bana{BR}enerji veriyor., common
