id,offset_hex,body_words,prefix_words,editable_words,text_ratio,crc32,source,translation,notes
2564,0x3BB58,48,0,48,0.958,5E8B830C,A summer crop. Eat it raw{BR}or use it in recipes.{BR},Yaz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2565,0x3BBBA,48,0,48,0.958,5E8B830C,A summer crop. Eat it raw{BR}or use it in recipes.{BR},Yaz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2566,0x3BC1C,48,0,48,0.958,5E8B830C,A summer crop. Eat it raw{BR}or use it in recipes.{BR},Yaz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2567,0x3BC7E,48,0,48,0.958,5E8B830C,A summer crop. Eat it raw{BR}or use it in recipes.{BR},Yaz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2568,0x3BCE0,46,0,46,0.957,DEED24B4,A fall crop. Eat it raw{BR}or use it in recipes.{BR},Güz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2569,0x3BD3E,46,0,46,0.957,DEED24B4,A fall crop. Eat it raw{BR}or use it in recipes.{BR},Güz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2570,0x3BD9C,46,0,46,0.957,DEED24B4,A fall crop. Eat it raw{BR}or use it in recipes.{BR},Güz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2571,0x3BDFA,46,0,46,0.957,DEED24B4,A fall crop. Eat it raw{BR}or use it in recipes.{BR},Güz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2572,0x3BE58,46,0,46,0.957,DEED24B4,A fall crop. Eat it raw{BR}or use it in recipes.{BR},Güz ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2573,0x3BEB6,48,0,48,0.958,CB685889,A winter crop. Eat it raw{BR}or use it in recipes.{BR},Kış ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2574,0x3BF18,48,0,48,0.958,CB685889,A winter crop. Eat it raw{BR}or use it in recipes.{BR},Kış ürünü. Çiğ ye{BR}ya da tarifte kullan.,
2575,0x3BF7A,56,0,56,0.964,5DFCBA37,Blossom in spring. Give it{BR}as a gift or make a bouquet.{BR},Baharda açar. Hediye et{BR}ya da buket yap.,
2576,0x3BFEC,56,0,56,0.964,5DFCBA37,Blossom in spring. Give it{BR}as a gift or make a bouquet.{BR},Baharda açar. Hediye et{BR}ya da buket yap.,
2577,0x3C05E,56,0,56,0.964,5DFCBA37,Blossom in spring. Give it{BR}as a gift or make a bouquet.{BR},Baharda açar. Hediye et{BR}ya da buket yap.,
2578,0x3C0D0,56,0,56,0.964,5DFCBA37,Blossom in spring. Give it{BR}as a gift or make a bouquet.{BR},Baharda açar. Hediye et{BR}ya da buket yap.,
2579,0x3C142,56,0,56,0.964,559C062B,Blossom in summer. Give it{BR}as a gift or make a bouquet.{BR},Yazın açar. Hediye et{BR}ya da buket yap.,
2580,0x3C1B4,56,0,56,0.964,559C062B,Blossom in summer. Give it{BR}as a gift or make a bouquet.{BR},Yazın açar. Hediye et{BR}ya da buket yap.,
2581,0x3C226,54,0,54,0.963,5B9F9975,Blossom in fall. Give it{BR}as a gift or make a bouquet.{BR},Güzün açar. Hediye et{BR}ya da buket yap.,
2582,0x3C294,54,0,54,0.963,5B9F9975,Blossom in fall. Give it{BR}as a gift or make a bouquet.{BR},Güzün açar. Hediye et{BR}ya da buket yap.,
2583,0x3C302,54,0,54,0.963,5B9F9975,Blossom in fall. Give it{BR}as a gift or make a bouquet.{BR},Güzün açar. Hediye et{BR}ya da buket yap.,
2584,0x3C370,56,0,56,0.964,77F1CA90,Blossom in winter. Give it{BR}as a gift or make a bouquet.{BR},Kışın açar. Hediye et{BR}ya da buket yap.,
2585,0x3C3E2,56,0,56,0.964,77F1CA90,Blossom in winter. Give it{BR}as a gift or make a bouquet.{BR},Kışın açar. Hediye et{BR}ya da buket yap.,
2586,0x3C454,56,0,56,0.964,77F1CA90,Blossom in winter. Give it{BR}as a gift or make a bouquet.{BR},Kışın açar. Hediye et{BR}ya da buket yap.,
2587,0x3C4C6,53,0,53,0.962,6FB99761,Grows from spring to fall.{BR}Grind it to cook with it.{BR},Bahardan güze yetişir.{BR}Öğütüp yemek yap.,
2588,0x3C532,22,0,22,0.909,11471583,Used after threshed.{BR}{BR},Harman sonrası.{BR}{BR},
2589,0x3C560,40,0,40,0.950,7B668E18,Buckwheat is used to make{BR}soba noodles.{BR},Karabuğdayla{BR}soba eriştesi yapılır.,
2590,0x3C5B2,51,0,51,0.961,EA42F847,Soybeans are used to make{BR}tofu. Also very healthy.{BR},Soyayla tofu yapılır.{BR}Ayrıca çok sağlıklıdır.,
2591,0x3C61A,51,0,51,0.961,33340CD5,A spring crop. Eat them or{BR}grind them for recipes.{BR},Bahar ürünü. Ye ya da{BR}tarif için öğüt.,
2592,0x3C682,45,0,45,0.956,7C90E9EB,A spring fruit. Eat it{BR}or use it in recipes.{BR},Bahar meyvesi. Ye{BR}ya da tarifte kullan.,
2593,0x3C6DE,45,0,45,0.956,25FEEC49,A summer fruit. Eat it{BR}or use it in recipes.{BR},Yaz meyvesi. Ye{BR}ya da tarifte kullan.,
2594,0x3C73A,45,0,45,0.956,25FEEC49,A summer fruit. Eat it{BR}or use it in recipes.{BR},Yaz meyvesi. Ye{BR}ya da tarifte kullan.,
2595,0x3C796,47,0,47,0.957,1131DBFD,A fall fruit. Eat them{BR}or use them in recipes.{BR},Güz meyvesi. Ye{BR}ya da tarifte kullan.,
2596,0x3C7F6,43,0,43,0.953,11E25CB4,A fall fruit. Eat it{BR}or use it in recipes.{BR},Güz meyvesi. Ye{BR}ya da tarifte kullan.,
2597,0x3C84E,45,0,45,0.956,E8E143F1,A winter fruit. Eat it{BR}or use it in recipes.{BR},Kış meyvesi. Ye{BR}ya da tarifte kullan.,
2598,0x3C8AA,25,0,25,0.920,F4AA394F,Not quite edible as is.{BR}{BR},Bu haliyle pek yenmez.{BR}{BR},
2599,0x3C8DE,40,0,40,0.950,B1C05804,They embody spring.{BR}Ferment before use.{BR},Baharı taşır.{BR}Önce fermente et.,
2600,0x3C930,40,0,40,0.950,65A3FD1F,They embody summer.{BR}Ferment before use.{BR},Yazı taşır.{BR}Önce fermente et.,
2601,0x3C982,38,0,38,0.947,AC6ECD53,They embody fall.{BR}Ferment before use.{BR},Güzü taşır.{BR}Önce fermente et.,
2602,0x3C9D0,78,0,78,0.974,89BE9BBC,Food for cows and sheep.{BR}Feed box can hold up to 10.{BR}One fodder makes 5 meals.,"İnek ve koyun yemidir.{BR}Yemlik en çok 10 alır.{BR}1 yem, 5 öğün eder.",
2603,0x3CA6E,31,0,31,0.935,A8011980,Drink it or use it{BR}in recipes.{BR},İç ya da{BR}tariflerde kullan.,
2604,0x3CAAE,52,0,52,0.962,B74D7B11,Very delicious milk. Drink{BR}it or use it in recipes.{BR},Çok lezzetli süt.{BR}İç ya da tarifte kullan.,
2605,0x3CB18,53,0,53,0.962,BCEA26B5,The finest quality milk.{BR}Drink or use it in recipes.{BR},En kaliteli süt.{BR}İç ya da tarifte kullan.,
2606,0x3CB84,34,0,34,0.941,23B127DE,A chicken's egg.{BR}Used in recipes.{BR},Tavuk yumurtası.{BR}Tariflik.,
2607,0x3CBCA,37,0,37,0.946,960CA1F7,Very delicious egg.{BR}Used in recipes.{BR},Lezzetli yumurta.{BR}Tarifte kullanılır.,
2608,0x3CC16,43,0,43,0.953,BC3541C7,Incredibly delicious egg.{BR}Used in recipes.{BR},Çok lezzetli yumurta.{BR}Tarifte kullanılır.,
2609,0x3CC6E,54,0,54,0.963,3FEAACCE,Soft sheep wool.{BR}Make into yarn to{BR}increase its value.,Yumuşak koyun yünü.{BR}İpliğe çevirirsen{BR}değeri artar.,
2610,0x3CCDC,59,0,59,0.966,09286772,Very soft sheep wool.{BR}Make into yarn to{BR}increase its value.,Çok yumuşak koyun yünü.{BR}İpliğe çevirirsen{BR}değeri artar.,
2611,0x3CD54,69,0,69,0.971,4C18F1FD,Very soft and comfortable{BR}wool. Make into yarn to{BR}increase its value.,"Çok yumuşak, rahat yün.{BR}İpliğe çevirirsen{BR}değeri artar.",
2612,0x3CDE0,70,0,70,0.971,8098E514,Wool made from white alpaca.{BR}More valuable than sheep{BR}wool. Very soft.,Beyaz alpaka yünü.{BR}Koyun yününden değerlidir.{BR}Çok yumuşak.,
2613,0x3CE6E,70,0,70,0.971,702D0688,Wool made from brown alpaca.{BR}More valuable than sheep{BR}wool. Very soft.,Kahve alpaka yünü.{BR}Koyun yününden değerlidir.{BR}Çok yumuşak.,
2614,0x3CEFC,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2615,0x3CF0C,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2616,0x3CF1C,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2617,0x3CF2C,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2618,0x3CF3C,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2619,0x3CF4C,46,0,46,0.957,5BE3A6D0,Throw it and you might{BR}find something inside.{BR},Fırlat; içinden belki{BR}bir şey çıkar.,
2620,0x3CFAA,44,0,44,0.955,3071E8A6,Can be found anywhere.{BR}It isn't worth much.{BR},Her yerde bulunur.{BR}Pek değerli değildir.,
2621,0x3D004,52,0,52,0.962,47D93C32,Break with a hammer to turn{BR}it into material stone.{BR},Çekiçle kırıp{BR}malzeme taşına çevir.,
2622,0x3D06E,62,0,62,0.968,6B838325,Rock broken with a hammer.{BR}A little more valuable than{BR}a rock.,Çekiçle kırılmış kaya.{BR}Kayadan biraz daha{BR}değerlidir.,
2623,0x3D0EC,44,0,44,0.955,8CA7B069,Chop it with an axe to{BR}turn it into lumber.{BR},Baltayla kesip{BR}keresteye çevir.,
2624,0x3D146,65,0,65,0.969,57871BE4,Branch chopped with an axe.{BR}A little more valuable than{BR}a branch.,Baltayla kesilmiş dal.{BR}Daldan biraz daha{BR}değerlidir.,
2625,0x3D1CA,33,0,33,0.939,687698A0,A wild flower. Smells very{BR}nice.{BR},Yabani çiçek.{BR}Çok güzel kokar.,
2626,0x3D20E,33,0,33,0.939,687698A0,A wild flower. Smells very{BR}nice.{BR},Yabani çiçek.{BR}Çok güzel kokar.,
2627,0x3D252,33,0,33,0.939,687698A0,A wild flower. Smells very{BR}nice.{BR},Yabani çiçek.{BR}Çok güzel kokar.,
2628,0x3D296,42,0,42,0.952,EC3071E7,Pandas' favorite.{BR}Use it in many recipes.{BR},Pandaların gözdesi.{BR}Tariflerde kullanılır.,
2629,0x3D2EC,40,0,40,0.950,FA94E5AA,Grows in the wild.{BR}Use it for medicine.{BR},Doğada yetişir.{BR}İlaçta kullanılır.,
2630,0x3D33E,55,0,55,0.964,E4EFDE92,Found on the ground in the{BR}fall. Used in many recipes.{BR},Güzün yerde bulunur.{BR}Birçok tarifte kullanılır.,
2631,0x3D3AE,48,0,48,0.958,9724431F,Sometimes found on the{BR}ground. Use in desserts.{BR},Bazen yerde bulunur.{BR}Tatlılarda kullanılır.,
2632,0x3D410,55,0,55,0.964,E4EFDE92,Found on the ground in the{BR}fall. Used in many recipes.{BR},Güzün yerde bulunur.{BR}Birçok tarifte kullanılır.,
2633,0x3D480,46,0,46,0.957,98E80716,Can be found in summer.{BR}Used in many recipes.{BR},Yazın bulunur.{BR}Birçok tarifte kullanılır.,
2634,0x3D4DE,49,0,49,0.959,E15F3760,Can be found in summer.{BR}Used in dessert recipes.{BR},Yazın bulunur.{BR}Tatlı tariflerinde{BR}kullanılır.,
2635,0x3D542,46,0,46,0.957,0F2D66AA,Can be found in spring.{BR}Used in many recipes.{BR},Baharda bulunur.{BR}Birçok tarifte kullanılır.,
2636,0x3D5A0,37,0,37,0.946,4569547E,A type of mushroom.{BR}Used in recipes.{BR},Mantar türü.{BR}Tariflerde kullanılır.,
2637,0x3D5EC,43,0,43,0.953,85FACAF1,A type of mushroom.{BR}Good aroma and flavor.{BR},Bir mantar türü.{BR}Kokusu ve tadı güzeldir.,
2638,0x3D644,38,0,38,0.947,76D36B25,A type of mushroom available{BR}in fall.{BR},Güzün bulunan{BR}bir mantar türü.,
2639,0x3D692,41,0,41,0.951,889143D1,A type of mushroom.{BR}Shaped like a coral.{BR},Mercana benzeyen{BR}bir mantar türü.,
2640,0x3D6E6,45,0,45,0.956,1EEF9059,A type of mushroom.{BR}Unique aroma and flavor.{BR},Özgün kokulu ve tatlı{BR}bir mantar türü.,
2641,0x3D742,51,0,51,0.961,63E62F0E,Poisonous. Can be used in{BR}recipes if you're brave.{BR},Zehirlidir. Cesursan{BR}tariflerde kullanabilirsin.,
2642,0x3D7AA,45,0,45,0.956,7C54AA21,A type of herb. Used in {BR}recipes and in tea.{BR},Bir ot türü.{BR}Tarif ve çayda kullanılır.,
2643,0x3D806,45,0,45,0.956,7C54AA21,A type of herb. Used in {BR}recipes and in tea.{BR},Bir ot türü.{BR}Tarif ve çayda kullanılır.,
2644,0x3D862,45,0,45,0.956,7C54AA21,A type of herb. Used in {BR}recipes and in tea.{BR},Bir ot türü.{BR}Tarif ve çayda kullanılır.,
2645,0x3D8BE,33,0,33,0.939,FC9F1D90,Put it in the hive{BR}to get honey.{BR},Kovana koyarsan{BR}bal elde edersin.,
2646,0x3D902,56,0,56,0.964,ED7D2CC9,Regular coin with simple{BR}design. Some people collect{BR}it.,Sade desenli sıradan para.{BR}Bazıları koleksiyon yapar.,
2647,0x3D974,54,0,54,0.963,B4EE56AE,"Has a mysterious power.{BR}Very hard, and very {BR}valuable.",Gizemli bir gücü var.{BR}Çok sert ve değerlidir.,
2648,0x3D9E2,44,0,44,0.955,07D5EE0E,Expensive gem. Has a{BR}beautiful shine to it.{BR},Pahalı bir mücevher.{BR}Güzelce parlar.,
2649,0x3DA3C,54,0,54,0.963,E22A2F14,Beautiful and valuable green{BR}gem. Makes a great gift!{BR},"Güzel, değerli yeşil taş.{BR}Harika hediye olur!",
2650,0x3DAAA,39,0,39,0.949,F7DB673E,Has a mysterious power.{BR}Legendary ore.{BR},Gizemli gücü olan{BR}efsanevi bir maden.,
2651,0x3DAFA,26,0,26,0.923,5489E69D,"Very valuable, rare ore.{BR}{BR}",Çok değerli nadir maden.{BR}{BR},
2652,0x3DB30,28,0,28,0.929,363613A3,"Valuable, fairly rare ore.{BR}{BR}","Değerli, nadir maden.{BR}{BR}",
2653,0x3DB6A,21,0,21,0.905,CEE98622,Commonly found ore.{BR}{BR},Yaygın maden.{BR}{BR},
2654,0x3DB96,43,0,43,0.953,C02903D4,Useless metal commonly found{BR}while mining.{BR},Madende sık çıkan{BR}işe yaramaz metal.,
2655,0x3DBEE,36,0,36,0.944,6D7D5865,Valuable gem.{BR}Shaped like a flower.{BR},Değerli taş.{BR}Çiçek şeklindedir.,
2656,0x3DC38,61,0,61,0.967,EF28ED0C,Valuable gem.{BR}Very hard and beautiful.{BR}All the girls love it.,"Değerli, sert ve güzel taş.{BR}Herkes sever.",
2657,0x3DCB4,49,0,49,0.959,DA4BE40E,Valuable gem.{BR}People used to carry it as a{BR}charm.,Değerli taş.{BR}Eskiden uğur için taşınırdı.,
2658,0x3DD18,70,0,70,0.971,1724C931,Valuable gem. More valuable{BR}than a diamond. Art created{BR}by the nature.,Elmastan da değerli taş.{BR}Doğanın sanat eseri.,
2659,0x3DDA6,35,0,35,0.943,A786ED9F,Valuable gem.{BR}Bright green color. {BR},Parlak yeşil{BR}değerli taş.,
2660,0x3DDEE,58,0,58,0.966,D3AFF19C,Valuable gem.{BR}Shines like a firefly.{BR}Makes lovely jewelry.,Ateşböceği gibi parlar.{BR}Güzel takı olur.,
2661,0x3DE64,39,0,39,0.949,9496BD00,Has a mysterious power.{BR}Very valuable.{BR},Gizemli gücü olan{BR}çok değerli taş.,
2662,0x3DEB4,34,0,34,0.941,3131B5B1,Valuable gem.{BR}Shines like a moon.{BR},Ay gibi parlayan{BR}değerli taş.,
2663,0x3DEFA,24,0,24,0.917,16D2CD1B,Rare and valuable gem.{BR}{BR},Nadir ve değerli taş.{BR}{BR},
2664,0x3DF2C,38,0,38,0.947,943B6581,Rare and valuable gem.{BR}Shines in red.{BR},Kırmızı parlayan{BR}nadir değerli taş.,
2665,0x3DF7A,25,0,25,0.920,980B04B9,Valuable gem.{BR}Very rare.{BR},Çok nadir{BR}değerli taş.,
2666,0x3DFAE,38,0,38,0.947,784F249D,Has mysterious letters{BR}written on it.{BR},Üstünde gizemli yazılar{BR}bulunur.,
2667,0x3DFFC,59,0,59,0.966,FDB7507D,Has a mysterious power.{BR}Nobody knows what the use{BR}of it is.,Gizemli bir gücü var.{BR}Ne işe yaradığı bilinmiyor.,
2668,0x3E074,50,0,50,0.960,46C3D7F8,Break it with a hammer to{BR}find out what's inside.{BR},Çekiçle kır ve{BR}içinden ne çıkacak gör.,
2669,0x3E0DA,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2670,0x3E0EA,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2671,0x3E0FA,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2672,0x3E10A,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2673,0x3E11A,7,0,7,0.714,ABC6942D,Dummy{BR}{BR},Dummy{BR}{BR},
2674,0x3E12A,72,0,72,0.972,C24EAF83,A common species of cicada.{BR}Is out from the morning{BR}until the afternoon.,Yaygın ağustos böceği.{BR}Sabahtan öğlene dek görülür.,
2675,0x3E1BC,72,0,72,0.972,4DB8FBAE,"A type of cicada that is out{BR}during the day. It has a{BR}small, round body.",Gündüz çıkan bir{BR}ağustos böceği.{BR}Küçük ve yuvarlaktır.,
2676,0x3E24E,62,0,62,0.968,BE14C214,"Despite its name, this{BR}cicada is more prevalent{BR}in the summer.",Adına rağmen yazın{BR}çok daha sık görülür.,
2677,0x3E2CC,73,0,73,0.973,3F7DACD1,"Similar to the spring {BR}cicada. When it chirps, the{BR}other cicadas join in.",Bahar türüne benzer.{BR}Ötünce diğerleri de katılır.,
2678,0x3E360,67,0,67,0.970,76B99164,A common species of cicada.{BR}It chirps all day and into{BR}the evening.,Yaygın bir türdür.{BR}Gündüzden akşama kadar öter.,
2679,0x3E3E8,29,0,29,0.931,D3A361CF,Cicada with a unique chirp.{BR}{BR},Özgün ötüşlü{BR}ağustos böceği.,
2680,0x3E424,71,0,71,0.972,A41216A4,A small cicada named for{BR}its chirp. Its wings are{BR}larger than its body.,Ötüşünden adını alan{BR}küçük tür. Kanatları{BR}gövdesinden büyük.,
2681,0x3E4B4,66,0,66,0.970,D2239167,Cicada that chirps in a{BR}steady rhythm. Often found{BR}on small trees.,Düzenli ritimle öter.{BR}Küçük ağaçlarda bulunur.,
2682,0x3E53A,72,0,72,0.972,A1C9FB2F,Cicada which doesn't fly{BR}very well. Usually walks{BR}from branch to branch.,İyi uçamaz.{BR}Daldan dala yürür.,
2683,0x3E5CC,68,0,68,0.971,36819DD7,A large cicada which stays{BR}in one place all day.{BR}Has a piercing cry.,Büyük bir türdür. Tiz{BR}sesiyle gün boyu aynı{BR}yerde durur.,
2684,0x3E656,69,0,69,0.971,A88D137F,Often chirps before dawn{BR}and at dusk when it's a{BR}little dark outside.,Şafak öncesi ve{BR}alacakaranlıkta{BR}sık öter.,
2685,0x3E6E2,53,0,53,0.962,CA4C2EB8,Largest of all cicadas.{BR}Chirps all day and all{BR}night.,En büyük ağustos böceği.{BR}Gece gündüz öter.,
2686,0x3E74E,35,0,35,0.943,EC6D3489,Large beetle with a{BR}distinct horn.{BR},Belirgin boynuzlu{BR}iri bir böcek.,
2687,0x3E796,35,0,35,0.943,FDD60D57,Has large and prominent{BR}mandibles.{BR},Belirgin büyük{BR}kıskaçları vardır.,
2688,0x3E7DE,77,0,77,0.974,763056AD,"A large pincer beetle with{BR}fierce mandibles. It's{BR}surprisingly timid, though.",İri ve güçlü kıskaçlıdır.{BR}Ama şaşırtıcı şekilde{BR}ürkektir.,
2689,0x3E87A,53,0,53,0.962,1D0702DF,"A large, fierce beetle.{BR}Named after the Greek Titan.{BR}","İri, sert bir böcek.{BR}Adını Yunan Titanından alır.",
2690,0x3E8E6,77,0,77,0.974,31A6C979,Rhinoceros beetle whose{BR}shell is covered in velvet{BR}hair. The heaviest beetle.,Kadifemsi kıllı kabuklu{BR}ağır bir gergedan böceği.,
2691,0x3E982,41,0,41,0.951,A8AA910D,A common variety of{BR}short pincer beetle.{BR},"Yaygın, kısa kıskaçlı{BR}bir böcek türü.",
2692,0x3E9D6,69,0,69,0.971,AFCE7153,Named after the Egyptian{BR}god of the underworld.{BR}It's covered in hair.,Adını Mısır yeraltı{BR}tanrısından alır.{BR}Kıllarla kaplıdır.,
2693,0x3EA62,39,0,39,0.949,8778CA6C,The largest of all{BR}rhinoceros beetles.{BR},Gergedan böceklerinin{BR}en büyüğü.,
2694,0x3EAB2,59,0,59,0.966,23CB3EA6,A very rare rhinoceros{BR}beetle known for its{BR}distinct color.,Belirgin rengiyle bilinen{BR}çok nadir gergedan böceği.,
2695,0x3EB2A,74,0,74,0.973,ED065901,"Same species as the{BR}Hercules Beetle, but has a{BR}rare white or yellow shell.",Herkül Böceğiyle aynı tür.{BR}Kabuk beyaz ya da sarıdır.,
2696,0x3EBC0,67,0,67,0.970,8EF25697,"A large rhinoceros beetle{BR}with white, yellow, or even{BR}a gold shell.","Beyaz, sarı hatta altın{BR}kabuklu iri gergedan böceği.",
2697,0x3EC48,67,0,67,0.970,48420940,The beetle with the whitest{BR}shell. A very pretty{BR}rhinoceros beetle.,En beyaz kabuklu böcek.{BR}Çok güzel bir gergedan{BR}türüdür.,
2698,0x3ECD0,58,0,58,0.966,64EC227E,A dragonfly whose appearance{BR}announces the coming of{BR}fall.,Görünmesi güzün geldiğini{BR}haber veren yusufçuk.,
2699,0x3ED46,76,0,76,0.974,96D91796,"Dragonfly with red eyes.{BR}Its wings have black edges,{BR}and it loves the shade.","Kırmızı gözlü yusufçuk.{BR}Kanat kenarı siyah,{BR}gölgeyi sever.",
2700,0x3EDE0,51,0,51,0.961,788D2922,Dragonfly whose color is{BR}reminiscent of a sunrise.{BR},Rengi gün doğumunu{BR}andıran yusufçuk.,
2701,0x3EE48,44,0,44,0.955,2F70EF9F,A dragonfly with red{BR}patterns on its wings.{BR},Kanatlarında kırmızı desenli{BR}bir yusufçuk.,
2702,0x3EEA2,60,0,60,0.967,26F656D4,A crimson-colored dragonfly.{BR}The color of the autumn{BR}sunset.,Koyu kırmızı yusufçuk.{BR}Güz gün batımı renginde.,
2703,0x3EF1C,47,0,47,0.957,AC83F740,Dragonfly with a beautiful{BR}blue body and eyes.{BR},Güzel mavi gövdeli ve gözlü{BR}bir yusufçuk.,
2704,0x3EF7C,39,0,39,0.949,8AF8F2B7,A common dragonfly.{BR}Not very colorful.{BR},Yaygın yusufçuk.{BR}Pek renkli değildir.,
2705,0x3EFCC,77,0,77,0.974,6F8222D7,A fast and large dragonfly.{BR}Found in clear weather and{BR}sometimes in the rain.,"Büyük ve hızlı yusufçuk.{BR}Açık havada, bazen{BR}yağmurda görülür.",
2706,0x3F068,64,0,64,0.969,8A7D7822,"A midsized dragonfly with{BR}a deep, blue color.{BR}Loves calm rivers.","Koyu mavi, orta boy{BR}yusufçuk.{BR}Sakin nehirleri sever.",
2707,0x3F0EA,34,0,34,0.941,EAFF545E,An ancient species of{BR}dragonfly. {BR},Kadim bir{BR}yusufçuk türü.,
2708,0x3F130,77,0,77,0.974,A7F46475,A yellow damselfly which is{BR}as thin as thread. Very{BR}fast and eats everything.,İplik kadar ince sarı{BR}kızböceği. Çok hızlıdır{BR}ve her şeyi yer.,
2709,0x3F1CC,69,0,69,0.971,48F1BD69,"These dragonflies may look{BR}scary, but they are very{BR}gentle creatures.",Korkutucu görünürler ama{BR}çok uysaldırlar.,
2710,0x3F258,64,0,64,0.969,1061D27D,Fatter than most common{BR}dragonflies. It moves{BR}surprisingly fast.,Çoğu yusufçuktan iridir.{BR}Şaşırtıcı derecede hızlıdır.,
2711,0x3F2DA,51,0,51,0.961,5EC3B914,Dragonfly with a silver{BR}belly. Highly territorial.{BR},Gümüş karınlı yusufçuk.{BR}Bölgesini savunur.,
2712,0x3F342,33,0,33,0.939,5D956174,"Large, but actually{BR}quite timid.{BR}",Büyük ama{BR}ürkektir.,
2713,0x3F386,78,0,78,0.974,2CB10D55,The insect that brings in{BR}the fall. Everyone loves how{BR}they light up the dark.,Güzü getiren böcek.{BR}Karanlığı aydınlatması{BR}çok sevilir.,
2714,0x3F424,79,0,79,0.975,69E78CA2,"Has varying patterns on{BR}its wings, depending on its{BR}habitat. Seen in the woods.",Kanat deseni yaşadığı{BR}yere göre değişir.{BR}Ormanda görülür.,
2715,0x3F4C4,75,0,75,0.973,CB7E2F6F,Firefly with a weak light.{BR}Lies still in thickets in{BR}the rain and the cold.,Işığı zayıf bir ateşböceği.{BR}Yağmur ve soğukta{BR}çalılıkta saklanır.,
2716,0x3F55C,79,0,79,0.975,12020AB6,"Firefly with a white pattern{BR}on its head. Out in the day,{BR}but are hard to spot.",Başında beyaz desen vardır.{BR}Gündüz çıkar ama zor{BR}görülür.,
2717,0x3F5FC,29,0,29,0.931,C98CC186,A bright species of{BR}firefly.{BR},Parlak bir{BR}ateşböceği türü.,
2718,0x3F638,59,0,59,0.966,29665EE1,"It has very thick black{BR}stripes, but they are hard{BR}to spot.",Kalın siyah çizgileri vardır{BR}ama fark etmek zordur.,
2719,0x3F6B0,48,0,48,0.958,F8D2C0E6,A small firefly. Can{BR}usually be found in trees.{BR},Küçük ateşböceği.{BR}Genelde ağaçlarda bulunur.,
2720,0x3F712,76,0,76,0.974,5EE7A76A,A small firefly with a manly{BR}color. Very violent as a{BR}larva. Its bite hurts.,Erkeksi renkli{BR}küçük tür. Larvası{BR}saldırgandır; ısırır.,
2721,0x3F7AC,62,0,62,0.968,69E80291,A firefly smaller than most.{BR}It dislikes strong wind{BR}and rain.,Çoğundan küçük bir{BR}ateşböceği.{BR}Rüzgar ve yağmuru sevmez.,
2722,0x3F82A,46,0,46,0.957,1BC4B26C,Hard-to-find firefly that{BR}lights up brightly.{BR},"Bulması zor, parlak ışıklı{BR}bir ateşböceği.",
2723,0x3F888,32,0,32,0.938,27C01275,Firefly which loves the{BR}summer.{BR},Yazı seven{BR}bir ateşböceği.,
2724,0x3F8CA,30,0,30,0.933,47E235C4,A large and majestic{BR}firefly.{BR},Görkemli büyük{BR}ateşböceği.,
2725,0x3F908,51,0,51,0.961,CB490B77,A green frog that always{BR}comes out during the{BR}rain.,Yağmurda ortaya çıkan{BR}yeşil bir kurbağa.,
2726,0x3F970,67,0,67,0.970,E72FE489,"A large, green tree frog.{BR}Enjoys the branches more{BR}than the ground.","İri, yeşil ağaç kurbağası.{BR}Yerden çok dalları sever.",
2727,0x3F9F8,80,0,80,0.975,C5E0CD08,Frog which lives in forests.{BR}The contrast between its{BR}eyes and body is striking.,Ormanda yaşayan kurbağa.{BR}Göz ve beden rengi{BR}çarpıcıdır.,
2728,0x3FA9A,75,0,75,0.973,7FD8B86C,Frog that grows to a large{BR}size. It will sometimes{BR}make its way into homes.,Oldukça büyür. Bazen{BR}evlerin içine bile girer.,
