index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
683,G_How1_03_000,"If you make a mistake or fall
from a high place, don't panic!","Wenn du einen Fehler machst oder
von einem hohen Punkt runterfällst,","Si te equivocas o te caes
desde algún sitio alto,","Si tu fais une erreur ou que
tu tombes d'un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ assez haut,","Se commetti un errore o
cadi da un punto elevato,","Hata yaparsan ya da yüksekten
düşersen paniğe kapılma!",2,490,2,438,0.894,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
684,G_How1_03_001,Just hold down  to rewind time.,"kannst du  gedrückt halten,
um die Zeit zurückzuspulen!","¡puedes rebobinar
manteniendo pulsado !","ce n'est pas grave : tu peux revenir
en arrière en maintenant  enfoncé !","puoi riavvolgere il tempo
tenendo premuto .","Zamanı geri sarmak için
 tuşunu basılı tut.",2,510,2,325,0.637,OK,OK,REVIEWED,Son sığma/bağlam kontrolünde elle revize edildi.
685,G_How1_03_002,"Don't be afraid to make mistakes.
Just be sure to learn from them!","Du musst also keine Angst vor Fehlern
haben, solange du aus ihnen lernst!","No te preocupes si metes la pata,
¡de los errores se aprende!","Tu peux sans crainte faire des erreurs,
mais il faut savoir en tirer les leçons !","Quindi non aver paura di fare qualche
errore: sbagliando si impara!","Hata yapmaktan korkma.
Yeter ki hatalarından ders çıkar!",2,518,2,453,0.875,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
686,Guide_How1_04,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
687,G_How1_04_000,"To view an entire Pullblox,","Drück , um herauszuzoomen","Para ver un Pullblox con perspectiva,","Si tu veux observer un Pullblox
dans son ensemble,","Se vuoi visualizzare
un Pullblox per intero,","Pullblox’un tamamını görmek için,",2,505,1,456,0.903,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
688,G_How1_04_001,press  to zoom out.,"und dir so ein Pullblox
komplett anzusehen.",pulsa  para alejar la imagen.,"appuie sur  pour
prendre un peu de recul.",premi  per diminuire lo zoom.,"Uzaklaşmak için
 tuşuna bas.",2,417,2,221,0.530,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
689,G_How1_04_002,"If you want a bit of a closer look, 
press  while you hold down .","Drück , während du  gedrückt
hältst, um hereinzuzoomen.","Si quieres verlo más de cerca, 
mantén pulsado  y pulsa .","Appuie sur  en maintenant  enfoncé
si tu veux voir un endroit de plus près.","Se vuoi dare un'occhiata più da vicino,
premi  mentre tieni premuto .","Biraz daha yakından bakmak
istersen,  basılıyken  tuşuna bas.",2,534,2,488,0.914,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
690,G_How1_04_003,"When you're zoomed in, use
 or  to scroll your view.","Wenn du hereingezoomt hast, kannst
du mit  und  die Ansicht ändern.","Cuando hayas acercado la imagen,
usa  o  para moverte por ella.","Quand tu as zoomé sur le Pullblox, fais
défiler l'affichage en utilisant  ou .","Dopo aver aumentato lo zoom,
usa  o  per muovere la visuale.","Görünümü kaydırmak için
 veya  kullan.",2,523,2,346,0.662,OK,OK,REVIEWED,Son sığma/bağlam kontrolünde elle revize edildi.
691,G_How1_04_004,"Let go of  when you're
finished zooming about!","Lass  los, um den Zoomvorgang
zu beenden!","Una vez hayas acabado,
¡suelta !","Relâche  pour revenir en vue normale
quand tu as fini d'observer le Pullblox !","Rilascia  quando hai finito
di usare lo zoom.",Bakmayı bitirdiğinde  tuşunu bırak!,2,530,1,505,0.953,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
692,Guide_How2_00,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
693,G_How2_00_000,"First, stand in front of the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ you
want to move and grab it with .","Stell dich zuerst vor den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, den du
bewegen willst, und greif ihn mit .","Primero, colócate delante del ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
que quieras mover y cógelo con .","Place-toi tout d'abord face au ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que
tu veux déplacer, et attrape-le avec .","Innanzitutto, mettiti di fronte al ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
che vuoi spostare e afferralo con !","Önce hareket ettirmek istediğin
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ önünde dur ve  ile tut.",2,537,2,437,0.814,OK,OK,REVIEWED,Kontrol kodları kaynakla birebir korunarak elle yerelleştirildi.
694,G_How2_00_001,"Next, move towards the front of the
platform to ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pull out⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Begib dich dann zur Vorderseite der
Plattform, um den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧rauszuziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Después, ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tira⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ hacia delante
para sacarlo.","Ensuite, déplace-toi vers l'avant de la
plate-forme pour ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirer⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ vers toi.","Poi muoviti verso la parte esterna
della piattaforma per ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirare⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Sonra platformun önüne
doğru ilerleyip ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧çek⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ şu ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.",2,519,2,376,0.724,OK,OK,REVIEWED,Vurgu semantiği ve sığma için kontrol kodları korunarak elle revize edildi.
695,Guide_How2_01,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
696,G_How2_01_000,"First, stand in front of the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ you
want to move and grab it with .","Stell dich zuerst vor den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, den du
bewegen willst, und greif ihn mit .","Primero, colócate delante del ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
que quieras mover y cógelo con .","Place-toi tout d'abord face au ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que
tu veux déplacer, et attrape-le avec .","Innanzitutto, mettiti di fronte al ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
che vuoi spostare e afferralo con !","Önce hareket ettirmek istediğin
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ önünde dur ve  ile tut.",2,537,2,437,0.814,OK,OK,REVIEWED,Kontrol kodları kaynakla birebir korunarak elle yerelleştirildi.
697,G_How2_01_001,"Next, move towards the back of the
platform to ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧push in⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Geh dann zum hinteren Teil der Platt-
form, um den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧reinzuschieben⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Después, ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧empuja⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ hacia el fondo.","Ensuite, déplace-toi vers l'arrière
de la plate-forme pour le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧repousser⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Poi muoviti verso la parte interna della
piattaforma per ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧spingere⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Sonra platformun arkasına
doğru ilerleyip ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧içeri it⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ şu ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.",2,535,2,419,0.783,OK,OK,REVIEWED,Vurgu semantiği ve sığma için kontrol kodları korunarak elle revize edildi.
698,Guide_How2_02,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
699,G_How2_02_000,"When a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ is ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pulled out⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
one step or more, ","Wenn ein ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ eine Stufe oder
mehr rausgezogen wurde,","Cuando tengas sitio para tirar
de un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ una o dos veces...","Lorsqu'un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ est sorti
d'au moins un cran,","Quando il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ è tirato in fuori
per una casella o più,","Bir ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ bir kademe ya da
daha fazla ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧çekildiğinde⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧",2,441,2,345,0.782,OK,OK,REVIEWED,Kontrol kodları kaynakla birebir korunarak elle yerelleştirildi.
700,G_How2_02_001,you can grab it from the side!,kannst du ihn von der Seite greifen!,¡podrás cogerlo de lado!,tu peux l'attraper par le côté !,puoi afferrarlo da un lato!,onu yandan da tutabilirsin!,1,486,1,372,0.765,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
701,G_How2_02_002,"You can then move towards the front
of the platform to ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pull out⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Geh dann zum vorderen Teil der Platt-
form, um den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧rauszuziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Entonces, podrás ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
hacia delante para sacarlo.","Tu peux alors te déplacer vers l'avant
de la plate-forme pour ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirer⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Poi muoviti verso la parte esterna
della piattaforma per ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirare⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Sonra platformun önüne
doğru ilerleyip ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧çek⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ şu ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.",2,521,2,376,0.722,OK,OK,REVIEWED,Vurgu semantiği ve sığma için kontrol kodları korunarak elle revize edildi.
702,Guide_How2_03,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
703,G_How2_03_000,"With the help of a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧side pull⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,","Mit ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧seitlichem Ziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ kannst
du einen ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ",La posibilidad de ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirar de lado⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧...,"Avec la technique qui consiste à ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirer⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧par le côté⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que tu as attrapé,","Utilizzando la tecnica
per ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirare di lato⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Yandan çekme⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sayesinde,",2,504,1,345,0.685,OK,OK,REVIEWED,Kontrol kodları kaynakla birebir korunarak elle yerelleştirildi.
704,G_How2_03_001,"you can ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pull out⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ past the edge
of the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ you are standing on.","über die Kante des ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blocks⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, auf
dem du stehst, ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧rausziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","te permite ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ de ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que
están más atrás del ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que pisas.","tu peux ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirer⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ plus loin que le
bord de celui sur lequel tu te tiens.","puoi ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirare⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ anche oltre
la posizione in cui ti trovi.","Bir ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧çekişle⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, üzerinde
durduğun ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ötesine çıkar.",2,510,2,417,0.818,OK,OK,REVIEWED,Vurgu semantiği ve sığma için kontrol kodları korunarak elle revize edildi.
705,G_How2_03_002,"Just be careful not to fall off the
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ you're standing on!","Pass nur auf, dass du nicht von dem
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ runterfällst, auf dem du stehst!","Pero ten cuidado: ¡no te vayas a caer
del ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sobre el que estás!","Il faut juste faire attention à ne pas
tomber du ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ où on se trouve !","Fai solo attenzione a non cadere
dal ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ su cui ti trovi!","Yalnız üzerinde durduğun
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloktan⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ düşmemeye dikkat et!",2,506,2,410,0.810,OK,OK,REVIEWED,Kontrol kodları kaynakla birebir korunarak elle yerelleştirildi.
706,Guide_How2_04,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
707,G_How2_04_000,"If you're standing on a
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ you've grabbed, ","Wenn du auf einem ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ stehst,
den du gegriffen hast,","Por mucho que agarres el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
sobre el que estás...","Si le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que tu attrapes est
aussi celui sur lequel tu te tiens,","Se afferri il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sul quale ti trovi,","Tuttuğun bir
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ üstünde duruyorsan,",2,486,2,373,0.767,OK,OK,REVIEWED,Kontrol kodları kaynakla birebir korunarak elle yerelleştirildi.
708,G_How2_04_001,you won't be able to move it.,kannst du ihn nicht bewegen.,¡no podrás moverlo!,il te sera impossible de le déplacer.,non sarai in grado di spostarlo.,onu hareket ettiremezsin.,1,472,1,352,0.746,OK,OK,REVIEWED,Beş resmî dil karşılaştırılarak elle yerelleştirildi.
709,G_How2_04_002,"In those situations, stand on a 
different ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ and try again.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Spring⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ in diesem Fall auf einen anderen
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ und versuche es noch einmal.","Cuando te pase eso, salta sobre otro
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ e inténtalo de nuevo.","Dans une telle situation, grimpe sur un
autre ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ et réessaie ta manœuvre.","In situazioni del genere, devi saltare
sopra un altro ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ e riprovare.","Böyle durumlarda başka bir
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ üstüne geçip yeniden dene.",2,536,2,462,0.862,OK,OK,REVIEWED,Kontrol kodları kaynakla birebir korunarak elle yerelleştirildi.
710,Guide_How2_05,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
