"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Record06_text2","Wario'yla MAMBO, Wario'yla MAMBO\nWario'yla MAMBO, nya nya nya nyaaa\nWario'yla MAMBO, Wario kaç para?\nWario'yla MAMBO, nya nya nyaaa nya nya!\nWario'yla MAMBO, Wario'yla MAMBO\nWario'yla MAMBO, nya nya nya nyaaa\nWario'yla MAMBO, Wario kaç para?\nWario'yla MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!\n\nWario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO, nya nya nyaaa nya nya!","ワリオ de マンボ　ワリオ de マンボ\nワリオ de マンボ　ニャニャニャニャー\nワリオ de マンボ　ワリオでなんぼ？\nワリオ de マンボ　ニャッニャッニャーニャッニャッ\n\nワリオ de マンボ　ワリオ de マンボ\nワリオ de マンボ　ニャニャニャニャー\nワリオ de マンボ　ワリオでなんぼ？\nワリオ de マンボ　ニャッニャッニャーニャッニャッ"
"Record06_text3","Wario'yla MAMBO, Wario'yla MAMBO\nWario'yla MAMBO, nya nya nya nyaaa\nWario'yla MAMBO, Wario kaç para?\nWario'yla MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","Wario de MAMBO, Wario de MAMBO\nWario de MAMBO, nya nya nya nyaaa\nWario de MAMBO, Wario de nanbo?\nWario de MAMBO\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!\nNya nya nyaaa nya nya!","ワリオ de マンボ　ワリオ de マンボ\nワリオ de マンボ　ニャニャニャニャー\nワリオ de マンボ　ワリオでなんぼ？\nワリオ de マンボ\nニャッニャッニャーニャッニャッ\nニャッニャッニャーニャッニャッ\nニャッニャッニャーニャッニャッ！"
"Record07","Ashley'nin Teması (Japonca sürüm)","Ashley's Theme (Japanese version)","Ashley's Theme (Japanese version)","Ashley's Theme (version jap.)","Ashley's Theme (version jap.)","Ashley's Theme (Japanische Version)","Ashley's Theme (versione giapponese)","Ashley's Theme (versión japonesa)","Ashley's Theme (versión japonesa)","アシュリーのテーマ"
"Record07_text1","Dünyanın en popüleri\no, Ashley'dir\nBir kez görsen herkes döner\ntabii ki Ashley işte\nTüm dünya ona hayran\no, Ashley'dir\nAshley Hanım'ın büyüsü harika\nbu gece de PARTİ var!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","Sekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nHitome mireba dare mo ga furimuku\natarimae ASHLEY da mon\n\nSekaijuu mina ga akogareru\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkonya mo PARTY yo!","せかいいち みなの にんきもの\nそれは かのじょのこと アシュリー\nひとめみれば だれもが ふりむく\nあたりまえ アシュリーだもん\n\nせかいじゅう みなが あこがれる\nそれは かのじょのこと アシュリー\nアシュリーさまの まほうは さいこう\nこんやも パーティよ"
"Record07_text2","Ne o böyle, kahkaha büyüsü?\nBu da nasıl bir büyü?\nEzberimde tutamıyorum\nah, ne sıkıcı!\nDünyanın en popüleri\no, Ashley'dir\nAshley Hanım'ın büyüsü harika\nkorkacak bir şey yok!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","Nawa buna nuu warai no jumon\nchio ira un nan no jumon?\nIo di emu oboerarenai\naa iya taikutsu!\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou\nkowai mono nashi yo!","なわ ぶな ぬー わらいのじゅもん\nちお いら うん なんのじゅもん？\nいお でぃ えむ おぼえられない\nああ いや たいくつ！\n\nせかいいち みなの にんきもの\nそれはかのじょのこと アシュリー\nアシュリーさまの まほうは さいこう\nこわいものナシよ！"
"Record07_text3","Gece göğünün denizi, sayısız yıldız\nhep yalnızım\nHerkesle arkadaş olmak istiyorum\nne yapmalıyım?\nDünyanın en popüleri\no, Ashley'dir\nAshley Hanım'ın büyüsü harika!\nbu gece de PARTİ var!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","Yozora no umi amata no hoshi\nitsumo hitorikiri\nMinna to nakayoku shitai no\ndou shitara ii no?\n\nSekai ichi mina no ninki mono\nsore wa kanojo no koto ASHLEY\nASHLEY sama no mahou wa saikou!\nkonya mo PARTY yo!","よぞらのうみ あまたのほし\nいつも ひとりきり\nみんなと なかよくしたいの\nどうしたらいいの？\n\nせかいいち みなの にんきもの\nそれは かのじょのこと アシュリー\nアシュリーさまの まほうは さいこう！\nこんやも パーティよ！ "
"Record08","Ashley'nin Teması","Ashley's Theme","Ashley's Theme","Ashley's Theme","Ashley's Theme (version anglaise)","Ashley's Theme","Ashley's Theme","Ashley's Theme (versión inglesa)","Ashley's Theme (versión inglesa)","アシュリーのテーマ　～えいごバージョン"
"Record08_text1","Lanetli köşkte yaşayan\nyan komşu kız kim?\nAdımı öğrenmen iyi olur,\nçünkü ben Ashley'im!\nEn karanlık büyüleri bilir\nen acımasız iksirleri kaynatır\nAradığım malzeme belki de sensin!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am A-ashley!\n\nShe knows the darkest spells\nand she brews the meanest potions\nYou might be the ingredient I seek!"
"Record08_text2","Masum tavrına\nsakın kanma!\nBüyük Ashley'den\nkorkmalısın!\nBebeklerle oynamaz\nsaçını da hiç taramaz\nBöyle ""kız işi"" şeylere kim vakit ayırır ki?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair,\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair,\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair,\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair,\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair,\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great Ashley!\n\nShe doesn't play with dolls\nand she never combs her hair\nWho has time for girly things like that?","Don't let yourself be fooled\nby her innocent demeanor!\nYou should be afraid\nof the great A-ashley!\n\nShe doesn't play with dolls\nand she never combs her hair,\nWho has time for girly things like that"
"Record08_text3","Semender gözü—sana lanet okurum\nBüyükanne peruğu—seni büyütürüm\nKedi tükürüğü—pantolonun yakında dar gelir\nPantalones giganticus!\n ...Ah hayır, yine mi!\nDünyayı yönetebilir\nödevlerini de bitirebilir\nHerkes bilir ki ben\nen iyisiyim: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of newt—I cast a hex on you\nGrandma's wig—this'll make you big\nKitten spit—soon your pants won't fit\nPantalones giganticus!\n\n ...Oh no, not again!\n\nShe can rule the world\nand still finish all her homework\nEveryone knows that I'm\nthe greatest: Ashley!","Eye of Newt, I cast a hex on you\nGrandma's Wig, This'll make you big!\nKitten Spit, Soon your pants won't fit!\nPantalones Giganticus!\nOh no, not again!\n\nShe can rule the world and\nstill finish all her homework\nEveryone knows that I'm the greatest A-ashley!"
"Record08_text4","Adımına dikkat et\nyoksa sana büyü yapar\nÖğretmenimi kaşığa çevirdim!\nBüyü kitabımın kölesiyim, evet doğru\nSenin kadar arkadaşım yok\nAma bence sen iyisin\nbelki arkadaş olabiliriz\nVe ""hayır"" dersen… yandın!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spell book, and yes, it's true\nI don't have as many friends as you\nBut I think you're nice\nand maybe we could be friends\nAnd if you say no, you're toast!","You'd better watch your step\nor she'll cast a spell on you \nI turned my teacher into a spoon!\n\nI'm a slave to my spellbook, and yes it's true,\nI don't have as many friends as you\nBut, I think you're nice,\nand maybe we could be friends\nAnd, if you say no, you're toast!"
"Record08_text5","Lanetli köşkte yaşayan\nyan komşu kız kim?\nAdımı öğrenmen iyi olur,\nçünkü ben Ashley'im!\nSokakta onu görürsen\nşunu sakın unutma:\nTanıyacağın en zalim kız benim!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door\nliving in the haunted mansion?\nYou'd better learn my name,\n'cause I am Ashley!\n\nJust remember this\nwhen you see her on the street\nI'm the cruelest girl you'll ever meet!","Who's the girl next door living\nin the haunted mansion?\nYou'd better learn my name,\n'cause I am A-ashley!\n\nJust remember this\nWhen you see her on the street\nI'm the cruelest girl you'll ever meet!"
