index,id,en,fr,de,it,es,tr
718,0x5B9F2339,A large tome lies open and desecrated. Many of the pages have been torn out. Not the sort of thing a sorcerer would do.,"Laissé ouvert, un épais grimoire semble avoir été profané. De nombreuses pages ont été arrachées. Un sorcier ne ferait pas ce genre de chose.",Ein zerschundener Foliant liegt aufgeschlagen auf dem Tisch. Viele Seiten wurden herausgerissen. Ein Zauberer würde so etwas niemals tun.,C'è un grosso tomo aperto. Molte pagine sono state strappate... un mago non farebbe mai una cosa del genere.,Hay un gran libro abierto y profanado. Le han arrancado muchas páginas. Un hechicero no haría algo así.,Büyük bir kitap açık ve tahrip edilmiş hâlde duruyor. Pek çok sayfası koparılmış. Bir büyücünün yapacağı türden bir şey değil.
719,0x5B9F233A,"The bedding here lies undisturbed. Based on the fungus growing on it, it hasn't been used in quite some time.","Le lit n'a pas été défait. Si l'on en croit les moisissures dont il est couvert, cela fait longtemps qu'il n'a pas servi.","Das Bettzeug ist unbenutzt. So verschimmelt wie es ist, hat schon lange niemand mehr darin geschlafen.","Il giaciglio appare intatto. A giudicare dai funghi che ci crescono sopra, non deve essere stato usato da parecchio tempo.","El catre está intacto. A juzgar por los hongos que crecen en él, hace tiempo que no lo usan.",Buradaki yatak hiç bozulmamış. Üzerindeki mantara bakılırsa uzun zamandır kullanılmamış.
720,0x5B9F233B,Dried blood stains the ground here. There's a lot of it. Something or someone was badly injured.,Vous remarquez des taches de sang séché sur le sol. Il y en a beaucoup. Quelqu'un ou quelque chose a été gravement blessé.,Am Boden klebt getrocknetes Blut ... viel Blut. Irgendetwas oder irgendjemand wurde hier schwer verletzt.,Per terra ci sono delle chiazze di sangue. Molto sangue. Qualcosa o qualcuno deve essersi ferito gravemente.,En el suelo hay manchas de sangre seca. Y hay mucha. Algo o alguien estaba gravemente herido.,Yerde kurumuş kan lekeleri var. Hem de çok. Bir şey ya da biri ağır yaralanmış.
721,0x5C420798,"I have got Ataraxis stable, but we must work quickly. Tell me about Keltas.","J'ai réussi à maintenir Ataraxis dans un état stable, mais nous devons agir vite. Dites-moi ce que vous avez appris sur Keltas.","Ich konnte Ataraxis stabilisieren, aber wir müssen uns beeilen. Erzählt mir von Keltas.","Sono riuscito a stabilizzare le condizioni di Ataraxis, ma dobbiamo agire alla svelta. Dimmi di Keltas.","Ataraxis se mantiene estable, pero tengo que trabajar deprisa. Háblame de Keltas.",Ataraxis'i dengede tutmayı başardım ama çabuk davranmalıyız. Bana Keltas'ı anlat.
722,0x5C7BBD23,"It's not good. Perhaps all is not lost, though.","Ce n'est pas bon signe, mais peut-être tout espoir n'est-il pas perdu.",Es sieht nicht gut aus. Aber vielleicht ist trotzdem noch nicht alles verloren.,"Non è una buona notizia, ma forse non tutto è perduto.",Qué mal. Pero puede que no todo esté perdido.,Durum iyi değil. Yine de her şey kaybedilmiş olmayabilir.
723,0x5D313DCF,"I don't suppose you can protect me, or something?",J'imagine que vous n'allez pas me protéger ?,"Von Euch kann ich keine Hilfe erwarten, richtig?","Immagino che tu non possa proteggermi in qualche modo, vero?",¿No podrías protegerme o algo?,"Beni koruyamaz mısın, falan?"
724,0x5D313DD0,"How hurt do I need to be, exactly?",Dans quel état faut-il que je sois exactement ?,Wie schwer muss ich verletzt werden?,Quanti danni devo subire esattamente?,¿Cuánto me tengo que dejar morder exactamente?,Tam olarak ne kadar yaralanmam gerekiyor?
725,0x5D34149C,We'll save Ataraxis yet! Speak with the warden—he'll allow you access to the chambers.,"Nous allons enfin sauver Ataraxis ! Adressez-vous au gardien, il vous donnera accès aux galeries.",Wir werden Ataraxis retten! Redet mit dem Hüter ... er lässt Euch gewiss in die Kammern.,"Salveremo Ataraxis! Parla con il custode, ti permetterà di entrare nelle camere.","¡Salvaremos a Ataraxis! Habla con el guardián, te permitirá acceder a las cámaras.",Ataraxis'i kurtaracağız! Gardiyanla konuş; odalara girmen için izin verecek.
726,0x5D6BAC33,I'll do what I can to help him.,Je vais faire ce que je peux pour l'aider.,"Ich werde alles tun, um ihm zu helfen.",Farò tutto il possibile per aiutarlo.,Haré lo que pueda para ayudarlo.,Ona yardım etmek için elimden geleni yapacağım.
727,0x5DE518B3,"Well, they could, I suppose—but they'd miss out on my fine cooking! And when you're as well-traveled as me, you pick up some crazy recipes.","Je suppose que rien ne les en empêche, mais ils passeraient à côté de mes talents de cuisinier ! Et quand on a autant voyagé que moi, on finit par découvrir des recettes complètement farfelues.","Tja, das könnten sie wohl ... aber dann würde ihnen meine Küche entgehen! Wenn man so weit gereist ist wie ich, schnappt man eben ein paar verrückte Rezepte auf.","Beh... potrebbe farlo, credo, ma si perderebbe la mia ottima cucina. Viaggiando tanto come ho fatto io, si imparano un sacco di ricette gustose.","Bueno, podrían, supongo. ¡Pero entonces se perderían mi excelente cocina! Y cuando has viajado tanto como yo, se aprenden algunas recetas increíbles.",Sanırım yapabilirler ama benim güzel yemeklerimi kaçırırlar! Benim kadar gezen biri yolda çılgın tarifler öğrenir.
728,0x5DE518B4,"Not likely, friend. It ain't good business to go spilling trade secrets to would-be rivals! Better that we work together, don't you think?","Ne rêvez pas... Ce n'est pas bon pour les affaires de donner ses petits secrets à de potentiels concurrents en herbe ! Mieux vaut que l'on travaille l'un avec l'autre plutôt que l'un contre l'autre, vous ne trouvez pas ?","Eher nicht. Kein guter Geschäftsmann vertraut potenziellen Konkurrenten seine Geheimnisse an! Wir sollten lieber zusammenarbeiten, findet Ihr nicht?","No, mi dispiace. Non fa bene agli affari svelare i segreti a dei possibili rivali! Meglio lavorare insieme, non credi?","Me temo que no. ¡No es bueno contarle secretos del oficio a posibles rivales! Mejor que trabajemos juntos, ¿no te parece?",Pek sanmam dostum. Ticari sırları gelecekteki rakiplere saçmak iyi iş değil! Birlikte çalışsak daha iyi olmaz mı?
729,0x5E24BA2E,"I can't thank you enough, $Player_Class$. My family survives today thanks to you!","Je ne pourrai jamais vous remercier assez, $Player_Class$. Si ma famille est encore en vie aujourd'hui, c'est grâce à vous !","Ich kann Euch gar nicht genug danken, $Player_Class$. Ihr habt meiner Familie das Leben gerettet!","Non so come ringraziarti, $Player_Class$. La mia famiglia è salva per merito tuo!","Te lo agradezco muchísimo, $Player_Class$. ¡Hoy mi familia está viva gracias a ti!","Sana ne kadar teşekkür etsem az, $Player_Class$. Ailem bugün senin sayende hayatta!"
730,0x5E351949,"Desperate times, right?","En temps de crise, on a tendance à relativiser...","Tja, wir leben in verzweifelten Zeiten.","Sono tempi duri, no?",Son tiempos desesperados y tal.,"Zor zamanlar, değil mi?"
731,0x5E35194A,"Look—I'm not a philosopher. I'm a cook. I'm just responding to the demands of the market! The nobility of Nexus wants rare, elite, hotsy-totsy meals that they can't get anywhere else! Sometimes, that means gatherin' up tentacles and forgetting to mention that they came from Krakenspawn from the Coral Tombs. Now get movin'! We've got money to make!","Je ne suis pas philosophe. C'est la loi de l'offre et de la demande ! Les nobles réclament des plats uniques ! Et parfois, ça implique de cuisiner des tentacules sans préciser qu'elles proviennent des Krakenards du Cimetière de corail.","Hört mal ... ich bin kein Philosoph. Ich bin ein Koch. Ich bin nicht für den Geschmack der Leute verantwortlich. Die Adeligen von Nexus wollen seltene, elitäre Delikatessen, die sie sonst nirgends kriegen. Also muss ich ab und an Tentakel besorgen, ohne zu erwähnen, dass sie von der Krakenbrut in den Korallengräbern stammen. Und jetzt trollt Euch! Wir müssen Geld verdienen.","Ascolta, io sono un cuoco, non un filosofo. Sto solo andando incontro alle richieste del mercato! La nobiltà di Nexus vuole dei cibi rari, di prima qualità. A volte questo significa dover servire loro tentacoli senza dire che provengono dai Krakeniani delle Tombe di corallo. Ora datti una mossa! Abbiamo dei soldi da guadagnare!","Mira, no soy filósofo. Soy cocinero. ¡Yo solo respondo a lo que pide el mercado! ¡La nobleza de Nexus quiere comida rara y lujosa que no se pueda tomar en ninguna otra parte! A veces, eso supone servirles tentáculos y olvidar mencionar que proceden de los krakenianos de las Tumbas de Coral. ¡Ahora, en marcha! ¡Tenemos dinero que ganar!","Bak, ben filozof değil aşçıyım. Sadece piyasanın talebine cevap veriyorum! Nexus soyluları başka yerde bulamayacakları nadir, seçkin, gösterişli yemekler istiyor! Bazen bu, dokunaçları toplayıp Mercan Mezarları'ndaki Krakenlilerden geldiğini söylememek demek. Hadi, hareket et! Para kazanacağız!"
732,0x5E4EE583,How do you know the Tibur aren't luring me into a trap?,Qu'est-ce qui vous dit que les Tiburiens ne cherchent pas à me tendre un piège ?,"Woher wisst Ihr, dass die Tibur mich nicht in eine Falle locken wollen?",Come sai che non si tratti di una trappola dei Tibur?,¿Cómo sabes que los tiburs no me están tendiendo una trampa?,Tiburların beni tuzağa çekmediğini nereden biliyorsun?
733,0x5E4EE584,"Your husband is being held in the Deep, you say?","Votre mari est retenu prisonnier dans les Bas-fonds, c'est bien ça ?","Euer Mann wird in der Tiefe gefangen gehalten, sagt Ihr?",Hai detto che tuo marito è prigioniero nell'Abisso?,¿Y dices que tienen a tu marido prisionero en las Profundidades?,Kocanın Derinlik'te tutulduğunu mu söylüyorsun?
734,0x5E941831,"Tell me, Celdria.","Je vous écoute, Celdria.","Wie denn, Celdria?","Parla, Celdria.","Dime, Celdria.","Anlat, Celdria."
735,0x5F7157C4,What task?,Quelle est cette tâche ?,Was soll ich tun?,Cosa devo fare?,¿Cuál es la tarea?,Ne görevi?
736,0x5FE2E760,"A sudden jolt from the field sends images swirling through your mind. You can see #0x98B7D4FF#four crystals#PREVIOUS#, each locked away and protected... You're certain these must hold the key to getting to Rigel.","Vous ressentez alors comme une décharge et des images défilent à une vitesse folle dans votre esprit. Vous discernez #0x98B7D4FF#quatre cristaux#PREVIOUS#, tous précieusement gardés et protégés... Vous en avez la certitude : ces cristaux sont la clef qui vous permettra de rejoindre Rigel.","Eine plötzliche Entladung des Feldes lässt in deinem Geist Bilder aufblitzen. Du siehst #0x98B7D4FF#vier Kristalle#PREVIOUS#, allesamt weggesperrt und beschützt. Du bist sicher, dass sie der Schlüssel sind, um zu Rigel zu gelangen.","Un lampo improvviso dal campo trasmette immagini vorticanti nella tua mente. Vedi #0x98B7D4FF#quattro cristalli#PREVIOUS#, ognuno rinchiuso e protetto... Sono sicuramente la chiave per arrivare a Rigel.","Una sacudida repentina del campo llena tu mente de imágenes. Puedes ver #0x98B7D4FF#cuatro cristales#PREVIOUS#, cada uno cerrado y protegido. Seguro que son la clave para llegar hasta Rigel.",Alandan gelen ani bir sarsıntı zihninde görüntüler oluşturuyor. Her biri kilit altında ve korunan #0x98B7D4FF#dört kristal#PREVIOUS# görüyorsun… Rigel'e ulaşmanın anahtarı bunlar olmalı.
737,0x60306F99,I'll do what I can to help.,Je vais faire ce que je peux pour vous aider.,"Ich werde tun was ich kann, um zu helfen.",Farò il possibile per essere d'aiuto.,Haré lo que pueda para ayudar.,Yardım etmek için elimden geleni yapacağım.
738,0x60514AB0,You want me to kill them all?,Vous voulez que je les tue toutes ?,"Ihr wollt, dass ich sie alle töte?",Vuoi che li uccida tutti?,¿Quieres que las mate a todas?,Hepsini öldürmemi mi istiyorsun?
739,0x6095949D,How did you escape back there?,Comment avez-vous réussi à vous enfuir ?,Wie seid Ihr hierher entkommen?,Come hai fatto a fuggire?,¿Cómo escapaste?,Oradan nasıl kaçtın?
740,0x6095949E,The wilderness...or the Ruinscar?,La nature... ou la Faille de Ruin ?,In der Wildnis ... oder der Ruinennarbe?,Le terre selvagge... o la Cicatrice della rovina?,¿Fue el aire libre... o la ruinabrecha?,Vahşi doğayı mı… Yıkım Yarası'nı mı?
741,0x6095949F,Why do you need to protect it?,Pourquoi devez-vous la protéger ?,Warum müsst Ihr sie beschützen?,Perché devi proteggerlo?,¿Por qué tienes que protegerla?,Onu neden koruman gerekiyor?
742,0x60C18AC2,"Why am I slaying this giant, exactly?","Pourquoi dois-je tuer ce géant, exactement ?",Warum genau soll ich diesen Riesen töten?,Spiegami perché dovrei farlo.,¿Por qué tengo que matar a ese gigante?,Bu devi tam olarak neden öldürüyorum?
743,0x60D3E25E,"We're sailing away in that? Ugh… It's times like this I wish I could simply teleport everywhere I want to go, you know?",Vous voulez qu'on emprunte ce rafiot ? Argh... C'est dans ces moments-là que j'aimerais pouvoir me téléporter où bon me semble...,"Damit sollen wir in See stechen? Puh ... In solchen Momenten wünschte ich, ich könnte mich einfach teleportieren.",Salperemo su quell'affare? In momenti come questo vorrei tanto potermi teletrasportare dove mi pare...,"¿Vamos a navegar en eso? Bah, es en momentos así que me gustaría poder teletransportarme adonde quisiera.",Şununla mı denize açılacağız? Uff… Bazen keşke istediğim her yere ışınlanabilsem diyorum.
744,0x611D8DA3,"Hello! Did you find any primals in the Beastlands? The monster I summoned shows no signs of leaving, and my family are terrified. Look—I'm literally shaking!","Alors, vous avez trouvé des Archéens dans les Terres sauvages ? La créature que j'ai invoquée ne semble pas décidée à partir de sitôt et toute ma famille est terrorisée. Regardez, moi aussi j'en tremble de peur !","Hi! Habt Ihr in den Bestienlanden Urbestien gefunden? Das Monster, das ich beschworen habe, macht keine Anstalten, zu verschwinden, und meine Familie hat schreckliche Angst. Seht her ... ich zittere richtig!",Salve! Hai trovato le primeve nelle Terre bestiali? Il mostro che ho evocato non ha alcuna intenzione di andarsene e la mia famiglia è terrorizzata. Guarda come tremo!,"¡Hola! ¿Has encontrado algún primario en Bestialandia? El monstruo que invoqué no parece tener intención de irse y mi familia está aterrorizada. ¡Mírame, estoy literalmente temblando de miedo!","Merhaba! Canavar Diyarı'nda hiç kadim buldun mu? Çağırdığım canavar gitmeye niyetli değil, ailem de korkudan perişan. Bak, gerçekten titriyorum!"
745,0x611FE7AA,You're back! My father will be pleased to hear it. Tell me—is it done? Have you stopped Rigel's plot?,"Vous êtes de retour ! Mon père va être ravi ! Dites-moi, avez-vous mis fin au complot de Rigel ?","Ihr seid zurück! Mein Vater wird erfreut sein, dies zu hören. Sagt mir - ist es erledigt? Habt Ihr Rigels Pläne vereitelt?","Sei tornato! Mio padre ne sarà felice. Dimmi, ce l'hai fatta? Hai fermato il complotto di Rigel?","¡Has vuelto! Mi padre estará complacido. Dime, ¿Lo has hecho? ¿Has parado los planes de Rigel?","Döndün! Babam bunu duyunca sevinecek. Söyle, bitti mi? Rigel'in planını durdurdun mu?"
746,0x61600D0A,"What do you want this time, Nolan?","Que voulez-vous, Nolan ?","Was wollt Ihr denn diesmal, Nolan?","Di cosa si tratta questa volta, Nolan?","¿Qué quieres esta vez, Nolan?","Bu kez ne istiyorsun, Nolan?"
747,0x61670039,"Well met. I am the warlock, Branston!",Salutations ! Je suis Branston le sorcier !,Hallo. Ich bin der Hexer Branston!,Lieto di conoscerti. Io sono lo stregone Branston!,"Muy buenas. ¡Soy Branston, el brujo!",Selam olsun. Ben kara büyücü Branston!
748,0x61939A20,"Adrian…? I can scarcely believe it! How could he have done this? I'll get the answers out of him. Friend, we must #0x98B7D4FF#find him and retrieve the crystal#PREVIOUS#. Will you help Nexus one more time?",Adrian… ? Je ne peux pas le croire ! Comment a t-il pu faire cela ? Je m'en vais le questionner. Nous devons #0x98B7D4FF#le trouver et récupérer le cristal#PREVIOUS#. Aiderez-vous Nexus une nouvelle fois ?,Adrian ...? Ich kann es kaum glauben! Wie könnte er dies getan haben? Ich werde die Antworten aus ihm heraus bekommen. Wir müssen #0x98B7D4FF#ihn finden und den Kristall zurückholen#PREVIOUS#. Werdet Ihr mir noch einmal helfen?,Adrian?! Non posso crederci! Come ha potuto fare ciò? Gli farò sputare le risposte. Dobbiamo #0x98B7D4FF#trovarlo e recuperare il cristallo#PREVIOUS#. Accetterai di aiutare Nexus ancora una volta?,¿Adrian? ¡No puedo creerlo! ¿Cómo ha podido? Le sacaré la respuesta yo mismo. Tenemos que #0x98B7D4FF#encontrarlo y recuperar el cristal#PREVIOUS#. ¿Puedes ayudar a Nexus una vez más?,"Adrian…? İnanamıyorum! Bunu nasıl yapabildi? Cevapları ondan alacağım. Dostum, #0x98B7D4FF#onu bulup kristali geri almalıyız#PREVIOUS#. Nexus'a bir kez daha yardım eder misin?"
