file,index,label,TR_Turkish
PauseMenu.msbt,672,AblBellKnockRingDongBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,673,AblBellFinalDingDongBtn,"Çın-Çın-Çan'da
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,674,AblBellFinalDingDongFastBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧'yı basılı tut,
sonra ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,675,AblBellThrowBellBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,676,AblBellTinkerMelodyBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,677,AblBellInBellBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,678,AblBellFloatRingDongBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ su yüzeyinde
süzülürken⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,679,AblBellWaterRollingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,680,#AblSniper,
PauseMenu.msbt,681,AblSniperShot,Atış
PauseMenu.msbt,682,AblSniperSnipeShot,Keskin Atış
PauseMenu.msbt,683,AblSniperArrowSlash,Sihirli Yıldız Oku
PauseMenu.msbt,684,AblSniperUnderShot,Keskin Nişancı
PauseMenu.msbt,685,AblSniperSlash,Ok Darbesi
PauseMenu.msbt,686,AblSniperSkyShot,Gök Atışı
PauseMenu.msbt,687,AblSniperSkyShotShower,Gök Atışı Yağmuru
PauseMenu.msbt,688,AblSniperJumping,Zıplayan Ok Atışı
PauseMenu.msbt,689,AblSniperSquat,Kamuflaj
PauseMenu.msbt,690,AblSniperSquatShot,Suikastçı
PauseMenu.msbt,691,AblSniperCrawl,Sürün
PauseMenu.msbt,692,#AblSniperBtn,
PauseMenu.msbt,693,AblSniperShotBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,694,AblSniperSnipeShotBtn,"⟦MSBT:0E00010001000000⟧'yi tutup şarj et,
sonra bırak"
PauseMenu.msbt,695,AblSniperArrowSlashBtn,"⟦MSBT:0E00010001000000⟧'yi daha uzun tut,
sonra bırak"
PauseMenu.msbt,696,AblSniperUnderShotBtn,"⟦MSBT:0E00010001000000⟧ basılıyken
⟦MSBT:0E0001000D000000⟧'dan birine bas"
PauseMenu.msbt,697,AblSniperSlashBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,698,AblSniperSkyShotBtn,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,699,AblSniperSkyShotShowerBtn,"⟦MSBT:0E00010006000000⟧'ya bas, ⟦MSBT:0E00010001000000⟧'yi tut,
sonra bırak"
PauseMenu.msbt,700,AblSniperJumpingBtn,"Koşup zıpla + ⟦MSBT:0E00010001000000⟧
havada"
PauseMenu.msbt,701,AblSniperSquatBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,702,AblSniperSquatShotBtn,"⟦MSBT:0E00010001000000⟧
kamuflajlıyken"
PauseMenu.msbt,703,AblSniperCrawlBtn,"Kamuflajda
⟦MSBT:0E00010013000000⟧'den biri"
PauseMenu.msbt,704,#AblBeetle,
PauseMenu.msbt,705,AblBeetleHornUpper,Boynuz Aparkatı
PauseMenu.msbt,706,AblBeetleBackSlash,Boynuz Serisi
PauseMenu.msbt,707,AblBeetleRocketHorn,⟦MSBT:0E000000020002005C00⟧Roket Boynuzu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,708,AblBeetleRocketHornDiving,⟦MSBT:0E000000020002005800⟧Roket Boynuzu Dalışı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,709,AblBeetleSpiralHorn,Sarmal Boynuz
PauseMenu.msbt,710,AblBeetleHeadPress,Sertkafa Çarpması
PauseMenu.msbt,711,AblBeetleHeadPressLanding,Yakalama Boynuzu
PauseMenu.msbt,712,AblBeetleHoverWing,Süzülme Kanadı
PauseMenu.msbt,713,AblBeetleCaptureThrow,Hızlı Fırlatma
PauseMenu.msbt,714,AblBeetleCaptureDrill,Ezici Matkap
PauseMenu.msbt,715,AblBeetleCaptureJumpHold,Fırlatıp Düşür
PauseMenu.msbt,716,AblBeetleCaptureFall,Taç Bırakışı
PauseMenu.msbt,717,AblBeetleCaptureHorn,Taşı
PauseMenu.msbt,718,#AblBeetleBtn,
PauseMenu.msbt,719,AblBeetleHornUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,720,AblBeetleBackSlashBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ art arda⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,721,AblBeetleRocketHornBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,722,AblBeetleRocketHornDivingBtn,"Roket Boynuzu
⟦MSBT:0E00010006000000⟧"
PauseMenu.msbt,723,AblBeetleSpiralHornBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,724,AblBeetleHeadPressBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,725,AblBeetleHeadPressLandingBtn,"Düşmanın yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧'den biri"
PauseMenu.msbt,726,AblBeetleHoverWingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,727,AblBeetleCaptureThrowBtn,⟦MSBT:0E000000020002006400⟧Yakalama Boynuzu + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,728,AblBeetleCaptureDrillBtn,"⟦MSBT:0E000000020002006400⟧Yakalama Boynuzu +
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,729,AblBeetleCaptureJumpHoldBtn,"⟦MSBT:0E000000020002006400⟧Yakalama Boynuzu +
⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,730,AblBeetleCaptureFallBtn,"⟦MSBT:0E000000020002006400⟧Yakalama Boynuzu +
⟦MSBT:0E00010008000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,731,AblBeetleCaptureHornBtn,"⟦MSBT:0E000000020002006400⟧Yakalama Boynuzu +
⟦MSBT:0E00010013000000⟧'den biri⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,732,#AblCircus,
PauseMenu.msbt,733,AblCircusRollFrontBack,Takla
PauseMenu.msbt,734,AblCircusRollBack,Geri Takla
PauseMenu.msbt,735,AblCircusFlamingHoop,⟦MSBT:0E000000020002004E00⟧Ateş Çemberi Zıplayışı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,736,AblCircusBalanceBall,Top Dengesi
PauseMenu.msbt,737,AblCircusJuggling,Jonglör
PauseMenu.msbt,738,AblCircusJugglingFire,Ateş Jonglörü
PauseMenu.msbt,739,AblCircusTrampoline,Trambolin
PauseMenu.msbt,740,AblCircusAcrobat,Akrobasi
PauseMenu.msbt,741,AblCircusBaloon,Balon Sanatı
PauseMenu.msbt,742,#AblCircusBtn,
PauseMenu.msbt,743,AblCircusRollFrontBackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,744,AblCircusRollBackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,745,AblCircusFlamingHoopBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,746,AblCircusBalanceBallBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,747,AblCircusJugglingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,748,AblCircusJugglingFireBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧ art arda bas⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,749,AblCircusTrampolineBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧, sonra
⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,750,AblCircusAcrobatBtn,"⟦MSBT:0E000000020002006400⟧Trambolindeyken,
havada ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,751,AblCircusBaloonBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,752,#AblBigBang,
PauseMenu.msbt,753,AblBigBangVacuum,Hipernova Çekişi
PauseMenu.msbt,754,AblBigBangMove,İçine Çek ve İlerle
PauseMenu.msbt,755,#AblBigBangBtn,
PauseMenu.msbt,756,AblBigBangVacuumBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,757,AblBigBangMoveBtn,"⟦MSBT:0E00010001000000⟧ basılıyken
⟦MSBT:0E00010013000000⟧'den biri"
PauseMenu.msbt,758,AblGhost,
PauseMenu.msbt,759,AblGhostAttack,Saldırı
PauseMenu.msbt,760,AblGhostDoubleAttack,Çifte Saldırı
PauseMenu.msbt,761,AblGhostTackle,Hücum
PauseMenu.msbt,762,AblGhostVanish,Yok Ol
PauseMenu.msbt,763,AblGhostBtn,
PauseMenu.msbt,764,AblGhostAttackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,765,AblGhostDoubleAttackBtn,"⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak"
PauseMenu.msbt,766,AblGhostTackleBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,767,AblGhostVanishBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧'yı basılı tut⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,768,#AblDedede,
PauseMenu.msbt,769,AblDededeNormal,Çekiç
PauseMenu.msbt,770,AblDededeBeam,Çekiç Dalgası
PauseMenu.msbt,771,AblDededeGiantSwing,⟦MSBT:0E000000020002005900⟧Dev Dedede Savuruşu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,772,AblDededeRoll,Dev Savurma
PauseMenu.msbt,773,AblDededeRollHyper,Ultra Savurma
PauseMenu.msbt,774,AblDededeUnder,Çekiç Fırıldağı
PauseMenu.msbt,775,AblDededeFire,⟦MSBT:0E000000020002005800⟧Dedede Çekiç Taklası⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,776,AblDededeBombThrow,⟦MSBT:0E000000020002004F00⟧Dedede Çekiç Atışı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,777,AblDededeWaterRoll,⟦MSBT:0E000000020002004400⟧Su Altı Çekiç Savuruşu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,778,AblDededeShot,Çekiç Topu
PauseMenu.msbt,779,AblDededeSnipe,⟦MSBT:0E000000020002005800⟧Çekiç Topunu Nişanla⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,780,AblDededePlancha,Hızlı Düşüş
PauseMenu.msbt,781,#AblDededeBtn,
PauseMenu.msbt,782,AblDededeNormalBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,783,AblDededeBeamBtn,"Canın doluyken
⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,784,AblDededeGiantSwingBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,785,AblDededeRollBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,786,AblDededeRollHyperBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,787,AblDededeUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,788,AblDededeFireBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,789,AblDededeBombThrowBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010002000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,790,AblDededeWaterRollBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,791,AblDededeShotBtn,"⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak"
PauseMenu.msbt,792,AblDededeSnipeBtn,"⟦MSBT:0E0001000D000000⟧ yönlerinden biri,
⟦MSBT:0E00010001000000⟧ basılıyken"
PauseMenu.msbt,793,AblDededePlanchaBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,794,#AblTilt,
PauseMenu.msbt,795,AblTiltNote1,"⟦MSBT:0E000000020002006400⟧Sistemi eğmekte zorlanıyorsan,
dokunmatik ekrandaki
⟦MSBT:0E00000003000400FF6400FF⟧Eğimi Sıfırla⟦MSBT:0E00000003000400000000FF⟧ seçeneğine dokun.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,796,AblTiltNote2,"⟦MSBT:0E000000020002006400⟧Sistemi ⟦MSBT:0E00000003000400FF6400FF⟧düz bir yüzeye⟦MSBT:0E00000003000400000000FF⟧ koy
ve kısa bir süre ⟦MSBT:0E00000003000400FF6400FF⟧hiç hareket ettirme⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧"
SoundRoom.msbt,0,Title,Müzikler
SoundRoom.msbt,1,EndBtn,Çık
SoundRoom.msbt,2,PlayInfoText,Parça
StaffCredit.msbt,0,Staff,EKİP
StaffCredit.msbt,1,Director,YÖNETMEN
StaffCredit.msbt,2,Director_00,SHINYA KUMAZAKI
StaffCredit.msbt,3,LeadLevelDesign,⟦MSBT:0E000000020002005E00⟧BAŞ BÖLÜM TASARIMI⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,4,LeadLevelDesign_00,YUKI ENDO
StaffCredit.msbt,5,AssistantDirector,YARDIMCI YÖNETMEN
StaffCredit.msbt,6,AssistantDirector_00,TATSUYA KAMIYAMA
StaffCredit.msbt,7,AssistantDirector_01,NOBUYUKI OKADA
StaffCredit.msbt,8,ProgramDirector,⟦MSBT:0E000000020002005400⟧PROGRAMLAMA YÖNETMENİ⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,9,ProgramDirector_00,HIROAKI NAKANO
StaffCredit.msbt,10,LeadProgramming,BAŞ PROGRAMLAMA
StaffCredit.msbt,11,LeadProgramming_00,YOSHIHIRO NAGATA
StaffCredit.msbt,12,LeadActionProgramming,⟦MSBT:0E000000020002004D00⟧BAŞ AKSİYON PROGRAMLAMA⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,13,LeadActionProgramming_00,KATSUYOSHI SUMITOMO
StaffCredit.msbt,14,Programming,PROGRAMLAMA
StaffCredit.msbt,15,Programming_00,SHO TAJIMA
StaffCredit.msbt,16,Programming_01,TOMOHIRO KAMOCHI
StaffCredit.msbt,17,Programming_02,TAKASHI NOZUE
StaffCredit.msbt,18,Programming_03,SHINICHI KAWAJI
StaffCredit.msbt,19,Programming_04,YUKI NISHIMURA
StaffCredit.msbt,20,Programming_05,MASASHI SATO
StaffCredit.msbt,21,Programming_06,YUTAKA WATANABE
StaffCredit.msbt,22,Programming_07,SHINYA WATANABE
StaffCredit.msbt,23,Programming_08,HIROSHI OHNISHI
StaffCredit.msbt,24,Programming_09,KEITA TANIFUJI
StaffCredit.msbt,25,DesignDirector,TASARIM ŞEFİ
StaffCredit.msbt,26,DesignDirector_00,TADASHI KAMITAKE
StaffCredit.msbt,27,LeadDesign,BAŞ TASARIM
StaffCredit.msbt,28,LeadDesign_00,KENICHIRO KITA
StaffCredit.msbt,29,LeadDesign_01,MONAMI MATSUURA
StaffCredit.msbt,30,LeadDesign_02,TSUYOSHI FUJITA
StaffCredit.msbt,31,Design,⟦MSBT:0E000000020002005500⟧TASARIM⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,32,Design_00,AKIHIRO KANNO
StaffCredit.msbt,33,Design_01,RIKI FUHRMANN
StaffCredit.msbt,34,Design_02,RYUSEI MATSUO
StaffCredit.msbt,35,Design_03,TETSUYA MOCHIDUKI
StaffCredit.msbt,36,Design_04,AKIKO HAYASHI
StaffCredit.msbt,37,Design_05,KENICHI SAKUMA
StaffCredit.msbt,38,Design_06,HITOMU ITO
StaffCredit.msbt,39,Design_07,YASUHIRO MUKAE
StaffCredit.msbt,40,Design_08,TSUYOSHI WAKAYAMA
StaffCredit.msbt,41,Design_09,HITOSHI KIKKAWA
StaffCredit.msbt,42,MotifDesign,⟦MSBT:0E000000020002005C00⟧MOTİF TASARIM⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,43,MotifDesign_00,TADASHI HASHIKURA
StaffCredit.msbt,44,MotifDesign_01,DAISUKE MORISHITA
StaffCredit.msbt,45,MotifDesign_02,YUSUKE OTA
StaffCredit.msbt,46,MotifDesign_03,TOMOMI MINAMI
StaffCredit.msbt,47,UIDesign,⟦MSBT:0E000000020002005000⟧ARAYÜZ TAS.⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,48,UIDesign_00,YUKARI KEMMOCHI
StaffCredit.msbt,49,UIDesign_01,YUMI TODO
StaffCredit.msbt,50,UIDesign_02,SHIGEYUKI KAWATA
StaffCredit.msbt,51,UIDesign_03,YUKI HONDA
StaffCredit.msbt,52,Movie,VİDEO
StaffCredit.msbt,53,Movie_00,KUNIO WATANABE
StaffCredit.msbt,54,Modeling,⟦MSBT:0E000000020002005800⟧MODELLEME⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,55,Modeling_00,MINORU YOSHIKOSHI
StaffCredit.msbt,56,Modeling_01,EMI IMAMURA
StaffCredit.msbt,57,Modeling_02,KUMI HABUTA
StaffCredit.msbt,58,DesignAdviser,⟦MSBT:0E000000020002005300⟧TASARIM DANIŞMANI⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,59,DesignAdviser_00,ASHURA BENIMARU ITOH
StaffCredit.msbt,60,Sound,SES
StaffCredit.msbt,61,Sound_00,HIROKAZU ANDO
StaffCredit.msbt,62,Sound_01,JUN ISHIKAWA
StaffCredit.msbt,63,VoiceActor,SES
StaffCredit.msbt,64,VoiceActor_00,MAKIKO OHMOTO
StaffCredit.msbt,65,TeamSupport,TAKIM DESTEĞİ
StaffCredit.msbt,66,TeamSupport_00,SATOSHI MITSUHARA
StaffCredit.msbt,67,TeamSupport_01,YOSHIMI TAKAHASHI
StaffCredit.msbt,68,TeamSupport_02,SEIJI OTOGURO
StaffCredit.msbt,69,TeamSupport_03,KOJI AKAIKE
StaffCredit.msbt,70,PublicRelations,HALKLA İLİŞKİLER
StaffCredit.msbt,71,PublicRelations_00,SATOSHI ISHIDA
StaffCredit.msbt,72,PublicRelations_01,TOMOHIRO MINEMURA
StaffCredit.msbt,73,Artwork,ÇİZİM
StaffCredit.msbt,74,Artwork_00,MASAYO NAKAGAMI
StaffCredit.msbt,75,Artwork_01,RIEKO KAWAHARA
StaffCredit.msbt,76,Artwork_02,YUMIKO SANO
StaffCredit.msbt,77,Artwork_03,YUKI YADA
StaffCredit.msbt,78,Artwork_04,YASUKO SUGIYAMA
StaffCredit.msbt,79,Artwork_05,SACHIKO NAKAMICHI
StaffCredit.msbt,80,ManualEditing,⟦MSBT:0E000000020002005A00⟧KILAVUZ DÜZENİ⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,81,ManualEditing_00,KIYOMI ITANI
StaffCredit.msbt,82,ManualEditing_01,YASUO INOUE
StaffCredit.msbt,83,Testing,TEST
StaffCredit.msbt,84,Testing_00,MASARU KOBAYASHI
StaffCredit.msbt,85,Testing_01,AKIMITSU USHIKOSHI
StaffCredit.msbt,86,Testing_02,DAI SUZUKI
StaffCredit.msbt,87,Testing_03,DAISUKE FUJITA
StaffCredit.msbt,88,Testing_04,SYUNTA SANO
StaffCredit.msbt,89,Testing_05,HAL DEBUG TEAM
StaffCredit.msbt,90,Testing_06,MARIO CLUB
StaffCredit.msbt,91,Testing_07,NOA PRODUCT TESTING
StaffCredit.msbt,92,TechnicalSupport,TEKNİK DESTEK
StaffCredit.msbt,93,TechnicalSupport_00,TOMOKAZU TSURUOKA
StaffCredit.msbt,94,TechnicalSupport_01,TAKAYUKI SUGANO
StaffCredit.msbt,95,TechnicalSupport_02,RYOICHIRO ATONO
StaffCredit.msbt,96,TechnicalSupport_03,TAKUYA ABE
StaffCredit.msbt,97,TechnicalSupport_04,MUNEMASA KIMURA
StaffCredit.msbt,98,TechnicalSupport_05,YUTA OGAWA
StaffCredit.msbt,99,TechnicalSupport_06,SHINGO OKAMOTO
StaffCredit.msbt,100,SpecialThanks,⟦MSBT:0E000000020002005F00⟧ÖZEL TEŞEKKÜR⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,101,SpecialThanks_00,SHIGEFUMI KAWASE
StaffCredit.msbt,102,SpecialThanks_01,MASANOBU YAMAMOTO
StaffCredit.msbt,103,SpecialThanks_02,KAZUYA KONISHI
StaffCredit.msbt,104,SpecialThanks_03,JUNICHI AOYAGI
StaffCredit.msbt,105,SpecialThanks_04,TAKAAKI KAZUNO
StaffCredit.msbt,106,SpecialThanks_05,YOUSUKE FUKUNAGA
StaffCredit.msbt,107,SpecialThanks_06,SHIGENOBU KASAI
StaffCredit.msbt,108,SpecialThanks_07,YOSHIYA TANIGUCHI
StaffCredit.msbt,109,SpecialThanks_08,KOUJIRO OKI
StaffCredit.msbt,110,SpecialThanks_09,MASA MATSUBAYASHI
StaffCredit.msbt,111,SpecialThanks_10,SOUTA SUGISAKI
StaffCredit.msbt,112,SpecialThanks_11,SHUN YASAKA
StaffCredit.msbt,113,SpecialThanks_12,KAZUYA SUETSUGU
StaffCredit.msbt,114,SpecialThanks_13,SHINYA WAKAYAMA
StaffCredit.msbt,115,SpecialThanks_14,ETSUKO SATO
StaffCredit.msbt,116,SpecialThanks_15,HIROSHI FUJIE
StaffCredit.msbt,117,SpecialThanks_16,TETSUYA NOTOYA
StaffCredit.msbt,118,SpecialThanks_17,KENSUKE TANABE
StaffCredit.msbt,119,SpecialThanks_18,KAZUHIRO YOSHIKAWA
StaffCredit.msbt,120,ManagingDirector,GENEL MÜDÜR
StaffCredit.msbt,121,ManagingDirector_00,YURIE HATTORI
StaffCredit.msbt,122,ManagingDirector_01,KENTA NAKANISHI
StaffCredit.msbt,123,ProjectManagement,⟦MSBT:0E000000020002006000⟧PROJE YÖNETİMİ⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,124,ProjectManagement_00,TETSUYA ABE
StaffCredit.msbt,125,Producer,YAPIMCI
StaffCredit.msbt,126,Producer_00,HIROAKI SUGA
StaffCredit.msbt,127,Producer_01,HITOSHI YAMAGAMI
StaffCredit.msbt,128,GeneralProducer,GENEL YAPIMCI
StaffCredit.msbt,129,GeneralProducer_00,MASAYOSHI TANIMURA
StaffCredit.msbt,130,GeneralProducer_01,SHINYA TAKAHASHI
StaffCredit.msbt,131,ExecutiveProducer,YÜRÜTÜCÜ YAPIMCI
StaffCredit.msbt,132,ExecutiveProducer_00,SATORU IWATA
StaffCredit.msbt,133,Copyright_00,"HAL Laboratory, Inc. ve Nintendo, telif hakkı
bakımından bu yazılımın yazarlarıdır. Tüm
hakları saklıdır.
©2014 HAL Laboratory, Inc. /
Nintendo"
StaffCredit.msbt,134,NOALocalizationManagement,
StaffCredit.msbt,135,NOALocalizationManagement_00,
StaffCredit.msbt,136,NOALocalizationManagement_01,
StaffCredit.msbt,137,NOALocalizationManagement_02,
StaffCredit.msbt,138,NOALocalizationManagement_03,
StaffCredit.msbt,139,NOALocalizationManagement_04,
StaffCredit.msbt,140,NOALocalization,
StaffCredit.msbt,141,NOALocalization_00,
StaffCredit.msbt,142,NOALocalization_01,
StaffCredit.msbt,143,NOALocalization_02,
StaffCredit.msbt,144,NOALocalization_03,
StaffCredit.msbt,145,NOALocalization_04,
StaffCredit.msbt,146,NOALocalization_05,
StaffCredit.msbt,147,NOALocalization_06,
StaffCredit.msbt,148,NOALocalization_07,
StaffCredit.msbt,149,NOAProductTesting,
StaffCredit.msbt,150,NOAProductTesting_00,
StaffCredit.msbt,151,NOAProductTesting_01,
StaffCredit.msbt,152,NOAProductTesting_02,
StaffCredit.msbt,153,NOAProductTesting_03,
StaffCredit.msbt,154,NOAProductTesting_04,
StaffCredit.msbt,155,NOAProductTesting_05,
StaffCredit.msbt,156,NOAProductTesting_06,
StaffCredit.msbt,157,NOAProductTesting_07,
StaffCredit.msbt,158,NOAProductTesting_08,
StaffCredit.msbt,159,NOAProductTesting_09,
StaffCredit.msbt,160,NOAProductTesting_10,
StaffCredit.msbt,161,NOAProductTesting_11,
StaffCredit.msbt,162,NOAProductTesting_12,
StaffCredit.msbt,163,NOELocalisationProducer,⟦MSBT:0E000000020002005700⟧YERELLEŞTİRME YAPIMCISI⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,164,NOELocalisationProducer_00,CHRISTIAN MASSI
StaffCredit.msbt,165,NOELocalisationProducer_01,FLAVIA MADONIA
StaffCredit.msbt,166,NOELocalisationQualitySpecialist,"YERELLEŞTİRME
KALİTE UZMANI"
