file,index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
event.msbt,355,ET_Mov1_00_23,"Go ahead and ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧jump⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ on
that switch one more time.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Spring⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ doch noch einmal
auf den Schalter.","Venga, ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧salta⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sobre
el interruptor una vez más.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧S⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0003:FF883AFF⟧aute⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ donc encore une fois
sur cet interrupteur.","Ora prova a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧saltare⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ nuovamente
sullo ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧spostablocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Hadi o düğmenin üstüne
bir kez daha ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧zıpla⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.",2,447,2,325,0.727,OK,OK,EMPTY,
event.msbt,356,ET_Mov1_00_30,"Hey now! What do you think
you're doing, coming to me?","Nein, du solltest jetzt
nicht zu mir kommen.","¡Oye, oye! ¿Por qué vienes
hasta aquí?",Eh bien ! Pourquoi viens-tu me voir ?,Ehi! Perché sei venuto qui?,"Hey! Bana gelerek ne yaptığını
sanıyorsun?",2,491,2,424,0.864,OK,OK,EMPTY,
event.msbt,357,ET_Mov1_00_31,"Just ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧jump⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ on the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧move switch⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
and then ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧jump⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ on it again.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Spring⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ einfach auf den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Richtungs-⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧schalter⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ und danach noch einmal.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Salta⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sobre el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Moviblox⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ una vez,
y luego ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧salta⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ otra vez más.","Tu dois juste aller ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧s⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0003:FF883AFF⟧auter⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ à plusieurs
reprises sur le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧déplaceur⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Non devi fare altro che ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧saltare⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
due volte sullo ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧spostablocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Sadece ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧zıpla⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧hareket düğmesine⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
sonra bir daha ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧zıpla⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.",2,489,2,446,0.912,OK,OK,EMPTY,
event.msbt,358,ET_Mov1_00_40,"When you ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧jump⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ on a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧move switch⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
once, its ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ moves one square.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Springst⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ du auf den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Richtungsschalter⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
bewegt sich der ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ um ein Feld.","Cada vez que ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧saltes⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
correspondiente avanzará un cubo.","Quand tu ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧sautes⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sur un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧déplaceur⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ une
fois, le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ se déplace d'un cube.","Quando ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧salti⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ su uno ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧spostablocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ si sposta di una casella.","Bir ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧zıpla⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧hareket düğmesine⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧;
bağlı ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ bir kare ilerlesin.",2,526,2,390,0.741,OK,OK,EMPTY,
event.msbt,359,ET_Mov1_00_41,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Jump⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ on it again, and its
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ moves another square.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Springst⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ du noch mal darauf, bewegt
sich der ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ um ein weiteres Feld.","Si ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧saltas⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ otra vez, el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
avanzará otro cubo más.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Saute⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ à nouveau dessus et le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
se déplacera encore d'un cube.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Saltandoci⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sopra nuovamente, il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
si sposta di un'ulteriore casella.","Bir daha ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧zıpla⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧; bağlı
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ bir kare daha ilerler.",2,531,2,351,0.661,OK,OK,EMPTY,
event.msbt,360,ET_Mov1_00_42,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧It does this every single time⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧. 
Fun gadget, isn't it?","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧Das kannst du machen, so oft du willst⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.
Eine lustige Vorrichtung, nicht wahr?","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧Es lo que hace todo el rato⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.
¿Ingenioso, no?","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧⟦TAG:0000:0003:FCEF30FF⟧Cela fonctionne ainsi à⟦TAG:0000:0003:FCEF30FF⟧ ⟦TAG:0000:0003:FCEF30FF⟧chaque fois⟦TAG:0000:0003:FCEF30FF⟧⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.
Rigolo, n'est-ce pas ?","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧Funziona sempre così⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.
Niente male, vero?","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧Her seferinde böyle çalışır⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.
Eğlenceli düzenek, değil mi?",2,524,2,379,0.723,OK,OK,EMPTY,
event.msbt,361,ET_Mov1_00_50,"Now, use the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧move switch⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
to climb up to the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧goal⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧!","Nutze jetzt den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Richtungsschalter⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
um zum ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Ziel⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ hochzuklettern!","Venga, usa el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Moviblox⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
para llegar al ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧objetivo⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","À présent, utilise le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧déplaceur⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
pour atteindre l'⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧arrivée⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ !","Ora usa lo ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧spostablocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
per raggiungere l'⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧arrivo⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Hareket düğmesini⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ kullanıp
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧hedefe⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ tırman!",2,477,2,377,0.790,OK,OK,EMPTY,
event.msbt,362,EventTalk_Move1_01_,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
event.msbt,363,ET_Mov1_01_00,"You know, the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧move switch⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ is very
versatile. You should use it more!","Der ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Richtungsschalter⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ist sehr viel-
seitig. Du solltest ihn öfter benutzen.","El ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Moviblox⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ es un invento
versátil. ¡Úsalo más a menudo!","Le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧déplaceur⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ est très polyvalent.
Utilise-le autant que tu le souhaites !","Lo ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧spostablocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ è un congegno molto
versatile. Cerca di sfruttarlo a dovere!","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Hareket düğmesi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ çok kullanışlıdır.
Daha çok kullanmalısın!",2,528,2,465,0.881,OK,OK,EMPTY,
event.msbt,364,ET_Mov1_01_01,"When you step on a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧move⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧switch⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ and its ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ moves,","Wenn du durch ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧Springen⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ auf einen
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Richtungsschalter⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ einen ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ bewegst","Cuando pisas un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Moviblox⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ su ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
correspondiente se mueve,","Lorsque tu ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧sautes⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sur un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧déplaceur⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ et
que le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ où il est posé se déplace,","Quando ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF883AFF⟧salti⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ su uno ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧spostablocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ relativo si muoverà","Bir ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧hareket⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧düğmesine⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ basıp ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ oynatınca,",2,526,2,454,0.863,OK,OK,EMPTY,
event.msbt,365,ET_Mov1_01_02,"if there's another ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ in the
path of that switch's ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,","und ein weiterer ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ in der
Bewegungsrichtung liegt,","además todos los ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que estén
en su trayectoria",ce mouvement va ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧⟦TAG:0000:0003:FCEF30FF⟧également ⟦TAG:0000:0003:FCEF30FF⟧entraîner⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,e ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧sposterà anche⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ tutti i ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,"düğmenin ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğunun⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ yolunda
başka bir ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ varsa,",2,526,2,376,0.715,OK,OK,EMPTY,
event.msbt,366,ET_Mov1_01_03,that other ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧gets moved too⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.,wird dieser ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧auch bewegt⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.,⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧se moverán también⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.,"tout autre ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ qui se trouve sur
le chemin du ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ avec le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧déplaceur⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.",che incontrerà sul suo cammino.,o öteki ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ da ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FCEF30FF⟧hareket eder⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.,2,483,1,397,0.822,OK,OK,EMPTY,
event.msbt,367,ET_Mov1_01_04,Let's try that technique out!,"Probier diese Technik
doch gleich mal aus!",Veamos esta técnica en la práctica.,Essayons cette technique !,Facciamo una prova!,Hadi bu tekniği deneyelim!,2,485,1,366,0.755,OK,OK,EMPTY,
event.msbt,368,ET_Mov1_01_10,"When you move a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
using its ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧move switch⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,","Wenn du einen ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ mithilfe
des ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Richtungsschalters⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ bewegst,","Cuando mueves un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
mediante su ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Moviblox⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,","Lorsque tu déplaces un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
à l'aide du ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧déplaceur⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,","Quando sposti un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ utilizzando
il relativo ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧spostablocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧","Bir ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ kendi
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧hareket düğmesiyle⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ oynatınca,",2,487,2,421,0.864,OK,OK,EMPTY,
event.msbt,369,ET_Mov1_01_11,"any ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ in its path will
be pushed in that direction too.","bewegen sich auch ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
die vor diesem ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ liegen.","todos los ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ en su trayectoria se
desplazarán en la misma dirección.","tout ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ se trouvant sur son chemin 
sera déplacé dans la même direction.","tutti i ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ posti sulla sua strada
verranno spostati di conseguenza.","yolundaki tüm ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloklar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ da
o yöne doğru itilir.",2,505,2,341,0.675,OK,OK,EMPTY,
