apply,archive,member,section,entry,source_text,translation,flags,notes
1,0/0/0,node_0040_slot_00.bin,all,23,"This red number started rising too!\nSo, what's this about?\u0010\u0001\uBE01\nThis shows your horse's current\n\u0010\u0004\uBD00\u0001\0\0Energy level\u0010\u0001\uBD01.\u0010\u0001\uBE01\nThe more your horse's \u0010\u0004\uBD00\u0001\0\0Energy level\u0010\u0001\uBD01\nincreases from the red spheres...\u0010\u0001\uBE00\nBING!\u0010\u0001\uBE01\nYour horse goes ZOOM ZOOM!\nAnd runs faster in the homestretch.\u0010\u0001\uBE01\nSo!\nHow do you charge \u0010\u0004\uBD00\u0001\0\0Energy\u0010\u0001\uBD01?\nThere are a few ways.\u0010\u0001\uBE01\nThe bottom screen shows where\nyour horse is positioned in the race.\u0010\u0001\uBE01\nYou see that vertical white strip\non the turf?\u0010\u0001\uBE01\nThe closer you run in the center\nof the white strip...\nthe more \u0010\u0004\uBD00\u0001\0\0Energy\u0010\u0001\uBD01 you charge!\u0010\u0001\uBE01\nYou can gain Energy from playing\na good game of \u0010\u0004\uBD00\u0001\0\0solitaire\u0010\u0001\uBD01 too, but...\u0010\u0001\uBE01\nbasically, you're supposed to earn it\nby running in the white areas...\nYeah.\u0010\u0001\uBE01\nSo, this white strip is called the\n\u0010\u0004\uBD00\u0001\0\0Comfort zone\u0010\u0001\uBD01.\nYour horse runs comfortably here.\u0010\u0001\uBE01\nDuring a race, run in the center of the\n\u0010\u0002\uFF00\u0001Comfort zone\u0010\u0002\uFF00\0 as much as possible!\nCharge as much \u0010\u0004\uBD00\u0001\0\0Energy\u0010\u0001\uBD01 as you can!\u0010\u0001\uBE01\nThat's the key to winning.\u0010\u0001\uBE01\nCatch you later!","Şu kırmızı sayı da yükselmeye başladı!\nPeki bu neyin nesi?\u0010\u0001\uBE01\nBu sayı, atının o anki\n\u0010\u0004\uBD00\u0001\0\0Enerji seviyesini\u0010\u0001\uBD01 gösterir.\u0010\u0001\uBE01\nKırmızı kürelerle atının\n\u0010\u0004\uBD00\u0001\0\0Enerji seviyesi\u0010\u0001\uBD01 yükseldikçe...\u0010\u0001\uBE00\nDİNG!\u0010\u0001\uBE01\nAtın VUUU diye hızlanır!\nSon düzlükte daha hızlı koşar.\u0010\u0001\uBE01\nPeki!\n\u0010\u0004\uBD00\u0001\0\0Enerji\u0010\u0001\uBD01 nasıl biriktirilir?\nBunun birkaç yolu var.\u0010\u0001\uBE01\nAlt ekran, atının yarıştaki\nkonumunu gösterir.\u0010\u0001\uBE01\nÇimdeki dikey beyaz\nşeridi görüyor musun?\u0010\u0001\uBE01\nBeyaz şeridin merkezine\nne kadar yakın koşarsan o\nkadar çok \u0010\u0004\uBD00\u0001\0\0Enerji\u0010\u0001\uBD01 biriktirirsin!\u0010\u0001\uBE01\nİyi bir \u0010\u0004\uBD00\u0001\0\0Solitaire\u0010\u0001\uBD01 oyunuyla da Enerji\nkazanabilirsin ama...\u0010\u0001\uBE01\nasıl desem, asıl amaç beyaz alanlarda\nkoşarak Enerji toplamaktır. Evet.\u0010\u0001\uBE01\nBu beyaz şeridin adı\n\u0010\u0004\uBD00\u0001\0\0Konfor Alanı\u0010\u0001\uBD01dır.\nAtın burada rahat koşar.\u0010\u0001\uBE01\nYarış sırasında mümkün olduğunca\n\u0010\u0002\uFF00\u0001Konfor Alanı\u0010\u0002\uFF00\0nın ortasında kal!\nToplayabildiğin kadar \u0010\u0004\uBD00\u0001\0\0Enerji\u0010\u0001\uBD01 topla!\u0010\u0001\uBE01\nKazanmanın anahtarı bu.\u0010\u0001\uBE01\nSonra görüşürüz!",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,24,"Oh, hey. It's me, of course.\u0010\u0001\uBE01\nThis time I've come to tell you a bit\nabout \u0010\u0004\uBD00\u0001\0\0solitaire\u0010\u0001\uBD01 during the races.\u0010\u0001\uBE01\nThe basic rule is still the same.\nThe more cards you clear,\nthe more \u0010\u0004\uBD00\u0001\0\0Unity Power\u0010\u0001\uBD01 you gain.\u0010\u0001\uBE01\nThe more \u0010\u0004\uBD00\u0001\0\0Unity Power\u0010\u0001\uBD01 you gain,\nthe more your horse listens to you!\u0010\u0001\uBE01\nIt runs where you want it to go!\nYou can control your positioning!\nYou can convert it to \u0010\u0004\uBD00\u0001\0\0Energy\u0010\u0001\uBD01!\u0010\u0001\uBE01\nUnity Power is really useful.\nSo I'll say it again...\u0010\u0001\uBE01\n\u0010\u0004\uBD00\u0001\0\0Clear as many cards as you can!\u0010\u0001\uBD01\nYeah.\u0010\u0001\uBE01\nSee you next time.","Aa, selam. Yine ben, tabii ki.\u0010\u0001\uBE01\nBu kez yarış sırasındaki\n\u0010\u0004\uBD00\u0001\0\0Solitaire\u0010\u0001\uBD01 hakkında biraz konuşacağım.\u0010\u0001\uBE01\nTemel kural hâlâ aynı.\nNe kadar çok kart temizlersen,\no kadar çok \u0010\u0004\uBD00\u0001\0\0Uyum Gücü\u0010\u0001\uBD01 kazanırsın.\u0010\u0001\uBE01\nNe kadar çok \u0010\u0004\uBD00\u0001\0\0Uyum Gücü\u0010\u0001\uBD01 kazanırsan,\natın seni o kadar iyi dinler!\u0010\u0001\uBE01\nİstediğin yere gider!\nKonumunu kontrol edebilirsin!\nÜstelik bunu \u0010\u0004\uBD00\u0001\0\0Enerji\u0010\u0001\uBD01ye çevirebilirsin!\u0010\u0001\uBE01\nUyum Gücü gerçekten çok işe yarar.\nO yüzden bir kez daha söylüyorum...\u0010\u0001\uBE01\n\u0010\u0004\uBD00\u0001\0\0Mümkün olduğunca çok kart temizle!\u0010\u0001\uBD01\nEvet.\u0010\u0001\uBE01\nBir dahaki sefere görüşürüz.",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,25,"All right!\nYou've entered the homestretch!\nAnd here I am again, of course.\u0010\u0001\uBE01\nThe straight lane before the finish line\nis called the \u0010\u0004\uBD00\u0001\0\0Homestretch\u0010\u0001\uBD01.\u0010\u0001\uBE01\nDoes it stretch?\nDoes it become longer?\nNope, not really.\u0010\u0001\uBE01\nThat would tire the horses out.\u0010\u0001\uBE01\n...Anyway, look at the bottom screen.","Pekâlâ!\nSon düzlüğe girdin!\nVe tabii ki yine ben geldim.\u0010\u0001\uBE01\nBitiş çizgisinden önceki düz bölüme\n\u0010\u0004\uBD00\u0001\0\0Son Düzlük\u0010\u0001\uBD01 denir.\u0010\u0001\uBE01\nDüzlük uzuyor mu?\nDaha da mı uzuyor?\nYok, pek sayılmaz.\u0010\u0001\uBE01\nYoksa atlar çok yorulurdu.\u0010\u0001\uBE01\n...Neyse, alt ekrana bak.",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,26,Look at this big button here.\nThe \u0010\u0004\uBD00\u0001\0\0Go! Button\u0010\u0001\uBD01.\u0010\u0001\uBE01\nGive it a push!\nAnd your horse puts in more effort.\nYeah.\u0010\u0001\uBE01\nBut look...,"Şuradaki büyük düğmeye bak.\nBu, \u0010\u0004\uBD00\u0001\0\0İleri! Düğmesi\u0010\u0001\uBD01.\u0010\u0001\uBE01\nBir bas!\nAtın daha çok efor sarf eder.\nEvet.\u0010\u0001\uBE01\nAma bak...",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,27,"These hearts here.\u0010\u0001\uBE01\nThese hearts tell you how much\n\u0010\u0002\uFF00\u0001Stamina\u0010\u0002\uFF00\0 your horse has left.\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Stamina\u0010\u0002\uFF00\0 determines how many times\nyou can use the Go! Button.\u0010\u0001\uBE01\nDon't mash the button though, \ntry using it rhythmically.\u0010\u0001\uBE01\n""But, I don't want to force my horse!""\nIf you're such a kind hearted soul,\nit's okay, you don't have to.\u0010\u0001\uBE01\nYour horse just won't run faster.\u0010\u0001\uBE01\nBut if you let your horse run at\nits own pace...\u0010\u0001\uBE01\nI hear your horse \u0010\u0004\uBD00\u0001\0\0grows\u0010\u0001\uBD01 a lot.\nYeah.\u0010\u0001\uBE01\nSo, if you know urging your horse\nwon't help you win the race anyway...\n...Leave the button alone!\u0010\u0001\uBE01\nOr if you know you can win without\npressing it...\n...Leave the button alone!\u0010\u0001\uBE01\nTry that out, see what happens.\u0010\u0001\uBE01\nNow, about the buttons around\nthe Go! Button...","Şu kalpler var ya.\u0010\u0001\uBE01\nBunlar atının ne kadar\n\u0010\u0002\uFF00\u0001Dayanıklılığı\u0010\u0002\uFF00\0 kaldığını gösterir.\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Dayanıklılık\u0010\u0002\uFF00\0, İleri! Düğmesini kaç kez\nkullanabileceğini belirler.\u0010\u0001\uBE01\nDüğmeye rastgele abanma;\nritimli basmaya çalış.\u0010\u0001\uBE01\n""Ama atımı zorlamak istemiyorum!""\nNe kadar yufka yüreklisin.\nPeki, basmak zorunda değilsin.\u0010\u0001\uBE01\nSadece atın daha hızlı koşmaz.\u0010\u0001\uBE01\nAma atı kendi\ntemposunda bırakırsan...\u0010\u0001\uBE01\nDuyduğuma göre atın çok daha fazla\n\u0010\u0004\uBD00\u0001\0\0gelişir\u0010\u0001\uBD01. Evet.\u0010\u0001\uBE01\nYani atını dürtmenin\nyarışı kazandırmayacağını\nbiliyorsan... düğmeye dokunma!\u0010\u0001\uBE01\nYa da basmadan da\nkazanacağını biliyorsan...\nDüğmeye dokunma!\u0010\u0001\uBE01\nBir dene, bakalım ne olacak.\u0010\u0001\uBE01\nŞimdi İleri! Düğmesinin çevresindeki\ndüğmelere gelelim...",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,28,"These here.\u0010\u0001\uBE01\nThese are used to maneuver your\nhorse during the homestretch.\u0010\u0001\uBE01\nWhen a horse is right in front of you,\npress the \u0010\u0004\uBD00\u0001\0\0Up and Down buttons\u0010\u0001\uBD01\nto avoid bumping into it.\u0010\u0001\uBE01\nIt's better to avoid collision before\nit happens. Of course.","Şunlar.\u0010\u0001\uBE01\nBunlarla son düzlükte atına\nmanevra yaptırırsın.\u0010\u0001\uBE01\nTam önünde bir at\nvarsa, çarpmamak için\n\u0010\u0004\uBD00\u0001\0\0Yukarı ve Aşağı düğmelerini\u0010\u0001\uBD01 kullan.\u0010\u0001\uBE01\nÇarpışmayı olmadan önlemek en iyisi.\nTabii ki.",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,29,"As for the backwards button,\nbasically, \u0010\u0004\uBD00\u0001\0\0don't press it\u0010\u0001\uBD01.\u0010\u0001\uBE01\nIt will just slow you down.\u0010\u0001\uBE01\n""Then why is it there!?""\u0010\u0001\uBE01\nYeah, of course you'd think that.\nIt has its uses sometimes...\u0010\u0001\uBE01\nLike when you're surrounded, and the\nUp and Down buttons don't work.\u0010\u0001\uBE01\nThat's when you use the technique of\nslowing down to make some space.\u0010\u0001\uBE01\nBut unless you're stuck,\nit's better not to press it at all.\u0010\u0001\uBE01\nOkay, I'd better get going.\u0010\u0001\uBE01\nI know that was a long explanation,\nbut really, it isn't that difficult.\nTry it out, and you'll see.\u0010\u0001\uBE01\nGood luck on the homestretch!","Geri düğmesine gelince...\naslında \u0010\u0004\uBD00\u0001\0\0basmaman\u0010\u0001\uBD01 daha iyi.\u0010\u0001\uBE01\nSeni sadece yavaşlatır.\u0010\u0001\uBE01\n""O zaman niye var!?""\u0010\u0001\uBE01\nEvet, bunu diyeceğini tahmin etmiştim.\nBazen işe yarar...\u0010\u0001\uBE01\nMesela etrafın sarıldığında ve\nYukarı-Aşağı düğmeleri yetmediğinde.\u0010\u0001\uBE01\nO zaman biraz yavaşlayıp\nkendine boşluk açabilirsin.\u0010\u0001\uBE01\nAma sıkışmadıysan hiç\nbasmamak daha iyi.\u0010\u0001\uBE01\nTamam, artık gideyim.\u0010\u0001\uBE01\nUzun anlattım ama aslında\no kadar da zor değil.\nDeneyince anlayacaksın.\u0010\u0001\uBE01\nSon düzlükte bol şans!",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,30,"Yo yo yo! Here I come!\nIt's me again. Of course.\u0010\u0001\uBE01\nSo, take a look at the new screen.\u0010\u0001\uBE01\nNow, I'd like you to tell your horse\nwhich direction to go.\u0010\u0001\uBE01\nYour horse is currently...",Yo yo yo! Geldim!\nYine ben. Tabii ki.\u0010\u0001\uBE01\nŞimdi yeni ekrana bir bak.\u0010\u0001\uBE01\nAtına hangi yöne gitmesi gerektiğini\nsöylemeni istiyorum.\u0010\u0001\uBE01\nAtın şu anda...,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,31,"Here! Right here.\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Draw a line\u0010\u0002\uFF00\0 in the direction \nyou want your horse to run.\u0010\u0001\uBE01\nAfter you do that, your horse will\ntry its best to run accordingly.\u0010\u0001\uBE01\nBut, which direction is the right\nchoice...?\nDon't know how to decide?\u0010\u0001\uBE01\nThat's why I've come out again.\nTo give you some tips.\u0010\u0001\uBE01",Burada! Tam şurada.\u0010\u0001\uBE01\nAtının gitmesini istediğin yöne\n\u0010\u0002\uFF00\u0001bir çizgi çiz\u0010\u0002\uFF00\0.\u0010\u0001\uBE01\nBunu yaptığında atın çizdiğin rotayı\nelinden geldiğince takip eder.\u0010\u0001\uBE01\nAma hangi yön doğru seçim...?\nNasıl karar vereceğini\nbilmiyor musun?\u0010\u0001\uBE01\nİşte yine bu yüzden geldim.\nSana birkaç ipucu vermeye.\u0010\u0001\uBE01,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,32,"Each horse has what we call a \n\u0010\u0002\uFF00\u0001running style\u0010\u0002\uFF00\0.\u0010\u0001\uBE01\nBy knowing it's \u0010\u0002\uFF00\u0001running style\u0010\u0002\uFF00\0,\nyou can get a pretty good idea of\nthe best position to take.\u0010\u0001\uBE01\nRight now, the horse you're riding...\u0010\u0002\uFF00\u0001\n\u0010\u0002\uFF00\u0003First Ride\u0010\u0002\uFF00\0, is what we call a\n\u0010\u0002\uFF00\u0003Stalker\u0010\u0002\uFF00\0...\u0010\u0001\uBE01\nThat means he runs most comfortably\njust behind the horse in the lead.\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Running Styles\u0010\u0002\uFF00\0 are different for each\nhorse. So I'm trying to say...\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Just because it's a race, doesn't mean\u0010\u0002\uFF00\0\n\u0010\u0002\uFF00\u0001you always have to aim for the front.\u0010\u0002\uFF00\0\u0010\u0001\uBE01\n...Here, let me show you.\nLook at the bottom screen please...\u0010\u0001\uBE01\nHai...","Her atın bir \n\u0010\u0002\uFF00\u0001koşu stili\u0010\u0002\uFF00\0 vardır.\u0010\u0001\uBE01\nAtın \u0010\u0002\uFF00\u0001koşu stilini\u0010\u0002\uFF00\0 bilirsen\nen uygun konumu büyük ölçüde\ntahmin edebilirsin.\u0010\u0001\uBE01\nŞu an bindiğin at...\u0010\u0002\uFF00\u0001\n\u0010\u0002\uFF00\u0003İlk Sürüş\u0010\u0002\uFF00\0, bizim \u0010\u0002\uFF00\u0003Takipçi\u0010\u0002\uFF00\0\ndediğimiz stile sahip...\u0010\u0001\uBE01\nYani lider atın hemen arkasında\nkoşarken en rahat hâlindedir.\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Koşu Stilleri\u0010\u0002\uFF00\0 her atta farklıdır.\nDemek istediğim şu...\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Yarıştayız diye her zaman\u0010\u0002\uFF00\0\n\u0010\u0002\uFF00\u0001en önde olman gerekmez.\u0010\u0002\uFF00\0\u0010\u0001\uBE01\n...Şöyle göstereyim.\nAlt ekrana bak lütfen...\u0010\u0001\uBE01\nHaydi...",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,33,"YAH!\u0010\u0001\uBE01\nThere we go.\nSee the white strips?\u0010\u0001\uBE01\nThese show the areas where your\nhorse runs most comfortably.\u0010\u0001\uBE01\nWhen you run in the white areas,\nyour horse charges more \u0010\u0002\uFF00\u0001Energy\u0010\u0002\uFF00\0.\u0010\u0001\uBE01\nEspecially...",YAAH!\u0010\u0001\uBE01\nİşte oldu.\nBeyaz şeritleri görüyor musun?\u0010\u0001\uBE01\nBunlar atının en rahat koştuğu\nalanları gösterir.\u0010\u0001\uBE01\nBeyaz alanlarda koşarken atın\ndaha fazla \u0010\u0002\uFF00\u0001Enerji\u0010\u0002\uFF00\0 biriktirir.\u0010\u0001\uBE01\nÖzellikle de...,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,34,"Here!\nThis REALLY white area.\u0010\u0001\uBE01\nYour horse charges \u0010\u0002\uFF00\u0001Energy\u0010\u0002\uFF00\0 the most\nwhen it runs here...\u0010\u0001\uBE01\nSo, if you don't mind, draw a line\ntowards this area, s'il vous plait.\u0010\u0001\uBE01\nOh! If you bump into other horses,\nyou might get thrown off course...\u0010\u0001\uBE01\nOf course.\nPlease try to avoid that.\u0010\u0001\uBE01\nOkay! Now give it a go!","Burada!\nŞu BEMBEYAZ alanda.\u0010\u0001\uBE01\nAtın burada koşarken en fazla\n\u0010\u0002\uFF00\u0001Enerji\u0010\u0002\uFF00\0yi biriktirir...\u0010\u0001\uBE01\nO yüzden zahmet olmazsa bu alana\ndoğru bir çizgi çiz, s'il vous plaît.\u0010\u0001\uBE01\nAa! Başka atlara çarparsan\nrotandan savrulabilirsin...\u0010\u0001\uBE01\nTabii ki.\nBundan kaçınmaya çalış.\u0010\u0001\uBE01\nTamam! Şimdi dene bakalım!",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,35,"Here!\nThis REALLY white area.\u0010\u0001\uBE01\nYour horse charges \u0010\u0002\uFF00\u0001Energy\u0010\u0002\uFF00\0 the most\nwhen it runs here...\u0010\u0001\uBE01\nSo, if you don't mind, draw a line\ntowards this area, s'il vous plait.\u0010\u0001\uBE01\nOh! If you bump into other horses,\nyou might get thrown off course...\u0010\u0001\uBE01\nOf course.\nPlease try to avoid that.\u0010\u0001\uBE01\nOkay! Now give it a go!","Burada!\nŞu BEMBEYAZ alanda.\u0010\u0001\uBE01\nAtın burada koşarken en fazla\n\u0010\u0002\uFF00\u0001Enerji\u0010\u0002\uFF00\0yi biriktirir...\u0010\u0001\uBE01\nO yüzden zahmet olmazsa bu alana\ndoğru bir çizgi çiz, s'il vous plaît.\u0010\u0001\uBE01\nAa! Başka atlara çarparsan\nrotandan savrulabilirsin...\u0010\u0001\uBE01\nTabii ki.\nBundan kaçınmaya çalış.\u0010\u0001\uBE01\nTamam! Şimdi dene bakalım!",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,36,"Okay! NIIICE!\nYou've got your line!\u0010\u0001\uBE01\nJust so you know, the white areas are\nthe \u0010\u0002\uFF00\u0001Comfort zone\u0010\u0002\uFF00\0.\u0010\u0001\uBE01\nDepending on the pace of the race,\nit will move back and forth.\u0010\u0001\uBE01\nWhen many horses push forward...\u0010\u0001\uBE01\nThe Comfort zone has a tendency\nto move forward too.\u0010\u0001\uBE01\nBut when there are many horses that\nwant to take it slower...\u0010\u0001\uBE00\nThe Comfort zone moves back.\u0010\u0001\uBE01\nWho knows how it will move next?\nActually, wait.\u0010\u0001\uBE01\nSince it would be hard for you\nto decide which path to take,\u0010\u0001\uBE01\nwe've made something called a\n\u0010\u0002\uFF00\u0001Comfort zone forecast\u0010\u0002\uFF00\0.\u0010\u0001\uBE01\nAnd that is...","Tamam! ÇOOOK İYİ!\nÇizgiyi çizdin!\u0010\u0001\uBE01\nBu arada, o beyaz alanlara\n\u0010\u0002\uFF00\u0001Konfor Alanı\u0010\u0002\uFF00\0 denir.\u0010\u0001\uBE01\nYarışın temposuna göre\nileri geri hareket eder.\u0010\u0001\uBE01\nÇok sayıda at öne yüklendiğinde...\u0010\u0001\uBE01\nKonfor Alanı da öne\nkayma eğilimindedir.\u0010\u0001\uBE01\nAma ağırdan almak\nisteyen atlar fazlaysa...\u0010\u0001\uBE00\nKonfor Alanı geriye kayar.\u0010\u0001\uBE01\nSırada nereye kayacağını kim bilebilir?\nAslında, dur.\u0010\u0001\uBE01\nHangi rotayı seçeceğine karar vermek\nsenin için zor olacağından,\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Konfor Alanı öngörüsü\u0010\u0002\uFF00\0 diye\nbir şey hazırladık.\u0010\u0001\uBE01\nO da şu...",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,37,"Here. Right here.\u0010\u0001\uBE01\nIf you see arrows pointing forward\nfrom the picture of the horse...\u0010\u0001\uBE01\nThat means the \u0010\u0002\uFF00\u0001Comfort zone\u0010\u0002\uFF00\0 might\nmove forward next.\u0010\u0001\uBE00\nYeah.\u0010\u0001\uBE01\nBut if the arrows point backward...\nMaybe it will move backward next.\u0010\u0001\uBE00\nSomething like that.\u0010\u0001\uBE01\nIf there aren't any arrows...?\u0010\u0001\uBE01\nI guess it's not going to move at all.\nProbably... Yeah.\u0010\u0001\uBE00\nThat's how you should think.\u0010\u0001\uBE01\nSorry I sound so vague when I\nexplain this bit about the forecast...\u0010\u0001\uBE01\nBut you see, it's not too accurate.\nThere's always a margin for error.\u0010\u0001\uBE01\nAll right. Moving on next.\nHmm, what's next...","Burada. Tam şurada.\u0010\u0001\uBE01\nAt resminden ileri doğru\noklar görüyorsan...\u0010\u0001\uBE01\n\u0010\u0002\uFF00\u0001Konfor Alanı\u0010\u0002\uFF00\0 birazdan\nöne kayabilir demektir.\u0010\u0001\uBE00\nEvet.\u0010\u0001\uBE01\nOklar geriyi gösteriyorsa da...\nbelki birazdan geriye kayar.\u0010\u0001\uBE00\nAşağı yukarı böyle.\u0010\u0001\uBE01\nHiç ok yoksa...?\u0010\u0001\uBE01\nSanırım hiç hareket etmeyecek.\nMuhtemelen... Evet.\u0010\u0001\uBE00\nBöyle düşünmek en doğrusu.\u0010\u0001\uBE01\nBu öngörü meselesini anlatırken biraz\nmuğlak konuşuyorum, kusura bakma...\u0010\u0001\uBE01\nÇünkü pek kesin değildir.\nHer zaman bir hata payı var.\u0010\u0001\uBE01\nPekâlâ, devam edelim.\nHmm, sırada ne vardı...",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,38,"Okay, this. This\u0010\u0002\uFF00\u0001 Check button\u0010\u0002\uFF00\0.\nPress it.\u0010\u0001\uBE01\nAnd, hooray! Your horse will start\nrunning according to your line!\nGiddyap!","Tamam, şu. Şu \u0010\u0002\uFF00\u0001Onay düğmesi\u0010\u0002\uFF00\0.\nBas bakalım.\u0010\u0001\uBE01\nVe yaşasın! Atın çizdiğin rotaya göre\nkoşmaya başlayacak!\nDeh!",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,39,"Ai-yah,\nthat wasn't what I expected!\u0010\u0001\uBE01\nHere!",Ayy!\nHiç böyle olmasını beklemiyordum!\u0010\u0001\uBE01\nŞuraya!,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,40,This area!\u0010\u0001\uBE01\nI need you to draw a line towards this\nwhite strip over here.\u0010\u0001\uBE01\nYou can add and continue a line if you\nstopped drawing halfway...,Şu alana!\u0010\u0001\uBE01\nŞuradaki beyaz şeride doğru\nbir çizgi çizmeni istiyorum.\u0010\u0001\uBE01\nÇizmeyi yarıda bıraktıysan kaldığın\nyerden çizgiye devam edebilirsin...,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,41,"You can also use this.\nThis \u0010\u0002\uFF00\u0001\u00D7 Button\u0010\u0002\uFF00\0 over here.\u0010\u0001\uBE01\nPress the \u0010\u0002\uFF00\u0001\u00D7 Button\u0010\u0002\uFF00\0 if you want to\nredraw the line from the start.\u0010\u0001\uBE00\nYou can do whichever you please.\u0010\u0001\uBE01\nSo, let's try this again...\nPlease draw a line to the white strip!",Bunu da kullanabilirsin.\nŞuradaki \u0010\u0002\uFF00\u0001\u00D7 Düğmesi\u0010\u0002\uFF00\0.\u0010\u0001\uBE01\nÇizgiyi baştan çizmek istersen\n\u0010\u0002\uFF00\u0001\u00D7 Düğmesine\u0010\u0002\uFF00\0 bas.\u0010\u0001\uBE00\nHangisini istersen yapabilirsin.\u0010\u0001\uBE01\nHaydi bir daha deneyelim...\nBeyaz şeride doğru çizgi çiz!,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,42,"Oh, hey, it's me.\nSorry I keep interrupting you.\u0010\u0001\uBE01\nI'd like you to pay attention to\nthis thing over here this time.","Aa, selam, yine ben. Sürekli\naraya girdiğim için kusura bakma.\u0010\u0001\uBE01\nBu kez şuradaki şeye\ndikkat etmeni istiyorum.",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,43,Yes! Yes yes yes yes!\nYES! YES!,Evet! Evet evet evet evet!\nEVET! EVET!,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,44,BINGO! It's out!\n\u0010\u0004\uBD00\u0004\0\0A connecting card\u0010\u0001\uBD01! YEAH MAN!,BİNGO! Geldi!\n\u0010\u0004\uBD00\u0004\0\0Bağlantılı bir kart\u0010\u0001\uBD01! İŞTE BU!,0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,45,"Now just tap it, \nand clear the cards away.\u0010\u0001\uBE01\nThat's all I came to say this time.\nWas I noisy? Heheh.\u0010\u0001\uBE01\nAnyway, when I hop back down,\nplease touch the card.\nPretty please!","Şimdi ona dokun\nve kartları temizle.\u0010\u0001\uBE01\nBu kez söyleyeceğim sadece buydu.\nBiraz gürültü yaptım mı? Heheh.\u0010\u0001\uBE01\nNeyse, ben aşağı inince\nlütfen karta dokun.\nLütfeeen!",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,46,"Okay, hey-hey!\u0010\u0001\uBE01\nA shining sphere just popped out\nand flew across the screen.\u0010\u0001\uBE00\nAnd...","Tamam, hey-hey!\u0010\u0001\uBE01\nParlayan bir küre çıktı\nve ekranın öbür tarafına uçtu.\u0010\u0001\uBE00\nVe...",0,TR batch 22
1,0/0/0,node_0040_slot_00.bin,all,47,"Hey, it's me.\nYeah, I know. Bear with me please.\u0010\u0001\uBE01\nFrom here on, it's going to be the\nsame rules as Training mode.\u0010\u0001\uBE01\nChoose any card from the bottom of\neach tableau pile to start your game.\nYeah.\u0010\u0001\uBE01\nIf you're able to clear the entire table,\neverything will turn out just fine.\nHave fun!","Hey, yine ben. Evet, biliyorum.\nBiraz daha sabret lütfen.\u0010\u0001\uBE01\nBuradan sonra kurallar\nAntrenman Moduyla aynı.\u0010\u0001\uBE01\nOyuna başlamak için oyun alanındaki\nher sütunun en altından bir kart seç.\nEvet.\u0010\u0001\uBE01\nMasadaki bütün kartları\ntemizleyebilirsen her şey\nyolunda gider. İyi eğlenceler!",0,TR batch 22
