index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
818	map_gate_01_intro_04	you must pass our test\nonce more!	Tu dois [[TAG:0000:0003:FF5F5FFF]]réussir[[TAG:0000:0003:000000FF]] un nouveau défi.	Dann gilt es, erneut eine\nPrüfung zu [[TAG:0000:0003:FF5F5FFF]]bestehen[[TAG:0000:0003:000000FF]]!	... devi [[TAG:0000:0003:FF5F5FFF]]superare[[TAG:0000:0003:000000FF]] di\nnuovo la nostra prova!	tendrás que volver a [[TAG:0000:0003:FF5F5FFF]]demostrar [[TAG:0000:0003:000000FF]]tu destreza\nen una prueba. Y no será nada fácil.	Testimizi bir kez daha\n[[TAG:0000:0003:FF5F5FFF]]geç[[TAG:0000:0003:000000FF]]melisin!	LONG_TR_LINE	OK_AUTO;V18_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V18: Renk etiketi sonrasında yanlış fiziksel boşlukla bölünen 'geç melisin' birleştirildi.
819	map_gate_01_intro_05	\t Oh, so now Saltwater gets\nto do the ominous part?	[[TAG:0002:0003:0900]] Super... Moderato se met\nlui aussi à faire des phrases...	[[TAG:0002:0003:0900]] Ach so... Jetzt ist Blaukurt\nalso der Bedrohliche?	[[TAG:0002:0003:0900]] Ah, quindi Moderato può\nfare il minaccioso e io no?!	[[TAG:0002:0003:0900]] ¿Ahora es Arandino el encargado\nde desmotivar a los viajeros?	[[TAG:0002:0003:0900]] Ah, yani korkutucu kısmı\nSaltwater mı yapacak?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
820	map_gate_01_intro_06	 Silence, Saffron! Well you know\nthat Saltwater has been rehearsing!	[[TAG:0002:0003:0B00]] Silence, Adagio ! Moderato s'est\nbeaucoup entraîné, il a le droit.	[[TAG:0002:0003:0B00]] Still, Gelbkurt! Du weißt,\nBlaukurt hat dafür geprobt!	[[TAG:0002:0003:0B00]] Silenzio, Adagio! Lui\nsi è esercitato, lo sai!	[[TAG:0002:0003:0B00]] ¡Cállate, Limoncio! Sabes que Arandino\nha estado ensayando mucho.	[[TAG:0002:0003:0B00]] Sus, Saffron! Saltwater'ın\nprova yaptığını biliyorsun!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
821	map_gate_01_intro_07	\t Yeah, yeah...	[[TAG:0002:0003:0900]] Ouais, ouais, c'est ça...	[[TAG:0002:0003:0900]] Jaja... Schon klar...	[[TAG:0002:0003:0900]] Sì, va bene...	[[TAG:0002:0003:0900]] Ya, ya...	[[TAG:0002:0003:0900]] Hı hı...	LONG_TR_LINE	LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
822	map_gate_01_intro_08	\n Way to kill the vibe, Saffron.	[[TAG:0002:0003:0A00]] T'as fini de tout gâcher, Adagio ?	[[TAG:0002:0003:0A00]] Ruhe, Gelbkurt! Was sollen\nunsere Gäste denn denken?	[[TAG:0002:0003:0A00]] Bravo, Adagio... Hai\nrovinato tutta l'atmosfera.	[[TAG:0002:0003:0A00]] Pero ¿te quieres callar,\nLimoncio?	[[TAG:0002:0003:0A00]] Havayı da mahvettin, Saffron.	V21_MANUAL_FIXED	V21_MANUAL_FIXED	'Way to kill the vibe' alaycı tonu yapay 'Ne güzel...' yapısından doğal Türkçe sarkazma çevrildi.
823	map_gate_01_intro_09	Oh, and you should know there's\nanother challenge charge!	Bon, je reprends. Bien sûr, jeune nomade,\nil y a toujours un [[TAG:0000:0003:FF5F5FFF]]ticket d'entrée[[TAG:0000:0003:000000FF]].	Wisset... Es gibt auch hier\nwieder eine [[TAG:0000:0003:FF5F5FFF]]Prüfungsgebühr[[TAG:0000:0003:000000FF]]!	Comunque... C'è un'altra [[TAG:0000:0003:FF5F5FFF]]quota\ndi partecipazione [[TAG:0000:0003:000000FF]]da pagare.	Por cierto, esta prueba\ntambién tiene un [[TAG:0000:0003:FF5F5FFF]]precio[[TAG:0000:0003:000000FF]].	Ah, bir de bil: başka bir\n[[TAG:0000:0003:FF5F5FFF]]meydan okuma ücreti[[TAG:0000:0003:000000FF]] var!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
824	map_gate_01_intro_10	&$map_gate_01_branch	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
825	map_gate_01_again_00	̃ऀ AH, YOU HAVE RESTED UP.\nARE YOU NOW PREPARED?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] AH, TE REVOILÀ... ON PEUT\nY ALLER, MAINTENANT ?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] DA SEID IHR JA WIEDER.\nHABT IHR ES EUCH ÜBERLEGT?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] OH... HAI TROVATO LA\nFORZA DI TORNARE, EH?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] Otra vez tú por aquí...	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] AH, DİNLENDİN.\nŞİMDİ HAZIR MISIN?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
826	map_gate_01_again_01	&$map_gate_01_branch	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	[[TAG:0002:0000:24006D00610070005F0067006100740065005F00300031005F006200720061006E0063006800]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
827	map_gate_01_branch_00	 ARE YOU PREPARED FOR\nTHIS CHALLENGE?4map_gate_01_branch_alt_yes2map_gate_01_branch_alt_nonullnull	[[TAG:0002:0003:0800]] TE SENS-TU DE TAILLE\nÀ RELEVER CE DÉFI ?[[TAG:0002:0001:020034006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F0079006500730000CD32006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F006E006F0000CD08006E0075006C006C0000CD08006E0075006C006C0003CD]]	[[TAG:0002:0003:0800]] SEID IHR BEREIT\nFÜR DIE PRÜFUNG?[[TAG:0002:0001:020034006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F0079006500730000CD32006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F006E006F0000CD08006E0075006C006C0000CD08006E0075006C006C0003CD]]	[[TAG:0002:0003:0800]] VUOI AFFRONTARE\nLA NOSTRA PROVA?[[TAG:0002:0001:020034006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F0079006500730000CD32006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F006E006F0000CD08006E0075006C006C0000CD08006E0075006C006C0003CD]]	[[TAG:0002:0003:0800]] ¿Quieres enfrentarte a la prueba?[[TAG:0002:0001:020034006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F0079006500730000CD32006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F006E006F0000CD08006E0075006C006C0000CD08006E0075006C006C0003CD]]	[[TAG:0002:0003:0800]] BU MEYDAN OKUMAYA\nHAZIR MISIN?[[TAG:0002:0001:020034006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F0079006500730000CD32006D00610070005F0067006100740065005F00300031005F006200720061006E00630068005F0061006C0074005F006E006F0000CD08006E0075006C006C0000CD08006E0075006C006C0003CD]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
828	map_gate_01_branch_alt_yes	You know it!	Bien sûr !	Aber hallo!	Sicuro!	¡Y tanto!	Tabii ki!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
829	map_gate_01_branch_alt_yes_00	 Excellent, valiant one!	[[TAG:0002:0003:0B00]] Tu es remarquable de vaillance !	[[TAG:0002:0003:0B00]] Sehr gut, kühne Wanderer!	[[TAG:0002:0003:0B00]] Una scelta coraggiosa...\nEccellente!	[[TAG:0002:0003:0B00]] Excelente. Me gusta\nla gente lanzada.	[[TAG:0002:0003:0B00]] Mükemmel, yiğit kişi!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
830	map_gate_01_branch_alt_yes_01	Before you begin, however...	Néanmoins, avant de commencer...	Bevor ihr beginnt, gibt es\nnoch eins zu bedenken...	Tuttavia, prima di cominciare...	Antes de empezar...	Ama başlamadan önce...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
831	map_gate_01_branch_alt_yes_02	you must learn the rules.	... tu dois apprendre les règles.	Nur wer die Regeln lernt,\nkann die Prüfung bestehen.	... devi imparare le regole.	tienes que aprenderte las reglas.	Kuralları öğrenmelisin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
832	map_gate_01_branch_alt_yes_03	 NOW, BEGIN YOUR\nJOURNEY.	[[TAG:0002:0003:0800]] QUE L'ENTRAÎNEMENT COMMENCE ![[TAG:0002:0006:]]	[[TAG:0002:0003:0800]] NUN, BEGINNT MIT EURER\nPRÜFUNGSVORBEREITUNG.[[TAG:0002:0006:]]	[[TAG:0002:0003:0800]] CHE IL TUO VIAGGIO\nABBIA INIZIO.[[TAG:0002:0006:]]	[[TAG:0002:0003:0800]] Venga, ¡a practicar![[TAG:0002:0006:]]	[[TAG:0002:0003:0800]] ŞİMDİ, ANTRENMANA\nBAŞLA.[[TAG:0002:0006:]]	V21_MANUAL_FIXED	V21_MANUAL_FIXED	Kapı sahnesinde önce kuralları öğrenip pratik yapma akışı var; FR/DE/ES de 'practice/training' yorumunu destekliyor.
833	map_gate_01_branch_alt_no	Nope!	Non...	Nö!	No!	Más bien no.	Yok!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
834	map_gate_01_branch_alt_no_00	 I see...	[[TAG:0002:0003:0B00]] Comment ça, « non » ?	[[TAG:0002:0003:0B00]] Hmmm... [[TAG:0003:0002:0F00]]Verstehe.	[[TAG:0002:0003:0B00]] Capisco...	[[TAG:0002:0003:0B00]] Entiendo...	[[TAG:0002:0003:0B00]] Anlıyorum...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
835	map_gate_01_branch_alt_no_01	Perhaps I misjudged you.	Me serais-je trompé\nsur ton compte ?	Ich habe euch wohl\nfalsch eingeschätzt.	Forse ti ho mal giudicato.	Quizá te había juzgado mal.	Belki de seni yanlış değerlendirdim.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
836	map_gate_01_branch_alt_no_02	Do not waste our time.\nWe have gates to keep.	Tu nous fais perdre notre temps.\nNous avons une porte à garder.	Verschwendet nicht unsere\nZeit! Wir haben zu tun!	Ora vai e lasciaci svolgere\nil nostro lavoro in pace.	No nos hagas perder más tiempo.\nTenemos una puerta que guardar.	Vaktimizi harcama.\nKoruyacak kapılarımız var.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
837	map_gate_01_branch_alt_no_03	 RETURN WHEN YOUR\nCOURAGE IS RENEWED.	[[TAG:0002:0003:0800]] REVIENS QUAND TU AURAS\nRETROUVÉ TON COURAGE ![[TAG:0002:0007:]]	[[TAG:0002:0003:0800]] KOMMT WIEDER, WENN\nIHR EUCH BEREIT FÜHLT.[[TAG:0002:0007:]]	[[TAG:0002:0003:0800]] TORNA QUANDO LE GAMBE\nNON TI TREMERANNO.[[TAG:0002:0007:]]	[[TAG:0002:0003:0800]] Vuelve cuando hayas reunido\nel valor necesario.[[TAG:0002:0007:]]	[[TAG:0002:0003:0800]] CESARETİNİ TOPLAYINCA\nGERİ GEL.[[TAG:0002:0007:]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	V4_MANUAL_FIXED	NATURALNESS/REGISTER: Natural Turkish for “return when your courage is renewed”; matches the intent shared by FR/DE/IT/ES.
838	map_gate_01_post_tutorial_00	̃ऀ Do you understand the\nchallenge before you?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0B00]] Tu as compris ce que\nl'on attend de toi ?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0B00]] Versteht ihr die Prüfung,\ndie euch erwartet?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0B00]] Ti è chiara la sfida\nche ti attende?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0B00]] ¿Has entendido en qué\nconsiste la prueba?	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0B00]] Önündeki meydan okumayı\nanlıyor musun?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
839	map_gate_01_post_tutorial_01	Then choose how courageous\nyou will be.	Alors choisis en fonction\nde ton courage.	Dann gebt an, wie groß\neuer Selbstvertrauen ist.	Allora, scegli il grado\ndel tuo coraggio.	Muy bien. Es hora de mostrar\ntu valentía.	O zaman ne kadar\ncesur olacağını seç.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
840	map_gate_01_post_tutorial_02	 WHICH OF US WILL\nYOU CHALLENGE?	[[TAG:0002:0003:0800]] LEQUEL D'ENTRE NOUS\nENTENDS-TU DÉFIER ?	[[TAG:0002:0003:0800]] WER VON UNS DREIEN\nSOLL EUCH PRÜFEN?	[[TAG:0002:0003:0800]] CHI DI NOI VUOI\nSFIDARE?	[[TAG:0002:0003:0800]] ¿A quién de nosotros escoges?	[[TAG:0002:0003:0800]] HANGİMİZE MEYDAN\nOKUYACAKSIN?	LONG_TR_LINE	V4_MANUAL_FIXED	GRAMMAR/REGISTER: Corrects Turkish case: one challenges someone (hangimize), not “with” someone.
841	map_gate_01_clear_00	̃ऀ IMPRESSIVE.	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] IMPRESSIONNANT !	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] BEEINDRUCKEND!	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] DAVVERO NIENTE MALE.	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] Impresionante.	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] ETKİLEYİCİ.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
842	map_gate_01_clear_01	YOU MAY PASS THROUGH\nTHE SECOND GATE.	TU PEUX PASSER LA\n[[TAG:0000:0003:249CDAFF]]DEUXIÈME PORTE[[TAG:0000:0003:000000FF]].	IHR DÜRFT DAS\n[[TAG:0000:0003:249CDAFF]]ZWEITE TOR[[TAG:0000:0003:000000FF]] PASSIEREN.	TI LASCEREMO OLTREPASSARE\nIL [[TAG:0000:0003:249CDAFF]]SECONDO PORTALE[[TAG:0000:0003:000000FF]].	Puedes cruzar\nla [[TAG:0000:0003:249CDAFF]]segunda puerta[[TAG:0000:0003:000000FF]].	[[TAG:0000:0003:249CDAFF]]İKİNCİ KAPI[[TAG:0000:0003:000000FF]]'DAN\nGEÇEBİLİRSİN.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
843	map_gate_02_intro_00	̃ऀ WE MEET AGAIN, AS PROBABLY\nFORETOLD AT SOME POINT.	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] COMME IL ÉTAIT ÉCRIT, NOUS\nNOUS RENCONTRONS À NOUVEAU.	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] SO SEHEN WIR UNS\nALSO WIEDER!	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] COM'ERA SCRITTO, CI\nINCONTRIAMO DI NUOVO.	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] ¡Volvemos a encontrarnos! No sé\npor qué no me sorprende...	[[TAG:0003:0001:03030009]][[TAG:0002:0003:0800]] YİNE KARŞILAŞTIK.\nHERHÂLDE KADERDE VARMIŞ.	LONG_TR_LINE	V4_MANUAL_FIXED	HUMOR/VOICE: Localizes the source’s dry “probably foretold at some point” joke instead of a stiff calque.
844	map_gate_02_intro_01	THIS IS THE THIRD GATE.	VOICI LA [[TAG:0000:0003:249CDAFF]]TROISIÈME PORTE[[TAG:0000:0003:000000FF]].	DIES IST DAS[[TAG:0000:0003:249CDAFF]] DRITTE TOR[[TAG:0000:0003:000000FF]].	QUESTO È IL [[TAG:0000:0003:249CDAFF]]TERZO PORTALE[[TAG:0000:0003:000000FF]].	Esta es la[[TAG:0000:0003:249CDAFF]] tercera puerta[[TAG:0000:0003:000000FF]].	BURASI [[TAG:0000:0003:249CDAFF]]ÜÇÜNCÜ KAPI[[TAG:0000:0003:000000FF]].	LONG_TR_LINE	V4_MANUAL_FIXED	GRAMMAR/REGISTER: Natural demonstrative sentence; removes the comma-calque “BU, ÜÇÜNCÜ KAPI”.
845	map_gate_02_intro_02	AND WE, AS YOU KNOW BY\nNOW, ARE THE GATEKEEPER TRIO.	ET NOUS SOMMES... COMME TU LE\nSAIS DÉJÀ... HUM... LE [[TAG:0000:0003:FF5F5FFF]]TRIO TEMPO[[TAG:0000:0003:000000FF]].	WIR SIND, WIE IHR WISST,\nDAS [[TAG:0000:0003:FF5F5FFF]]TORWÄCHTER-TRIO[[TAG:0000:0003:000000FF]].	E COME ORMAI GIÀ SAPRAI,\nNOI SIAMO [[TAG:0000:0003:FF5F5FFF]]I TRE GUARDIANI[[TAG:0000:0003:000000FF]].	Y nosotros somos... ¿Lo adivinas?\nEso es, ¡los [[TAG:0000:0003:FF5F5FFF]]tres guardianes[[TAG:0000:0003:000000FF]]!	VE ARTIK BİLDİĞİN GİBİ,\nBİZ [[TAG:0000:0003:FF5F5FFF]]KAPI BEKÇİLERİ ÜÇLÜSÜ[[TAG:0000:0003:000000FF]]YÜZ.	V21_CONTEXT_FIXED	V21_CONTEXT_FIXED	Tekrarlanan grup adı 'Kapı Bekçileri Üçlüsü' olarak tutarlılaştırıldı.
846	map_gate_02_intro_03	\t Yeah! So if you wanna\nget through here...	[[TAG:0002:0003:0900]] Eeeh ouais, c'est encore nous !\nIl va falloir repasser à la caisse !	[[TAG:0002:0003:0900]] Ganz genau! Ihr wollt\nalso hier vorbei?	[[TAG:0002:0003:0900]] Già! E se vuoi andare\navanti...	[[TAG:0002:0003:0900]] Si quieres atravesar\nesta puerta...	[[TAG:0002:0003:0900]] Evet! Yani buradan\ngeçmek istiyorsan...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
847	map_gate_02_intro_04	you just gotta leave all your\ncoins on the ground there.	Pose ton magot doucement par terre.\nOn te laissera dix secondes pour t'enfuir.	Dann legt all eure Münzen\nvor uns auf den Boden.	... devi sganciare tutte le\ntue monete! Ora, subito!	tendrás que darnos todas las monedas\nque has conseguido.	tüm jetonlarını şuraya\nbırakman yeter.		V4_MANUAL_FIXED	VOICE/NATURALNESS: Keeps the casual extortion joke and removes redundant “oradaki yere”.
848	map_gate_02_intro_05	\n Saffron! How many times\ndo we have to say it?	[[TAG:0002:0003:0A00]] Adagio... Combien de fois devra-t-on\nte répéter qu'on n'est pas au western ?	[[TAG:0002:0003:0A00]] Gelbkurt! Wie oft soll ich\ndir das noch sagen?	[[TAG:0002:0003:0A00]] Adagio! Quante volte\nte l'ho ripetuto?	[[TAG:0002:0003:0A00]] ¡Limoncio! ¡¿Cuántas veces\ntengo que decirte que te calles?!	[[TAG:0002:0003:0A00]] Saffron!\nKaç kere diyeceğiz?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
849	map_gate_02_intro_06	We are not running a\nprotection racket here!	Notre mission est noble. Nous ne sommes\npas des braqueurs de diligence, enfin !	Wir sind nicht einfach nur\ngemeine Wegelagerer!	Noi non siamo una banda\ndi criminali! La nostra è una\nnobile missione.	¡No somos una banda\nde ladrones!	Biz burada haraç kesmiyoruz!		OK_AUTO;V18_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V18: protection racket, kelimesi kelimesine 'haraç koruması' yerine Türkçedeki doğal mafya deyimiyle verildi.
850	map_gate_02_intro_07	\t Man! Whatever happened\nto innovation in the workplace?	[[TAG:0002:0003:0900]] Et la créativité sur le lieu de\ntravail, alors ? T'en fais quoi ?	[[TAG:0002:0003:0900]] Ach so? Ich dachte, wir\nprobieren mal was Neues!	[[TAG:0002:0003:0900]] Uffa, volevo solo essere\nun po' creativo sul lavoro...	[[TAG:0002:0003:0900]] Jolines, perdonadme por intentar innovar\nun poco en el puesto de trabajo.	[[TAG:0002:0003:0900]] Off! İş yerinde\nyenilik diye bir şey kalmadı mı?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
851	map_gate_02_intro_08	So yeah, it's the same\nconditions as it ALWAYS was.	Donc voilà... Tu connais la chanson.	Hört zu... Die Bedingungen\nsind genau so wie immer...	OK, le condizioni sono\nle solite...	Vale, las condiciones son\nlas mismas de siempre.	Yani evet, şartlar\nHER ZAMANKİ gibi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
852	map_gate_02_intro_09	You think you can pass again,\nor will your luck run out?	Soit tu [[TAG:0000:0003:FF5F5FFF]]réussis[[TAG:0000:0003:000000FF]] notre défi et tu continues\nta route, soit tu retournes d'où tu viens.	Werdet ihr die Prüfung wohl\n[[TAG:0000:0003:FF5F5FFF]]bestehen[[TAG:0000:0003:000000FF]]? Oder eher nicht?	[[TAG:0000:0003:FF5F5FFF]]Supererai [[TAG:0000:0003:000000FF]]di nuovo la prova o\nla fortuna ti volterà le spalle?	¿Podrás [[TAG:0000:0003:FF5F5FFF]]cruzar [[TAG:0000:0003:000000FF]]la puerta o esta vez la suerte\nte dará la espalda? ¡Qué nervios!	Sence yine [[TAG:0000:0003:FF5F5FFF]]geçebilecek[[TAG:0000:0003:000000FF]] misin,\nyoksa şansın tükenecek mi?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
853	map_gate_02_intro_10	The more times you lose,\nthe more coins you lose!	Plus tu rates,\nplus tu raques.	Je öfter ihr verliert, umso\nmehr dürft ihr bezahlen.	Ricorda che più volte perdi e\npiù monete ci guadagniamo noi!	Ya sabes que, cuantas más veces pierdas,\nmás veces tendrás que pagarnos.	Ne kadar çok kaybedersen,\no kadar çok jeton kaybedersin!		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite control, copy, grammar, or semantic error corrected.
854	map_gate_02_intro_11	We love collecting those\nsweet, sweet challenge charges!	C'est ce que l'on appelle le [[TAG:0000:0003:FF5F5FFF]]ticket\nd'entrée [[TAG:0000:0003:000000FF]]! Il faut bien vivre...	Wir kassieren wirklich gern\neure [[TAG:0000:0003:FF5F5FFF]]Prüfungsgebühren[[TAG:0000:0003:000000FF]]!	Cara, dolce [[TAG:0000:0003:FF5F5FFF]]quota di\npartecipazione[[TAG:0000:0003:000000FF]]! Quanto\nl'adoro!	Ay, ¡cómo disfruto cobrando a los viajeros!\n¡Es lo que le da sentido a mi vida!	O tatlı tatlı [[TAG:0000:0003:FF5F5FFF]]meydan okuma ücretlerini[[TAG:0000:0003:000000FF]]\ntoplamaya bayılıyoruz!	LONG_TR_LINE	OK_AUTO;V15_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V15: 'challenge charges' jeton değil alınan ücret/harç; FR/DE/IT bunu giriş/katılım ücreti olarak doğruluyor. Sonraki madeni para takıntısı şakası korunuyor.
855	map_gate_02_intro_12	 Ignore my brother's\nunbecoming coin obsession.	[[TAG:0002:0003:0B00]] Adagio a toujours un peu de mal à\nappréhender la notion de « désintéressement ».	[[TAG:0002:0003:0B00]] Ignoriert einfach diese\nbizarre Gier nach Münzen...	[[TAG:0002:0003:0B00]] Non fare caso a mio fratello.\nÈ ossessionato dalle monete.	[[TAG:0002:0003:0B00]] ¡Cállate, Limoncio! No hagas caso a mi\nhermano; está obsesionado con el dinero.	[[TAG:0002:0003:0B00]] Kardeşimin şu yakışıksız jeton\ntakıntısını görmezden gel.	V21_MANUAL_FIXED	V21_MANUAL_FIXED	Oyun bağlamındaki coin/charge nesnesi ve kapı bekçisinin resmî tonu doğal Türkçeye çekildi.
