file,index,hash,language_hint,original,translation_tr
Item.ttb,2877,B51290C2,latin,AUTOCOLLANT PIXEL N°161,
Item.ttb,2878,B513E4F1,empty,,
Item.ttb,2879,B513BE09,ja/mixed,ピクセルシール No.161,
Item.ttb,2880,B5141368,empty,,
Item.ttb,2881,B6405104,ja/mixed,ピクセルシール No.120,
Item.ttb,2882,B63ED3E0,latin,PIXEL STICKER No.120,
Item.ttb,2883,B5163655,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.161,
Item.ttb,2884,B5159A76,latin,SELO DE PIXEL No.161,
Item.ttb,2885,B63E8142,latin,PIXELSTICKER Nr. 120,
Item.ttb,2886,B63F23BD,latin,AUTOCOLLANT PIXEL N°120,
Item.ttb,2887,B63ED6A1,latin,PIXEL STICKER N°120,
Item.ttb,2888,B6400DD2,latin,STICKER PIXEL N. 120,
Item.ttb,2889,B642C950,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.120,
Item.ttb,2890,B6418DB7,latin,PIXELSTICKERNR. 120,
Item.ttb,2891,B640A663,empty,,
Item.ttb,2892,B6422D71,latin,SELO DE PIXEL No.120,
Item.ttb,2893,B68BE81C,latin,P-SGV ATRIA 03,
Item.ttb,2894,B68B957E,latin,P-SGV ATRIA 03,
Item.ttb,2895,B68BEADD,latin,P-SGV ATRIA 03,
Item.ttb,2896,B733000D,latin,PIXELSTICKERNR. 009,
Item.ttb,2897,B6B57C3A,empty,,
Item.ttb,2898,B68EA1F3,latin,P-SGV ATRIA 03,
Item.ttb,2899,B68D6540,ja/mixed,P-SGV アトリア 03,
Item.ttb,2900,B68D220E,latin,P-SGV ATRIA 03,
Item.ttb,2901,B68DBA9F,empty,,
Item.ttb,2902,B68FDD8C,latin,P-SGV ATRIA 03,
Item.ttb,2903,B68F41AD,latin,P-SGV ATRIA 03,
Item.ttb,2904,B6B04F0C,empty,,
Item.ttb,2905,B7309613,latin,AUTOCOLLANT PIXEL N°009,
Item.ttb,2906,B7304636,latin,PIXEL STICKER No.009,
Item.ttb,2907,B72FF398,latin,PIXELSTICKER Nr. 009,
Item.ttb,2908,B73048F7,latin,PIXEL STICKER N°009,
Item.ttb,2909,B731C35A,ja/mixed,ピクセルシール No.009,
Item.ttb,2910,B7318028,latin,STICKER PIXEL N. 009,
Item.ttb,2911,B73218B9,empty,,
Item.ttb,2912,B7E16F4C,ja/mixed,ピクセルシール No.070,
Item.ttb,2913,B7DFF228,latin,PIXEL STICKER No.070,
Item.ttb,2914,B7343BA6,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.009,
Item.ttb,2915,B7339FC7,latin,SELO DE PIXEL No.009,
Item.ttb,2916,B7DF9F8A,latin,PIXELSTICKER Nr. 070,
Item.ttb,2917,B7E04205,latin,AUTOCOLLANT PIXEL N°070,
Item.ttb,2918,B7DFF4E9,latin,PIXEL STICKER N°070,
Item.ttb,2919,B7E12C1A,latin,STICKER PIXEL N. 070,
Item.ttb,2920,B7E3E798,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.070,
Item.ttb,2921,B7E2ABFF,latin,PIXELSTICKERNR. 070,
Item.ttb,2922,B7E1C4AB,empty,,
Item.ttb,2923,B7E34BB9,latin,SELO DE PIXEL No.070,
Item.ttb,2924,B8A0920C,empty,,
Item.ttb,2925,B89FCBE5,empty,,
Item.ttb,2926,BD1FFE58,latin,ERRORE,
Item.ttb,2927,BB448599,latin,SELO DE PIXEL No.151,
Item.ttb,2928,BA15D2FF,latin,STICKER PIXEL N. 192,
Item.ttb,2929,B90360A6,empty,,
Item.ttb,2930,B90190E4,latin,PIXEL STICKER N°204,
Item.ttb,2931,B9013B85,latin,PIXELSTICKER Nr. 204,
Item.ttb,2932,B8A5BF3A,empty,,
Item.ttb,2933,B9018E23,latin,PIXEL STICKER No.204,
Item.ttb,2934,B902C815,latin,STICKER PIXEL N. 201,
Item.ttb,2935,B901DE00,latin,AUTOCOLLANT PIXEL N°204,
Item.ttb,2936,B9030B47,ja/mixed,ピクセルシール No.204,
Item.ttb,2937,BA14466F,latin,PIXELSTICKER Nr. 192,
Item.ttb,2938,B904E7B4,latin,SELO DE PIXEL No.204,
Item.ttb,2939,B90447FA,latin,PIXELSTICKERNR. 204,
Item.ttb,2940,B9058393,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.204,
Item.ttb,2941,BA149BCE,latin,PIXEL STICKER N°192,
Item.ttb,2942,BA14990D,latin,PIXEL STICKER No.192,
Item.ttb,2943,BA14E8EA,latin,AUTOCOLLANT PIXEL N°192,
Item.ttb,2944,BB40D96A,latin,PIXELSTICKER Nr. 151,
Item.ttb,2945,BA17F29E,latin,SELO DE PIXEL No.192,
Item.ttb,2946,BA166B90,empty,,
Item.ttb,2947,BA161631,ja/mixed,ピクセルシール No.192,
Item.ttb,2948,BA1752E4,latin,PIXELSTICKERNR. 192,
Item.ttb,2949,BAA17563,empty,,
Item.ttb,2950,BA188E7D,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.192,
Item.ttb,2951,BAA6A291,empty,,
Item.ttb,2952,BB4265FA,latin,STICKER PIXEL N. 151,
Item.ttb,2953,BB412EC9,latin,PIXEL STICKER N°151,
Item.ttb,2954,BB412C08,latin,PIXEL STICKER No.151,
Item.ttb,2955,BB417BE5,latin,AUTOCOLLANT PIXEL N°151,
Item.ttb,2956,BB42FE8B,empty,,
Item.ttb,2957,BB42A92C,ja/mixed,ピクセルシール No.151,
Item.ttb,2958,BB43E5DF,latin,PIXELSTICKERNR. 151,
Item.ttb,2959,BC6DC1C4,latin,PIXEL STICKER N°110,
Item.ttb,2960,BBEEDFC5,empty,,
Item.ttb,2961,BBED1003,latin,P-AS WEZEN,
Item.ttb,2962,BBECBAA4,latin,P-AS WEZEN,
Item.ttb,2963,BB452178,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.151,
Item.ttb,2964,BBED0D42,latin,P-AS WEZEN,
Item.ttb,2965,BBEE4734,latin,P-AS WEZEN,
Item.ttb,2966,BBED5D1F,latin,P-AS WEZEN,
Item.ttb,2967,BBEE8A66,ja/mixed,P-AS ウェズン,
Item.ttb,2968,BC31A62E,empty,,
Item.ttb,2969,BBF066D3,latin,P-AS WEZEN,
Item.ttb,2970,BBEFC719,latin,P-AS WEZEN,
Item.ttb,2971,BBF102B2,latin,P-AS WEZEN,
Item.ttb,2972,BC6D6C65,latin,PIXELSTICKER Nr. 110,
Item.ttb,2973,BC36D35C,empty,,
Item.ttb,2974,BC6DBF03,latin,PIXEL STICKER No.110,
Item.ttb,2975,BC90F23C,empty,,
Item.ttb,2976,BC6F9186,empty,,
Item.ttb,2977,BC6EF8F5,latin,STICKER PIXEL N. 110,
Item.ttb,2978,BC6E0EE0,latin,AUTOCOLLANT PIXEL N°110,
Item.ttb,2979,BC6F3C27,ja/mixed,ピクセルシール No.110,
Item.ttb,2980,BC711894,latin,SELO DE PIXEL No.110,
Item.ttb,2981,BC7078DA,latin,PIXELSTICKERNR. 110,
Item.ttb,2982,BC71B473,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.110,
Item.ttb,2983,BD1E71C8,latin,FEHLER,
Item.ttb,2984,BC961F6A,empty,,
Item.ttb,2985,BC91B863,empty,,
Item.ttb,2986,BC96E591,empty,,
Item.ttb,2987,BD1EC727,latin,ERROR,
Item.ttb,2988,BD1EC466,latin,ERROR,
Item.ttb,2989,BD1F1443,latin,ERREUR,
Item.ttb,2990,BE10AFCE,empty,,
Item.ttb,2991,BE0393AD,latin,PIXELSTICKER Nr. 235,
Item.ttb,2992,BD75FD5B,latin,NARANJA,
Item.ttb,2993,BD221DF7,latin,ERRO,
Item.ttb,2994,BD2096E9,empty,,
Item.ttb,2995,BD20418A,ja/mixed,エラー,
Item.ttb,2996,BD217E3D,latin,FOUT,
Item.ttb,2997,BD75A7FC,latin,ORANGE,
Item.ttb,2998,BD22B9D6,other,ОШИБКА,
Item.ttb,2999,BD75FA9A,latin,ORANGE,
Item.ttb,3000,BD77CD1D,empty,,
Item.ttb,3001,BD77348C,latin,ARANCIA,
Item.ttb,3002,BD764A77,latin,ORANGE,
Item.ttb,3003,BD7777BE,ja/mixed,みかん,
Item.ttb,3004,BD79542B,latin,LARANJA,
Item.ttb,3005,BD78B471,latin,SINAASAPPEL,
Item.ttb,3006,BD79F00A,other,АПЕЛЬСИН,
Item.ttb,3007,BE073FDC,latin,SELO DE PIXEL No.235,
Item.ttb,3008,BE05203D,latin,STICKER PIXEL N. 201,
Item.ttb,3009,BE03E90C,latin,PIXEL STICKER N°235,
Item.ttb,3010,BE03E64B,latin,PIXEL STICKER No.235,
Item.ttb,3011,BE043628,latin,AUTOCOLLANT PIXEL N°235,
Item.ttb,3012,BE05B8CE,empty,,
Item.ttb,3013,BE05636F,ja/mixed,ピクセルシール No.235,
Item.ttb,3014,BE06A022,latin,PIXELSTICKERNR. 235,
Item.ttb,3015,BE0EE00C,latin,PIXEL STICKER N°060,
Item.ttb,3016,BE0E8AAD,latin,PIXELSTICKER Nr. 060,
Item.ttb,3017,BE07DBBB,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.235,
Item.ttb,3018,BE0EDD4B,latin,PIXEL STICKER No.060,
Item.ttb,3019,BE10173D,latin,STICKER PIXEL N. 060,
Item.ttb,3020,BE0F2D28,latin,AUTOCOLLANT PIXEL N°060,
Item.ttb,3021,BE105A6F,ja/mixed,ピクセルシール No.060,
Item.ttb,3022,C046DDC1,latin,SELO DE PIXEL No.182,
Item.ttb,3023,C0433192,latin,PIXELSTICKER Nr. 182,
Item.ttb,3024,BE929BBA,empty,,
Item.ttb,3025,BE1236DC,latin,SELO DE PIXEL No.060,
Item.ttb,3026,BE119722,latin,PIXELSTICKERNR. 060,
Item.ttb,3027,BE12D2BB,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.060,
Item.ttb,3028,C022CC85,empty,,
Item.ttb,3029,BE97C8E8,empty,,
Item.ttb,3030,C027F9B3,empty,,
Item.ttb,3031,C044BE22,latin,STICKER PIXEL N. 182,
Item.ttb,3032,C04386F1,latin,PIXEL STICKER N°182,
Item.ttb,3033,C0438430,latin,PIXEL STICKER No.182,
Item.ttb,3034,C043D40D,latin,AUTOCOLLANT PIXEL N°182,
Item.ttb,3035,C04556B3,empty,,
Item.ttb,3036,C0450154,ja/mixed,ピクセルシール No.182,
Item.ttb,3037,C0463E07,latin,PIXELSTICKERNR. 182,
Item.ttb,3038,C0B0EE38,empty,,
Item.ttb,3039,C0AF61A8,empty,,
Item.ttb,3040,C0821893,empty,,
Item.ttb,3041,C04779A0,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.182,
Item.ttb,3042,C08745C1,empty,,
Item.ttb,3043,C0AFB707,empty,,
Item.ttb,3044,C0AFB446,latin,AT-PU ELNATH,
Item.ttb,3045,C0B00423,empty,,
Item.ttb,3046,C0B30DD7,empty,,
Item.ttb,3047,C0B186C9,empty,,
Item.ttb,3048,C0B1316A,ja/mixed,AT-PU エルナト,
Item.ttb,3049,C0B26E1D,empty,,
Item.ttb,3050,C0E2101A,latin,TB-W ALGOL,
Item.ttb,3051,C0B3A9B6,empty,,
Item.ttb,3052,DF4B26E1,empty,,
Item.ttb,3053,D09BA175,latin,PIXEL STICKER N°030,
Item.ttb,3054,C675292A,latin,PIXELSTICKERNR. 172,
Item.ttb,3055,C3622D28,latin,LIFE RECOVERY (S),
Item.ttb,3056,C2AEDF23,latin,BANANA,
Item.ttb,3057,C171944F,ja/mixed,ピクセルシール No.141,
Item.ttb,3058,C0E65828,latin,TB-W ALGOL,
Item.ttb,3059,C0E3DFDC,ja/mixed,TB-W アルゴル,
Item.ttb,3060,C0E2B295,latin,TB-W ALGOL,
Item.ttb,3061,C0E26579,latin,TB-W ALGOL,
Item.ttb,3062,C0E39CAA,latin,TB-W ALGOL,
Item.ttb,3063,C0E51C8F,latin,TB-W ALGOL,
Item.ttb,3064,C0E4353B,empty,,
Item.ttb,3065,C0E5BC49,latin,TB-W ALGOL,
Item.ttb,3066,C170172B,latin,PIXEL STICKER No.141,
Item.ttb,3067,C134E150,empty,,
Item.ttb,3068,C12FB422,empty,,
Item.ttb,3069,C16FC48D,latin,PIXELSTICKER Nr. 141,
Item.ttb,3070,C1706708,latin,AUTOCOLLANT PIXEL N°141,
Item.ttb,3071,C17019EC,latin,PIXEL STICKER N°141,
Item.ttb,3072,C171511D,latin,STICKER PIXEL N. 141,
Item.ttb,3073,C29CFA03,latin,AUTOCOLLANT PIXEL N°100,
Item.ttb,3074,C1740C9B,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.141,
Item.ttb,3075,C172D102,latin,PIXELSTICKERNR. 141,
Item.ttb,3076,C171E9AE,empty,,
Item.ttb,3077,C17370BC,latin,SELO DE PIXEL No.141,
Item.ttb,3078,C29CAA26,latin,PIXEL STICKER No.100,
Item.ttb,3079,C29C5788,latin,PIXELSTICKER Nr. 100,
Item.ttb,3080,C29CACE7,latin,PIXEL STICKER N°100,
Item.ttb,3081,C29F63FD,latin,PIXELSTICKERNR. 100,
Item.ttb,3082,C29E274A,ja/mixed,ピクセルシール No.100,
Item.ttb,3083,C29DE418,latin,STICKER PIXEL N. 100,
Item.ttb,3084,C29E7CA9,empty,,
Item.ttb,3085,C2A09F96,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.100,
Item.ttb,3086,C2A003B7,latin,SELO DE PIXEL No.100,
Item.ttb,3087,C2AE8C85,latin,BANANE,
Item.ttb,3088,C313EF4A,latin,PIXELSTICKERNR. 091,
Item.ttb,3089,C2B2D493,other,БАНАН,
Item.ttb,3090,C2B05C47,ja/mixed,バナナ,
Item.ttb,3091,C2AF2F00,latin,BANANE,
Item.ttb,3092,C2AEE1E4,latin,PLÁTANO,
Item.ttb,3093,C2B01915,latin,BANANA,
Item.ttb,3094,C2B198FA,latin,BANAAN,
Item.ttb,3095,C2B0B1A6,empty,,
Item.ttb,3096,C2B238B4,latin,BANANA,
Item.ttb,3097,C3118550,latin,AUTOCOLLANT PIXEL N°091,
Item.ttb,3098,C3113573,latin,PIXEL STICKER No.091,
Item.ttb,3099,C310E2D5,latin,PIXELSTICKER Nr. 091,
Item.ttb,3100,C3113834,latin,PIXEL STICKER N°091,
Item.ttb,3101,C312B297,ja/mixed,ピクセルシール No.091,
Item.ttb,3102,C3126F65,latin,STICKER PIXEL N. 091,
Item.ttb,3103,C31307F6,empty,,
Item.ttb,3104,C336129E,ja/mixed,AT-PU エルナト,
Item.ttb,3105,C334957A,latin,AT-PU ELNATH,
Item.ttb,3106,C3152AE3,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.091,
Item.ttb,3107,C3148F04,latin,SELO DE PIXEL No.091,
Item.ttb,3108,C33442DC,latin,AT-PU ELNATH,
Item.ttb,3109,C334E557,latin,AT-PU ELNATH,
Item.ttb,3110,C334983B,latin,AT-PU ELNATH,
Item.ttb,3111,C335CF6C,latin,AT-PU ELNATH,
Item.ttb,3112,C3388AEA,latin,AT-PU ELNATH,
Item.ttb,3113,C3374F51,latin,AT-PU ELNATH,
Item.ttb,3114,C33667FD,empty,,
Item.ttb,3115,C337EF0B,latin,AT-PU ELNATH,
Item.ttb,3116,C345E707,empty,,
Item.ttb,3117,C340B9D9,empty,,
Item.ttb,3118,C361DA8A,latin,LP-WIEDERHERSTELLUNG (S),
Item.ttb,3119,C436C6DE,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.225,
Item.ttb,3120,C37D4828,latin,P-AA RIGEL TAS,
Item.ttb,3121,C3662298,latin,ВОССТАНОВЛЕНИЕ ЖИЗНИ (S),
Item.ttb,3122,C363AA4C,ja/mixed,体力回復(S),
Item.ttb,3123,C3627D05,latin,REGAIN DE VIE (P),
Item.ttb,3124,C3622FE9,latin,RESTABLECIMIENTO DE VIDA (P),
Item.ttb,3125,C363671A,latin,RECUPERO VITA (S),
Item.ttb,3126,C364E6FF,latin,HERSTEL GEZONDHEID (S),
Item.ttb,3127,C363FFAB,empty,,
Item.ttb,3128,C36586B9,latin,RECUPERAÇÃO DE VIDA (P),
Item.ttb,3129,C37ADE2E,latin,P-AA RIGEL TAS,
Item.ttb,3130,C37A8E51,latin,P-AA RIGEL TAS,
Item.ttb,3131,C37A3BB3,latin,P-AA RIGEL TAS,
Item.ttb,3132,C37A9112,latin,P-AA RIGEL TAS,
Item.ttb,3133,C37C0B75,ja/mixed,P-AA リゲル TAS,
Item.ttb,3134,C37BC843,latin,P-AA RIGEL TAS,
Item.ttb,3135,C37C60D4,empty,,
Item.ttb,3136,C432D16E,latin,PIXEL STICKER No.225,
Item.ttb,3137,C3E66FE0,empty,,
Item.ttb,3138,C37E83C1,latin,P-AA RIGEL TAS,
Item.ttb,3139,C37DE7E2,latin,P-AA RIGEL TAS,
Item.ttb,3140,C3E142B2,empty,,
Item.ttb,3141,C419200A,empty,,
Item.ttb,3142,C413F2DC,empty,,
Item.ttb,3143,C4327ED0,latin,PIXELSTICKER Nr. 225,
Item.ttb,3144,C4344E92,ja/mixed,ピクセルシール No.225,
Item.ttb,3145,C433214B,latin,AUTOCOLLANT PIXEL N°225,
Item.ttb,3146,C432D42F,latin,PIXEL STICKER N°225,
Item.ttb,3147,C4340B60,latin,STICKER PIXEL N. 201,
Item.ttb,3148,C4358B45,latin,PIXELSTICKERNR. 225,
Item.ttb,3149,C434A3F1,empty,,
Item.ttb,3150,C4362AFF,latin,SELO DE PIXEL No.225,
Item.ttb,3151,C647CE2B,latin,STRAWBERRY,
Item.ttb,3152,C4408245,latin,PIXELSTICKERNR. 050,
Item.ttb,3153,C43E184B,latin,AUTOCOLLANT PIXEL N°050,
Item.ttb,3154,C43DC86E,latin,PIXEL STICKER No.050,
Item.ttb,3155,C43D75D0,latin,PIXELSTICKER Nr. 050,
Item.ttb,3156,C43DCB2F,latin,PIXEL STICKER N°050,
Item.ttb,3157,C43F4592,ja/mixed,ピクセルシール No.050,
Item.ttb,3158,C43F0260,latin,STICKER PIXEL N. 050,
Item.ttb,3159,C43F9AF1,empty,,
Item.ttb,3160,C4786C18,empty,,
Item.ttb,3161,C441BDDE,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.050,
Item.ttb,3162,C44121FF,latin,SELO DE PIXEL No.050,
Item.ttb,3163,C4733EEA,empty,,
Item.ttb,3164,C61A0361,empty,,
Item.ttb,3165,C614D633,empty,,
Item.ttb,3166,C6477B8D,latin,ERDBEERE,
Item.ttb,3167,C64BC39B,other,КЛУБНИКА,
Item.ttb,3168,C6494B4F,ja/mixed,いちご,
Item.ttb,3169,C6481E08,latin,FRAISE,
Item.ttb,3170,C647D0EC,latin,FRESA,
Item.ttb,3171,C649081D,latin,FRAGOLA,
Item.ttb,3172,C64A8802,latin,AARDBEIEN,
Item.ttb,3173,C649A0AE,empty,,
Item.ttb,3174,C64B27BC,latin,MORANGO,
Item.ttb,3175,C672BF30,latin,AUTOCOLLANT PIXEL N°172,
Item.ttb,3176,C6726F53,latin,PIXEL STICKER No.172,
Item.ttb,3177,C6721CB5,latin,PIXELSTICKER Nr. 172,
Item.ttb,3178,C6727214,latin,PIXEL STICKER N°172,
Item.ttb,3179,C673EC77,ja/mixed,ピクセルシール No.172,
Item.ttb,3180,C673A945,latin,STICKER PIXEL N. 172,
Item.ttb,3181,C67441D6,empty,,
Item.ttb,3182,CBFB6CB8,empty,,
Item.ttb,3183,CA61BC91,latin,PIXEL STICKER No.215,
Item.ttb,3184,C8051933,empty,,
Item.ttb,3185,C79F522B,latin,AUTOCOLLANT PIXEL N°131,
Item.ttb,3186,C68A2E1C,empty,,
Item.ttb,3187,C67664C3,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.172,
Item.ttb,3188,C675C8E4,latin,SELO DE PIXEL No.172,
Item.ttb,3189,C68500EE,empty,,
Item.ttb,3190,C79F024E,latin,PIXEL STICKER No.131,
Item.ttb,3191,C79EAFB0,latin,PIXELSTICKER Nr. 131,
Item.ttb,3192,C79F050F,latin,PIXEL STICKER N°131,
Item.ttb,3193,C7A1BC25,latin,PIXELSTICKERNR. 131,
Item.ttb,3194,C7A07F72,ja/mixed,ピクセルシール No.131,
Item.ttb,3195,C7A03C40,latin,STICKER PIXEL N. 131,
Item.ttb,3196,C7A0D4D1,empty,,
Item.ttb,3197,C7A2F7BE,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.131,
Item.ttb,3198,C7A25BDF,latin,SELO DE PIXEL No.131,
Item.ttb,3199,C804530C,empty,,
Item.ttb,3200,C9407073,latin,AUTOCOLLANT PIXEL N°081,
Item.ttb,3201,C869926F,empty,,
Item.ttb,3202,C80A4661,empty,,
Item.ttb,3203,C809803A,empty,,
Item.ttb,3204,C8646541,empty,,
Item.ttb,3205,C9402096,latin,PIXEL STICKER No.081,
Item.ttb,3206,C93FCDF8,latin,PIXELSTICKER Nr. 081,
Item.ttb,3207,C9402357,latin,PIXEL STICKER N°081,
Item.ttb,3208,C942DA6D,latin,PIXELSTICKERNR. 081,
Item.ttb,3209,C9419DBA,ja/mixed,ピクセルシール No.081,
Item.ttb,3210,C9415A88,latin,STICKER PIXEL N. 081,
Item.ttb,3211,C941F319,empty,,
Item.ttb,3212,C9441606,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.081,
Item.ttb,3213,C9437A27,latin,SELO DE PIXEL No.081,
Item.ttb,3214,CA6169F3,latin,PIXELSTICKER Nr. 215,
Item.ttb,3215,CA6F6D68,latin,PIXELSTICKERNR. 040,
Item.ttb,3216,CA65B201,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.215,
Item.ttb,3217,CA6339B5,ja/mixed,ピクセルシール No.215,
Item.ttb,3218,CA620C6E,latin,AUTOCOLLANT PIXEL N°215,
Item.ttb,3219,CA61BF52,latin,PIXEL STICKER N°215,
Item.ttb,3220,CA62F683,latin,STICKER PIXEL N. 201,
Item.ttb,3221,CA647668,latin,PIXELSTICKERNR. 215,
Item.ttb,3222,CA638F14,empty,,
Item.ttb,3223,CA651622,latin,SELO DE PIXEL No.215,
Item.ttb,3224,CA6D036E,latin,AUTOCOLLANT PIXEL N°040,
Item.ttb,3225,CA6CB391,latin,PIXEL STICKER No.040,
Item.ttb,3226,CA6C60F3,latin,PIXELSTICKER Nr. 040,
Item.ttb,3227,CA6CB652,latin,PIXEL STICKER N°040,
Item.ttb,3228,CA6E30B5,ja/mixed,ピクセルシール No.040,
Item.ttb,3229,CA6DED83,latin,STICKER PIXEL N. 040,
Item.ttb,3230,CA6E8614,empty,,
Item.ttb,3231,CB611EA1,ja/mixed,FT-DP アルニラム,
Item.ttb,3232,CB5FA17D,latin,FT-DP ALNILAM,
Item.ttb,3233,CA70A901,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.040,
Item.ttb,3234,CA700D22,latin,SELO DE PIXEL No.040,
Item.ttb,3235,CB5F4EDF,latin,FT-DP ALNILAM,
Item.ttb,3236,CB5FF15A,latin,FT-DP ALNILAM,
Item.ttb,3237,CB5FA43E,latin,FT-DP ALNILAM,
Item.ttb,3238,CB60DB6F,latin,FT-DP ALNILAM,
Item.ttb,3239,CB6396ED,latin,FT-DP ALNILAM,
Item.ttb,3240,CB625B54,latin,FT-DP ALNILAM,
Item.ttb,3241,CB617400,empty,,
Item.ttb,3242,CB62FB0E,latin,FT-DP ALNILAM,
Item.ttb,3243,CBF63F8A,empty,,
Item.ttb,3244,CBF57963,empty,,
Item.ttb,3245,CBFAA691,empty,,
Item.ttb,3246,CE1C7ED1,ja/mixed,P-SGV アトリア 04,
Item.ttb,3247,CD1FC06A,empty,,
Item.ttb,3248,CCA2D79A,ja/mixed,ピクセルシール No.162,
Item.ttb,3249,CCA15A76,latin,PIXEL STICKER No.162,
Item.ttb,3250,CC0E5416,empty,,
Item.ttb,3251,CC0926E8,empty,,
Item.ttb,3252,CCA107D8,latin,PIXELSTICKER Nr. 162,
Item.ttb,3253,CCA1AA53,latin,AUTOCOLLANT PIXEL N°162,
Item.ttb,3254,CCA15D37,latin,PIXEL STICKER N°162,
Item.ttb,3255,CCA29468,latin,STICKER PIXEL N. 162,
Item.ttb,3256,CCA54FE6,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.162,
Item.ttb,3257,CCA4144D,latin,PIXELSTICKERNR. 162,
Item.ttb,3258,CCA32CF9,empty,,
Item.ttb,3259,CCA4B407,latin,SELO DE PIXEL No.162,
Item.ttb,3260,CCE30BA5,empty,,
Item.ttb,3261,CCDDDE77,empty,,
Item.ttb,3262,CD1A933C,empty,,
Item.ttb,3263,CDD0A748,latin,PIXELSTICKERNR. 121,
Item.ttb,3264,CDCE3D4E,latin,AUTOCOLLANT PIXEL N°121,
Item.ttb,3265,CDCDED71,latin,PIXEL STICKER No.121,
Item.ttb,3266,CDCD9AD3,latin,PIXELSTICKER Nr. 121,
Item.ttb,3267,CDCDF032,latin,PIXEL STICKER N°121,
Item.ttb,3268,CDCF6A95,ja/mixed,ピクセルシール No.121,
Item.ttb,3269,CDCF2763,latin,STICKER PIXEL N. 121,
Item.ttb,3270,CDCFBFF4,empty,,
Item.ttb,3271,CE1B01AD,latin,P-SGV ATRIA 04,
Item.ttb,3272,CDD1E2E1,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.121,
Item.ttb,3273,CDD14702,latin,SELO DE PIXEL No.121,
Item.ttb,3274,CE1AAF0F,latin,P-SGV ATRIA 04,
Item.ttb,3275,CE1B518A,latin,P-SGV ATRIA 04,
Item.ttb,3276,CE1B046E,latin,P-SGV ATRIA 04,
Item.ttb,3277,CE1C3B9F,latin,P-SGV ATRIA 04,
Item.ttb,3278,CF8C80DA,empty,,
Item.ttb,3279,CF6F5B96,latin,AUTOCOLLANT PIXEL N°071,
Item.ttb,3280,CE1EF71D,latin,P-SGV ATRIA 04,
Item.ttb,3281,CE1DBB84,latin,P-SGV ATRIA 04,
Item.ttb,3282,CE1CD430,empty,,
Item.ttb,3283,CE1E5B3E,latin,P-SGV ATRIA 04,
Item.ttb,3284,CF6F0BB9,latin,PIXEL STICKER No.071,
Item.ttb,3285,CF6EB91B,latin,PIXELSTICKER Nr. 071,
Item.ttb,3286,CF6F0E7A,latin,PIXEL STICKER N°071,
Item.ttb,3287,CF71C590,latin,PIXELSTICKERNR. 071,
Item.ttb,3288,CF7088DD,ja/mixed,ピクセルシール No.071,
Item.ttb,3289,CF7045AB,latin,STICKER PIXEL N. 071,
Item.ttb,3290,CF70DE3C,empty,,
Item.ttb,3291,CF730129,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.071,
Item.ttb,3292,CF72654A,latin,SELO DE PIXEL No.071,
Item.ttb,3293,CF8753AC,empty,,
Item.ttb,3294,D09224D8,ja/mixed,ピクセルシール No.205,
Item.ttb,3295,D090A7B4,latin,PIXEL STICKER No.205,
Item.ttb,3296,CFEBCCE8,empty,,
Item.ttb,3297,CFE69FBA,empty,,
Item.ttb,3298,D0905516,latin,PIXELSTICKER Nr. 205,
Item.ttb,3299,D090F791,latin,AUTOCOLLANT PIXEL N°205,
Item.ttb,3300,D090AA75,latin,PIXEL STICKER N°205,
Item.ttb,3301,D091E1A6,latin,STICKER PIXEL N. 201,
Item.ttb,3302,D0949D24,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.205,
Item.ttb,3303,D093618B,latin,PIXELSTICKERNR. 205,
Item.ttb,3304,D0927A37,empty,,
Item.ttb,3305,D0940145,latin,SELO DE PIXEL No.205,
Item.ttb,3306,D09B9EB4,latin,PIXEL STICKER No.030,
Item.ttb,3307,D09B4C16,latin,PIXELSTICKER Nr. 030,
Item.ttb,3308,D80C00FE,latin,RR-F-DF AMALTHEA,
Item.ttb,3309,D593029D,latin,PIXEL STICKER N°236,
Item.ttb,3310,D2D17F8B,latin,STICKER PIXEL N. 152,
