file	id	category	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	previous_tr	reviewed_tr	reason
lessons/LESSON_A_04_Forest/forest-en.stb	201	wash-lavi	We then moved onto the [f2]water[], adding washes of warm and cool [f2]darker colours[]...	Nous avons ensuite travaillé sur l'[f2]eau[], en\nappliquant des lavis de [f2]couleurs sombres[],\nchaudes et froides...	Für das [f2]Wasser[] haben wir verdünnte, [f2]dunklere\nFarben[] - auch hier wieder kalte und warme -\nverwendet.	Seguidamente, pasamos al [f2]agua[] y le añadimos aguadas de [f2]colores más oscuros[] cálidos y fríos...	Siamo quindi passati all'[f2]acqua[], aggiungendo\nvelature di [f2]colori più scuri[], caldi e freddi...	Vervolgens hebben we enkele wassingen van [f2]donkere kleuren[], zowel warme als koele, op het [f2]water[] geschilderd.	Depois passámos para a [f2]água[], adicionando\naguadas [f2]mais escuras[], tanto quentes como frias...	Далее мы перешли к проработке [f2]воды[],\nдобавив прозрачные теплые и холодные\n[f2]краски темных оттенков[].\n	Ardından [f2]suya[] geçip sıcak ve soğuk [f2]koyu renklerle[] sulandırılmış boya katmanları ekledik...	Ardından [f2]suya[] geçip sıcak ve soğuk [f2]koyu renklerle[] laviler ekledik...	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
lessons/LESSON_A_05_Bouquet/bouquet-en.stb	71	form-volume	Like Cézanne, [f2]Vincent van Gogh[] used small strokes to build up form and emphasise texture and movement.	Comme Cézanne, [f2]Vincent van Gogh[] utilisait\nde courtes touches pour créer les formes et\nmettre en valeur la texture et le mouvement.	Wie Cézanne nutzte auch [f2]Vincent van Gogh[]\nkleine Pinselstriche, um eine dreidimensionale\nWirkung aufzubauen und um Bewegung und\nOberflächenstruktur zu betonen.	Al igual que Cézanne, [f2]Vincent van Gogh[] empleaba pinceladas pequeñas para crear forma y enfatizar la textura y el movimiento.	Come Cézanne, anche [f2]Vincent van Gogh[] definiva\nle forme con pennellate brevi che esaltavano\nla struttura e il dinamismo dei suoi soggetti.	[f2]Vincent van Gogh[] gebruikte, net als Cézanne, korte streken om vorm op te bouwen en textuur en levendigheid te benadrukken.	Tal como Cézanne, [f2]Vincent van Gogh[] utilizava\npequenos traços para construir a forma, bem\ncomo realçar a textura e o movimento.	Как и Сезанн, [f2]Винсент Ван Гог[] использовал\nнебольшие мазки, чтобы передать форму\nпредметов и подчеркнуть их фактуру\nи выразительность.	Cézanne gibi [f2]Vincent van Gogh[] da hacmi kurmak, dokuyu ve hareketi vurgulamak için küçük darbeler kullanırdı.	Cézanne gibi [f2]Vincent van Gogh[] da formu kurmak, dokuyu ve hareketi vurgulamak için küçük darbeler kullanırdı.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_05_Bouquet/bouquet-en.stb	88	form-volume	[f1]Stage 3, Step 1[][b1][i1]Add in the head of the [f2]orange flower[].[][b1][i1]Try to [f2]build up form[] using small but expressive [f2]curving marks[].[]	[f1]Phase 3, étape 1[][b1][i1]Ajouter la corolle de la [f2]fleur\nde couleur orangée[].[][b1][i1]Essayer de [f2]créer du volume[] en\nutilisant des [f2]marques incurvées[],\ncourtes mais expressives.[]	[f1]Stufe 3, Schritt 1[][b1][i1]Zeichne die Blüte der [f2]orangen\nBlume[].[][b1][i1]Versuche, mit kurzen, aber \nexpressiven [f2]runden Strichen[]\ndie [f2]Form aufzubauen[].[]	[f1]Fase 3, paso 1[][b1][i1]Añade la corola de la [f2]flor naranja[].[][b1][i1]Procura [f2]ir creando forma[] con [f2]trazos curvos[] pequeños pero expresivos.[]	[f1]Fase 3, Passo 1[][b1][i1]Disegna il [f2]fiore arancione[].[][b1][i1][f2]Definiscine le forme[] con [f2]tratti curvi[]\nche siano brevi, ma espressivi.[]	[f1]Fase 3, stap 1[][b1][i1]Voeg de [f2]oranje bloem[] toe.[][b1][i1]Probeer [f2]vorm op te bouwen[] door korte, expressieve, [f2]ronde streken[] te gebruiken.[]	[f1]Fase 3, Passo 1[][b1][i1]Adicione a corola da [f2]flor laranja[].[][b1][i1]Tente [f2]construir a forma[] utilizando\n[f2]traços curvados[] curtos e expressivos.[]	[f1]Этап 3, шаг 1[][b1][i1]Нарисуй [f2]оранжевый цветок[].[][b1][i1]Постарайся передать [f2]его форму[]\nс помощью коротких, но\nвыразительных [f2]закругленных\nштрихов[].[]	[f1]Aşama 3, Adım 1[][b1][i1][f2]Turuncu çiçeğin[] başını ekle.[][b1][i1]Küçük ama ifadeli [f2]kavisli izlerle[] [f2]hacim oluşturmaya[] çalış.[]	[f1]Aşama 3, Adım 1[][b1][i1][f2]Turuncu çiçeğin[] başını ekle.[][b1][i1]Küçük ama ifadeli [f2]kavisli izlerle[] [f2]form oluşturmaya[] çalış.[]	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_05_Bouquet/bouquet-en.stb	132	form-volume	Such skilful use of colour can provide form and depth in our drawing too!	Un emploi aussi habile de la couleur peut\npermettre de créer du volume et de la\nprofondeur dans notre dessin !	Durch einen so gekonnten Einsatz von Farbe\nkönnen auch wir unserer Zeichnung Tiefe und\neinen dreidimensionalen Eindruck verleihen!	¡Un uso tan diestro del color también puede aportar forma y profundidad a nuestro dibujo!	Un uso così raffinato del colore può aiutare\nanche noi a conferire alla nostra opera\nforma e profondità!	Als wij kleur net zo vaardig gebruiken, kunnen we onze tekening ook vorm en diepte geven!	Uma utilização tão habilidosa da cor\ntambém pode dar forma e profundidade\nao nosso desenho!	Столь искусное использование цвета также\nможет придать работе глубину и объем!	Rengi bu kadar ustaca kullanmak bizim çizimimize de hacim ve derinlik kazandırabilir!	Rengi bu kadar ustaca kullanmak bizim çizimimize de form ve derinlik kazandırabilir!	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	27	form-volume	Instead of the box method, this time we're using [f2]simple shapes[] to build the form.	Au lieu de la méthode de la boîte, nous\nutiliserons des [f2]formes simples[] afin de\ndéfinir les volumes.	Statt eines Hilfsrahmens werden wir diesmal\n[f2]einfache Formen[] nutzen, um das Gesicht zu\nzeichnen.	En esta ocasión, en vez del método de la caja, utilizaremos [f2]formas simples[] para crear la figura.	Per definire i profili, stavolta non ci serviremo\ndel metodo della scatola, ma ricorreremo a delle\n[f2]forme semplici[].	Deze keer gebruiken we, in plaats van een lijnfiguur, [f2]eenvoudige vormen[] voor het schetsen van het hoofd.	Desta vez, vamos utilizar [f2]formas simples[] para\nconstruir a forma, em vez do método da caixa.	Вместо метода многоугольника мы\nиспользуем на этот раз [f2]простые фигуры[]\nдля наброска формы.	Bu kez kutu yöntemi yerine hacmi [f2]basit şekillerle[] kuracağız.	Bu kez kutu yöntemi yerine formu [f2]basit şekillerle[] kuracağız.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	47	form-volume	Stage 2 of 6 - Adding Form	Phase 2/6 : mise en forme	Stufe 2 von 6 - Räumliche Darstellung	Fase 2 de 6 - Dar forma	Fase 2 di 6 - Aggiungere forma	Fase 2 van 6: vorm toevoegen	Fase 2 de 6: Adicionar Forma	Этап 2 из 6. Проработка формы	6 Aşamanın 2.si - Hacim Kazandırma	6 Aşamanın 2.si - Form Kazandırma	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	55	form-volume	Stage 2 of 6 - Adding Form	Phase 2/6 : mise en forme	Stufe 2 von 6 - Räumliche Darstellung	Fase 2 de 6 - Dar forma	Fase 2 di 6 - Aggiungere forma	Fase 2 van 6: vorm toevoegen	Fase 2 de 6: Adicionar Forma	Этап 2 из 6. Проработка формы	6 Aşamanın 2.si - Hacim Kazandırma	6 Aşamanın 2.si - Form Kazandırma	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	71	form-volume	Stage 2 of 6 - Adding Form	Phase 2/6 : mise en forme	Stufe 2 von 6 - Räumliche Darstellung	Fase 2 de 6 - Dar forma 	Fase 2 di 6 - Aggiungere forma	Fase 2 van 6: vorm toevoegen	Fase 2 de 6: Adicionar Forma	Этап 2 из 6. Проработка формы	6 Aşamanın 2.si - Hacim Kazandırma	6 Aşamanın 2.si - Form Kazandırma	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	73	form-volume	As you see, simply drawing the [f2]shape of a shadow[] can give an impression of form!	Comme vous pouvez le constater, le simple\ndessin d'une [f2]ombre[] peut donner une impression\nde volume !	Wie du siehst, kann man durch das Zeichnen\nvon [f2]Schattenbereichen[] bereits eine räumliche\nWirkung erzielen!	¡Como puedes ver, nos basta con dibujar la [f2]forma de una sombra[] para crear sensación de volumen!	Come puoi vedere, è possibile ottenere\nl'illusione della forma tracciandone\nsemplicemente le [f2]ombre[]!	Zoals je ziet kun je al de indruk van vorm scheppen door simpelweg de [f2]contouren van een schaduw[] te tekenen!	Como pode ver, é possível obter uma sensação\nde forma desenhando apenas a [f2]sombra[].	Как видишь, форму объекта можно передать,\nпросто изобразив [f2]форму тени[]!	Gördüğün gibi yalnızca [f2]gölgenin şeklini[] çizmek bile hacim hissi verebilir!	Gördüğün gibi yalnızca [f2]gölgenin şeklini[] çizmek bile form hissi verebilir!	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	76	form-volume	Stage 2 of 6 - Adding Form	Phase 2/6 : mise en forme	Stufe 2 von 6 - Räumliche Darstellung	Fase 2 de 6 - Dar forma	Fase 2 di 6 - Aggiungere forma	Fase 2 van 6: vorm toevoegen	Fase 2 de 6: Adicionar Forma	Этап 2 из 6. Проработка формы	6 Aşamanın 2.si - Hacim Kazandırma	6 Aşamanın 2.si - Form Kazandırma	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	88	form-volume	Great! Now to draw in some [f2]lighter tones[] to describe the form a little more.	Excellent ! À présent, ajoutons quelques [f2]tons\nplus clairs[] pour donner encore plus de volume\nau visage.	Großartig! Nun kommen wir zu etwas\n[f2]helleren Tönen[], um die räumliche Wirkung\nnoch weiter herauszuarbeiten.	¡Estupendo! Ahora añadiremos [f2]tonos más claros[] para definir la forma un poco más.	Ottimo! Ora aggiungiamo [f2]colori più leggeri[] per\nottenere un ulteriore senso di forma.	Geweldig! Nu brengen we wat [f2]lichtere tonen[] aan, om de vorm wat meer te beschrijven.	Excelente! Agora, desenhe alguns [f2]tons mais\nclaros[] para definir um pouco mais a forma.	Потрясающе! Теперь заполним участки\n[f2]более светлыми тонами[], чтобы еще\nсильнее подчеркнуть формы.	Harika! Şimdi hacmi biraz daha anlatmak için [f2]daha açık tonlar[] ekleyelim.	Harika! Şimdi formu biraz daha tanımlamak için [f2]daha açık tonlar[] ekleyelim.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	98	form-volume	Understanding the way light is falling on the face lets us [f2]describe the forms[] more accurately.	Comprendre comment la lumière se disperse\nsur le visage nous aide à [f2]définir les volumes[] de\nmanière plus exacte.	Wenn wir verstehen, wie Licht auf das Gesicht\nfällt, hilft uns das, die [f2]Formen[] genauer\n[f2]herauszuarbeiten[].	Si entendemos cómo incide la luz sobre el rostro, podremos [f2]definir las formas[] con mayor precisión.	Capire come la luce illumina il viso ci permette\ndi [f2]definire le forme[] con maggiore accuratezza.	Als we de lichtval op het gezicht begrijpen, kunnen we [f2]de vormen[] beter [f2]beschrijven[].	Compreender a forma como a luz incide na cara\npermite-nos [f2]definir a forma[] com mais precisão.	Поняв, как свет падает на лицо, мы сможем\nболее точно [f2]передать его рельеф[].	Işığın yüze nasıl düştüğünü anlamak, [f2]hacimleri[] daha doğru anlatmamızı sağlar.	Işığın yüze nasıl düştüğünü anlamak, [f2]formları[] daha doğru anlatmamızı sağlar.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	151	form-volume	It also makes it much easier to express the [f2]forms[] accurately.	Cela facilite également beaucoup la bonne\ndéfinition des [f2]volumes[].	Dadurch ist es auch viel einfacher, die [f2]Formen[]\ngenau darzustellen.	También resulta útil para dibujar las [f2]formas[] con precisión.	Inoltre ci permette di definire i [f2]dettagli[]\ncon maggiore accuratezza.	Het maakt het ook makkelijker om de [f2]vormen[] nauwkeuriger weer te geven.	Também facilita muito a representação\nprecisa das [f2]formas[].	А также способствует более точной\nпередаче [f2]формы[] различных объектов.	Ayrıca [f2]hacimleri[] doğru ifade etmeyi çok daha kolaylaştırır.	Ayrıca [f2]formları[] doğru ifade etmeyi çok daha kolaylaştırır.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_06_Girl_With_Headscarf/portrait-en.stb	154	form-volume	...and start to add even more [f2]form[] to our drawing.	... et donnera encore plus de [f2]volume[] au dessin.	Außerdem können wir die [f2]räumliche Wirkung[] \nunserer Zeichnung dadurch noch verstärken.	Así daremos más [f2]forma[] aún al dibujo.	... ma daranno al nostro ritratto una [f2]consistenza[]\nancora maggiore.	... en geven zo onze tekening nog meer [f2]vorm[].	...e dar ainda mais [f2]forma[] ao nosso desenho.	и сделать наш портрет более [f2]объемным[].	...ve çizimimize daha da fazla [f2]hacim[] kazandırmaya başlayacağız.	...ve çizimimize daha da fazla [f2]form[] kazandırmaya başlayacağız.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_07_Tower_Of_London/castle-en.stb	5	technical-style	[f3]Cerulean Blue[] - A cobalt-derived pigment, prized for painting skies due to its purity.	[f3]Bleu céruléen[] : ou bleu « céleste », pigment\nà base de cobalt très apprécié pour peindre\nles cieux en raison de sa pureté.	[f3]Coelinblau[] - Aus Kobalt gewonnenes Pigment,\ndas wegen seiner Reinheit für das Malen des\nHimmels geschätzt wird.	[f3]Azul cerúleo[]: pigmento derivado del cobalto. Muy preciado para pintar los colores del cielo debido a su pureza.	[f3]Blu ceruleo[]: un pigmento derivato dal cobalto.\nData la sua purezza, è spesso utilizzato per\ndipingere il cielo.	[f3]Ceruleumblauw[]: pigment dat is afgeleid van kobalt. Is vanwege zijn puurheid populair voor het schilderen van luchten.	[f3]Azul Cerúleo[]: Um pigmento derivado do cobalto, valorizado na pintura de céus devido à sua elevada pureza.	[f3]Церулеум синий[] — кобальтовый пигмент,\nкоторый идеально подходит для\nизображения неба благодаря чистоте цвета.	[f3]Serulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	[f3]Cerulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_07_Tower_Of_London/castle-en.stb	7	technical-style	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
