file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr_before	tr_after	reason
common/defaultpalette-en.stb	5	STB1.1	[f3]Scarlet Lake[] - Prized for its brilliance, even though artists knew it would fade with exposure to light.	[f3]Rouge écarlate[] : réputé pour son éclat, même\nsi les artistes savaient que ce pigment se\ndécolorait par exposition à la lumière.	[f3]Scharlachlack[] - Verfügt über einen besonderen\nGlanz. Wobei bekannt war, dass die Farbe\nverblasst, wenn man sie dem Licht aussetzt.	[f3]Laca escarlata[]: muy preciado por su brillo, a pesar de que se sabe que pierde intensidad al exponerse a la luz.	[f3]Rosso scarlatto[]: un colore apprezzato per la\nsua brillantezza, anche se tende a sbiadire\nquando viene esposto alla luce.	[f3]Scharlakenrood[]: is populair om zijn helderheid, ondanks dat de kleur bij blootstelling aan licht langzaam vervaagt.	[f3]Escarlate Luminoso[]: Altamente valorizado\npelos artistas devido ao seu brilho, embora\ntenda a desvanecer com a exposição à luz.	[f3]Красная яркая[] — яркий цвет этой краски\nвысоко ценится художниками, хотя он\nтускнеет под воздействием света.	[f3]Scarlet Lake[] - Sanatçılar ışıkta solacağını bilmelerine rağmen parlaklığı nedeniyle çok değer verilen bir pigmentti.	[f3]Kızıl Lak[] - Sanatçılar ışıkta solacağını bilmelerine rağmen parlaklığı nedeniyle çok değer verilen bir pigmentti.	terminology
common/defaultpalette-en.stb	13	STB1.1	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	terminology
common/global-en.stb	234	STB1.1	An introduction to paint mixing and the concepts of gesture and movement in painting from life.	Une introduction au mélange\nde peinture et aux concepts\nde mouvement et d'élan d'un\nsujet vivant.	Eine Einführung in das Mischen von Farben und die Konzepte von Körperhaltung und Bewegung bei lebendigen Motiven.	Dibujo del natural. Introducción a la mezcla de pinturas y a los conceptos de gesto y movimiento.	Impara a mescolare i colori e i\nconcetti di posa e movimento\ndipingendo una scena\ndinamica.	Meng voor het eerst nieuwe verfkleuren en leer over het weergeven van houding en beweging.	Uma introdução à mistura de\ntintas e aos conceitos de pose\ne movimento na pintura de\nelementos vivos.	Живопись с натуры. Понятия\nпозы и движения, смешивание\nкрасок.	Canlıdan resimde boya karıştırmaya ve jest ile hareket kavramlarına giriş.	Canlıdan resimde boya karıştırmaya, duruş ve hareket kavramlarına giriş.	semantic/context
common/global-en.stb	242	STB1.1	Apply your knowledge of gesture and construction to the human figure in this pencil sketch.	Avec ce dessin au crayon,\nappliquez vos connaissances\nsur le mouvement et la\nconstruction de silhouette.	Wende bei dieser Bleistiftskizze einer menschlichen Figur dein Wissen über Körperhaltung und Konstruktion an.	Boceto a lápiz. Aplicación práctica de los conocimientos sobre gesto y construcción en una figura humana.	Metti in pratica le tue conoscenze su costruzione\ne postura della figura umana con questo disegno\na matita.	In deze les pas je je kennis over houding en opbouw toe op het tekenen van het menselijk lichaam.	Aplique os seus conhecimentos\nde gesto e construção da figura\nhumana neste esboço a lápis.	Отработка навыков передачи\nстроения и позы человечес-\nкого тела. Рисунок\nкарандашом.	Jest ve yapı bilginizi bu insan figürü kalem eskizinde uygulayın.	Duruş ve yapı bilginizi bu insan figürü kalem eskizinde uygulayın.	semantic/context
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	0	STB1.1	Welcome to [f2]Free Paint[], where you can use [f2]all the New Art Academy tools[] to create anything you like!	Bienvenue dans le mode [f2]dessin libre[], où [f2]tous\nles outils de New Art Academy[] sont à votre\ndisposition pour vous exprimer à votre guise !	Willkommen bei [f2]Freies Zeichnen[]. Hier kannst\ndu [f2]alle in New Art Academy verfügbaren\nWerkzeuge[] verwenden, um nach Lust und\nLaune zu zeichnen und zu malen!	Te doy la bienvenida a la [f2]pintura libre[]. ¡Aquí podrás usar [f2]todos los utensilios de New Art Academy[] para crear lo que se te antoje!	Ti do il benvenuto alla [f2]Modalità libera[],\ndove potrai utilizzare [f2]tutti gli strumenti\ndi New Art Academy[] per creare ciò che\ndesideri!	Welkom bij [f2]Vrij schilderen[]! Hier kun je [f2]al het teken- en schildergerei van New Art Academy[] gebruiken om te creëren wat je maar wilt!	Dou-lhe as boas-vindas ao modo [f2]Pintura Livre[].\nAqui poderá utilizar [f2]todas as ferramentas do\nNew Art Academy[] para criar algo que lhe\nagrade!	Добро пожаловать в [f2]свободный режим[],\nв котором тебе доступны [f2]все\nвозможности игры New Art Academy[] для\nсоздания любых произведений искусства!	[f2]Serbest Çizim[]'e hoş geldiniz! Burada [f2]New Art Academy'nin tüm araçlarını[] kullanarak dilediğiniz şeyi yaratabilirsiniz.	[f2]Serbest Çizim[]'e hoş geldin! Burada [f2]New Art Academy'nin tüm araçlarını[] kullanarak dilediğin şeyi yaratabilirsin.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	1	STB1.1	Before you start, you will be given the option to choose a [f2]reference image[].	Avant de commencer, vous aurez la possibilité\nde choisir une [f2]image de référence[].	Bevor du mit deiner Arbeit beginnst, hast du die\nMöglichkeit, ein [f2]Bild als Vorlage[] auszuwählen.	Antes de empezar, podrás elegir una [f2]imagen de referencia[].	Prima di cominciare, avrai la possibilità di\nscegliere un'[f2]immagine di riferimento[].	Voordat je begint, kun je een [f2]referentiebeeld[] kiezen.	Antes de começar, ser-lhe-á dada a escolher uma\n[f2]imagem de referência[].	Перед тем как начать, ты можешь\nвыбрать [f2]исходное изображение[].	Başlamadan önce bir [f2]referans resmi[] seçme fırsatınız olacak.	Başlamadan önce bir [f2]referans resmi[] seçme fırsatın olacak.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	2	STB1.1	You don't have to use a reference, and you can always change it later from the [f2]Vince Menu[].	L'utilisation d'une image n'est pas obligatoire,\net vous pouvez toujours changer votre choix\npar la suite via le [f2]menu de Léo[].	Dies ist allerdings nicht zwingend notwendig.\nGefällt dir deine Auswahl nicht mehr, kannst\ndu das Bild im [f2]Vince-Menü[] austauschen.	Aunque no tienes por qué usar una referencia. Y, en todo caso, siempre podrás cambiarla después desde el [f2]menú de Vince[].	In ogni caso non è obbligatorio e potrai\nsempre modificarla in un secondo momento\ndal [f2]menu di Leo[].	Je kunt ook zonder referentiebeeld aan de slag gaan. In het [f2]Vincentmenu[] kun je er op ieder moment een kiezen, of je keuze veranderen.	Não é obrigatório utilizar uma referência\ne poderá alterá-la posteriormente no\n[f2]menu do Vince[].	Но это не обязательно, и ты в любой\nмомент можешь изменить его в [f2]меню\nВинсента[].	Referans kullanmak zorunda değilsiniz; daha sonra [f2]Vince Menüsü[]'nden istediğiniz zaman değiştirebilirsiniz.	Referans kullanmak zorunda değilsin; daha sonra [f2]Vince Menüsü[]'nden istediğin zaman değiştirebilirsin.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	4	STB1.1	You can choose which one to use by pressing Left or Right on the [f2]+Control Pad[].	Faites-les défiler en appuyant sur gauche ou\ndroite sur la [f2]manette +[] pour sélectionner celle\nqui vous servira d'image de référence.	Du kannst zwischen ihnen auswählen, indem\ndu Rechts oder Links auf dem [f2]Steuerkreuz\ndrückst[].	Puedes elegir la que quieras pulsando izquierda o derecha en la [f2]cruz de control[].	Puoi selezionare quella che preferisci premendo\na destra o a sinistra sulla [f2]pulsantiera +[].	Je kunt uit deze variaties kiezen door naar links of rechts op de [f2]richtingsknop[] te drukken.	Pode escolher quais utilizar premindo direita ou\nesquerda no [f2]Botão Direcional[].	Чтобы выбрать подходящий вариант,\nнажимай [f2]кнопки направлений[] влево\nили вправо.	Kullanmak istediğinizi [f2]+Kontrol Tuşu[]'nda Sol veya Sağ'a basarak seçebilirsiniz.	Kullanmak istediğini [f2]+Kontrol Tuşu[]'nda Sol veya Sağ'a basarak seçebilirsin.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	5	STB1.1	You can also pick your [f2]canvas or paper[], which will affect the [f2]texture[] of your artwork.	Vous pouvez aussi choisir le support que vous\nutiliserez, [f2]toile ou papier[], ce qui affectera\nla [f2]texture[] de votre œuvre d'art.	Zudem hast du auch die Wahl bei [f2]Leinwand\noder Papier[], was wiederum einen Einfluss auf\ndie [f2]Textur[] deines Kunstwerks haben wird.	También puedes elegir entre [f2]lienzo o papel[], lo que influirá en la [f2]textura[] de tus obras.	Puoi anche scegliere il tipo di [f2]tela o carta[] che\npoi avrà effetto sulla [f2]struttura[] della tua opera.	Je kunt ook je [f2]doek of papier[] kiezen. Deze keuze heeft invloed op de [f2]textuur[] van je kunstwerk.	Pode também escolher entre várias\n[f2]telas e papéis[], o que influenciará\na [f2]textura[] das suas obras.	Ты также можешь выбрать [f2]холст[] или\n[f2]бумагу[]. От этого будет зависеть\n[f2]фактура[] твоего произведения.	Ayrıca çalışmanızın [f2]dokusunu[] etkileyecek [f2]tuval veya kâğıdı[] da seçebilirsiniz.	Ayrıca çalışmanın [f2]dokusunu[] etkileyecek [f2]tuval veya kâğıdı[] da seçebilirsin.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	6	STB1.1	All the different tools, from paints to pastels, are available in Free Paint via the [f2]tool box[].	Les différents outils disponibles en dessin libre,\nde la peinture aux pastels en passant par les\ncrayons, se trouvent tous dans la [f2]mallette[].	Alle Hilfsmittel, von den Farben bis zu den\nPastellkreiden, sind im Modus „Freies Zeichnen“\nim [f2]Malkasten[] auswählbar.	En pintura libre puedes acceder a todos los utensilios, desde pinturas a pasteles, por medio del [f2]maletín[].	Per utilizzare i vari strumenti disponibili in\nModalità libera, dai colori ai pastelli, seleziona\nla [f2]cassetta portacolori[].	Al het teken- en schildergerei, van verf tot pastelkrijt, is beschikbaar in Vrij schilderen. Je vindt alles in de [f2]kunstkist[].	Todas as ferramentas, desde as tintas aos pastéis,\nestão disponíveis no modo Pintura Livre a partir\nda [f2]caixa de ferramentas[].	В свободном режиме в [f2]наборах\nинструментов[] тебе доступны все\nсредства: от красок до пастели.	Boyalardan pastellere kadar tüm farklı araçlara Serbest Çizim'deki [f2]araç kutusundan[] ulaşabilirsiniz.	Boyalardan pastellere kadar tüm farklı araçlara Serbest Çizim'deki [f2]araç kutusundan[] ulaşabilirsin.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	7	STB1.1	Changing to a new type of tool will [f2]fix your artwork[], so your earlier marks will not be blendable.	Attention : à chaque changement de type\nd'outil, le tableau sera [f2]séché ou fixé[] et vous\nne pourrez donc plus harmoniser vos touches\nde couleur précédentes.	Wählst du ein neues Werkzeug aus, wird [f2]dein\nBild fixiert[]. Frühere Pinselstriche können\ndann nicht mehr verblendet werden.	Si cambias a otro tipo de utensilio, [f2]tu trabajo quedará fijado[], por lo que no podrás trabajar los trazos que hayas hecho previamente.	Passando a un nuovo tipo di strumento, la tua\nopera verrà [f2]fissata[]. In questo modo i nuovi tratti\nnon si mischieranno con quelli precedenti.	Als je een ander soort teken- of schildergerei kiest, wordt je werk [f2]gedroogd[] of [f2]gefixeerd[]. Je eerdere streken kun je daarna niet meer mengen.	Mudar para outro tipo de ferramenta [f2]fixará a\nsua obra[] automaticamente, por isso não poderá\nharmonizar os traços que já tenha efetuado.	При переходе к другим инструментам\n[f2]работа высушивается[], поэтому\nштрихи или мазки уже нельзя будет\nрастереть или смешать.	Başka tür bir araca geçtiğinizde [f2]çalışmanız sabitlenir[]; önceki izleri artık birbirine yediremezsiniz.	Başka tür bir araca geçtiğinde [f2]çalışman sabitlenir[]; önceki izleri artık birbirine yediremezsin.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	9	STB1.1	...so remember that you can [f2]slide the stylus[] across these tubes to scroll through them.	... alors n'oubliez pas que vous pouvez faire\n[f2]glisser le stylet[] sur votre rangée de tubes de\npeinture pour tous les voir.	Du kannst zwischen ihnen hin und her\nwechseln, indem du den [f2]Touchpen[] über\ndie Tuben [f2]ziehst[].	así que recuerda que puedes [f2]deslizar el lápiz táctil[] sobre los tubos para verlos todos.	... quindi ricordati che puoi [f2]far scorrere lo stilo[]\nsopra di essi per passare da uno all'altro.	Vergeet niet dat je door de verftubes kunt scrollen, door met je [f2]stylus[] over de tubes [f2]te slepen[].	...por isso não se esqueça de [f2]deslizar o stylus[]\nsobre os tubos de tinta para alternar entre eles.	Не забывай, что ты можешь увидеть\nостальные краски, [f2]проведя стилусом[]\nпо ряду тюбиков.	...bu yüzden tüpler arasında gezinmek için [f2]kalemi üzerlerinde kaydırabileceğinizi[] unutmayın.	...bu yüzden tüpler arasında gezinmek için [f2]kalemi üzerlerinde kaydırabileceğini[] unutma.	voice/style
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	11	STB1.1	Good luck experimenting with all the tools. I can't wait to see what you create!	Faites donc toutes les expériences que vous\nsouhaitez avec ces outils. Bonne chance, j'ai\nhâte de voir vos créations !	Viel Spaß beim Experimentieren mit den\nganzen Werkzeugen. Ich kann es kaum\nerwarten, zu sehen, was du alles mit ihrer\nHilfe erschaffen wirst!	Experimenta sin miedo con todos estos utensilios. ¡Estoy deseando ver tus creaciones!	Buona fortuna e... divertiti a sperimentare\nusando tutti gli strumenti a tua disposizione!\nNon vedo l'ora di dare un'occhiata alle tue\ncreazioni!	Veel plezier bij het experimenteren met al het beschikbare teken- en schildergerei. Ik kan niet wachten om te zien wat je allemaal gaat maken!	Experimente à vontade todas as ferramentas.\nBoa sorte! Estou ansioso por ver as suas obras!	Не бойся экспериментировать со всеми\nэтими инструментами. Надеюсь скоро\nувидеть твои новые работы!	Tüm araçları denemekte bol şans. Neler yaratacağınızı görmek için sabırsızlanıyorum!	Tüm araçları denemekte bol şans. Neler yaratacağını görmek için sabırsızlanıyorum!	voice/style
lessons/GAME_INTRO/intro-en.stb	0	STB1.1	Hello! My name is [f2]Vince[]. Welcome to [f2]New Art Academy[]!	Bonjour ! Je m'appelle [f2]Léo[].\nBienvenue dans [f2]New Art Academy[] !	Hallo! Mein Name ist [f2]Vince[]. Willkommen bei\n[f2]New Art Academy[]!	¡Hola! Me llamo [f2]Vince[]. ¡Un placer recibirte en [f2]New Art Academy[]!	Salve! Il mio nome è [f2]Leo[]. Ti do il benvenuto\na [f2]New Art Academy[]!	Hallo! Ik ben [f2]Vincent[].\nWelkom bij [f2]New Art Academy[]!	Olá! O meu nome é [f2]Vince[].\nChegou ao [f2]New Art Academy[]!	Здравствуй! Меня зовут [f2]Винсент[]. Добро\nпожаловать в игру [f2]New Art Academy[]!	Merhaba! Ben [f2]Vince[]. [f2]New Art Academy[]'ye hoş geldiniz!	Merhaba! Ben [f2]Vince[]. [f2]New Art Academy[]'ye hoş geldin!	voice/style
