ID,CriticalControlsMatch,ExactSameAsEnglish,TurkishSpecialChars,English,Turkish,EnglishCriticalControls,TurkishCriticalControls
0x18A0,YES,NO,çöüış,press 'em into visible forms... ,onları görünür bir biçime<br>sıkıştırmamız gerekir...,[],[]
0x18A1,YES,NO,çüı,and presto! Turn 'em into<br>beautiful ghost portraits!,ve hoppala! Onları güzel mi güzel<br>hayalet portrelerine çeviririz!,[],[]
0x18A2,YES,YES,,Hmmm...,Hmmm...,[],[]
0x18A3,YES,NO,çöüış,"Well, we managed to turn those<br>ghosts back into paintings. <hr>Thanks for your help, <color=0003>Luigi</color>!","Eh, o hayaletleri yeniden tabloya<br>dönüştürmeyi başardık.<hr>Yardımın için teşekkürler, <color=0003>Luigi</color>!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x18A4,YES,NO,öüğıŞş,Take a gander at this. This fine<br>piece of work took nearly twenty<hr>years to develop! I call it the<br><color=0001>Ghost Portrificationizer</color>!,Şuna bir göz at. Bu güzelliği<br>geliştirmem<br>neredeyse yirmi yılımı aldı! Adına<hr><color=0001>Hayalet Portreleyici</color> diyorum!,"[(21, 1), (21, 4294967295)]","[(21, 1), (21, 4294967295)]"
0x18A5,YES,NO,Üçöüğış,"This machine lets us turn the<br>ghosts you catch into paintings.<hr>Not only that, it works in<br>reverse, too!","Bu makine, yakaladığın hayaletleri<br>tabloya dönüştürmemizi sağlar.<hr>Üstelik tersine de çalışır!",[],[]
0x18A6,YES,NO,ÇıŞş,"Hm? How do we use it, you ask?<br>Well, it's simple. Just plug that<hr><color=0002>Poltergust 3000</color> into that slot<br>and enjoy the ride, my boy!","Ha? Nasıl kullanıyoruz mu?<br>Çok basit. Şu <color=0002>Poltergust 3000</color>'i<hr>şuradaki yuvaya tak ve gerisini<br>seyret, evlat!","[(21, 2), (21, 4294967295)]","[(21, 2), (21, 4294967295)]"
0x18A7,YES,NO,ış,"This'll mess with your head:<br>All your hard work lasted only a<hr>single night! Well done, <color=0003>Luigi</color>!","Aklını karıştıracak kısmı şu:<br>Bunca işi yalnızca tek bir gecede<hr>başardın! Aferin, <color=0003>Luigi</color>!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x18A8,YES,NO,çöüğış,"The mansion those Boos built<br>disappeared into the night,<hr>but that treasure seems to be<br>real. I have no interest in<hr>such stuff, so go on and keep<br>it all! Use it however you like!","O Boo'ların inşa ettiği konak<br>gecenin içinde kaybolup gitti,<hr>ama hazine gerçek görünüyor.<br>Benim öyle şeylere ilgim yok,<hr>o yüzden hepsi senin olsun!<br>Nasıl istersen öyle kullan!",[],[]
0x18A9,YES,NO,ış,Say what? Enough rattling on<br>about money? I guess we'd better<hr>get your brother back then.,Ne dedin? Paradan artık gına mı geldi?<br>Sanırım o zaman kardeşini geri<hr>getirmeye koyulsak iyi olacak.,[],[]
0x18AA,YES,NO,çöş,"Of course, your brother's really<br>important, but first we have to<hr>take care of these last ghosts!",Elbette kardeşin çok önemli ama önce<br>şu son hayaletlerle işi<hr>bitirmemiz gerek!,[],[]
0x18AB,YES,NO,öüış,I'd wager dollars to donuts<br>that nobody but me has such<hr>lovely paintings! Heh heh heh!,"Bahse girerim, dünyada benden başka<br>kimsenin böyle güzel tabloları yoktur!<hr>Heh heh heh!",[],[]
0x1B58,YES,NO,,"You found me, PeekaBoo!",Ce-eee! Buldun beni: CeBuu!,[],[]
0x1B59,YES,NO,,PeekaBoo: You found me again!,CeBuu: Ce-eee! Yine buldun!,[],[]
0x1B5A,YES,NO,,PeekaBoo: Nyuk yuk! Not again!,CeBuu: Hihihi! Yine mi sen?,[],[]
0x1B5B,YES,NO,ç,PeekaBoo: I love this game!,CeBuu: Bu saklambaç hiç eskimiyor!,[],[]
0x1B5C,YES,NO,ı,"It's my own self, GumBoo!","Acı mı acı, ben AcıBuu!",[],[]
0x1B5D,YES,NO,ı,GumBoo: I fancy I'm #1!,"AcıBuu: Bir numara benim, kesin!",[],[]
0x1B5E,YES,NO,ış,GumBoo: Hoowee! Yer cookin'!,AcıBuu: Ohooo! Ortalık kızışıyor!,[],[]
0x1B5F,YES,NO,ı,GumBoo: I'm a ragin' cajun!,AcıBuu: Acım fena yakar!,[],[]
0x1B60,YES,NO,Ş,"Hi, I'm <color=0003>Luigi</color>! I mean, Booigi!","Selam, ben <color=0003>Luigi</color>! Şey... Buuigi!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1B61,YES,NO,İş,Booigi: I'm brother #2!,Buuigi: İkinci kardeş benim!,[],[]
0x1B62,YES,NO,,"Booigi: Wah, wah, Mario!","Buuigi: Vaaah, Mariooo!",[],[]
0x1B63,YES,NO,ş,Booigi: Not easy being green!,Buuigi: Yeşil olmak zor zanaat!,[],[]
0x1B64,YES,NO,ı,Feel the wrath of Kung Boo!,Kung Buu'nun gazabını tat!,[],[]
0x1B65,YES,NO,ış,Kung Boo: Wanna fight?,Kung Buu: Kapışalım mı?,[],[]
0x1B66,YES,NO,ış,Kung Boo: I am the master!,Kung Buu: Usta karşında!,[],[]
0x1B67,YES,NO,ı,"Kung Boo: No pain, no gain!",Kung Buu: Acı yoksa zafer yok!,[],[]
0x1B68,YES,NO,Ç,Yow! Get down! I'm Boogie!,Çekilin pistten! DansBuu geldi!,[],[]
0x1B69,YES,NO,,Boogie: Do the Boo!,DansBuu: Buu-gie yap!,[],[]
0x1B6A,YES,NO,üŞ,Boogie: Check these moves!,DansBuu: Şu figürlere bak!,[],[]
0x1B6B,YES,NO,ı,Boogie: Yeah! I'm feeling it!,DansBuu: Ritmi yakaladım!,[],[]
0x1B6C,YES,NO,,"Boy howdy, I'm Boolldog!",Hav hav! Ben Buuldog!,[],[]
0x1B6D,YES,NO,ç,Boolldog: Most Wanted Boo!,Buuldog: En çok aranan Buu benim!,[],[]
0x1B6E,YES,NO,çüğı,Boolldog: Reckon I'm rowdy...,Buuldog: Hırçınlığım üstümde...,[],[]
0x1B6F,YES,NO,çı,Boolldog: Let's get crazy!,"Buuldog: Tasmasız kaldım, çıldıralım!",[],[]
0x1B70,YES,NO,ğıŞş,Name's Boodacious! Got it?,"Adım Buuşahane! Şahane, değil mi?",[],[]
0x1B71,YES,NO,ğış,Boodacious: I'm cool like that!,Buuşahane: Havalılık bende doğuştan!,[],[]
0x1B72,YES,NO,ş,"Boodacious: Man, I'm saucy!","Buuşahane: Karizmaya bak, karizmaya!",[],[]
0x1B73,YES,NO,ış,Boodacious: Better recognize!,Buuşahane: Adımı aklına kazı!,[],[]
0x1B74,YES,NO,,Allo! I am Boo La La!,Allô! Je suis Buu La La!,[],[]
0x1B75,YES,NO,,Boo La La: I am...so fine.,Buu La La: Ben... magnifique!,[],[]
0x1B76,YES,NO,,"Boo La La: Tres belle, moi!","Buu La La: Très belle, moi!",[],[]
0x1B77,YES,NO,,Boo La La: You may admire me.,"Buu La La: Hayran olabilirsin, mon ami.",[],[]
0x1B78,YES,NO,çı,Snifff...I'm...Boohoo!,Hıııçk... Ben... BuuHuu...,[],[]
0x1B79,YES,NO,ğış,Boohoo: Why even bother...,BuuHuu: Niye uğraşıyorum ki...,[],[]
0x1B7A,YES,NO,,Boohoo: I'm doomed...,BuuHuu: Ben zaten mahvoldum...,[],[]
0x1B7B,YES,NO,çış,Boohoo: I have no chance...,BuuHuu: Hiç şansım yooook...,[],[]
0x1B7C,YES,NO,Ş,"Fresh, clean... ShamBoo!","Mis gibi, tertemiz... ŞamBuu!",[],[]
0x1B7D,YES,NO,ÜŞş,ShamBoo: You stink!,ŞamBuu: Üf! Leş gibi kokuyorsun!,[],[]
0x1B7E,YES,NO,öüŞ,"ShamBoo: Ick, dirty man!",ŞamBuu: Iyy! Bir sabun yüzü gör!,[],[]
0x1B7F,YES,NO,öüŞ,ShamBoo: You disgust me!,ŞamBuu: Midemi köpürttün!,[],[]
0x1B80,YES,NO,,Just call me GameBoo!,"Bana GameBuu de, yeter!",[],[]
0x1B81,YES,NO,ı,GameBoo: I'm everywhere!,GameBuu: Her ekrandayım!,[],[]
0x1B82,YES,NO,ı,GameBoo: I can't be stopped!,"GameBuu: Oyunu durdur, beni durduramazsın!",[],[]
0x1B83,YES,NO,ı,GameBoo: I'll always be here!,GameBuu: Ben hep kayıtlı kalırım!,[],[]
0x1B84,YES,NO,,Wherefore am I Boomeo?,Ah kader! Neden Buumeo'yum ben?,[],[]
0x1B85,YES,NO,çı,Boomeo: How to flee from thee?,Buumeo: Senden nasıl kaçmalı?,[],[]
0x1B86,YES,NO,çöİış,Boomeo: I flee thusly!,Buumeo: İşte böyle kaçarım!,[],[]
0x1B87,YES,NO,çöış,Boomeo: And I flee thatly!,Buumeo: Bir de şöyle kaçarım!,[],[]
0x1B88,YES,NO,ış,"It is I, fair Booregard!",Karşınızda zarif BuuZarif!,[],[]
0x1B89,YES,NO,ı,Booregard: Stop looking at me!,BuuZarif: Dik dik bakmayı kes!,[],[]
0x1B8A,YES,NO,,Booregard: I said STOP it!,"BuuZarif: Dedim ya, BAKMA!",[],[]
0x1B8B,YES,NO,,Booregard: Doooooooon't!,BuuZarif: Yaaapmaaaa!,[],[]
0x1B8C,YES,NO,ı,"I am TurBoo, and off I go!","Ben TurBuu'yum, gaza bastım!",[],[]
0x1B8D,YES,NO,çış,TurBoo: Start your engines!,TurBuu: Motorları çalıştır!,[],[]
0x1B8E,YES,NO,öüı,TurBoo: Checkered flag!,TurBuu: Damalı bayrak göründü!,[],[]
0x1B8F,YES,NO,ı,TurBoo: I need a pit stop!,TurBuu: Pite girmem lazım!,[],[]
0x1B90,YES,NO,ı,Call me Booris. Und be avraid!,Adım Buuris. Und kork!,[],[]
0x1B91,YES,NO,,Booris: Go avay! Bleah!,Buuris: Git avay! Bleh!,[],[]
0x1B92,YES,NO,ç,Booris: Vere can I run?,Buuris: Vereye kaçsam?,[],[]
0x1B93,YES,NO,çı,Booris: I vant outta here!,Buuris: Buradan çıkmak vant!,[],[]
0x1B94,YES,NO,çış,I am Boolivia! I hate you!,Ben Buulivia! Senden hiç hoşlanmadım!,[],[]
0x1B95,YES,NO,çış,Boolivia: Pesky plumber!,Buulivia: Baş belası tesisatçı!,[],[]
0x1B96,YES,NO,,Boolivia: Back for more?,Buulivia: Yine mi geldin?,[],[]
0x1B97,YES,NO,ış,Boolivia: I'm irresistible!,Buulivia: Bana kimse karşı koyamaz!,[],[]
0x1B98,YES,NO,ü,I'm the lovely Boonita!,Ben güzeller güzeli Buunita!,[],[]
0x1B99,YES,NO,ış,"Boonita: Sweet on me, Green?","Buunita: Yeşil, bana mı vuruldun?",[],[]
0x1B9A,YES,NO,ış,Boonita: The thrill of the chase!,Buunita: Kovalamacanın tadı başka!,[],[]
0x1B9B,YES,NO,,"Boonita: Come get me, already!","Buunita: Hadi ama, yakalasana!",[],[]
0x1B9C,YES,NO,ış,I am the yummy Boolicious!,Karşında nefis mi nefis BuuNefis!,[],[]
0x1B9D,YES,NO,ı,Boolicious: Fries with that?,BuuNefis: Yanına patates ister misin?,[],[]
0x1B9E,YES,NO,,Boolicious: Side order of fear?,BuuNefis: Korku sosu da olsun mu?,[],[]
0x1B9F,YES,NO,ış,Boolicious: Time to snack out!,BuuNefis: Atıştırmalık sensin!,[],[]
0x1BA0,YES,NO,ğı,Speak not my name: TaBoo!,Adımı ağzına alma: TaBuu!,[],[]
0x1BA1,YES,NO,çış,TaBoo: Hush your mouth!,TaBuu: Hışşt! Kapa çeneni!,[],[]
0x1BA2,YES,NO,,TaBoo: Keep quiet!,TaBuu: Tek kelime etme!,[],[]
0x1BA3,YES,NO,,"TaBoo: Shut up, SHUT UP!","TaBuu: Sus dedim, SUS!",[],[]
0x1BA4,YES,NO,,"I am BamBoo, if you please.","Ben BamBuu, memnuniyetle!",[],[]
0x1BA5,YES,NO,Ş,BamBoo: Wham! Bam! Boo!,BamBuu: Şak! Bam! Buu!,[],[]
0x1BA6,YES,NO,çı,BamBoo: I'll slamboo you! ,BamBuu: Seni bam diye çarparım!,[],[]
0x1BA7,YES,NO,,BamBoo: Stay away from me!,BamBuu: Benden uzak dur!,[],[]
0x1BA8,YES,NO,ı,Wanna play GameBoo Advance?,GameBuu Advance oynamaya var mısın?,[],[]
0x1BA9,YES,NO,,GameBoo Advance: I rule!,GameBuu Advance: Bu oyunun patronu benim!,[],[]
0x1BAA,YES,NO,İ,GameBoo Advance: Advanced!,GameBuu Advance: İleri seviye!,[],[]
0x1BAB,YES,NO,,GameBoo Advance: Game to go!,GameBuu Advance: Oyun cepte!,[],[]
0x1BAC,YES,NO,öıŞ,Looking for me? Bootha!,Beni mi aradın? BuuŞoför!,[],[]
0x1BAD,YES,NO,çöıŞş,"Bootha: You mistake me, sir.","BuuŞoför: Yanlış yolcuya çattın, bayım.",[],[]
0x1BAE,YES,NO,öıŞ,Bootha: I don't even know you!,BuuŞoför: Seni tanımıyorum bile!,[],[]
0x1BAF,YES,NO,öüŞ,Bootha: Don't you ride my bus?,BuuŞoför: Benim otobüse binmiyor muydun?,[],[]
0x1BB0,YES,NO,öı,I'm Boonswoggle! Plooah!,Ben BuuZırva! Pöh!,[],[]
0x1BB1,YES,NO,ı,Boonswoggle: Neener nyah nyah!,BuuZırva: Naa-na-na-na!,[],[]
0x1BB2,YES,NO,ı,Boonswoggle: Oogidy Boogidy!,BuuZırva: Uugidi Buugidi!,[],[]
0x1BB3,YES,NO,ı,Boonswoggle: Wakity narf narf!,"BuuZırva: Zırva mırva, narf narf!",[],[]
0x1BB4,YES,NO,ü,"Stinky, stinky, LimBooger!",Pis mi pis... BuuSümük!,[],[]
0x1BB5,YES,NO,çü,LimBooger: Gross! What reeks?,BuuSümük: Iyy! Bu ne biçim koku?,[],[]
0x1BB6,YES,NO,ü,LimBooger: Nobody loves me!,BuuSümük: Kimse beni sevmiyor!,[],[]
0x1BB7,YES,NO,ü,LimBooger: Is that me?,BuuSümük: Yoksa kokan ben miyim?,[],[]
0x1BB8,YES,NO,ıŞ,"Jingle, jangle, Mr. Boojangles!","Şıngır mıngır, Bay ŞıngırBuu!",[],[]
0x1BB9,YES,NO,ıŞ,Mr. Boojangles: What did I do?,Bay ŞıngırBuu: Ben ne yaptım?,[],[]
0x1BBA,YES,NO,ıŞ,Mr. Boojangles: What's with you?,Bay ŞıngırBuu: Hayırdır sana?,[],[]
0x1BBB,YES,NO,ıŞş,Mr. Boojangles: Chill out!,Bay ŞıngırBuu: Bir sakinleş!,[],[]
0x1BBC,YES,NO,öü,UnderBoo's makin' a comeback!,AltBuu ringlere geri döndü!,[],[]
0x1BBD,YES,NO,çı,UnderBoo: I'll ride up on ya!,AltBuu: Tepene çıkarım!,[],[]
0x1BBE,YES,NO,ış,UnderBoo: I'm creepin'...,AltBuu: Sinsice yaklaşıyorum...,[],[]
0x1BBF,YES,NO,ı,UnderBoo: I'm behind you!,AltBuu: Arkandayım!,[],[]
0x1BC0,YES,NO,ğ,"Boomerang, coming at you!",Buumerang geliyor—eğil!,[],[]
0x1BC1,YES,NO,öü,Boomerang: Coming back at you!,Buumerang: Yine döndüm sana!,[],[]
0x1BC2,YES,NO,,Boomerang: I return!,Buumerang: Geri geldim!,[],[]
0x1BC3,YES,NO,öüış,Boomerang: I'm dizzy!,Buumerang: Başım dönüüüyor!,[],[]
0x1BC4,YES,NO,Çış,Little Boo Peep lost sheep!,Buu Çoban koyunlarını kaybetmiş!,[],[]
0x1BC5,YES,NO,Ç,Little Boo Peep: I'm baaaad!,"Buu Çoban: Mee-e-e, fena biriyim!",[],[]
0x1BC6,YES,NO,Çğ,"Little Boo Peep: Here, sheepy!",Buu Çoban: Gel kuzucuğum!,[],[]
0x1BC7,YES,NO,ÇıŞ,Little Boo Peep: Stupid sheep!,Buu Çoban: Şu koyunlar da akılsız!,[],[]
0x1BC8,YES,NO,çı,Who's shaking TamBoorine?,TamBuurin'i kim çalkalıyor?,[],[]
0x1BC9,YES,NO,ış,TamBoorine: I'll jingle YOU!,TamBuurin: Seni şıngır şıngır ederim!,[],[]
0x1BCA,YES,NO,ç,TamBoorine: Your head'll ring...,TamBuurin: Kafanda çanlar çalacak...,[],[]
0x1BCB,YES,NO,,TamBoorine: I'm with the band!,TamBuurin: Ben grubun ritmiyim!,[],[]
0x1BCC,YES,NO,ış,Time for the six o' clock Boos!,Saat altı Buu-lteni başlıyor!,[],[]
0x1BCD,YES,NO,ı,Booscaster: Boo! Story at ten!,BuuSpiker: Buu! Ayrıntılar onda!,[],[]
0x1BCE,YES,NO,ı,"Booscaster: Oh, the Boomanity!","BuuSpiker: Ah, buu insanlık!",[],[]
0x1BCF,YES,NO,,Booscaster: Forecast: Boo-ugly.,BuuSpiker: Hava durumu: buu-berbat.,[],[]
0x1BD0,YES,NO,,"Bootique, c'est chic!",Buutik: c'est chic!,[],[]
0x1BD1,YES,NO,Üü,Bootique: Who dresses you?,Buutik: Üstünü kim giydirdi?,[],[]
0x1BD2,YES,NO,,Bootique: That is so your color!,Buutik: O renk tam senlik!,[],[]
0x1BD3,YES,NO,ü,Bootique: Every Boo on sale!,Buutik: Tüm Buu'larda indirim!,[],[]
0x1BD4,YES,NO,ış,Catch me? Boolderdash!,Beni yakalamak mı? Buuşver!,[],[]
0x1BD5,YES,NO,çış,Boolderdash: Poppycock!,Buuşver: Geç bunları!,[],[]
0x1BD6,YES,NO,ş,Boolderdash: What rot!,Buuşver: Palavra!,[],[]
0x1BD7,YES,NO,ış,Boolderdash: Tripe!,Buuşver: Zırva!,[],[]
0x1BD8,YES,NO,ış,"It is I, fair Booripedes.",Karşınızda trajik Buuripides.,[],[]
0x1BD9,YES,NO,,Booripedes: You're a tragedy.,Buuripides: Sen tam bir trajedisin.,[],[]
0x1BDA,YES,NO,ç,Booripedes: Quoth me: go away!,Buuripides: Derim ki: sahneden çekil!,[],[]
0x1BDB,YES,NO,ğ,"Booripedes: Oh, it is to weep!","Buuripides: Ah, ağlanacak hâl!",[],[]
0x1BDC,YES,NO,çöş,"I'm Booffant: nice hair, green.","Ben BuuFön: Saçlara bak, Yeşil!",[],[]
0x1BDD,YES,NO,öü,Booffant: Who's your stylist?,BuuFön: Kuaförün kim?,[],[]
0x1BDE,YES,NO,öı,Booffant: Try washing that mop!,BuuFön: O paspası bir yıkat!,[],[]
0x1BDF,YES,NO,çöış,Booffant: Do you own a comb?,BuuFön: Tarakla tanıştın mı hiç?,[],[]
0x1BE0,YES,NO,çğı,I'm Boo B. Hatch! I'm nuts!,Ben BuuKaçık! Kaçığım kaçık!,[],[]
0x1BE1,YES,NO,çı,Boo B. Hatch: Crazy Boo walkin'!,BuuKaçık: Deli Buu yollarda!,[],[]
0x1BE2,YES,NO,çı,Boo B. Hatch: Boonatic over here!,BuuKaçık: Burada bir buu-natik var!,[],[]
0x1BE3,YES,NO,çı,Boo B. Hatch: I've lost it!,BuuKaçık: Kafayı komple sıyırdım!,[],[]
0x1F41,YES,NO,öüğ,"(Ho ho ho ho... Go ahead,<br>try to find me. I can see you,<hr>but you cannot see me.<br>Ho ho ho ho...<hr>Anyhoo. I'm getting very<br>sleepy...)","(Ho ho ho ho... Hadi, dene de<br>beni bul. Ben seni görüyorum,<hr>ama sen beni göremiyorsun.<br>Ho ho ho ho...<hr>Neyse. Uykum geldi doğrusu...)",[],[]
0x1F42,YES,NO,çöüğİıŞş,"(Isn't my hair just gorgeous?<br>Of course, I do spend a lot of<hr>time on it. I was so bored<br>cooped up in that painting...<hr>Now I spend all my time in front<br>of the mirror. It seems to scare<hr>people, though, so everything<br>is coming up roses!)","(Saçım harika değil mi?<br>Tabii, ona çok vakit harcıyorum. O<hr>tablonun içinde kapalı kalınca<br>çok sıkılmıştım...<hr>Şimdi bütün vaktimi aynanın önünde<br>geçiriyorum.<br>İnsanları korkutuyor ama ne âlâ—<hr>işlerim gül gibi!)",[],[]
0x1F43,YES,NO,çı,(Horsey...rocky...horsey...),(Atçık... sallan... atçık...),[],[]
0x1F44,YES,NO,öı,"(So, you can see me? Well,<br>that may be, but you will<hr>never find my weakness!)",(Demek beni görebiliyorsun?<br>Olabilir ama zayıf noktamı<hr>asla bulamayacaksın!),[],[]
0x1F45,YES,NO,çöı,(No one can see me in this<br>darkness! No one no one no<hr>one noooooooooo-one!),"(Bu karanlıkta kimse beni<br>göremez! Hiç kimse, hiç kimse, hiiiç<hr>kiiiiiimse!)",[],[]
0x1F46,YES,NO,çöüğİış,"(Ah, the beautiful <color=0003>Melody</color><br>will not even give me the<hr>time of day... What must I do<br>to win her? ... Passion! Yes!<hr>That's it! I will show her I burn<br>for her! My unbridled passion<hr>will scorch her soul!)","(Ah, güzel <color=0003>Melody</color><br>bana yüz vermiyor bile... Onu<hr>kazanmak için ne yapmalıyım?<br>... Tutku! Evet! İşte bu!<hr>Ona içimin nasıl yandığını<br>göstereceğim!<br>Dizginlenemeyen tutkum<hr>ruhunu kavuracak!)","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1F47,YES,NO,çüıŞ,(Hmph! This ragamuffin looks as<br>if he couldn't play a note!),(Hıh! Şu pejmürde tipe bak;<br>bir nota bile çalamaz!),[],[]
0x1F48,YES,NO,,(Woof woof woof!),(Hav hav hav!),[],[]
0x1F49,YES,NO,çı,(Destiny chooses our paths...),(Kader yollarımızı seçer...),[],[]
0x1F4A,YES,NO,ıŞş,"(Look at this buffness! I'm<br>huge! How'd you like to be my<hr>punching bag, weakling?)","(Şu kaslara bak! Kocamanım!<br>Bana kum torbası olmak ister misin,<hr>cılız şey?)",[],[]
0x1F4B,YES,NO,ış,(Ahh...a piping hot shower!),(Ahh... cayır cayır sıcak bir duş!),[],[]
0x1F4C,YES,NO,ı,"(Hey, it's a funny man.<br>Should I play with him?)","(Hey, komik bir adam.<br>Onunla oynasam mı?)",[],[]
0x1F4D,YES,NO,ış,(You want some of this?),(Bir el kapışalım mı?),[],[]
0x1F4E,YES,NO,üıŞ,(Now does he grasp zee power<br>of my creations?),"(Şimdi eserlerimin gücünü<br>anladı mı, oui?)",[],[]
0x1F4F,YES,NO,öı,(Let us show him<br>how we dance...),(Haydi ona dansımızı<br>gösterelim...),[],[]
0x1F50,YES,NO,öğı,(I won't wet the bed...<br>I promise.),(Yatağı ıslatmayacağım...<br>Söz veriyorum.),[],[]
0x1F51,YES,NO,öı,"(Go back to the woods, boyo!)","(Ormana geri dön, delikanlı!)",[],[]
