index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,KR_Korean,TR_Turkish
439,AblSwordChoppingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ in mid-air⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ (en l'air)⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ in der Luft⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ in aria⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ en el aire⟦MSBT:0E000000020002006400⟧,공중에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
440,AblSwordChoppingUnderBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ and then ⟦MSBT:0E00010007000000⟧
quickly in mid-air⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ immédiatement
après ⟦MSBT:0E00010001000000⟧ (en l'air)⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ und dann ⟦MSBT:0E00010007000000⟧
schnell in der Luft⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ e poi ⟦MSBT:0E00010007000000⟧
rapidamente in aria⟦MSBT:0E000000020002006400⟧","En el aire, ⟦MSBT:0E000000020002006400⟧⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ y
luego ⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧","찌르기～공중에서
⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧","⟦MSBT:0E000000020002006400⟧Havada ⟦MSBT:0E00010001000000⟧, ardından
hızla ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧"
441,AblSwordUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air)⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire⟦MSBT:0E000000020002006400⟧,공중에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
442,AblSwordUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
443,AblSwordMteoendBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ during
Upward Slash⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ pendant
Coup ascendant⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Aufwärtsschlag
und ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ durante
Colpo in salto","⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ durante la
estocada ascendente","상단 슬래시로
상승 중에 ⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧","Yukarı Kesmede
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧"
444,AblSwordRollBtn,"⟦MSBT:0E000000020002006400⟧Press and hold ⟦MSBT:0E00010001000000⟧,
and then release⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Maintenez puis
relâchez ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ gedrückt halten,
dann loslassen⟦MSBT:0E000000020002006400⟧","Tieni premuto ⟦MSBT:0E00010001000000⟧
e poi rilascia","Mantén pulsado ⟦MSBT:0E00010001000000⟧
y luego suéltalo",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧길게 누르기～떼기,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
445,AblSwordTornadeBtn,"⟦MSBT:0E000000020002006200⟧Press and hold ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002006200⟧and then release + ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧","Maintenez ⟦MSBT:0E00010001000000⟧, puis
relâchez + ⟦MSBT:0E00010006000000⟧","⟦MSBT:0E00010001000000⟧ gedrückt halten,
dann loslassen + ⟦MSBT:0E00010006000000⟧","Tieni premuto ⟦MSBT:0E00010001000000⟧
e poi rilascia + ⟦MSBT:0E00010006000000⟧","Mantén pulsado ⟦MSBT:0E00010001000000⟧
y luego suéltalo + ⟦MSBT:0E00010006000000⟧",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧ 길게 누르기～떼기＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006200⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002006200⟧bırak + ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧"
446,AblSwordSkyChargeBtn,"⟦MSBT:0E000000020002006400⟧Press and hold ⟦MSBT:0E00010006000000⟧,
and then ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Maintenez ⟦MSBT:0E00010006000000⟧
puis ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ gedrückt halten
und ⟦MSBT:0E00010001000000⟧ drücken⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Tieni premuto ⟦MSBT:0E00010006000000⟧,
e poi ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Mantén pulsado ⟦MSBT:0E00010006000000⟧
y luego pulsa ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧ 길게 누르기～⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧'yı basılı tut,
sonra ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
447,AblSwordDashWaterBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ while swimming⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ en nageant⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ beim Schwimmen⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ nuotando⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ en el agua⟦MSBT:0E000000020002006400⟧,물속에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
448,#AblNeedle,,,,,,,
449,AblNeedleAttack,Needle Attack,Attaque aiguille,Igel,⟦MSBT:0E000000020002005A00⟧Attacco di spine⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Ataque de púas⟦MSBT:0E000000020002006400⟧,니들 어택,İğne Saldırısı
450,AblNeedleWall,Wall Stick,Pique-mur,Stachelklette,⟦MSBT:0E000000020002005A00⟧Appiglio⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004400⟧Encajarse contra la pared⟦MSBT:0E000000020002006400⟧,벽에 붙기,Duvara Yapış
451,AblNeedleBurn,Needle Burst,Tir aiguille,Stachelschuss,⟦MSBT:0E000000020002005500⟧Esplosione di spine⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Explosión de púas⟦MSBT:0E000000020002006400⟧,니들 버스트,İğne Patlaması
452,AblNeedleUpper,Mega Needle,⟦MSBT:0E000000020002006400⟧Méga-aiguille⟦MSBT:0E000000020002006400⟧,Mega-Stachel,Mega spina,Megapúa,메가 니들,Mega İğne
453,AblNeedleForeignSpine,Falling Spine,"⟦MSBT:0E000000020002006400⟧Aiguilles
stalactites⟦MSBT:0E000000020002006400⟧",Fallender Dorn,Spina cadente,Púa taladradora,폴링 스파인,Düşen Diken
454,#AblNeedleBtn,,,,,,,
455,AblNeedleAttackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
456,AblNeedleWallBtn,"Touch a wall during
Needle Attack","⟦MSBT:0E000000020002005700⟧Touchez un mur pendant⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005700⟧Attaque aiguille⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006300⟧Berühre bei einer Igel-⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002006300⟧Attacke eine Wand⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005D00⟧Tocca un muro durante⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005D00⟧Attacco di spine⟦MSBT:0E000000020002006400⟧","Durante el ataque de
púas, toca una pared","니들 어택으로
벽에 닿기","İğne Saldırısında
duvara dokun"
457,AblNeedleBurnBtn,Hold ⟦MSBT:0E00010001000000⟧ and mash ⟦MSBT:0E0001000E000000⟧,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧ dans⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005A00⟧plusieurs directions⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010001000000⟧ halten + ⟦MSBT:0E0001000E000000⟧ in
versch. Richtungen","Tieni premuto ⟦MSBT:0E00010001000000⟧ 
e premi ⟦MSBT:0E0001000E000000⟧","⟦MSBT:0E000000020002005700⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005700⟧en varias direcciones⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E0001000E000000⟧ ⟦MSBT:0E000000020002006400⟧이것저것 누르기,"⟦MSBT:0E00010001000000⟧'yi tut,
⟦MSBT:0E0001000E000000⟧'e seri bas"
458,AblNeedleUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
459,AblNeedleForeignSpineBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
460,#AblNinja,,,,,,,
461,AblNinjaKunai,Knife Throw,Lance-dagues,Wurfmesser,Lancio di coltelli,Lanzar cuchillo,수리검,Bıçak Fırlat
462,AblNinjaSmoke,Smoke Screen,Écran de fumée,Rauchbombe,Bomba di fumo,Bomba de humo,연막,Duman Perdesi
463,AblNinjaFlowerShower,Blossom Storm,Tempête florale,Blütenwind,Attacco sakura,Tormenta floral,폭풍 꽃 날리기,Çiçek Fırtınası
464,AblNinjaSlash,Shock,Lame ninja,Stoß,Fendente,Cuchillada,내려치기,Şok
465,AblNinjaSlashCombo,Quad Shock,Coup de lame,Grob schneiden,Fendente shock,Cuchillada corta,"내려치기
～4연속 공격",Dörtlü Şok
466,AblNinjaDash,Stealth Slash,Taillade furtive,Blitzangriff,Colpo ninja,Cuchillada ninja,앉아 치기,Gizli Kesme
467,AblNinjaKick,Ninja Kick,Plongeon ninja,Ninja-Kick,Calcio ninja,Patada ninja,닌자 킥,Ninja Tekmesi
468,AblNinjaAirDrop,Air Drop,Aéroclé,Super-Drop,Schianto ninja,⟦MSBT:0E000000020002005E00⟧Lanzamiento aéreo⟦MSBT:0E000000020002006400⟧,에어 드롭,Hava Düşüşü
469,AblNinjaHide,Clone Technique,Clone,Geheimtechnik,⟦MSBT:0E000000020002005000⟧Attacco clone⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Técnica clon⟦MSBT:0E000000020002006400⟧,둔갑술,Klon Tekniği
470,AblNinjaStickWall,Wall Cling,Adhérence,Wandhänger,Aderenza,Agarrar pared,벽에 달라붙기,Duvar Tutuşu
471,AblNinjaStickWallKunai,Wall Strike,Lancer mural,Wandschuss,Lancio dal muro,⟦MSBT:0E000000020002005900⟧Ataque desde pared⟦MSBT:0E000000020002006400⟧,달라붙어 던지기,Duvar Darbesi
472,AblNinjaTriangleJump,Wall Jump,Escalade,Wandspringer,Salto ninja,⟦MSBT:0E000000020002006100⟧Salto desde pared⟦MSBT:0E000000020002006400⟧,벽 점프,Duvar Zıplaması
473,AblNinjaWaterIn,⟦MSBT:0E000000020002006000⟧Stealth Water Gun⟦MSBT:0E000000020002006400⟧,Jet d'eau,Wasserstrahl,⟦MSBT:0E000000020002005000⟧Spruzzo d'acqua ninja⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧Pistola de agua ninja⟦MSBT:0E000000020002006400⟧,스텔스 수포탄,⟦MSBT:0E000000020002006000⟧Gizli Su Tabancası⟦MSBT:0E000000020002006400⟧
474,#AblNinjaBtn,,,,,,,
475,AblNinjaKunaiBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧떼기,⟦MSBT:0E00010001000000⟧
476,AblNinjaSmokeBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
477,AblNinjaFlowerShowerBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧, and then ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ puis ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ und dann ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ e poi ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ y luego ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧, sonra ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
478,AblNinjaSlashBtn,⟦MSBT:0E000000020002006400⟧Press and hold ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Maintenez ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ gedrückt halten⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Tieni premuto ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧길게 누르기,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧
479,AblNinjaSlashComboBtn,"⟦MSBT:0E000000020002006400⟧Press and hold ⟦MSBT:0E00010001000000⟧
near an enemy⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Maintenez ⟦MSBT:0E00010001000000⟧
près d'un ennemi⟦MSBT:0E000000020002006400⟧","Nahe einem Gegner
⟦MSBT:0E00010001000000⟧ gedrückt halten","⟦MSBT:0E000000020002006400⟧Tieni premuto ⟦MSBT:0E00010001000000⟧
vicino a un nemico⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧
cerca del enemigo⟦MSBT:0E000000020002006400⟧","적 옆에서
⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧길게 누르기","⟦MSBT:0E000000020002006400⟧Düşmanın yakınında
⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧"
480,AblNinjaDashBtn,⟦MSBT:0E000000020002006400⟧Dash + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Course + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Spurten + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Scatto + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Correr + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,대시＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
481,AblNinjaKickBtn,"⟦MSBT:0E000000020002006400⟧Press ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧
in mid-air⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air)⟦MSBT:0E000000020002006400⟧,"In der Luft ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧
drücken","⟦MSBT:0E000000020002006400⟧Premi ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧
in aria⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Pulsa ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧
en el aire⟦MSBT:0E000000020002006400⟧",공중에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
482,AblNinjaAirDropBtn,"Either of ⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧
near an enemy","⟦MSBT:0E0001000B000000⟧ au choix + ⟦MSBT:0E00010001000000⟧
près d'un ennemi","Nahe einem Gegner
⟦MSBT:0E0001000B000000⟧ oder ⟦MSBT:0E00010001000000⟧ drücken","Premi uno di ⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧
vicino a un nemico","Elige entre ⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧
cerca del enemigo","적 옆에서
⟦MSBT:0E0001000B000000⟧ 아무거나＋⟦MSBT:0E00010001000000⟧","Düşman yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧"
