AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
,F_Badge31,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>gelukslintjes<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Lucky Ribbons <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Rubans chance<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Glücksbänder <0E:0000:0003:E6E6E6FF>voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Fortunfiocchi<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Cintas Suerte <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Şans Kurdelesi <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge30,<0E:0009:0000:0C00>Duosteen,<0E:0009:0000:0C00>Bros. Rock,<0E:0009:0000:0C00>Roche frères,<0E:0009:0000:0C00>Brüder-Rock,<0E:0009:0000:0C00>Fratelli Tiro,<0E:0009:0000:0C00>Roca Dúo,<0E:0009:0000:0C00>Kardeş Kayası
,N_Wear48,<0E:0009:0000:0C00>Gezondheidsbroek,<0E:0009:0000:0C00>Wellness Wear,<0E:0009:0000:0C00>Blouse de médecin,<0E:0009:0000:0C00>Wohlfühl-Outfit,<0E:0009:0000:0C00>Tuta Benessere,<0E:0009:0000:0C00>Ropa curativa,<0E:0009:0000:0C00>Şifa Giysileri
,E_Badge56,<0E:0009:0000:0500>Munten uit gevechten kunnen in bonen veranderen.,<0E:0009:0000:0500>For bean masters. Battle coins may become beans!,"<0E:0009:0000:0500>Peut convertir en pois les
pièces obtenues au combat.",<0E:0009:0000:0500>Aus Kampfmünzen werden vielleicht Bohnen!,<0E:0009:0000:0500>Le monete negli scontri possono diventare fagioli!,"<0E:0009:0000:0500>Para expertos en judías. En combate, es posible
que las monedas se conviertan en judías.","<0E:0009:0000:0500>Fasulya ustalarına özel! Savaşta kazanılan paralar
fasulyeye dönüşebilir!"
,E_EvItem24,<0E:0009:0000:0500>De rechterbovenkant van de boonster.,<0E:0009:0000:0500>The top-right part of the Beanstar.,<0E:0009:0000:0500>Morceau supérieur droit.,<0E:0009:0000:0500>Rechter oberer Teil der Sternbohne,<0E:0009:0000:0500>Pezzo in alto a sinistra,<0E:0009:0000:0500>Parte superior derecha.,<0E:0009:0000:0500>Fasulya Yıldızı'nın sağ üst parçası.
,E_Wear24,<0E:0009:0000:0500>Merkjeans die automatisch HP herstellen.,<0E:0009:0000:0500>Brand-name jeans that automatically restore HP.,"<0E:0009:0000:0500>Jean d'une marque connue. Restaure
automatiquement les PV.",<0E:0009:0000:0500>Markenartikel mit automatischer KP-Erholung.,<0E:0009:0000:0500>Jeans che fanno recuperare PV automaticamente.,"<0E:0009:0000:0500>Vaquero de marca que te sube el ego
y regenera VIDA.",<0E:0009:0000:0500>HP'yi otomatik yenileyen markalı kot.
,Ew_R_EFFECT,<0E:0009:0000:0500>Zoete wraak,<0E:0009:0000:0500>Sweet Revenge,<0E:0009:0000:0500>Combattant seul : stats ↑,<0E:0009:0000:0500>Süße Rache,<0E:0009:0000:0500>Dolce Vendetta,"<0E:0009:0000:0500>Sin hermano, te potencia.",<0E:0009:0000:0500>Tatlı İntikam
,F_Badge32,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>teamworkbadges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Soulful Bros. <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Âmes de frères<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Brüder-Souls<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Fratelli Superpiù<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Almas Dúo <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Kardeş Ruhları <0E:0000:0003:E6E6E6FF>dolu!
,F_GeraPuti,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>grappuccino's<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Chuckoccino <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Grappuccinos<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Gumba Coladas<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Ghignuccini <0E:0000:0003:E6E6E6FF>(pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Jojópuchinos <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Kıkırolaccino <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge31,<0E:0009:0000:0C00>Gelukslintje,<0E:0009:0000:0C00>Lucky Ribbon,<0E:0009:0000:0C00>Ruban chance,<0E:0009:0000:0C00>Glücksband,<0E:0009:0000:0C00>Fortunfiocco,<0E:0009:0000:0C00>Cinta Suerte,<0E:0009:0000:0C00>Şans Kurdelesi
,N_Wear49,<0E:0009:0000:0C00>Afweerbroek,<0E:0009:0000:0C00>Guard Slacks,<0E:0009:0000:0C00>Pantalon de parade,<0E:0009:0000:0C00>Verteidigungshose,<0E:0009:0000:0C00>Pantaloni Emergenza,<0E:0009:0000:0C00>Pantalón bloqueo,<0E:0009:0000:0C00>Koruma Pantolonu
,E_Badge57,"<0E:0009:0000:0500>Verhoogt je AANV in een gevecht
met elke vijand die je verslaat.",<0E:0009:0000:0500>Increases POW in battle as you defeat foes.,"<0E:0009:0000:0500>Augmente la puissance de frappe à
mesure que des ennemis sont vaincus.",<0E:0009:0000:0500>Steigert ANGR. beim Besiegen von Gegnern.,<0E:0009:0000:0500>Aumenta l'ATT in battaglia quando sconfiggi nemici.,"<0E:0009:0000:0500>Cuantos más enemigos vences,
más sube tu ATAQUE.",<0E:0009:0000:0500>Düşman yendikçe savaşta GÜÇ'ü artırır.
,E_EvItem25,<0E:0009:0000:0500>De rechteronderkant van de boonster.,<0E:0009:0000:0500>The bottom-right part of the Beanstar.,<0E:0009:0000:0500>Morceau inférieur droit.,<0E:0009:0000:0500>Rechter unterer Teil der Sternbohne,<0E:0009:0000:0500>Pezzo in basso a destra,<0E:0009:0000:0500>Parte inferior derecha.,<0E:0009:0000:0500>Fasulya Yıldızı'nın sağ alt parçası.
,E_UfuSt,<0E:0009:0000:0500>Buono Boono-melange: +<0E:0000:0003:2C64FFFF>2<0E:0000:0003:373737FF> DP,<0E:0009:0000:0500>Starbeans blend: +<0E:0000:0003:2C64FFFF>2<0E:0000:0003:373737FF> BP,<0E:0009:0000:0500>Breuvage : + <0E:0000:0003:2C64FFFF>2<0E:0000:0003:373737FF> PF.,<0E:0009:0000:0500>BP plus <0E:0000:0003:2C64FFFF>zwei<0E:0000:0003:373737FF>,<0E:0009:0000:0500>Miscela del Bar del Fagiolo Stella: + <0E:0000:0003:2C64FFFF>2 <0E:0000:0003:373737FF>PF,<0E:0009:0000:0500> + <0E:0000:0003:2C64FFFF>2<0E:0000:0003:373737FF> puntos TÁNDEM,<0E:0009:0000:0500>Yıldızfasulye harmanı: +<0E:0000:0003:2C64FFFF>2<0E:0000:0003:373737FF> BP
,E_Wear25,<0E:0009:0000:0500>Geneest aandoeningen onmiddellijk.,<0E:0009:0000:0500>Slacks that immediately heal status ailments.,"<0E:0009:0000:0500>Pantalon des troupes de Végésia. Lève
immédiatement les altérations de statut.","<0E:0009:0000:0500>Hose, die Statuseffekte auf der Stelle heilt.",<0E:0009:0000:0500>Cura automaticamente le alterazioni di stato.,"<0E:0009:0000:0500>Muy resistente, lo usan los soldados.
Cura los estados alterados inmediatamente.",<0E:0009:0000:0500>Durum bozukluklarını anında iyileştiren pantolon.
,Es_G_GUARD,<0E:0009:0000:0500>Gewichtsafweer,<0E:0009:0000:0500>Gravity Guard,<0E:0009:0000:0500>Gravité altérée : dégâts subis ↓,<0E:0009:0000:0500>Kraftverteidigung,<0E:0009:0000:0500>Guardia Gravitazionale,<0E:0009:0000:0500>DEFENSA en gravedad alterada.,<0E:0009:0000:0500>Yerçekimi Savunması
,Ew_C_L_UP,<0E:0009:0000:0500>Te gekke supertreffers,<0E:0009:0000:0500>Lucky Critical,<0E:0009:0000:0500>Critiques et chanceux : dégâts ↑,<0E:0009:0000:0500>Tolle Kritik,<0E:0009:0000:0500>Critico Fortunato,<0E:0009:0000:0500>Mejora críticos y golpes SUERTE.,<0E:0009:0000:0500>Şanslı Kritik
,F_Badge33,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>hoogwaardige badges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>High-End Badges <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Badges Haut-end<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Perfektos <0E:0000:0003:E6E6E6FF>voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Usa e getta<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Felicidad <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Lüks Rozetler <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge32,<0E:0009:0000:0C00>Teamworkbadge,<0E:0009:0000:0C00>Soulful Bros.,<0E:0009:0000:0C00>Âme de frères,<0E:0009:0000:0C00>Brüder-Soul,<0E:0009:0000:0C00>Fratelli Superpiù,<0E:0009:0000:0C00>Alma Dúo,<0E:0009:0000:0C00>Kardeş Ruhları
,Ns_Wear00,<0E:0009:0000:0C00>Werkbroeken,<0E:0009:0000:0C00>Work Pants,<0E:0009:0000:0C00>Pantalons (travail),<0E:0009:0000:0C00>Blaumänner,<0E:0009:0000:0C00>Pantaloni Lavoro,<0E:0009:0000:0C00>Pantalones de trabajo,<0E:0009:0000:0C00>İş Pantolonu
,E_Badge00,<0E:0009:0000:0500>Verhoogt AANV en duopunten.,<0E:0009:0000:0500>Increases POW & Bros. Points.,<0E:0009:0000:0500>Augmente l'ATT. et les PF !,<0E:0009:0000:0500>Stärkt Pow. und BP.,<0E:0009:0000:0500>Aumento di attacco e Punti Fratelli.,<0E:0009:0000:0500>Los puntos ATAQUE y TÁNDEM aumentan.,<0E:0009:0000:0500>GÜÇ'ü ve Kardeş Puanlarını artırır.
,E_Badge58,<0E:0009:0000:0500>Verdedigen veroorzaakt de aandoening BRANDEND.,<0E:0009:0000:0500>Defensive actions cause BURN status.,"<0E:0009:0000:0500>Inflige le statut Brûlé aux ennemis
lors d'actions défensives réussies.",<0E:0009:0000:0500>Verteidigung verursacht FEUER-Status.,<0E:0009:0000:0500>Le azioni difensive causano lo stato SCOTTATO.,"<0E:0009:0000:0500>Hace que tus contrataques causen
QUEMADURA al enemigo.",<0E:0009:0000:0500>Savunma eylemleri YANIK durumuna yol açar.
,E_EvItem26,<0E:0009:0000:0500>De linkeronderkant van de boonster.,<0E:0009:0000:0500>The bottom-left part of the Beanstar.,<0E:0009:0000:0500>Morceau inférieur gauche.,<0E:0009:0000:0500>Linker unterer Teil der Sternbohne,<0E:0009:0000:0500>Pezzo in basso a sinistra,<0E:0009:0000:0500>Parte inferior izquierda.,<0E:0009:0000:0500>Fasulya Yıldızı'nın sol alt parçası.
,E_Wear26,<0E:0009:0000:0500>Vermindert opgelopen schade.,<0E:0009:0000:0500>Business-casual pants that lessen damage received.,<0E:0009:0000:0500>Diminue les dégâts subis.,"<0E:0009:0000:0500>Schick, nonchalant, senkt erlittenen Schaden.",<0E:0009:0000:0500>Pantaloni casual che riducono i danni subiti.,"<0E:0009:0000:0500>Elegante, pero de estilo relajado.
Reduce el daño recibido.",<0E:0009:0000:0500>Aldığın hasarı azaltan şık ama rahat bir pantolon.
,Ew_KINOKOLUKY,<0E:0009:0000:0500>Te gekke paddenstoel,<0E:0009:0000:0500>Lucky Mushroom,<0E:0009:0000:0500>Champi chance,<0E:0009:0000:0500>Pilz-Glück,<0E:0009:0000:0500>Fungo Fortunato,"<0E:0009:0000:0500>A más champiñones, más suerte.",<0E:0009:0000:0500>Şanslı Mantar
,F_Badge34,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>handaura's<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Hand Auras <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Mains <0E:0000:0003:E6E6E6FF>(max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Palast-Auren<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Tessere Aura<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Mano <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>El Auraları <0E:0000:0003:E6E6E6FF>dolu!
,N_AhaSt,<0E:0009:0000:0C00>Woehoe-melange,<0E:0009:0000:0C00>Woohoo Blend,<0E:0009:0000:0C00>Mélange Haha,<0E:0009:0000:0C00>Ahadia-Saft,<0E:0009:0000:0C00>Miscela Crepapelle,<0E:0009:0000:0C00>Jajáreto,<0E:0009:0000:0C00>Haha Harmanı
,N_Badge33,<0E:0009:0000:0C00>Hoogwaardige badge,<0E:0009:0000:0C00>High-End Badge,<0E:0009:0000:0C00>Badge de luxe,<0E:0009:0000:0C00>Perfekto,<0E:0009:0000:0C00>Usa e getta,<0E:0009:0000:0C00>Medalla Felicidad,<0E:0009:0000:0C00>Lüks Rozet
,Ns_Badge20,<0E:0009:0000:0C00>Ohpah-badges,<0E:0009:0000:0C00>Oh-Pah Badges,<0E:0009:0000:0C00>Badges O-pah,<0E:0009:0000:0C00>Komplettos,<0E:0009:0000:0C00>Archeotessere,<0E:0009:0000:0C00>Medallas Risotada,<0E:0009:0000:0C00>Oho-Pah Rozetleri
,Ns_Wear01,<0E:0009:0000:0C00>Werkjeans,<0E:0009:0000:0C00>Work Jeans,<0E:0009:0000:0C00>Jeans de travail,<0E:0009:0000:0C00>Action-Jeans,<0E:0009:0000:0C00>Jeans da Lavoro,<0E:0009:0000:0C00>Vaqueros de trabajo,<0E:0009:0000:0C00>İş Kotu
,E_Badge01,<0E:0009:0000:0500>Een badge voor toeristen.,<0E:0009:0000:0500>A badge for tourists.,<0E:0009:0000:0500>Badge pour touristes.,<0E:0009:0000:0500>Orden mit Bohnia-Gravur.,<0E:0009:0000:0500>Per l'accoglienza degli ospiti.,<0E:0009:0000:0500>Medalla de recuerdo para los turistas.,<0E:0009:0000:0500>Turistlere özel bir rozet.
,E_Badge59,<0E:0009:0000:0500>予備バッジ枠④（仮）,<0E:0009:0000:0500>予備バッジ枠④（仮）,<0E:0009:0000:0500>予備バッジ枠④（仮）,<0E:0009:0000:0500>予備バッジ枠④（仮）,<0E:0009:0000:0500>予備バッジ枠④（仮）,<0E:0009:0000:0500>予備バッジ枠④（仮）,<0E:0009:0000:0500>Yedek rozet yuvası ④ (geçici)
,E_EvItem27,"<0E:0009:0000:0500>Een krachtige, slapende wensvervuller.","<0E:0009:0000:0500>A powerful, sleeping granter of wishes.",<0E:0009:0000:0500>Étoile qui exauce les souhaits.,<0E:0009:0000:0500>Schlummert friedlich,<0E:0009:0000:0500>Realizza i tuoi desideri,"<0E:0009:0000:0500>Si la despiertas, podrás usar su poder.","<0E:0009:0000:0500>Uykudaki, dilek gerçekleştiren güçlü bir yıldız."
,E_SpItem00,"<0E:0009:0000:0500>Verhoogt het aantal munten
dat je krijgt van monsters.",<0E:0009:0000:0500>Earn more coins in battle!,<0E:0009:0000:0500>Augmente l'argent reçu des monstres !,<0E:0009:0000:0500>Erhalte mehr Münzen von Monstern.,<0E:0009:0000:0500>Aumenta le monete ottenute dai nemici!,<0E:0009:0000:0500>Obtén más monedas de monstruos.,<0E:0009:0000:0500>Savaşta daha fazla para kazan!
,E_Wear27,"<0E:0009:0000:0500>Broek van de kasteelheer die
voorkomt dat je wordt VERGIFTIGD.",<0E:0009:0000:0500>Chateau-owner pants that guard against POISON.,"<0E:0009:0000:0500>Pantalon du propriétaire du château.
Protège du statut Contaminé.","<0E:0009:0000:0500>Vom Schlossbesitzer ausrangiert, schützt vor GIFT.",<0E:0009:0000:0500>Proteggono dallo stato INTOSSICATO.,"<0E:0009:0000:0500>Original del dueño de las bodegas.
Te protege del VENENO.","<0E:0009:0000:0500>Kıkır Şatosu sahibine ait, ZEHİR'e karşı koruyan pantolon."
,Eb_MAPPA_HIPOWER,<0E:0009:0000:0500>AANV+-talent,<0E:0009:0000:0500>POW-Up Natural,<0E:0009:0000:0500>Puissance au naturel,<0E:0009:0000:0500>Power-Plus-Talent,<0E:0009:0000:0500>Attacco + Naturale,<0E:0009:0000:0500>Sube ATAQUE permanentemente.,<0E:0009:0000:0500>Doğal GÜÇ Artışı
,Es_JUMP_MASTER,<0E:0009:0000:0500>Sprongmeester,<0E:0009:0000:0500>Jump Master,<0E:0009:0000:0500>Pénalité de saut annulée,<0E:0009:0000:0500>Meisterspringer,<0E:0009:0000:0500>Maestria di Salto,<0E:0009:0000:0500>Salta a pesar de todo.,<0E:0009:0000:0500>Zıplama Ustası
,Ew_MISS_GUARD,<0E:0009:0000:0500>Afweerbeschermer,<0E:0009:0000:0500>Guard Guardian,<0E:0009:0000:0500>Défense ratée : dégâts subis ↓,<0E:0009:0000:0500>Verteidigungsverteidiger,<0E:0009:0000:0500>Difensore in Guardia,<0E:0009:0000:0500>Bloquea automáticamente.,<0E:0009:0000:0500>Savunma Muhafızı
,F_Badge35,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>mokerharten<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Sledge Hearts <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Badges marteau<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Schlittenherzen <0E:0000:0003:E6E6E6FF>voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Slitte Cuore<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Corazones Marti <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Balyoz Kalpleri <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge34,<0E:0009:0000:0C00>Handaura,<0E:0009:0000:0C00>Hand Aura,<0E:0009:0000:0C00>Main ,<0E:0009:0000:0C00>Palast-Aura,<0E:0009:0000:0C00>Tessera Aura,<0E:0009:0000:0C00>Medalla Mano,<0E:0009:0000:0C00>El Aurası
,N_Greenpepper,<0E:0009:0000:0C00>Groene peper,<0E:0009:0000:0C00>Green Pepper,<0E:0009:0000:0C00>Poivron vert,<0E:0009:0000:0C00>Grüner Pfeffer,<0E:0009:0000:0C00>Pepe Verde,<0E:0009:0000:0C00>Pimiento verde,<0E:0009:0000:0C00>Yeşil Biber
,N_UfuMan,<0E:0009:0000:0C00>Café olé,<0E:0009:0000:0C00>Hoolumbian,<0E:0009:0000:0C00>Hahabica,<0E:0009:0000:0C00>Virgin Beanie,<0E:0009:0000:0C00>Tirisucco,<0E:0009:0000:0C00>Jexpresso,<0E:0009:0000:0C00>Huhumbiya
,Ns_Badge21,<0E:0009:0000:0C00>Schitterende badges,<0E:0009:0000:0C00>Brilliant Badges,<0E:0009:0000:0C00>Badges brillants,<0E:0009:0000:0C00>Strahleglanz,<0E:0009:0000:0C00>Brillotessere,<0E:0009:0000:0C00>Medallas Brillante,<0E:0009:0000:0C00>Işıltılı Rozetler
,Ns_Wear02,<0E:0009:0000:0C00>Bonenbroeken,<0E:0009:0000:0C00>Bean Pants,<0E:0009:0000:0C00>Pantalons Végésia,<0E:0009:0000:0C00>Bohnenhosen,<0E:0009:0000:0C00>Pantaloni Fagiolo,<0E:0009:0000:0C00>Pantalones Judía,<0E:0009:0000:0C00>Fasulya Pantolonu
,E_Badge02,<0E:0009:0000:0500>Speciaal voor beginners.,<0E:0009:0000:0500>Recommended for beginners.,<0E:0009:0000:0500>Recommandé aux débutants.,<0E:0009:0000:0500>Eine Empfehlung für Anfänger...,<0E:0009:0000:0500>Indicata per i principianti.,<0E:0009:0000:0500>Una ayuda para los principiantes.,<0E:0009:0000:0500>Yeni başlayanlara önerilir.
,E_EvItem28,<0E:0009:0000:0500>Een hit op elk podium!,"<0E:0009:0000:0500>Show me the stage, baby!","<0E:0009:0000:0500>En scène, baby !",<0E:0009:0000:0500>Ein echter Hit auf der Bühne,<0E:0009:0000:0500>Dov'è il palco?,<0E:0009:0000:0500>Estrella de mar cantante de rock.,"<0E:0009:0000:0500>Sahneyi bana bırak, bebeğim!"
,E_SpItem01,<0E:0009:0000:0500>Bonus-EP als je niet geraakt wordt in een gevecht.,<0E:0009:0000:0500>Win without being hit for an EXP bonus!,<0E:0009:0000:0500>Bonus d'EXP. pour victoire sans heurts !,<0E:0009:0000:0500>ERF.-Bonus bei Siegen ohne Gegentreffer.,<0E:0009:0000:0500>Bonus ESP in scontri vinti senza subire attacchi!,"<0E:0009:0000:0500>Gana sin sufrir daños y recibe un bonus
de EXPERIENCIA.","<0E:0009:0000:0500>Hiç darbe almadan kazan, EXP bonusunu kap!"
,E_Wear28,<0E:0009:0000:0500>Verhoogt je DEF als je een aandoening hebt.,<0E:0009:0000:0500>Ups DEF when affected by a status ailment.,"<0E:0009:0000:0500>Réduit les dégâts subis lorsque le personnage
souffre d'une altération de statut.",<0E:0009:0000:0500>Erhöht VERT. bei Statuseffekt.,<0E:0009:0000:0500>Aumenta DEF quando subisci alterazioni di stato.,<0E:0009:0000:0500>Aumenta la DEFENSA durante los estados alterados.,<0E:0009:0000:0500>Bir durum bozukluğundan etkilenince SAV değerini artırır.
,F_Badge36,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>te gekke badges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Lucky Bros.<0E:0000:0003:E6E6E6FF> full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Pierres de chance<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Glückssteine <0E:0000:0003:E6E6E6FF>voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Pietre fortunate<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Piedras Fortuna <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Şanslı Kardeşler <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge35,<0E:0009:0000:0C00>Mokerhart,<0E:0009:0000:0C00>Sledge Heart,<0E:0009:0000:0C00>Badge marteau,<0E:0009:0000:0C00>Schlittenherz,<0E:0009:0000:0C00>Slitta Cuore,<0E:0009:0000:0C00>Corazón Marti,<0E:0009:0000:0C00>Balyoz Kalbi
,Ns_Badge22,<0E:0009:0000:0C00>Sergeantsbadges,<0E:0009:0000:0C00>Sarge Badges,<0E:0009:0000:0C00>Badges général,<0E:0009:0000:0C00>Attackos,<0E:0009:0000:0C00>Generaltessere,<0E:0009:0000:0C00>Medallas General,<0E:0009:0000:0C00>Çavuş Rozetleri
,Ns_EvItem15,<0E:0009:0000:0C00>Boonvruchten,<0E:0009:0000:0C00>Bean Fruits,<0E:0009:0000:0C00>Pois néon,<0E:0009:0000:0C00>Obstbohnen,<0E:0009:0000:0C00>Fagiolfrutti,<0E:0009:0000:0C00>Frudías,<0E:0009:0000:0C00>Fasulya Meyveleri
,Ns_Wear03,<0E:0009:0000:0C00>Bonenjeans,<0E:0009:0000:0C00>Bean Trousers,<0E:0009:0000:0C00>Pantalons Uf,<0E:0009:0000:0C00>Lachhosen,<0E:0009:0000:0C00>Pantaloni Tiritera,<0E:0009:0000:0C00>Pantalones Juajuá,<0E:0009:0000:0C00>Huhu Pantolonu
,E_Badge03,<0E:0009:0000:0500>De populairste badge in het Booninkrijk.,<0E:0009:0000:0500>The most popular badge in the kingdom.,<0E:0009:0000:0500>Badge très populaire à Végésia.,<0E:0009:0000:0500>Beliebtester Orden von Bohnenland.,<0E:0009:0000:0500>La più popolare a Fagiolandia.,<0E:0009:0000:0500>Medalla muy popular en el Reino Judía.,<0E:0009:0000:0500>Krallığın en sevilen rozeti.
,E_EvItem29,"<0E:0009:0000:0500>Een klein, schattig, groen huisdier.","<0E:0009:0000:0500>A small, cute, green pet.",<0E:0009:0000:0500>Un mignon petit animal.,"<0E:0009:0000:0500>Süßes kleines Haustier, grün",<0E:0009:0000:0500>Un grazioso animaletto verde,<0E:0009:0000:0500>Pequeño animal de compañía verde.,"<0E:0009:0000:0500>Küçük, sevimli, yeşil bir evcil dost."
,E_SpItem02,<0E:0009:0000:0500>Houd de knop ingedrukt voor een zweefverdediging.,<0E:0009:0000:0500>Hold the button to float on defense!,<0E:0009:0000:0500>Bouton maintenu pour saut défensif !,<0E:0009:0000:0500>Gedr. Knopf: Schwebe-Verteidigung.,<0E:0009:0000:0500>Tieni premuto per un salto difensivo!,"<0E:0009:0000:0500>Flota durante los saltos defensivos
al mantener el botón pulsado.",<0E:0009:0000:0500>Savunmada süzülmek için düğmeyi basılı tut!
,E_Wear29,<0E:0009:0000:0500>Val direct na Mario aan.,<0E:0009:0000:0500>Wear these to always attack after Mario.,<0E:0009:0000:0500>Pour toujours attaquer après Mario.,<0E:0009:0000:0500>Immer direkt nach Mario zuschlagen.,<0E:0009:0000:0500>Per attaccare sempre dopo Mario.,<0E:0009:0000:0500>Atacarás después de Mario siempre.,<0E:0009:0000:0500>Giyince her zaman Mario'dan sonra saldırırsın.
,Ew_GRAVITY_HEAVY,<0E:0009:0000:0500>ZWAARGEWICHT,<0E:0009:0000:0500>HEAVY G,<0E:0009:0000:0500>Gravité lourde,<0E:0009:0000:0500>Schwerkraft,<0E:0009:0000:0500>Aggiungi Gravità,<0E:0009:0000:0500>GRAVEDAD PESADA.,<0E:0009:0000:0500>AĞIR G
